timestamp,distance,altitude,cadence,fractional_cadence,heart_rate,key
2018-05-12T14:12:21Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:12:22Z,0,294.4,0,0,96,2018-05-12 14:11:25
2018-05-12T14:12:23Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:12:24Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:12:25Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:12:26Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:12:27Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:12:28Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:12:29Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:12:30Z,0,294.4,59,0,103,2018-05-12 14:11:25
2018-05-12T14:12:31Z,0,294.4,59,0,103,2018-05-12 14:11:25
2018-05-12T14:12:32Z,0,294.4,59,0,102,2018-05-12 14:11:25
2018-05-12T14:12:33Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:12:34Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:12:35Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:12:36Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:12:37Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:12:38Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
2018-05-12T14:12:39Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
2018-05-12T14:12:40Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
2018-05-12T14:12:41Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
2018-05-12T14:12:42Z,0,294.4,58,0.5,106,2018-05-12 14:11:25
2018-05-12T14:12:43Z,0,294.4,58,0.5,106,2018-05-12 14:11:25
2018-05-12T14:12:44Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:12:45Z,0,294.4,0,0,107,2018-05-12 14:11:25
2018-05-12T14:12:46Z,0,294.4,0,0,108,2018-05-12 14:11:25
2018-05-12T14:12:47Z,0,294.4,0,0,109,2018-05-12 14:11:25
2018-05-12T14:12:48Z,0,294.4,0,0,109,2018-05-12 14:11:25
2018-05-12T14:12:49Z,0,294.4,58,0,109,2018-05-12 14:11:25
2018-05-12T14:12:50Z,0,294.4,58,0,109,2018-05-12 14:11:25
2018-05-12T14:12:51Z,0,294.4,58,0,109,2018-05-12 14:11:25
2018-05-12T14:12:52Z,0,294.4,58,0,109,2018-05-12 14:11:25
2018-05-12T14:12:53Z,0,294.4,58,0.5,109,2018-05-12 14:11:25
2018-05-12T14:12:54Z,0,294.4,58,0.5,106,2018-05-12 14:11:25
2018-05-12T14:12:55Z,0,294.4,58,0.5,106,2018-05-12 14:11:25
2018-05-12T14:12:56Z,0,294.4,58,0.5,106,2018-05-12 14:11:25
2018-05-12T14:12:57Z,0,294.4,58,0.5,106,2018-05-12 14:11:25
2018-05-12T14:12:58Z,0,294.4,58,0.5,106,2018-05-12 14:11:25
2018-05-12T14:12:59Z,0,294.4,58,0.5,107,2018-05-12 14:11:25
2018-05-12T14:13:00Z,0,294.4,0,0,109,2018-05-12 14:11:25
2018-05-12T14:13:01Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:13:02Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:13:03Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:13:04Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:13:05Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:13:06Z,0,294.4,0,0,107,2018-05-12 14:11:25
2018-05-12T14:13:07Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:13:08Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:13:09Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:13:10Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:13:11Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:13:12Z,0,294.4,0,0,107,2018-05-12 14:11:25
2018-05-12T14:13:13Z,0,294.4,0,0,108,2018-05-12 14:11:25
2018-05-12T14:13:14Z,0,294.4,58,0.5,108,2018-05-12 14:11:25
2018-05-12T14:13:15Z,0,294.4,58,0.5,108,2018-05-12 14:11:25
2018-05-12T14:13:16Z,0,294.4,0,0,108,2018-05-12 14:11:25
2018-05-12T14:13:17Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:13:18Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:13:19Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:13:20Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:13:21Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:13:22Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:13:23Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:13:24Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:13:25Z,0,294.4,0,0,108,2018-05-12 14:11:25
2018-05-12T14:13:26Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:13:27Z,0,294.4,0,0,112,2018-05-12 14:11:25
2018-05-12T14:13:28Z,0,294.4,0,0,114,2018-05-12 14:11:25
2018-05-12T14:13:29Z,0,294.4,0,0,116,2018-05-12 14:11:25
2018-05-12T14:13:30Z,0,294.4,0,0,118,2018-05-12 14:11:25
2018-05-12T14:13:31Z,0,294.4,0,0,119,2018-05-12 14:11:25
2018-05-12T14:13:32Z,0,294.4,0,0,120,2018-05-12 14:11:25
2018-05-12T14:13:33Z,0,294.4,0,0,120,2018-05-12 14:11:25
2018-05-12T14:13:34Z,0,294.4,0,0,121,2018-05-12 14:11:25
2018-05-12T14:13:35Z,0,294.4,0,0,121,2018-05-12 14:11:25
2018-05-12T14:13:36Z,0,294.4,0,0,121,2018-05-12 14:11:25
2018-05-12T14:13:37Z,0,294.4,0,0,121,2018-05-12 14:11:25
2018-05-12T14:13:38Z,0,294.4,0,0,121,2018-05-12 14:11:25
2018-05-12T14:13:39Z,0,294.4,0,0,121,2018-05-12 14:11:25
2018-05-12T14:13:40Z,0,294.4,0,0,121,2018-05-12 14:11:25
2018-05-12T14:13:44Z,0,294.4,0,0,72,2018-05-12 14:11:25
2018-05-12T14:13:45Z,0,294.4,0,0,107,2018-05-12 14:11:25
2018-05-12T14:13:46Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:13:47Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:13:48Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:13:49Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:13:50Z,0,294.4,0,0,107,2018-05-12 14:11:25
2018-05-12T14:13:51Z,0,294.4,0,0,107,2018-05-12 14:11:25
2018-05-12T14:13:52Z,0,294.4,0,0,107,2018-05-12 14:11:25
2018-05-12T14:13:53Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:13:54Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:13:55Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:13:56Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:13:57Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:13:58Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:13:59Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:14:00Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:14:01Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:14:02Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:14:03Z,0,294.4,58,0.5,99,2018-05-12 14:11:25
2018-05-12T14:14:04Z,0,294.4,58,0.5,100,2018-05-12 14:11:25
2018-05-12T14:14:05Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:14:06Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:14:07Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:14:08Z,0,294.4,58,0.5,100,2018-05-12 14:11:25
2018-05-12T14:14:09Z,0,294.4,58,0.5,101,2018-05-12 14:11:25
2018-05-12T14:14:10Z,0,294.4,58,0.5,101,2018-05-12 14:11:25
2018-05-12T14:14:11Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:12Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:13Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:14Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:15Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:16Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:17Z,0,294.4,0,0,98,2018-05-12 14:11:25
2018-05-12T14:14:18Z,0,294.4,0,0,96,2018-05-12 14:11:25
2018-05-12T14:14:19Z,0,294.4,0,0,96,2018-05-12 14:11:25
2018-05-12T14:14:20Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:14:21Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:14:22Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:14:23Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:14:24Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:14:25Z,0,294.4,58,0.5,97,2018-05-12 14:11:25
2018-05-12T14:14:26Z,0,294.4,58,0.5,96,2018-05-12 14:11:25
2018-05-12T14:14:27Z,0,294.4,58,0.5,96,2018-05-12 14:11:25
2018-05-12T14:14:28Z,0,294.4,58,0.5,96,2018-05-12 14:11:25
2018-05-12T14:14:29Z,0,294.4,58,0.5,97,2018-05-12 14:11:25
2018-05-12T14:14:30Z,0,294.4,58,0.5,99,2018-05-12 14:11:25
2018-05-12T14:14:31Z,0,294.4,58,0.5,100,2018-05-12 14:11:25
2018-05-12T14:14:32Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:33Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:34Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:35Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:36Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:37Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:38Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:39Z,0,294.4,0,0,98,2018-05-12 14:11:25
2018-05-12T14:14:40Z,0,294.4,0,0,96,2018-05-12 14:11:25
2018-05-12T14:14:41Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:14:42Z,0,294.4,58,0.5,97,2018-05-12 14:11:25
2018-05-12T14:14:43Z,0,294.4,58,0.5,98,2018-05-12 14:11:25
2018-05-12T14:14:44Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:14:45Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:46Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:47Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:48Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:49Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:50Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:51Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:14:52Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:53Z,0,294.4,0,0,98,2018-05-12 14:11:25
2018-05-12T14:14:54Z,0,294.4,0,0,98,2018-05-12 14:11:25
2018-05-12T14:14:55Z,0,294.4,0,0,98,2018-05-12 14:11:25
2018-05-12T14:14:56Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:14:57Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:14:58Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:14:59Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:15:00Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:15:01Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:15:02Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:15:03Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:15:04Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:15:05Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:15:06Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:15:07Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:08Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:09Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:10Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:11Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:12Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:13Z,0,294.4,0,0,98,2018-05-12 14:11:25
2018-05-12T14:15:14Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:15Z,0,294.4,58,0.5,96,2018-05-12 14:11:25
2018-05-12T14:15:16Z,0,294.4,58,0.5,96,2018-05-12 14:11:25
2018-05-12T14:15:17Z,0,294.4,58,0.5,95,2018-05-12 14:11:25
2018-05-12T14:15:18Z,0,294.4,58,0.5,94,2018-05-12 14:11:25
2018-05-12T14:15:19Z,0,294.4,58,0.5,93,2018-05-12 14:11:25
2018-05-12T14:15:20Z,0,294.4,58,0.5,92,2018-05-12 14:11:25
2018-05-12T14:15:21Z,0,294.4,0,0,93,2018-05-12 14:11:25
2018-05-12T14:15:22Z,0,294.4,0,0,93,2018-05-12 14:11:25
2018-05-12T14:15:23Z,0,294.4,0,0,93,2018-05-12 14:11:25
2018-05-12T14:15:24Z,0,294.4,0,0,93,2018-05-12 14:11:25
2018-05-12T14:15:25Z,0,294.4,0,0,93,2018-05-12 14:11:25
2018-05-12T14:15:26Z,0,294.4,0,0,94,2018-05-12 14:11:25
2018-05-12T14:15:27Z,0,294.4,0,0,96,2018-05-12 14:11:25
2018-05-12T14:15:28Z,0,294.4,0,0,96,2018-05-12 14:11:25
2018-05-12T14:15:29Z,0,294.4,0,0,97,2018-05-12 14:11:25
2018-05-12T14:15:30Z,0,294.4,0,0,99,2018-05-12 14:11:25
2018-05-12T14:15:31Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:15:32Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:15:33Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:34Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:35Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:36Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:37Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:15:38Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:15:39Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:15:40Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:15:41Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:15:42Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:43Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:44Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:45Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:46Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:15:47Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:15:48Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:15:49Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:15:50Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:15:51Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:15:52Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
2018-05-12T14:15:53Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
2018-05-12T14:15:54Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:15:55Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:15:56Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:15:57Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:15:58Z,0,294.4,61,0,104,2018-05-12 14:11:25
2018-05-12T14:15:59Z,0,294.4,61,0,104,2018-05-12 14:11:25
2018-05-12T14:16:00Z,0,294.4,61,0,105,2018-05-12 14:11:25
2018-05-12T14:16:01Z,0,294.4,61,0,106,2018-05-12 14:11:25
2018-05-12T14:16:02Z,0,294.4,61,0,108,2018-05-12 14:11:25
2018-05-12T14:16:03Z,0,294.4,61,0,108,2018-05-12 14:11:25
2018-05-12T14:16:04Z,0,294.4,58,0.5,108,2018-05-12 14:11:25
2018-05-12T14:16:05Z,0,294.4,58,0.5,108,2018-05-12 14:11:25
2018-05-12T14:16:06Z,0,294.4,58,0.5,108,2018-05-12 14:11:25
2018-05-12T14:16:07Z,0,294.4,58,0.5,108,2018-05-12 14:11:25
2018-05-12T14:16:08Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
2018-05-12T14:16:09Z,0,294.4,58,0.5,99,2018-05-12 14:11:25
2018-05-12T14:16:10Z,0,294.4,58,0.5,98,2018-05-12 14:11:25
2018-05-12T14:16:11Z,0,294.4,58,0.5,97,2018-05-12 14:11:25
2018-05-12T14:16:12Z,0,294.4,58,0.5,97,2018-05-12 14:11:25
2018-05-12T14:16:13Z,0,294.4,0,0,100,2018-05-12 14:11:25
2018-05-12T14:16:14Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:16:15Z,0,294.4,0,0,103,2018-05-12 14:11:25
2018-05-12T14:16:16Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:16:17Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:16:18Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:16:19Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:16:20Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:16:21Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:16:22Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:16:23Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:16:24Z,0,294.4,0,0,101,2018-05-12 14:11:25
2018-05-12T14:16:25Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:16:26Z,0,294.4,0,0,102,2018-05-12 14:11:25
2018-05-12T14:16:27Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:16:28Z,0,294.4,0,0,105,2018-05-12 14:11:25
2018-05-12T14:16:29Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:16:30Z,0,294.4,0,0,109,2018-05-12 14:11:25
2018-05-12T14:16:31Z,0,294.4,0,0,109,2018-05-12 14:11:25
2018-05-12T14:16:32Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:16:33Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:16:34Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:16:35Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:16:36Z,0,294.4,0,0,115,2018-05-12 14:11:25
2018-05-12T14:16:37Z,0,294.4,0,0,116,2018-05-12 14:11:25
2018-05-12T14:16:38Z,0,294.4,0,0,117,2018-05-12 14:11:25
2018-05-12T14:16:39Z,0,294.4,0,0,117,2018-05-12 14:11:25
2018-05-12T14:16:40Z,0,294.4,0,0,118,2018-05-12 14:11:25
2018-05-12T14:16:41Z,0,294.4,0,0,118,2018-05-12 14:11:25
2018-05-12T14:16:42Z,0,294.4,0,0,118,2018-05-12 14:11:25
2018-05-12T14:16:43Z,0,294.4,0,0,119,2018-05-12 14:11:25
2018-05-12T14:16:44Z,0,294.4,0,0,119,2018-05-12 14:11:25
2018-05-12T14:16:45Z,0,294.4,0,0,119,2018-05-12 14:11:25
2018-05-12T14:16:46Z,0,294.4,0,0,120,2018-05-12 14:11:25
2018-05-12T14:16:47Z,0,294.4,0,0,120,2018-05-12 14:11:25
2018-05-12T14:16:48Z,0,294.4,0,0,119,2018-05-12 14:11:25
2018-05-12T14:16:49Z,0,294.4,0,0,118,2018-05-12 14:11:25
2018-05-12T14:16:50Z,0,294.4,0,0,117,2018-05-12 14:11:25
2018-05-12T14:16:51Z,0,294.4,0,0,116,2018-05-12 14:11:25
2018-05-12T14:16:52Z,0,294.4,0,0,116,2018-05-12 14:11:25
2018-05-12T14:16:53Z,0,294.4,58,0.5,115,2018-05-12 14:11:25
2018-05-12T14:16:54Z,0,294.4,0,0,114,2018-05-12 14:11:25
2018-05-12T14:16:55Z,0,294.4,0,0,115,2018-05-12 14:11:25
2018-05-12T14:16:56Z,0,294.4,0,0,115,2018-05-12 14:11:25
2018-05-12T14:16:57Z,0,294.4,0,0,115,2018-05-12 14:11:25
2018-05-12T14:16:58Z,0,294.4,0,0,115,2018-05-12 14:11:25
2018-05-12T14:16:59Z,0,294.4,0,0,114,2018-05-12 14:11:25
2018-05-12T14:17:00Z,0,294.4,0,0,111,2018-05-12 14:11:25
2018-05-12T14:17:01Z,0,294.4,0,0,110,2018-05-12 14:11:25
2018-05-12T14:17:02Z,0,294.4,0,0,108,2018-05-12 14:11:25
2018-05-12T14:17:03Z,0,294.4,0,0,106,2018-05-12 14:11:25
2018-05-12T14:17:04Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:17:05Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:17:06Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:17:07Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:17:08Z,0,294.4,0,0,104,2018-05-12 14:11:25
2018-05-12T14:17:09Z,0,294.4,58,0.5,105,2018-05-12 14:11:25
