timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2017-12-24T18:27:29Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:30Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:31Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:32Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:33Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:34Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:35Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:36Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:37Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:27:38Z,0,179.60000000000002,94,0,0,2017-12-24 18:27:29
2017-12-24T18:27:39Z,0,179.60000000000002,94,0,0,2017-12-24 18:27:29
2017-12-24T18:27:40Z,0,179.60000000000002,93,0,0,2017-12-24 18:27:29
2017-12-24T18:27:41Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:27:42Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:43Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:44Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:45Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:46Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:47Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:48Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:49Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:50Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:51Z,0,179.60000000000002,99,0,0,2017-12-24 18:27:29
2017-12-24T18:27:52Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:53Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:54Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:55Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:56Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:57Z,0,179.60000000000002,98,0,0,2017-12-24 18:27:29
2017-12-24T18:27:58Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:27:59Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:28:00Z,0,179.60000000000002,97,0,0,2017-12-24 18:27:29
2017-12-24T18:28:01Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:28:02Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:28:03Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:28:04Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:28:05Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:28:06Z,0,179.60000000000002,96,0,0,2017-12-24 18:27:29
2017-12-24T18:28:07Z,0,179.60000000000002,95,0,0,2017-12-24 18:27:29
2017-12-24T18:28:08Z,0,179.60000000000002,95,0,0,2017-12-24 18:27:29
2017-12-24T18:28:09Z,0,179.60000000000002,95,0,0,2017-12-24 18:27:29
2017-12-24T18:28:10Z,0,179.60000000000002,95,0,0,2017-12-24 18:27:29
2017-12-24T18:28:11Z,0,179.60000000000002,95,0,0,2017-12-24 18:27:29
2017-12-24T18:28:12Z,0,179.60000000000002,95,0,0,2017-12-24 18:27:29
2017-12-24T18:28:13Z,0,179.60000000000002,94,0,0,2017-12-24 18:27:29
2017-12-24T18:28:14Z,0,179.60000000000002,94,0,0,2017-12-24 18:27:29
2017-12-24T18:28:15Z,0,179.60000000000002,94,0,0,2017-12-24 18:27:29
2017-12-24T18:28:16Z,0,179.60000000000002,93,0,0,2017-12-24 18:27:29
2017-12-24T18:28:17Z,0,179.60000000000002,93,0,0,2017-12-24 18:27:29
2017-12-24T18:28:18Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:19Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:20Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:21Z,0,179.60000000000002,91,0,0,2017-12-24 18:27:29
2017-12-24T18:28:22Z,0,179.60000000000002,91,0,0,2017-12-24 18:27:29
2017-12-24T18:28:23Z,0,179.60000000000002,91,0,0,2017-12-24 18:27:29
2017-12-24T18:28:24Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:25Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:26Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:27Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:28Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:29Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:30Z,0,179.60000000000002,92,0,0,2017-12-24 18:27:29
2017-12-24T18:28:31Z,0,179.60000000000002,91,0,0,2017-12-24 18:27:29
2017-12-24T18:28:32Z,0,179.60000000000002,91,0,0,2017-12-24 18:27:29
2017-12-24T18:28:33Z,0,179.60000000000002,90,0,0,2017-12-24 18:27:29
2017-12-24T18:28:34Z,0,179.60000000000002,89,0,0,2017-12-24 18:27:29
2017-12-24T18:28:35Z,0,179.60000000000002,89,0,0,2017-12-24 18:27:29
2017-12-24T18:28:36Z,0,179.60000000000002,88,0,0,2017-12-24 18:27:29
2017-12-24T18:28:37Z,0,179.60000000000002,88,0,0,2017-12-24 18:27:29
2017-12-24T18:28:38Z,0,179.60000000000002,87,0,0,2017-12-24 18:27:29
2017-12-24T18:28:39Z,0,179.60000000000002,87,0,0,2017-12-24 18:27:29
2017-12-24T18:28:40Z,0,179.60000000000002,87,0,0,2017-12-24 18:27:29
2017-12-24T18:28:41Z,0,179.60000000000002,86,0,0,2017-12-24 18:27:29
2017-12-24T18:28:42Z,0,179.60000000000002,86,0,0,2017-12-24 18:27:29
2017-12-24T18:28:43Z,0,179.60000000000002,86,0,0,2017-12-24 18:27:29
2017-12-24T18:28:44Z,0,179.60000000000002,86,0,0,2017-12-24 18:27:29
2017-12-24T18:28:45Z,0,179.60000000000002,85,0,0,2017-12-24 18:27:29
2017-12-24T18:28:46Z,0,179.60000000000002,85,0,0,2017-12-24 18:27:29
2017-12-24T18:28:47Z,0,179.60000000000002,84,0,0,2017-12-24 18:27:29
2017-12-24T18:28:48Z,0,179.60000000000002,84,0,0,2017-12-24 18:27:29
2017-12-24T18:28:49Z,0,179.60000000000002,84,0,0,2017-12-24 18:27:29
2017-12-24T18:28:50Z,0,179.60000000000002,83,0,0,2017-12-24 18:27:29
2017-12-24T18:28:51Z,0,179.60000000000002,82,0,0,2017-12-24 18:27:29
2017-12-24T18:28:52Z,0,179.60000000000002,82,0,0,2017-12-24 18:27:29
2017-12-24T18:28:53Z,0,179.60000000000002,82,0,0,2017-12-24 18:27:29
2017-12-24T18:28:54Z,0,179.60000000000002,81,0,0,2017-12-24 18:27:29
2017-12-24T18:28:55Z,0,179.60000000000002,81,0,0,2017-12-24 18:27:29
2017-12-24T18:28:56Z,0,179.60000000000002,81,0,0,2017-12-24 18:27:29
2017-12-24T18:28:57Z,0,179.60000000000002,81,0,0,2017-12-24 18:27:29
2017-12-24T18:28:58Z,0,179.60000000000002,80,0,0,2017-12-24 18:27:29
2017-12-24T18:28:59Z,0,179.60000000000002,80,0,0,2017-12-24 18:27:29
2017-12-24T18:29:01Z,0,179.60000000000002,79,0,0,2017-12-24 18:27:29
2017-12-24T18:29:02Z,0,179.60000000000002,79,0,0,2017-12-24 18:27:29
2017-12-24T18:29:03Z,0,179.60000000000002,79,0,0,2017-12-24 18:27:29
2017-12-24T18:29:04Z,0,179.60000000000002,79,0,0,2017-12-24 18:27:29
2017-12-24T18:29:05Z,0,179.60000000000002,79,0,0,2017-12-24 18:27:29
2017-12-24T18:29:06Z,0,179.60000000000002,78,0,0,2017-12-24 18:27:29
2017-12-24T18:29:07Z,0,179.60000000000002,78,0,0,2017-12-24 18:27:29
2017-12-24T18:29:08Z,0,179.60000000000002,78,0,0,2017-12-24 18:27:29
2017-12-24T18:29:09Z,0,179.60000000000002,78,0,0,2017-12-24 18:27:29
2017-12-24T18:29:10Z,0,179.60000000000002,78,0,0,2017-12-24 18:27:29
2017-12-24T18:29:11Z,0,179.60000000000002,77,0,0,2017-12-24 18:27:29
2017-12-24T18:29:12Z,0,179.60000000000002,77,0,0,2017-12-24 18:27:29
2017-12-24T18:29:13Z,0,179.60000000000002,77,0,0,2017-12-24 18:27:29
2017-12-24T18:29:14Z,0,179.60000000000002,77,0,0,2017-12-24 18:27:29
2017-12-24T18:29:15Z,0,179.60000000000002,77,0,0,2017-12-24 18:27:29
2017-12-24T18:29:16Z,0,179.60000000000002,76,0,0,2017-12-24 18:27:29
2017-12-24T18:29:17Z,0,179.60000000000002,76,0,0,2017-12-24 18:27:29
2017-12-24T18:29:18Z,0,179.60000000000002,76,0,0,2017-12-24 18:27:29
2017-12-24T18:29:19Z,0,179.60000000000002,76,0,0,2017-12-24 18:27:29
2017-12-24T18:29:20Z,0,179.60000000000002,76,0,0,2017-12-24 18:27:29
2017-12-24T18:29:21Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:22Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:23Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:24Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:25Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:26Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:27Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:28Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:29Z,0,179.60000000000002,75,0,0,2017-12-24 18:27:29
2017-12-24T18:29:30Z,0,179.60000000000002,74,0,0,2017-12-24 18:27:29
2017-12-24T18:29:31Z,0,179.60000000000002,74,0,0,2017-12-24 18:27:29
2017-12-24T18:29:32Z,0,179.60000000000002,74,0,0,2017-12-24 18:27:29
2017-12-24T18:29:33Z,0,179.60000000000002,74,0,0,2017-12-24 18:27:29
2017-12-24T18:29:34Z,0,179.60000000000002,74,58,0.5,2017-12-24 18:27:29
