distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
5.09,4.992,99,0,274.5,45.185132436454296,-93.13794893212616,6631814643,274.67348214285715,0.17348214285715358,2021-04-19T00:42:28Z
10.65,5.402,100,1,274.51,45.18508239649236,-93.13794733956456,6631814643,274.6704201680672,0.16042016806721904,2021-04-19T00:42:29Z
16.31,5.617,100,2,274.56,45.18503151834011,-93.13795144669712,6631814643,274.6688095238095,0.10880952380949793,2021-04-19T00:42:30Z
22.05,5.608,100,3,274.63,45.18498013727367,-93.1379593256861,6631814643,274.6693233082707,0.039323308270695634,2021-04-19T00:42:31Z
28.11,5.673,101,4,274.75,45.18492557108402,-93.1379577331245,6631814643,274.67199999999997,-0.07800000000003138,2021-04-19T00:42:32Z
34.11,5.626,102,5,274.77,45.1848715916276,-93.13795681111516,6631814643,274.67680272108845,-0.09319727891153207,2021-04-19T00:42:33Z
39.99,5.636,102,6,274.77,45.184818617999554,-93.1379540450871,6631814643,274.68344155844153,-0.08655844155845216,2021-04-19T00:42:34Z
45.71,5.626,103,7,274.77,45.18476715311408,-93.13795471563937,6631814643,274.69142857142856,-0.07857142857142208,2021-04-19T00:42:35Z
51.69,5.673,103,8,274.77,45.18471334129572,-93.13795387744904,6631814643,274.7004166666667,-0.06958333333329847,2021-04-19T00:42:36Z
57.62,5.58,104,9,274.77,45.18466003239155,-93.13795144669712,6631814643,274.7105142857143,-0.05948571428569949,2021-04-19T00:42:37Z
63.48,5.598,104,10,274.76,45.1846073102206,-93.13795069232584,6631814643,274.72120879120877,-0.03879120879122411,2021-04-19T00:42:38Z
69.55,5.897,104,11,274.72,45.18455266021192,-93.13795044086874,6631814643,274.7327513227513,0.012751322751284988,2021-04-19T00:42:39Z
75.83,6.018,105,12,274.68,45.184496166184545,-93.13795136287808,6631814643,274.74510204081633,0.06510204081632764,2021-04-19T00:42:40Z
82.37,6.336,105,13,274.61,45.184437492862344,-93.13795689493418,6631814643,274.75837438423645,0.14837438423643334,2021-04-19T00:42:41Z
88.77,6.289,104,14,274.57,45.18437999300659,-93.13796175643802,6631814643,274.77261904761906,0.20261904761906635,2021-04-19T00:42:42Z
95.35,6.326,104,15,274.56,45.18432081677019,-93.13796527683736,6631814643,274.7878801843318,0.22788018433180923,2021-04-19T00:42:43Z
102.07,6.41,104,16,274.57,45.1842602994293,-93.1379646062851,6631814643,274.81239631336405,0.2423963133640541,2021-04-19T00:42:44Z
108.94,6.522,104,17,274.59,45.18419844098389,-93.13796292990446,6631814643,274.8377880184332,0.24778801843319798,2021-04-19T00:42:45Z
115.78,6.429,104,18,274.7,45.18413691781461,-93.13796133734286,6631814643,274.8637788018433,0.16377880184330706,2021-04-19T00:42:46Z
122.27,6.364,104,19,274.75,45.18407866358757,-93.13795966096222,6631814643,274.89018433179723,0.14018433179722933,2021-04-19T00:42:47Z
128.83,6.205,104,20,274.75,45.18401957117021,-93.13795806840062,6631814643,274.9158525345622,0.16585253456219107,2021-04-19T00:42:48Z
135.23,6.205,105,21,274.83,45.18396198749542,-93.13795597292484,6631814643,274.9401382488479,0.11013824884793166,2021-04-19T00:42:49Z
141.47,6.158,105,22,274.87,45.18390582874417,-93.13795572146772,6631814643,274.96290322580643,0.09290322580642396,2021-04-19T00:42:50Z
147.58,6.056,105,23,274.92,45.18385084345937,-93.1379558891058,6631814643,274.9839170506912,0.06391705069120235,2021-04-19T00:42:51Z
153.69,6,105,24,274.94,45.183795941993594,-93.13795379363,6631814643,275.0033640552995,0.06336405529953026,2021-04-19T00:42:52Z
159.82,6.102,105,25,275.01,45.183740705251694,-93.13795119524002,6631814643,275.0215207373272,0.011520737327202824,2021-04-19T00:42:53Z
165.84,6.065,105,26,275.03,45.183686558157206,-93.13795178197324,6631814643,275.03903225806454,0.009032258064564758,2021-04-19T00:42:54Z
171.85,6.121,106,27,275.07,45.18363257870078,-93.13795496709643,6631814643,275.0566359447005,-0.013364055299518895,2021-04-19T00:42:55Z
177.75,5.906,106,28,275.08,45.18357960507274,-93.13796100206672,6631814643,275.07511520737324,-0.004884792626739909,2021-04-19T00:42:56Z
183.57,5.822,106,29,275.18,45.18352788873017,-93.13797340728344,6631814643,275.09552995391704,-0.08447004608296993,2021-04-19T00:42:57Z
189.54,6.093,106,30,275.24,45.18347407691181,-93.1379754189402,6631814643,275.1182488479263,-0.12175115207372755,2021-04-19T00:42:58Z
195.59,6.093,106,31,275.3,45.183419678360224,-93.13798028044404,6631814643,275.14354838709676,-0.15645161290325404,2021-04-19T00:42:59Z
201.86,6.158,106,32,275.4,45.18336326815188,-93.13798204064368,6631814643,275.1714285714286,-0.22857142857139934,2021-04-19T00:43:00Z
208.16,6.102,106,33,275.45,45.18330669030547,-93.1379849743098,6631814643,275.20193548387095,-0.24806451612903402,2021-04-19T00:43:01Z
214.32,6.009,106,34,275.52,45.18325120210648,-93.13798782415688,6631814643,275.23456221198154,-0.28543778801844155,2021-04-19T00:43:02Z
220.39,6.037,107,35,275.55,45.18319663591683,-93.13799059018493,6631814643,275.2688940092166,-0.28110599078343057,2021-04-19T00:43:03Z
226.28,5.888,106,36,275.52,45.183143662288785,-93.13799293711782,6631814643,275.3042396313364,-0.21576036866360937,2021-04-19T00:43:04Z
232.22,5.897,106,37,275.48,45.18309018574655,-93.13799486495554,6631814643,275.3404147465438,-0.1395852534562323,2021-04-19T00:43:05Z
238.31,6.149,107,38,275.41,45.18303553573787,-93.13799888826908,6631814643,275.3773732718894,-0.03262672811064249,2021-04-19T00:43:06Z
