timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2019-11-23T00:24:45Z,1299.9,3.284,87,0,NA,2019-11-23 00:18:18
2019-11-23T00:24:46Z,1316.82,3.284,87,0,NA,2019-11-23 00:18:18
2019-11-23T00:18:19Z,3.08,3.079,88,0,84,2019-11-23 00:18:18
2019-11-23T00:18:20Z,5.57,2.491,89,0,95,2019-11-23 00:18:18
2019-11-23T00:18:21Z,8.06,2.491,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:22Z,10.8,2.734,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:23Z,13.53,2.734,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:24Z,16.33,2.799,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:25Z,19.13,2.799,94,0,95,2019-11-23 00:18:18
2019-11-23T00:18:26Z,21.87,2.743,94,0,95,2019-11-23 00:18:18
2019-11-23T00:18:27Z,24.5,2.631,91,0,95,2019-11-23 00:18:18
2019-11-23T00:18:28Z,28,3.499,91,0,95,2019-11-23 00:18:18
2019-11-23T00:18:29Z,31.55,3.546,91,0,95,2019-11-23 00:18:18
2019-11-23T00:18:30Z,35.15,3.602,91,0,95,2019-11-23 00:18:18
2019-11-23T00:18:31Z,38.75,3.602,91,0,95,2019-11-23 00:18:18
2019-11-23T00:18:32Z,42.32,3.564,91,0,95,2019-11-23 00:18:18
2019-11-23T00:18:33Z,45.75,3.434,91,0,95,2019-11-23 00:18:18
2019-11-23T00:18:34Z,49.17,3.424,90,0,95,2019-11-23 00:18:18
2019-11-23T00:18:35Z,52.67,3.499,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:36Z,56.31,3.639,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:37Z,59.95,3.639,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:38Z,63.68,3.723,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:39Z,67.36,3.686,89,0.5,95,2019-11-23 00:18:18
2019-11-23T00:18:40Z,71.04,3.676,89,0,107,2019-11-23 00:18:18
2019-11-23T00:18:41Z,74.71,3.667,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:42Z,78.31,3.602,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:43Z,81.87,3.564,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:44Z,85.42,3.555,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:45Z,88.89,3.471,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:46Z,92.27,3.378,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:47Z,95.68,3.406,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:48Z,99.1,3.424,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:49Z,102.59,3.49,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:50Z,106.1,3.508,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:51Z,109.53,3.434,88,0,107,2019-11-23 00:18:18
2019-11-23T00:18:52Z,112.9,3.368,87,0.5,109,2019-11-23 00:18:18
2019-11-23T00:18:53Z,116.23,3.322,87,0,109,2019-11-23 00:18:18
2019-11-23T00:18:54Z,119.51,3.284,87,0,111,2019-11-23 00:18:18
2019-11-23T00:18:55Z,122.87,3.359,87,0,111,2019-11-23 00:18:18
2019-11-23T00:18:56Z,126.23,3.359,87,0,123,2019-11-23 00:18:18
2019-11-23T00:18:57Z,129.59,3.368,87,0,123,2019-11-23 00:18:18
2019-11-23T00:18:58Z,132.98,3.387,87,0,123,2019-11-23 00:18:18
2019-11-23T00:18:59Z,136.41,3.424,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:00Z,139.83,3.424,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:01Z,143.29,3.452,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:02Z,146.74,3.462,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:03Z,150.18,3.434,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:04Z,153.61,3.434,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:05Z,156.95,3.331,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:06Z,160.25,3.303,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:07Z,163.58,3.331,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:08Z,166.91,3.331,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:09Z,170.21,3.303,88,0,122,2019-11-23 00:18:18
2019-11-23T00:19:10Z,173.52,3.312,88,0,122,2019-11-23 00:18:18
2019-11-23T00:19:11Z,176.84,3.312,88,0,122,2019-11-23 00:18:18
2019-11-23T00:19:12Z,180.16,3.322,88,0,122,2019-11-23 00:18:18
2019-11-23T00:19:13Z,183.53,3.368,88,0,121,2019-11-23 00:18:18
2019-11-23T00:19:14Z,186.93,3.406,87,0,122,2019-11-23 00:18:18
2019-11-23T00:19:15Z,190.41,3.48,87,0,121,2019-11-23 00:18:18
2019-11-23T00:19:16Z,193.89,3.48,87,0,121,2019-11-23 00:18:18
2019-11-23T00:19:17Z,197.39,3.499,87,0,121,2019-11-23 00:18:18
2019-11-23T00:19:18Z,200.91,3.518,87,0,121,2019-11-23 00:18:18
2019-11-23T00:19:19Z,204.47,3.564,87,0,121,2019-11-23 00:18:18
2019-11-23T00:19:20Z,208.08,3.611,87,0,121,2019-11-23 00:18:18
2019-11-23T00:19:21Z,211.72,3.639,87,0,121,2019-11-23 00:18:18
2019-11-23T00:19:22Z,215.4,3.676,86,0.5,121,2019-11-23 00:18:18
2019-11-23T00:19:23Z,219.03,3.63,86,0.5,121,2019-11-23 00:18:18
2019-11-23T00:19:24Z,222.71,3.686,86,0.5,122,2019-11-23 00:18:18
2019-11-23T00:19:25Z,226.46,3.742,86,0.5,121,2019-11-23 00:18:18
2019-11-23T00:19:26Z,230.4,3.947,87,0,122,2019-11-23 00:18:18
2019-11-23T00:19:27Z,234.44,4.04,87,0,122,2019-11-23 00:18:18
2019-11-23T00:19:28Z,238.39,3.947,87,0,122,2019-11-23 00:18:18
2019-11-23T00:19:29Z,242.24,3.854,87,0,122,2019-11-23 00:18:18
2019-11-23T00:19:30Z,245.96,3.714,88,0,122,2019-11-23 00:18:18
2019-11-23T00:19:31Z,249.45,3.49,88,0,122,2019-11-23 00:18:18
2019-11-23T00:19:32Z,252.76,3.312,87,0,122,2019-11-23 00:18:18
2019-11-23T00:19:33Z,256.08,3.322,87,0,122,2019-11-23 00:18:18
2019-11-23T00:19:34Z,259.51,3.424,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:35Z,262.96,3.452,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:36Z,266.44,3.48,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:37Z,269.94,3.499,87,0,123,2019-11-23 00:18:18
2019-11-23T00:19:38Z,273.46,3.518,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:39Z,276.94,3.49,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:40Z,280.43,3.49,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:41Z,283.96,3.527,86,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:42Z,287.54,3.583,86,0.5,124,2019-11-23 00:18:18
2019-11-23T00:19:43Z,291.17,3.63,86,0.5,124,2019-11-23 00:18:18
2019-11-23T00:19:44Z,294.82,3.648,87,0,124,2019-11-23 00:18:18
2019-11-23T00:19:45Z,298.46,3.639,87,0,124,2019-11-23 00:18:18
2019-11-23T00:19:46Z,302.09,3.62,87,0,124,2019-11-23 00:18:18
2019-11-23T00:19:47Z,305.63,3.546,87,0,125,2019-11-23 00:18:18
2019-11-23T00:19:48Z,308.9,3.275,87,0,125,2019-11-23 00:18:18
2019-11-23T00:19:49Z,312.1,3.2,87,0,125,2019-11-23 00:18:18
2019-11-23T00:19:50Z,315.27,3.163,88,0,125,2019-11-23 00:18:18
2019-11-23T00:19:51Z,318.65,3.387,88,0,124,2019-11-23 00:18:18
2019-11-23T00:19:52Z,321.94,3.284,87,0.5,124,2019-11-23 00:18:18
2019-11-23T00:19:53Z,325.3,3.359,87,0.5,124,2019-11-23 00:18:18
2019-11-23T00:19:54Z,328.66,3.359,87,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:55Z,332.01,3.359,89,0.5,123,2019-11-23 00:18:18
2019-11-23T00:19:56Z,335.39,3.378,89,0.5,122,2019-11-23 00:18:18
2019-11-23T00:19:57Z,338.77,3.378,89,0.5,122,2019-11-23 00:18:18
2019-11-23T00:19:58Z,342.15,3.378,89,0.5,121,2019-11-23 00:18:18
2019-11-23T00:19:59Z,345.68,3.536,89,0.5,121,2019-11-23 00:18:18
2019-11-23T00:20:00Z,349.25,3.564,89,0.5,121,2019-11-23 00:18:18
2019-11-23T00:20:01Z,352.69,3.443,89,0.5,121,2019-11-23 00:18:18
2019-11-23T00:20:02Z,356.12,3.434,89,0.5,121,2019-11-23 00:18:18
2019-11-23T00:20:03Z,359.53,3.406,89,0.5,120,2019-11-23 00:18:18
2019-11-23T00:20:04Z,363.1,3.564,89,0.5,120,2019-11-23 00:18:18
2019-11-23T00:20:05Z,366.79,3.695,89,0.5,120,2019-11-23 00:18:18
2019-11-23T00:20:06Z,370.49,3.704,89,0.5,120,2019-11-23 00:18:18
2019-11-23T00:20:07Z,374.1,3.602,89,0.5,120,2019-11-23 00:18:18
2019-11-23T00:20:08Z,377.66,3.564,89,0.5,120,2019-11-23 00:18:18
2019-11-23T00:20:09Z,381.04,3.378,89,0,120,2019-11-23 00:18:18
2019-11-23T00:20:10Z,384.42,3.378,88,0,120,2019-11-23 00:18:18
2019-11-23T00:20:11Z,387.75,3.331,88,0,120,2019-11-23 00:18:18
2019-11-23T00:20:12Z,391.03,3.284,88,0,121,2019-11-23 00:18:18
2019-11-23T00:20:13Z,394.47,3.434,88,0,121,2019-11-23 00:18:18
2019-11-23T00:20:14Z,397.92,3.452,88,0,121,2019-11-23 00:18:18
2019-11-23T00:20:15Z,401.14,3.219,88,0,122,2019-11-23 00:18:18
2019-11-23T00:20:16Z,404.38,3.238,88,0,122,2019-11-23 00:18:18
2019-11-23T00:20:17Z,407.15,2.781,89,0,123,2019-11-23 00:18:18
2019-11-23T00:20:18Z,410.26,3.107,91,0,122,2019-11-23 00:18:18
2019-11-23T00:20:19Z,413.53,3.266,91,0,122,2019-11-23 00:18:18
2019-11-23T00:20:20Z,417.13,3.602,91,0,122,2019-11-23 00:18:18
2019-11-23T00:20:21Z,420.79,3.658,91,0,122,2019-11-23 00:18:18
2019-11-23T00:20:22Z,424.51,3.723,87,0.5,123,2019-11-23 00:18:18
2019-11-23T00:20:23Z,428.13,3.62,87,0.5,123,2019-11-23 00:18:18
2019-11-23T00:20:24Z,431.75,3.62,87,0,123,2019-11-23 00:18:18
2019-11-23T00:20:25Z,435.33,3.583,87,0,124,2019-11-23 00:18:18
2019-11-23T00:20:26Z,438.99,3.648,87,0,124,2019-11-23 00:18:18
2019-11-23T00:20:27Z,442.57,3.592,87,0,124,2019-11-23 00:18:18
2019-11-23T00:20:28Z,446.27,3.695,87,0,126,2019-11-23 00:18:18
2019-11-23T00:20:29Z,449.85,3.583,87,0,125,2019-11-23 00:18:18
2019-11-23T00:20:30Z,453.19,3.34,87,0,125,2019-11-23 00:18:18
2019-11-23T00:20:31Z,456.49,3.294,87,0,124,2019-11-23 00:18:18
2019-11-23T00:20:32Z,459.76,3.275,87,0,124,2019-11-23 00:18:18
2019-11-23T00:20:33Z,462.52,2.753,88,0,124,2019-11-23 00:18:18
2019-11-23T00:20:34Z,465.13,2.613,88,0,124,2019-11-23 00:18:18
2019-11-23T00:20:35Z,468.26,3.135,88,0,123,2019-11-23 00:18:18
2019-11-23T00:20:36Z,471.43,3.172,89,0,123,2019-11-23 00:18:18
2019-11-23T00:20:37Z,474.75,3.312,90,0,123,2019-11-23 00:18:18
2019-11-23T00:20:38Z,478.18,3.434,90,0,123,2019-11-23 00:18:18
2019-11-23T00:20:39Z,481.68,3.499,90,0,122,2019-11-23 00:18:18
2019-11-23T00:20:40Z,485.24,3.564,90,0,123,2019-11-23 00:18:18
2019-11-23T00:20:41Z,488.89,3.648,89,0.5,122,2019-11-23 00:18:18
2019-11-23T00:20:42Z,492.53,3.639,89,0.5,122,2019-11-23 00:18:18
2019-11-23T00:20:43Z,496.04,3.508,89,0.5,122,2019-11-23 00:18:18
2019-11-23T00:20:44Z,499.5,3.462,89,0.5,122,2019-11-23 00:18:18
2019-11-23T00:20:45Z,502.9,3.396,89,0,122,2019-11-23 00:18:18
2019-11-23T00:20:46Z,506.24,3.34,88,0,122,2019-11-23 00:18:18
2019-11-23T00:20:47Z,509.61,3.368,88,0,122,2019-11-23 00:18:18
2019-11-23T00:20:48Z,512.87,3.266,88,0,127,2019-11-23 00:18:18
2019-11-23T00:20:49Z,516.23,3.359,87,0,127,2019-11-23 00:18:18
2019-11-23T00:20:50Z,519.5,3.266,87,0,127,2019-11-23 00:18:18
2019-11-23T00:20:51Z,522.63,3.135,87,0,127,2019-11-23 00:18:18
2019-11-23T00:20:52Z,525.8,3.172,87,0,127,2019-11-23 00:18:18
2019-11-23T00:20:53Z,528.95,3.144,87,0,127,2019-11-23 00:18:18
2019-11-23T00:20:54Z,532.14,3.191,87,0,127,2019-11-23 00:18:18
2019-11-23T00:20:55Z,535.32,3.172,87,0,127,2019-11-23 00:18:18
2019-11-23T00:20:56Z,538.46,3.144,87,0,126,2019-11-23 00:18:18
2019-11-23T00:20:57Z,541.58,3.126,87,0,130,2019-11-23 00:18:18
2019-11-23T00:20:58Z,544.78,3.2,87,0,130,2019-11-23 00:18:18
2019-11-23T00:20:59Z,548.03,3.247,88,0,130,2019-11-23 00:18:18
2019-11-23T00:21:00Z,551.31,3.284,88,0,143,2019-11-23 00:18:18
2019-11-23T00:21:01Z,554.74,3.424,87,0,143,2019-11-23 00:18:18
2019-11-23T00:21:02Z,558.26,3.518,87,0,143,2019-11-23 00:18:18
2019-11-23T00:21:03Z,561.74,3.48,87,0,143,2019-11-23 00:18:18
2019-11-23T00:21:04Z,565.2,3.462,87,0,143,2019-11-23 00:18:18
2019-11-23T00:21:05Z,568.56,3.359,87,0,145,2019-11-23 00:18:18
2019-11-23T00:21:06Z,571.9,3.34,87,0,145,2019-11-23 00:18:18
2019-11-23T00:21:07Z,575.27,3.368,87,0,144,2019-11-23 00:18:18
2019-11-23T00:21:08Z,578.61,3.34,87,0,142,2019-11-23 00:18:18
