timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2018-10-01T23:38:21Z,44.96588330715895,-93.23148937895894,6936.06,247,1.138,53,0,NA,2018-10-01 23:08:13
2018-10-01T23:38:22Z,44.965893533080816,-93.23149248026311,6937.2,246.79999999999995,1.138,53,0,NA,2018-10-01 23:08:13
2018-10-01T23:38:23Z,44.96590493246913,-93.23149281553924,6938.47,246.79999999999995,1.138,53,0,NA,2018-10-01 23:08:13
2018-10-01T23:08:13Z,44.96675033122301,-93.23140597902238,0,236,0.037,0,0,99,2018-10-01 23:08:13
2018-10-01T23:08:14Z,44.96674882248044,-93.23139885440469,0.58,236,0,0,0,99,2018-10-01 23:08:13
2018-10-01T23:08:15Z,44.96673859655857,-93.23137680999935,2.66,236,0,0,0,101,2018-10-01 23:08:13
2018-10-01T23:08:16Z,44.96672694571316,-93.23135292157531,4.95,236.20000000000005,0,0,0,101,2018-10-01 23:08:13
2018-10-01T23:08:17Z,44.96670330874622,-93.23131176643074,9.12,236,0.019,0,0,101,2018-10-01 23:08:13
2018-10-01T23:08:18Z,44.966676738113165,-93.23126273229718,13.98,236,1.81,0,0,101,2018-10-01 23:08:13
2018-10-01T23:08:19Z,44.96664631180465,-93.23121185414493,19.23,236,4.684,0,0,101,2018-10-01 23:08:13
2018-10-01T23:08:20Z,44.966616220772266,-93.23115670122206,24.72,236.20000000000005,4.684,95,0.5,106,2018-10-01 23:08:13
2018-10-01T23:08:21Z,44.96658906340599,-93.23109693825245,30.31,236.39999999999998,5.085,95,0.5,111,2018-10-01 23:08:13
2018-10-01T23:08:22Z,44.96655914001167,-93.23103742673993,36.06,236.79999999999995,5.449,95,0.5,114,2018-10-01 23:08:13
2018-10-01T23:08:23Z,44.966530222445726,-93.23097791522741,41.75,237.20000000000005,5.496,95,0.5,114,2018-10-01 23:08:13
2018-10-01T23:08:24Z,44.9665005505085,-93.23091991245747,47.39,237.60000000000002,5.552,95,0.5,114,2018-10-01 23:08:13
2018-10-01T23:08:25Z,44.96646945364773,-93.23086559772491,52.89,238,5.552,93,0.5,116,2018-10-01 23:08:13
2018-10-01T23:08:26Z,44.96643701568246,-93.23081161826849,58.47,238.39999999999998,5.542,93,0.5,117,2018-10-01 23:08:13
2018-10-01T23:08:27Z,44.966403068974614,-93.23076266795397,63.86,238.60000000000002,5.458,93,0.5,120,2018-10-01 23:08:13
2018-10-01T23:08:28Z,44.96636752970517,-93.23071153834462,69.51,239.20000000000005,5.43,92,0.5,122,2018-10-01 23:08:13
2018-10-01T23:08:29Z,44.966332744807005,-93.23065906763077,75.18,239.79999999999995,5.43,91,0.5,126,2018-10-01 23:08:13
2018-10-01T23:08:30Z,44.96629737317562,-93.23060483671725,80.98,240.20000000000005,5.458,91,0.5,129,2018-10-01 23:08:13
2018-10-01T23:08:31Z,44.96626225300133,-93.23055119253695,86.74,240.39999999999998,5.496,92,0.5,131,2018-10-01 23:08:13
2018-10-01T23:08:32Z,44.966229144483805,-93.23049595579505,92.44,240.79999999999995,5.533,92,0.5,131,2018-10-01 23:08:13
2018-10-01T23:08:33Z,44.96619947254658,-93.23043895885348,98.01,240.79999999999995,5.533,93,0.5,132,2018-10-01 23:08:13
2018-10-01T23:08:34Z,44.96616971679032,-93.23038129135966,103.64,240.79999999999995,5.533,93,0.5,132,2018-10-01 23:08:13
2018-10-01T23:08:35Z,44.96614054776728,-93.23032672517002,109.03,241,5.505,93,0.5,133,2018-10-01 23:08:13
2018-10-01T23:08:36Z,44.96611121110618,-93.2302719913423,114.43,241,5.496,92,0.5,134,2018-10-01 23:08:13
2018-10-01T23:08:37Z,44.96608028188348,-93.23021683841944,119.97,241.20000000000005,5.458,92,0.5,135,2018-10-01 23:08:13
2018-10-01T23:08:38Z,44.966047927737236,-93.23016243986785,125.57,241.20000000000005,5.44,90,0.5,136,2018-10-01 23:08:13
2018-10-01T23:08:39Z,44.96601498685777,-93.23011189699173,130.98,241,5.43,90,0.5,138,2018-10-01 23:08:13
2018-10-01T23:08:40Z,44.96597986668348,-93.2300634495914,136.45,241.20000000000005,5.43,90,0.5,138,2018-10-01 23:08:13
