longitude,latitude,timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2022-12-28T17:05:06Z,4.55,4.553,91,63,0,0,10202250800
NA,NA,2022-12-28T17:05:07Z,8.05,3.499,91,62,1,0,10202250800
NA,NA,2022-12-28T17:05:08Z,11.55,3.499,91,62,2,0,10202250800
NA,NA,2022-12-28T17:05:09Z,15.15,3.602,91,62,3,0,10202250800
NA,NA,2022-12-28T17:05:10Z,19.29,4.133,91,62,4,0,10202250800
NA,NA,2022-12-28T17:05:11Z,23.73,4.441,92,62,5,0,10202250800
NA,NA,2022-12-28T17:05:12Z,28.17,4.441,92,62,6,0,10202250800
NA,NA,2022-12-28T17:05:13Z,31.94,3.77,92,62,7,0,10202250800
NA,NA,2022-12-28T17:05:14Z,35.68,3.742,91,62,8,0,10202250800
NA,NA,2022-12-28T17:05:15Z,39.38,3.704,91,62,9,0,10202250800
NA,NA,2022-12-28T17:05:16Z,43.77,4.376,91,62,10,0,10202250800
NA,NA,2022-12-28T17:05:17Z,47.49,3.732,91,66,11,0,10202250800
NA,NA,2022-12-28T17:05:18Z,51.21,3.714,91,68,12,0,10202250800
NA,NA,2022-12-28T17:05:19Z,54.92,3.714,91,70,13,0,10202250800
NA,NA,2022-12-28T17:05:20Z,58.63,3.704,91,70,14,0,10202250800
NA,NA,2022-12-28T17:05:21Z,62.33,3.704,91,71,15,0,10202250800
NA,NA,2022-12-28T17:05:22Z,66.04,3.704,91,72,16,0,10202250800
NA,NA,2022-12-28T17:05:23Z,69.74,3.704,89,73,17,0,10202250800
NA,NA,2022-12-28T17:05:24Z,73.44,3.704,89,73,18,0,10202250800
NA,NA,2022-12-28T17:05:25Z,77.13,3.686,89,73,19,0,10202250800
NA,NA,2022-12-28T17:05:26Z,80.8,3.676,90,74,20,0,10202250800
NA,NA,2022-12-28T17:05:27Z,84.47,3.667,90,74,21,0,10202250800
NA,NA,2022-12-28T17:05:28Z,88.12,3.648,92,74,22,0,10202250800
NA,NA,2022-12-28T17:05:29Z,91.72,3.602,92,74,23,0,10202250800
NA,NA,2022-12-28T17:05:30Z,95.35,3.62,91,74,24,0,10202250800
NA,NA,2022-12-28T17:05:31Z,98.98,3.639,91,74,25,0,10202250800
NA,NA,2022-12-28T17:05:32Z,102.63,3.648,91,74,26,0,10202250800
NA,NA,2022-12-28T17:05:33Z,106.39,3.76,91,74,27,0,10202250800
NA,NA,2022-12-28T17:05:34Z,110.29,3.9,90,74,28,0,10202250800
NA,NA,2022-12-28T17:05:35Z,114.14,3.854,90,74,29,0,10202250800
NA,NA,2022-12-28T17:05:36Z,117.78,3.63,91,74,30,0,10202250800
NA,NA,2022-12-28T17:05:37Z,121.09,3.312,91,74,31,0,10202250800
NA,NA,2022-12-28T17:05:38Z,121.09,0,0,75,32,0,10202250800
NA,NA,2022-12-28T17:05:39Z,121.09,0,0,75,33,0,10202250800
NA,NA,2022-12-28T17:05:40Z,121.09,0,0,75,34,0,10202250800
NA,NA,2022-12-28T17:05:41Z,121.09,0,0,75,35,0,10202250800
NA,NA,2022-12-28T17:05:42Z,121.09,0,0,75,36,0,10202250800
NA,NA,2022-12-28T17:05:43Z,121.09,0,0,75,37,0,10202250800
NA,NA,2022-12-28T17:05:44Z,121.09,0,91,75,38,0,10202250800
NA,NA,2022-12-28T17:05:45Z,124.61,3.527,91,75,39,0,10202250800
NA,NA,2022-12-28T17:05:46Z,128.3,3.695,92,75,40,0,10202250800
NA,NA,2022-12-28T17:05:47Z,132.06,3.751,92,75,41,0,10202250800
NA,NA,2022-12-28T17:05:48Z,136.37,4.32,92,75,42,0,10202250800
NA,NA,2022-12-28T17:05:49Z,140.65,4.273,92,75,43,0,10202250800
NA,NA,2022-12-28T17:05:50Z,145.14,4.488,92,76,44,0,10202250800
NA,NA,2022-12-28T17:05:51Z,148.91,3.77,91,77,45,0,10202250800
NA,NA,2022-12-28T17:05:52Z,152.47,3.564,91,79,46,0,10202250800
NA,NA,2022-12-28T17:05:53Z,156.02,3.555,90,77,47,0,10202250800
NA,NA,2022-12-28T17:05:54Z,159.68,3.648,90,75,48,0,10202250800
NA,NA,2022-12-28T17:05:55Z,163.33,3.658,90,74,49,0,10202250800
NA,NA,2022-12-28T17:05:56Z,167.22,3.882,89,74,50,0,10202250800
NA,NA,2022-12-28T17:05:57Z,171.04,3.826,89,74,51,0,10202250800
NA,NA,2022-12-28T17:05:58Z,174.81,3.77,89,73,52,0,10202250800
NA,NA,2022-12-28T17:05:59Z,178.37,3.564,89,73,53,0,10202250800
NA,NA,2022-12-28T17:06:00Z,181.77,3.396,89,73,54,0,10202250800
NA,NA,2022-12-28T17:06:01Z,185.02,3.247,89,73,55,0,10202250800
NA,NA,2022-12-28T17:06:02Z,188.16,3.144,89,73,56,0,10202250800
NA,NA,2022-12-28T17:06:03Z,191.3,3.135,89,73,57,0,10202250800
NA,NA,2022-12-28T17:06:04Z,194.38,3.088,89,73,58,0,10202250800
NA,NA,2022-12-28T17:06:05Z,197.37,2.986,89,73,59,0,10202250800
NA,NA,2022-12-28T17:06:06Z,200.46,3.088,90,73,60,0,10202250800
NA,NA,2022-12-28T17:06:07Z,203.61,3.154,90,73,61,0,10202250800
NA,NA,2022-12-28T17:06:08Z,206.63,3.023,90,73,62,0,10202250800
NA,NA,2022-12-28T17:06:09Z,209.74,3.107,90,73,63,0,10202250800
NA,NA,2022-12-28T17:06:10Z,212.86,3.116,90,73,64,0,10202250800
NA,NA,2022-12-28T17:06:11Z,215.98,3.126,90,73,65,0,10202250800
NA,NA,2022-12-28T17:06:12Z,219.04,3.06,91,73,66,0,10202250800
NA,NA,2022-12-28T17:06:13Z,222.11,3.06,91,74,67,0,10202250800
NA,NA,2022-12-28T17:06:14Z,225.18,3.07,91,74,68,0,10202250800
NA,NA,2022-12-28T17:06:15Z,228.25,3.079,91,74,69,0,10202250800
NA,NA,2022-12-28T17:06:16Z,231.33,3.07,91,74,70,0,10202250800
NA,NA,2022-12-28T17:06:17Z,234.37,3.051,91,74,71,0,10202250800
NA,NA,2022-12-28T17:06:18Z,237.46,3.088,91,74,72,0,10202250800
NA,NA,2022-12-28T17:06:19Z,240.7,3.238,91,74,73,0,10202250800
NA,NA,2022-12-28T17:06:20Z,244.1,3.396,92,74,74,0,10202250800
NA,NA,2022-12-28T17:06:21Z,247.62,3.527,93,74,75,0,10202250800
NA,NA,2022-12-28T17:06:22Z,251.21,3.583,93,74,76,0,10202250800
NA,NA,2022-12-28T17:06:23Z,254.73,3.527,91,74,77,0,10202250800
NA,NA,2022-12-28T17:06:24Z,258.15,3.415,91,74,78,0,10202250800
NA,NA,2022-12-28T17:06:25Z,261.51,3.359,91,74,79,0,10202250800
NA,NA,2022-12-28T17:06:26Z,264.86,3.35,91,74,80,0,10202250800
NA,NA,2022-12-28T17:06:27Z,268.39,3.527,91,75,81,0,10202250800
NA,NA,2022-12-28T17:06:28Z,272.02,3.639,91,76,82,0,10202250800
NA,NA,2022-12-28T17:06:29Z,276.15,4.124,91,77,83,0,10202250800
NA,NA,2022-12-28T17:06:30Z,280.15,3.994,87,77,84,0,10202250800
NA,NA,2022-12-28T17:06:31Z,284.14,3.994,87,77,85,0,10202250800
NA,NA,2022-12-28T17:06:32Z,287.98,3.844,87,78,86,0,10202250800
NA,NA,2022-12-28T17:06:33Z,291.69,3.704,88,78,87,0,10202250800
NA,NA,2022-12-28T17:06:34Z,295.81,4.124,89,77,88,0,10202250800
NA,NA,2022-12-28T17:06:35Z,300.15,4.339,89,77,89,0,10202250800
NA,NA,2022-12-28T17:06:36Z,304.42,4.273,89,76,90,0,10202250800
NA,NA,2022-12-28T17:06:37Z,308.37,3.947,89,75,91,0,10202250800
NA,NA,2022-12-28T17:06:38Z,312.5,4.124,89,75,92,0,10202250800
NA,NA,2022-12-28T17:06:39Z,316.48,3.984,88,75,93,0,10202250800
NA,NA,2022-12-28T17:06:40Z,320.35,3.872,88,75,94,0,10202250800
