timestamp,distance,speed,heart_rate,cadence,fractional_cadence,key
2019-05-20T00:07:07Z,1.73,1.726,65,58,0.5,2019-05-20 00:07:14
2019-05-20T00:07:08Z,3.47,1.745,66,58,0.5,2019-05-20 00:07:14
2019-05-20T00:07:09Z,5.46,1.987,66,58,0.5,2019-05-20 00:07:14
2019-05-20T00:07:10Z,8.78,3.322,66,86,0,2019-05-20 00:07:14
2019-05-20T00:07:11Z,12.19,3.415,66,86,0,2019-05-20 00:07:14
2019-05-20T00:07:14Z,24.98,3.415,66,86,0,2019-05-20 00:07:14
2019-05-20T00:07:15Z,25.85,3.415,66,86,0,2019-05-20 00:07:14
2019-05-20T00:07:16Z,29.19,3.331,66,87,0,2019-05-20 00:07:14
2019-05-20T00:07:17Z,32.52,3.331,66,87,0,2019-05-20 00:07:14
2019-05-20T00:07:18Z,35.63,3.107,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:19Z,38.69,3.07,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:20Z,41.77,3.079,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:21Z,44.86,3.088,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:22Z,47.96,3.098,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:23Z,51.01,3.051,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:24Z,54.03,3.023,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:25Z,57.07,3.032,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:26Z,60.12,3.051,81,87,0,2019-05-20 00:07:14
2019-05-20T00:07:27Z,63.16,3.042,112,87,0,2019-05-20 00:07:14
2019-05-20T00:07:28Z,66.22,3.06,127,86,0,2019-05-20 00:07:14
2019-05-20T00:07:29Z,69.29,3.07,127,86,0,2019-05-20 00:07:14
2019-05-20T00:07:30Z,72.42,3.135,127,87,0,2019-05-20 00:07:14
2019-05-20T00:07:31Z,75.55,3.126,127,87,0,2019-05-20 00:07:14
2019-05-20T00:07:32Z,78.62,3.07,127,87,0,2019-05-20 00:07:14
2019-05-20T00:07:33Z,81.29,2.669,127,88,0,2019-05-20 00:07:14
2019-05-20T00:07:34Z,83.73,2.435,127,89,0,2019-05-20 00:07:14
2019-05-20T00:07:35Z,86.05,2.323,118,89,0,2019-05-20 00:07:14
2019-05-20T00:07:36Z,88.3,2.258,118,88,0,2019-05-20 00:07:14
2019-05-20T00:07:37Z,90.53,2.221,118,88,0,2019-05-20 00:07:14
2019-05-20T00:07:38Z,92.73,2.202,118,88,0,2019-05-20 00:07:14
2019-05-20T00:07:39Z,94.94,2.211,118,88,0,2019-05-20 00:07:14
2019-05-20T00:07:40Z,97.39,2.454,118,88,0,2019-05-20 00:07:14
2019-05-20T00:07:41Z,99.91,2.519,118,88,0,2019-05-20 00:07:14
2019-05-20T00:07:42Z,102.57,2.659,118,87,0,2019-05-20 00:07:14
2019-05-20T00:07:43Z,105.35,2.781,118,87,0,2019-05-20 00:07:14
2019-05-20T00:07:44Z,108.28,2.93,118,87,0,2019-05-20 00:07:14
2019-05-20T00:07:45Z,111.3,3.014,114,87,0,2019-05-20 00:07:14
2019-05-20T00:07:46Z,114.35,3.051,114,87,0,2019-05-20 00:07:14
2019-05-20T00:07:47Z,117.51,3.163,114,86,0,2019-05-20 00:07:14
2019-05-20T00:07:48Z,120.73,3.219,114,86,0,2019-05-20 00:07:14
2019-05-20T00:07:49Z,123.93,3.2,114,86,0,2019-05-20 00:07:14
2019-05-20T00:07:50Z,127.12,3.191,114,86,0,2019-05-20 00:07:14
2019-05-20T00:07:51Z,130.25,3.135,114,87,0,2019-05-20 00:07:14
