timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,time_elapsed,key
2021-08-04T13:37:27Z,44.98789175413549,-93.22446626611054,918.15,248.39999999999998,6.643,119,136,7244820897
2021-08-04T13:37:28Z,44.987890077754855,-93.22455394081771,925.06,248.79999999999995,6.681,119,137,7244820897
2021-08-04T13:37:29Z,44.98789041303098,-93.22463826276362,931.71,249,6.531,119,138,7244820897
2021-08-04T13:37:30Z,44.987892005592585,-93.22472275234759,938.38,249,6.597,118,139,7244820897
2021-08-04T13:37:31Z,44.9878928437829,-93.22480430826545,944.81,249,6.429,118,140,7244820897
2021-08-04T13:37:32Z,44.987894939258695,-93.22488687001169,951.3,249,6.597,117,141,7244820897
2021-08-04T13:37:33Z,44.98789619654417,-93.22497789748013,958.49,249,6.699,117,142,7244820897
2021-08-04T13:37:34Z,44.98789854347706,-93.22506481781602,965.34,249,6.737,117,143,7244820897
2021-08-04T13:37:35Z,44.987899297848344,-93.22515182197094,972.2,248.79999999999995,6.615,117,144,7244820897
2021-08-04T13:37:36Z,44.987898794934154,-93.22523740120232,978.95,249,6.578,117,145,7244820897
2021-08-04T13:37:37Z,44.987898878753185,-93.22532398626208,985.78,249,6.606,116,146,7244820897
2021-08-04T13:37:38Z,44.98790013603866,-93.22541157715023,992.69,249,6.755,117,147,7244820897
2021-08-04T13:37:39Z,44.98789954930544,-93.2255010958761,999.74,249.39999999999998,6.737,117,148,7244820897
2021-08-04T13:37:40Z,44.98789804056287,-93.22558960877359,1006.72,249.60000000000002,6.569,117,149,7244820897
2021-08-04T13:37:41Z,44.98789711855352,-93.22567778639495,1013.68,249.79999999999995,6.821,117,150,7244820897
2021-08-04T13:37:42Z,44.98789703473449,-93.22576663456857,1020.69,249.79999999999995,6.886,117,151,7244820897
2021-08-04T13:37:43Z,44.987898878753185,-93.22585724294186,1027.83,250,7.045,117,152,7244820897
2021-08-04T13:37:44Z,44.9878999684006,-93.22594382800162,1034.66,250,6.765,118,153,7244820897
2021-08-04T13:37:45Z,44.98790097422898,-93.22602898813784,1041.38,250,6.681,118,154,7244820897
2021-08-04T13:37:46Z,44.98790357261896,-93.22611515410244,1048.18,250.39999999999998,6.597,118,155,7244820897
2021-08-04T13:37:47Z,44.98790457844734,-93.22620157152414,1054.99,250.60000000000002,6.783,118,156,7244820897
2021-08-04T13:37:48Z,44.987901812419295,-93.22628069669008,1061.24,250.79999999999995,6.317,118,157,7244820897
