timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2019-01-15T23:27:01Z,903.66,3.294,83,0,NA,2019-01-15 23:22:38
2019-01-15T23:27:02Z,906.97,3.303,83,0,NA,2019-01-15 23:22:38
2019-01-15T23:27:03Z,910.31,3.35,83,0,NA,2019-01-15 23:22:38
2019-01-15T23:27:04Z,913.7,3.387,83,0,NA,2019-01-15 23:22:38
2019-01-15T23:27:05Z,917.13,3.434,83,0,NA,2019-01-15 23:22:38
2019-01-15T23:27:07Z,924.1,3.499,82,0,NA,2019-01-15 23:22:38
2019-01-15T23:22:36Z,0,0,0,0,105,2019-01-15 23:22:38
2019-01-15T23:22:38Z,0,0,0,0,105,2019-01-15 23:22:38
2019-01-15T23:22:39Z,0,0,0,0,106,2019-01-15 23:22:38
2019-01-15T23:22:40Z,0,0,0,0,107,2019-01-15 23:22:38
2019-01-15T23:22:41Z,3.08,3.079,86,0.5,117,2019-01-15 23:22:38
2019-01-15T23:22:42Z,7.11,4.031,94,0,117,2019-01-15 23:22:38
2019-01-15T23:22:43Z,11.35,4.236,94,0,117,2019-01-15 23:22:38
2019-01-15T23:22:44Z,15.31,3.956,91,0,116,2019-01-15 23:22:38
2019-01-15T23:22:45Z,19.2,3.9,91,0,115,2019-01-15 23:22:38
2019-01-15T23:22:46Z,23.09,3.882,90,0,114,2019-01-15 23:22:38
2019-01-15T23:22:47Z,26.92,3.835,89,0.5,123,2019-01-15 23:22:38
2019-01-15T23:22:48Z,30.8,3.872,89,0.5,123,2019-01-15 23:22:38
2019-01-15T23:22:49Z,34.64,3.854,89,0.5,131,2019-01-15 23:22:38
2019-01-15T23:22:50Z,38.42,3.779,88,0,131,2019-01-15 23:22:38
2019-01-15T23:22:51Z,42.21,3.788,88,0,129,2019-01-15 23:22:38
2019-01-15T23:22:52Z,45.99,3.779,87,0,126,2019-01-15 23:22:38
2019-01-15T23:22:53Z,49.76,3.77,87,0,125,2019-01-15 23:22:38
2019-01-15T23:22:54Z,53.52,3.76,87,0,124,2019-01-15 23:22:38
2019-01-15T23:22:55Z,57.33,3.807,87,0,123,2019-01-15 23:22:38
2019-01-15T23:22:56Z,61.12,3.788,87,0,122,2019-01-15 23:22:38
2019-01-15T23:22:57Z,64.92,3.807,87,0,122,2019-01-15 23:22:38
2019-01-15T23:22:58Z,68.72,3.798,87,0,122,2019-01-15 23:22:38
2019-01-15T23:22:59Z,72.55,3.826,87,0,123,2019-01-15 23:22:38
2019-01-15T23:23:00Z,76.38,3.826,86,0.5,123,2019-01-15 23:22:38
2019-01-15T23:23:01Z,80.21,3.835,86,0.5,123,2019-01-15 23:22:38
2019-01-15T23:23:02Z,84.01,3.807,85,0.5,124,2019-01-15 23:22:38
2019-01-15T23:23:03Z,87.81,3.798,85,0.5,125,2019-01-15 23:22:38
2019-01-15T23:23:04Z,91.6,3.788,85,0.5,125,2019-01-15 23:22:38
2019-01-15T23:23:05Z,95.37,3.77,85,0.5,126,2019-01-15 23:22:38
2019-01-15T23:23:06Z,99.05,3.676,85,0.5,126,2019-01-15 23:22:38
2019-01-15T23:23:07Z,102.65,3.602,85,0.5,127,2019-01-15 23:22:38
2019-01-15T23:23:08Z,106.22,3.574,85,0.5,127,2019-01-15 23:22:38
2019-01-15T23:23:09Z,109.81,3.592,84,0.5,128,2019-01-15 23:22:38
2019-01-15T23:23:10Z,113.42,3.602,84,0.5,128,2019-01-15 23:22:38
2019-01-15T23:23:11Z,117.04,3.63,84,0.5,128,2019-01-15 23:22:38
2019-01-15T23:23:12Z,120.67,3.63,85,0.5,129,2019-01-15 23:22:38
2019-01-15T23:23:13Z,124.31,3.639,85,0.5,129,2019-01-15 23:22:38
2019-01-15T23:23:14Z,127.95,3.639,85,0.5,129,2019-01-15 23:22:38
2019-01-15T23:23:15Z,131.6,3.648,84,0.5,130,2019-01-15 23:22:38
2019-01-15T23:23:16Z,135.23,3.63,84,0.5,130,2019-01-15 23:22:38
2019-01-15T23:23:17Z,138.82,3.592,84,0.5,130,2019-01-15 23:22:38
2019-01-15T23:23:18Z,142.4,3.574,85,0.5,130,2019-01-15 23:22:38
2019-01-15T23:23:19Z,145.94,3.546,85,0.5,130,2019-01-15 23:22:38
2019-01-15T23:23:20Z,149.45,3.508,85,0.5,131,2019-01-15 23:22:38
2019-01-15T23:23:21Z,152.94,3.49,84,0.5,131,2019-01-15 23:22:38
2019-01-15T23:23:22Z,156.48,3.536,84,0.5,131,2019-01-15 23:22:38
2019-01-15T23:23:23Z,160.03,3.555,84,0.5,131,2019-01-15 23:22:38
2019-01-15T23:23:24Z,163.6,3.574,84,0.5,132,2019-01-15 23:22:38
2019-01-15T23:23:25Z,167.19,3.583,84,0.5,132,2019-01-15 23:22:38
2019-01-15T23:23:26Z,170.75,3.555,84,0.5,132,2019-01-15 23:22:38
2019-01-15T23:23:27Z,174.27,3.527,84,0.5,133,2019-01-15 23:22:38
2019-01-15T23:23:28Z,177.77,3.499,84,0.5,133,2019-01-15 23:22:38
2019-01-15T23:23:29Z,181.23,3.462,83,0,133,2019-01-15 23:22:38
2019-01-15T23:23:30Z,184.66,3.424,83,0,134,2019-01-15 23:22:38
2019-01-15T23:23:31Z,188.03,3.378,83,0,134,2019-01-15 23:22:38
2019-01-15T23:23:32Z,191.37,3.331,83,0.5,134,2019-01-15 23:22:38
2019-01-15T23:23:33Z,194.68,3.312,83,0.5,133,2019-01-15 23:22:38
2019-01-15T23:23:34Z,197.95,3.275,83,0.5,134,2019-01-15 23:22:38
2019-01-15T23:23:35Z,201.21,3.256,83,0.5,133,2019-01-15 23:22:38
2019-01-15T23:23:36Z,204.49,3.275,83,0.5,133,2019-01-15 23:22:38
2019-01-15T23:23:37Z,207.78,3.294,83,0.5,133,2019-01-15 23:22:38
2019-01-15T23:23:38Z,211.06,3.284,83,0.5,133,2019-01-15 23:22:38
2019-01-15T23:23:39Z,214.34,3.284,84,0.5,134,2019-01-15 23:22:38
2019-01-15T23:23:40Z,217.74,3.396,84,0.5,134,2019-01-15 23:22:38
2019-01-15T23:23:41Z,221.23,3.49,84,0.5,134,2019-01-15 23:22:38
2019-01-15T23:23:42Z,224.78,3.546,84,0.5,135,2019-01-15 23:22:38
2019-01-15T23:23:43Z,228.35,3.574,84,0.5,135,2019-01-15 23:22:38
2019-01-15T23:23:44Z,231.96,3.611,84,0.5,135,2019-01-15 23:22:38
2019-01-15T23:23:45Z,235.59,3.63,85,0.5,135,2019-01-15 23:22:38
2019-01-15T23:23:46Z,239.25,3.658,84,0.5,135,2019-01-15 23:22:38
2019-01-15T23:23:47Z,242.86,3.611,84,0.5,136,2019-01-15 23:22:38
2019-01-15T23:23:48Z,246.41,3.546,84,0.5,136,2019-01-15 23:22:38
2019-01-15T23:23:49Z,249.91,3.508,84,0.5,136,2019-01-15 23:22:38
2019-01-15T23:23:50Z,253.4,3.48,85,0.5,136,2019-01-15 23:22:38
2019-01-15T23:23:51Z,256.85,3.452,85,0.5,136,2019-01-15 23:22:38
