longitude,latitude,timestamp,distance,heart_rate,fractional_cadence,time_elapsed,elevation,key
NA,NA,2020-12-16T22:11:07Z,0,78,0,0,0,5965571424
NA,NA,2020-12-16T22:11:08Z,0,79,0,1,0,5965571424
NA,NA,2020-12-16T22:11:09Z,0,79,0,2,0,5965571424
NA,NA,2020-12-16T22:11:10Z,0,78,0,3,0,5965571424
NA,NA,2020-12-16T22:11:11Z,0,78,0,4,0,5965571424
NA,NA,2020-12-16T22:11:13Z,0,78,0,6,0,5965571424
NA,NA,2020-12-16T22:11:14Z,0,79,0,7,0,5965571424
NA,NA,2020-12-16T22:11:15Z,0,79,0,8,0,5965571424
NA,NA,2020-12-16T22:11:16Z,0,80,0,9,0,5965571424
NA,NA,2020-12-16T22:11:17Z,0,81,0,10,0,5965571424
NA,NA,2020-12-16T22:11:18Z,0,81,0,11,0,5965571424
NA,NA,2020-12-16T22:11:19Z,0,82,0,12,0,5965571424
NA,NA,2020-12-16T22:11:20Z,0,81,0,13,0,5965571424
NA,NA,2020-12-16T22:11:21Z,0,81,0,14,0,5965571424
NA,NA,2020-12-16T22:11:22Z,0,82,0,15,0,5965571424
NA,NA,2020-12-16T22:11:23Z,0,82,0,16,0,5965571424
NA,NA,2020-12-16T22:11:24Z,0,82,0,17,0,5965571424
NA,NA,2020-12-16T22:11:25Z,0,83,0,18,0,5965571424
NA,NA,2020-12-16T22:11:26Z,0,83,0,19,0,5965571424
NA,NA,2020-12-16T22:11:27Z,0,85,0,20,0,5965571424
NA,NA,2020-12-16T22:11:28Z,0,85,0,21,0,5965571424
NA,NA,2020-12-16T22:11:29Z,0,86,0,22,0,5965571424
NA,NA,2020-12-16T22:11:30Z,0,87,0,23,0,5965571424
NA,NA,2020-12-16T22:11:31Z,0,87,0,24,0,5965571424
NA,NA,2020-12-16T22:11:32Z,0,88,0,25,0,5965571424
NA,NA,2020-12-16T22:11:33Z,0,88,0,26,0,5965571424
NA,NA,2020-12-16T22:11:34Z,0,88,0,27,0,5965571424
NA,NA,2020-12-16T22:11:35Z,0,89,0,28,0,5965571424
NA,NA,2020-12-16T22:11:36Z,0,89,0,29,0,5965571424
NA,NA,2020-12-16T22:11:37Z,0,90,0,30,0,5965571424
NA,NA,2020-12-16T22:11:38Z,0,91,0,31,0,5965571424
NA,NA,2020-12-16T22:11:39Z,0,91,0,32,0,5965571424
NA,NA,2020-12-16T22:11:40Z,0,92,0,33,0,5965571424
NA,NA,2020-12-16T22:11:41Z,0,93,0,34,0,5965571424
NA,NA,2020-12-16T22:11:42Z,0,93,0,35,0,5965571424
NA,NA,2020-12-16T22:11:43Z,0,93,0,36,0,5965571424
NA,NA,2020-12-16T22:11:44Z,0,93,0,37,0,5965571424
NA,NA,2020-12-16T22:11:45Z,0,94,0,38,0,5965571424
NA,NA,2020-12-16T22:11:46Z,0,94,0,39,0,5965571424
NA,NA,2020-12-16T22:11:47Z,0,95,0,40,0,5965571424
NA,NA,2020-12-16T22:11:48Z,0,95,0,41,0,5965571424
NA,NA,2020-12-16T22:11:49Z,0,95,0,42,0,5965571424
NA,NA,2020-12-16T22:11:50Z,0,96,0,43,0,5965571424
NA,NA,2020-12-16T22:11:51Z,0,97,0,44,0,5965571424
NA,NA,2020-12-16T22:11:52Z,0,97,0,45,0,5965571424
NA,NA,2020-12-16T22:11:53Z,0,96,0,46,0,5965571424
NA,NA,2020-12-16T22:11:54Z,0,96,0,47,0,5965571424
NA,NA,2020-12-16T22:11:55Z,0,94,0,48,0,5965571424
NA,NA,2020-12-16T22:11:56Z,0,94,0,49,0,5965571424
NA,NA,2020-12-16T22:11:57Z,0,94,0,50,0,5965571424
NA,NA,2020-12-16T22:11:58Z,0,94,0,51,0,5965571424
NA,NA,2020-12-16T22:11:59Z,0,95,0,52,0,5965571424
NA,NA,2020-12-16T22:12:00Z,0,96,0,53,0,5965571424
NA,NA,2020-12-16T22:12:01Z,0,97,0,54,0,5965571424
NA,NA,2020-12-16T22:12:02Z,0,99,0,55,0,5965571424
NA,NA,2020-12-16T22:12:03Z,0,99,0,56,0,5965571424
NA,NA,2020-12-16T22:12:04Z,0,99,0,57,0,5965571424
NA,NA,2020-12-16T22:12:05Z,0,100,0,58,0,5965571424
NA,NA,2020-12-16T22:12:06Z,0,100,0,59,0,5965571424
NA,NA,2020-12-16T22:12:07Z,0,100,0,60,0,5965571424
NA,NA,2020-12-16T22:12:08Z,0,99,0,61,0,5965571424
NA,NA,2020-12-16T22:12:09Z,0,99,0,62,0,5965571424
NA,NA,2020-12-16T22:12:10Z,0,99,0,63,0,5965571424
NA,NA,2020-12-16T22:12:11Z,0,99,0,64,0,5965571424
NA,NA,2020-12-16T22:12:12Z,0,99,0,65,0,5965571424
NA,NA,2020-12-16T22:12:13Z,0,99,0,66,0,5965571424
NA,NA,2020-12-16T22:12:14Z,0,99,0,67,0,5965571424
NA,NA,2020-12-16T22:12:15Z,0,100,0,68,0,5965571424
NA,NA,2020-12-16T22:12:16Z,0,100,0,69,0,5965571424
NA,NA,2020-12-16T22:12:17Z,0,101,0,70,0,5965571424
NA,NA,2020-12-16T22:12:18Z,0,101,0,71,0,5965571424
NA,NA,2020-12-16T22:12:19Z,0,101,0,72,0,5965571424
NA,NA,2020-12-16T22:12:20Z,0,101,0,73,0,5965571424
NA,NA,2020-12-16T22:12:21Z,0,100,0,74,0,5965571424
NA,NA,2020-12-16T22:12:22Z,0,100,0,75,0,5965571424
NA,NA,2020-12-16T22:12:23Z,0,100,0,76,0,5965571424
NA,NA,2020-12-16T22:12:24Z,0,100,0,77,0,5965571424
NA,NA,2020-12-16T22:12:25Z,0,101,0,78,0,5965571424
NA,NA,2020-12-16T22:12:26Z,0,101,0,79,0,5965571424
NA,NA,2020-12-16T22:12:27Z,0,101,0,80,0,5965571424
NA,NA,2020-12-16T22:12:28Z,0,102,0,81,0,5965571424
NA,NA,2020-12-16T22:12:29Z,0,102,0,82,0,5965571424
NA,NA,2020-12-16T22:12:30Z,0,103,0,83,0,5965571424
NA,NA,2020-12-16T22:12:31Z,0,103,0,84,0,5965571424
NA,NA,2020-12-16T22:12:32Z,0,104,0,85,0,5965571424
NA,NA,2020-12-16T22:12:33Z,0,104,0,86,0,5965571424
NA,NA,2020-12-16T22:12:34Z,0,104,0,87,0,5965571424
NA,NA,2020-12-16T22:12:35Z,0,104,0,88,0,5965571424
NA,NA,2020-12-16T22:12:36Z,0,104,0,89,0,5965571424
NA,NA,2020-12-16T22:12:37Z,0,104,0,90,0,5965571424
NA,NA,2020-12-16T22:12:38Z,0,103,0,91,0,5965571424
NA,NA,2020-12-16T22:12:39Z,0,104,0,92,0,5965571424
NA,NA,2020-12-16T22:12:40Z,0,103,0,93,0,5965571424
NA,NA,2020-12-16T22:12:41Z,0,103,0,94,0,5965571424
NA,NA,2020-12-16T22:12:42Z,0,103,0,95,0,5965571424
NA,NA,2020-12-16T22:12:43Z,0,103,0,96,0,5965571424
NA,NA,2020-12-16T22:12:44Z,0,103,0,97,0,5965571424
NA,NA,2020-12-16T22:12:45Z,0,103,0,98,0,5965571424
NA,NA,2020-12-16T22:12:46Z,0,104,0,99,0,5965571424
