timestamp,distance,heart_rate,key
2018-01-19T01:47:10Z,0,71,2018-01-19 01:47:11
2018-01-19T01:47:11Z,0,71,2018-01-19 01:47:11
2018-01-19T01:47:12Z,0,72,2018-01-19 01:47:11
2018-01-19T01:47:13Z,0,76,2018-01-19 01:47:11
2018-01-19T01:47:14Z,0,78,2018-01-19 01:47:11
2018-01-19T01:47:16Z,0,82,2018-01-19 01:47:11
2018-01-19T01:47:17Z,0,83,2018-01-19 01:47:11
2018-01-19T01:47:18Z,0,84,2018-01-19 01:47:11
2018-01-19T01:47:19Z,0,85,2018-01-19 01:47:11
2018-01-19T01:47:20Z,0,85,2018-01-19 01:47:11
2018-01-19T01:47:21Z,0,86,2018-01-19 01:47:11
2018-01-19T01:47:22Z,0,86,2018-01-19 01:47:11
2018-01-19T01:47:23Z,0,87,2018-01-19 01:47:11
2018-01-19T01:47:24Z,0,87,2018-01-19 01:47:11
2018-01-19T01:47:25Z,0,87,2018-01-19 01:47:11
2018-01-19T01:47:26Z,0,88,2018-01-19 01:47:11
2018-01-19T01:47:27Z,0,89,2018-01-19 01:47:11
2018-01-19T01:47:28Z,0,90,2018-01-19 01:47:11
2018-01-19T01:47:29Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:30Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:31Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:32Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:33Z,0,90,2018-01-19 01:47:11
2018-01-19T01:47:34Z,0,90,2018-01-19 01:47:11
2018-01-19T01:47:35Z,0,90,2018-01-19 01:47:11
2018-01-19T01:47:36Z,0,90,2018-01-19 01:47:11
2018-01-19T01:47:37Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:38Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:39Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:40Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:41Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:42Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:43Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:44Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:45Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:46Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:47Z,0,91,2018-01-19 01:47:11
2018-01-19T01:47:48Z,0,92,2018-01-19 01:47:11
2018-01-19T01:47:49Z,0,93,2018-01-19 01:47:11
2018-01-19T01:47:50Z,0,93,2018-01-19 01:47:11
2018-01-19T01:47:51Z,0,93,2018-01-19 01:47:11
2018-01-19T01:47:52Z,0,93,2018-01-19 01:47:11
2018-01-19T01:47:53Z,0,94,2018-01-19 01:47:11
2018-01-19T01:47:54Z,0,94,2018-01-19 01:47:11
2018-01-19T01:47:55Z,0,94,2018-01-19 01:47:11
