timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-12-21T17:52:11Z,44.986221911385655,-93.20026150904596,2.31,275.79999999999995,1.064,107,54,0,0,7991808200
2021-12-21T17:52:12Z,44.986235154792666,-93.20029495283961,5.32,276.20000000000005,1.997,108,54,0,1,7991808200
2021-12-21T17:52:13Z,44.98624948784709,-93.20032898336649,8.43,277,2.127,109,54,0,2,7991808200
2021-12-21T17:52:14Z,44.98626692220569,-93.20036452263594,11.8,277.6,2.547,110,86,0,3,7991808200
2021-12-21T17:52:15Z,44.98628804460168,-93.20039805024862,15.33,277.4,2.631,112,86,0,4,7991808200
2021-12-21T17:52:16Z,44.98630816116929,-93.20043275132775,18.87,277.6,3.424,113,86,0.5,5,7991808200
2021-12-21T17:52:17Z,44.986326936632395,-93.2004685420543,22.37,277.79999999999995,3.424,114,86,0.5,6,7991808200
2021-12-21T17:52:18Z,44.98634437099099,-93.20050248876214,25.67,278,3.424,115,86,0.5,7,7991808200
2021-12-21T17:52:19Z,44.98636188916862,-93.20053551346064,28.91,278,3.415,116,85,0.5,8,7991808200
2021-12-21T17:52:20Z,44.9863803293556,-93.2005716394633,32.41,278,3.294,117,84,0.5,9,7991808200
2021-12-21T17:52:21Z,44.98639742843807,-93.20060734637082,35.81,278.4,3.294,118,83,0,10,7991808200
2021-12-21T17:52:22Z,44.986412515863776,-93.20064598694444,39.29,278.4,3.294,119,83,0,11,7991808200
2021-12-21T17:52:23Z,44.98643020167947,-93.20068378932774,42.86,278.6,3.303,120,82,0,12,7991808200
2021-12-21T17:52:24Z,44.98644579201937,-93.20071807131171,46.06,278.79999999999995,3.303,121,82,0,13,7991808200
2021-12-21T17:52:25Z,44.986460795626044,-93.20075369440019,49.33,279.20000000000005,3.312,122,83,0,14,7991808200
2021-12-21T17:52:26Z,44.98647672124207,-93.20078789256513,52.55,279.20000000000005,3.256,124,83,0,15,7991808200
2021-12-21T17:52:27Z,44.98649046756327,-93.20082074962556,55.56,278.79999999999995,3.247,125,83,0,16,7991808200
2021-12-21T17:52:28Z,44.9865045491606,-93.20085402578115,58.61,279.20000000000005,3.219,125,83,0,17,7991808200
2021-12-21T17:52:29Z,44.98651955276728,-93.20088755339384,61.72,279.79999999999995,3.182,126,83,0,18,7991808200
2021-12-21T17:52:30Z,44.98653422109783,-93.20092108100653,64.83,280,3.182,127,83,0,19,7991808200
2021-12-21T17:52:31Z,44.9865478836,-93.20095804519951,68.11,280,3.172,127,83,0,20,7991808200
2021-12-21T17:52:32Z,44.986561546102166,-93.20099425502121,71.33,280.4,3.163,127,83,0,21,7991808200
2021-12-21T17:52:33Z,44.98657747171819,-93.20102954283357,74.62,280.6,3.163,128,83,0,22,7991808200
2021-12-21T17:52:34Z,44.98659549281001,-93.20106483064592,78.05,280.6,3.163,128,83,0,23,7991808200
2021-12-21T17:52:35Z,44.986611753702164,-93.20110011845827,81.36,280.20000000000005,3.172,129,83,0,24,7991808200
2021-12-21T17:52:36Z,44.98662474565208,-93.201136412099,84.57,280.20000000000005,3.182,130,83,0,25,7991808200
2021-12-21T17:52:37Z,44.98663606122136,-93.2011710293591,87.57,280.4,3.182,130,82,0,26,7991808200
2021-12-21T17:52:38Z,44.986647544428706,-93.20120422169566,90.47,280,3.182,130,82,0,27,7991808200
2021-12-21T17:52:39Z,44.98665718361735,-93.2012365758419,93.24,279.6,3.172,131,82,0,28,7991808200
2021-12-21T17:52:40Z,44.98666690662503,-93.20126926526427,96.03,279.20000000000005,3.135,130,83,0,29,7991808200
2021-12-21T17:52:41Z,44.98668182641268,-93.20130363106728,99.2,279.4,3.098,131,83,0,30,7991808200
2021-12-21T17:52:42Z,44.986696410924196,-93.20133782923222,102.35,279.6,3.079,131,82,0,31,7991808200
2021-12-21T17:52:43Z,44.986708983778954,-93.20136917755008,105.18,279.20000000000005,3.079,131,82,0,32,7991808200
2021-12-21T17:52:44Z,44.98672155663371,-93.20140052586794,108.02,278.79999999999995,3.079,131,82,0,33,7991808200
2021-12-21T17:52:45Z,44.986733961850405,-93.20142944343388,110.69,278.20000000000005,3.07,131,82,0,34,7991808200
2021-12-21T17:52:46Z,44.986747624352574,-93.20145903155208,113.47,277.4,3.06,132,82,0,35,7991808200
2021-12-21T17:52:47Z,44.98676447197795,-93.20149230770767,116.7,276.79999999999995,3.051,132,82,0,36,7991808200
2021-12-21T17:52:48Z,44.98678224161267,-93.20152449421585,119.91,276.6,3.051,132,82,0,37,7991808200
2021-12-21T17:52:49Z,44.98680076561868,-93.20155785419047,123.25,276.20000000000005,3.051,133,81,0,38,7991808200
2021-12-21T17:52:50Z,44.98681618832052,-93.20159238763154,126.47,275.79999999999995,3.06,134,82,0,39,7991808200
2021-12-21T17:52:51Z,44.986829683184624,-93.20162591524422,129.5,275.79999999999995,3.06,134,82,0,40,7991808200
2021-12-21T17:52:52Z,44.98684166930616,-93.20165986195207,132.48,275.79999999999995,3.06,134,82,0,41,7991808200
2021-12-21T17:52:53Z,44.98685390688479,-93.20169489830732,135.53,275.6,3.051,135,82,0,42,7991808200
2021-12-21T17:52:54Z,44.98686572536826,-93.20173094049096,138.66,275,3.051,135,82,0,43,7991808200
2021-12-21T17:52:55Z,44.98687779530883,-93.20176740176976,141.83,275,3.051,135,82,0,44,7991808200
2021-12-21T17:52:56Z,44.98689212836325,-93.20180361159146,145.09,275.20000000000005,3.051,135,82,0,45,7991808200
2021-12-21T17:52:57Z,44.98690478503704,-93.20183898322284,148.21,274.79999999999995,3.051,136,82,0,46,7991808200
2021-12-21T17:52:58Z,44.98691450804472,-93.20187494158745,151.23,274.4,3.06,136,82,0,47,7991808200
2021-12-21T17:52:59Z,44.98692900873721,-93.20190947502851,154.4,274.79999999999995,3.06,136,82,0,48,7991808200
2021-12-21T17:53:00Z,44.986944096162915,-93.20194216445088,157.47,275,3.051,137,82,0,49,7991808200
2021-12-21T17:53:01Z,44.9869588483125,-93.2019744347781,160.48,275,3.051,137,82,0,50,7991808200
2021-12-21T17:53:02Z,44.986974857747555,-93.20200343616307,163.38,274.79999999999995,3.051,137,82,0,51,7991808200
2021-12-21T17:53:03Z,44.98699413612485,-93.20203084498644,166.32,275,3.051,137,82,0,52,7991808200
2021-12-21T17:53:04Z,44.98700981028378,-93.20205816999078,169.08,275.79999999999995,3.051,137,82,0,53,7991808200
2021-12-21T17:53:05Z,44.98702892102301,-93.20209069177508,172.39,276.4,3.042,138,82,0,54,7991808200
2021-12-21T17:53:06Z,44.98704451136291,-93.20212170481682,175.3,276.79999999999995,3.032,137,82,0,55,7991808200
2021-12-21T17:53:07Z,44.98705867677927,-93.20215313695371,178.24,277,3.032,138,82,0,56,7991808200
2021-12-21T17:53:08Z,44.98707468621433,-93.20218859240413,181.55,277.4,3.023,137,83,0,57,7991808200
2021-12-21T17:53:09Z,44.987093545496464,-93.20222035981715,184.79,278,3.023,138,83,0,58,7991808200
2021-12-21T17:53:10Z,44.98710854910314,-93.20225028321147,187.67,277.6,3.023,138,83,0,59,7991808200
2021-12-21T17:53:11Z,44.98712070286274,-93.20228070951998,190.4,277.79999999999995,3.023,138,82,0,60,7991808200
2021-12-21T17:53:12Z,44.98713235370815,-93.20230753161013,192.88,278,3.023,138,82,0,61,7991808200
2021-12-21T17:53:13Z,44.98714752495289,-93.20233569480479,195.67,277.79999999999995,3.014,138,82,0,62,7991808200
2021-12-21T17:53:14Z,44.98717040754855,-93.20236947387457,199.34,278.20000000000005,2.995,138,82,0,63,7991808200
2021-12-21T17:53:15Z,44.98719463124871,-93.20240878500044,203.44,278.20000000000005,2.995,138,82,0,64,7991808200
2021-12-21T17:53:16Z,44.98721810057759,-93.2024541310966,207.86,278.4,3.004,138,82,0,65,7991808200
2021-12-21T17:53:17Z,44.98724282719195,-93.20250350050628,212.63,278.4,3.023,138,82,0,66,7991808200
2021-12-21T17:53:18Z,44.987263111397624,-93.20255077444017,216.97,278.6,4.031,138,84,0,67,7991808200
2021-12-21T17:53:19Z,44.98728255741298,-93.20259813219309,221.29,278.79999999999995,4.031,139,84,0,68,7991808200
2021-12-21T17:53:20Z,44.98729856684804,-93.20264272391796,225.22,279.20000000000005,3.947,139,84,0,69,7991808200
2021-12-21T17:53:21Z,44.987314408645034,-93.2026801072061,228.65,279.4,3.919,140,84,0,70,7991808200
2021-12-21T17:53:22Z,44.98733050189912,-93.20271732285619,232.08,279.4,3.751,140,84,0,71,7991808200
2021-12-21T17:53:23Z,44.9873436614871,-93.20275017991662,235.05,279.20000000000005,3.555,140,84,0.5,72,7991808200
2021-12-21T17:53:24Z,44.987356988713145,-93.20278194732964,237.95,278.6,3.443,140,84,0.5,73,7991808200
2021-12-21T17:53:25Z,44.98736687935889,-93.20281681604683,240.91,278.6,3.191,141,84,0.5,74,7991808200
2021-12-21T17:53:26Z,44.987377524375916,-93.20285185240209,243.91,278.6,3.144,141,84,0.5,75,7991808200
2021-12-21T17:53:27Z,44.98739093542099,-93.20288772694767,247.11,278.4,3.126,142,84,0.5,76,7991808200
2021-12-21T17:53:28Z,44.98740409500897,-93.20292527787387,250.41,278.4,3.126,142,84,0,77,7991808200
2021-12-21T17:53:29Z,44.98741524294019,-93.20295939221978,253.37,278,3.154,142,84,0,78,7991808200
2021-12-21T17:53:30Z,44.98742840252817,-93.20299350656569,256.43,277.79999999999995,3.154,142,83,0,79,7991808200
2021-12-21T17:53:31Z,44.98744717799127,-93.20302644744515,259.76,277.6,3.116,142,83,0,80,7991808200
2021-12-21T17:53:32Z,44.987466456368566,-93.20306165143847,263.27,277.20000000000005,3.116,143,83,0,81,7991808200
2021-12-21T17:53:33Z,44.987484561279416,-93.2030966039747,266.68,276.79999999999995,3.126,143,83,0,82,7991808200
2021-12-21T17:53:34Z,44.987501576542854,-93.20312946103513,269.88,277,3.163,143,83,0,83,7991808200
2021-12-21T17:53:35Z,44.98751942999661,-93.2031637430191,273.23,277,3.172,143,84,0,84,7991808200
2021-12-21T17:53:36Z,44.98753409832716,-93.20319693535566,276.31,276.6,3.172,143,84,0,85,7991808200
2021-12-21T17:53:37Z,44.9875474255532,-93.20322920568287,279.25,276.20000000000005,3.172,144,84,0,86,7991808200
2021-12-21T17:53:38Z,44.98755991458893,-93.20326239801943,282.21,276,3.172,143,84,0,87,7991808200
2021-12-21T17:53:39Z,44.987573409453034,-93.20329408161342,285.12,276.20000000000005,3.154,144,83,0,88,7991808200
2021-12-21T17:53:40Z,44.98758723959327,-93.20332333445549,287.89,276.20000000000005,3.154,144,84,0,89,7991808200
2021-12-21T17:53:41Z,44.98759964480996,-93.20335024036467,290.42,275.79999999999995,3.135,144,83,0,90,7991808200
2021-12-21T17:53:42Z,44.987614983692765,-93.20337630808353,293.09,276,3.116,144,83,0,91,7991808200
2021-12-21T17:53:43Z,44.98763183131814,-93.20340346544981,295.93,276.20000000000005,3.098,144,82,0,92,7991808200
2021-12-21T17:53:44Z,44.987648259848356,-93.20343154482543,298.8,276.20000000000005,3.079,144,82,0,93,7991808200
2021-12-21T17:53:45Z,44.987664772197604,-93.20345970802009,301.68,276.20000000000005,3.07,144,82,0,94,7991808200
