timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2020-10-20T20:16:00Z,45.0134817045182,-93.15276520326734,0,275,0.858,78,0,0,2020-10-20 20:16:04
2020-10-20T20:16:01Z,45.01349000260234,-93.15275237895548,1.34,275,0.644,78,0,0,2020-10-20 20:16:04
2020-10-20T20:16:03Z,45.01348773948848,-93.15271365456283,4.31,274.79999999999995,0.784,80,87,0.5,2020-10-20 20:16:04
2020-10-20T20:16:04Z,45.013485895469785,-93.15268859267235,6.29,274.6,1.362,80,87,0.5,2020-10-20 20:16:04
2020-10-20T20:16:05Z,45.01348530873656,-93.15265984274447,8.53,274.6,2.127,81,87,0.5,2020-10-20 20:16:04
2020-10-20T20:16:06Z,45.01348530873656,-93.15265984274447,8.53,274.6,2.361,81,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:07Z,45.01348036341369,-93.15259312279522,13.81,274.6,2.603,83,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:08Z,45.01348036341369,-93.15259312279522,13.81,274.6,2.603,83,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:09Z,45.01347893849015,-93.15255917608738,16.48,274.6,2.706,85,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:10Z,45.01347877085209,-93.15252623520792,19.07,274.6,2.809,87,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:11Z,45.013479609042406,-93.15249145030975,21.81,274.4,2.818,91,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:12Z,45.01348078250885,-93.15245549194515,24.63,274.4,2.809,91,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:13Z,45.01348212361336,-93.15242188051343,27.28,274,2.818,94,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:14Z,45.0134832970798,-93.15238567069173,30.14,274,2.799,95,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:15Z,45.01348413527012,-93.15234971232712,32.97,274.20000000000005,2.865,97,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:16Z,45.013482961803675,-93.15231090411544,36.03,275,2.939,98,89,0.5,2020-10-20 20:16:04
2020-10-20T20:16:17Z,45.01348229125142,-93.1522746104747,38.89,275,2.948,98,89,0.5,2020-10-20 20:16:04
2020-10-20T20:16:18Z,45.013481033965945,-93.15223689191043,41.87,274.6,2.995,98,89,0.5,2020-10-20 20:16:04
2020-10-20T20:16:19Z,45.013479106128216,-93.15219976007938,44.8,274,3.004,98,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:20Z,45.01347592100501,-93.15215986222029,47.96,273.79999999999995,3.004,98,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:21Z,45.01347248442471,-93.15212164074183,51,273.4,3.004,98,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:22Z,45.013470724225044,-93.1520816590637,54.15,273.6,3.032,100,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:23Z,45.01347198151052,-93.15204318612814,57.18,273.4,3.032,102,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:24Z,45.01347290351987,-93.1520052999258,60.17,273.6,3.06,103,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:25Z,45.013474663719535,-93.15196816809475,63.1,273.4,3.07,103,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:26Z,45.01347449608147,-93.15193061716855,66.06,273.6,3.07,103,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:27Z,45.01347533427179,-93.15189180895686,69.12,273.20000000000005,3.07,104,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:28Z,45.01347432844341,-93.15184998326004,72.42,273.20000000000005,3.07,104,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:29Z,45.01347508281469,-93.15180966630578,75.6,273.20000000000005,3.07,104,91,0.5,2020-10-20 20:16:04
2020-10-20T20:16:30Z,45.013477597385645,-93.1517724506557,78.54,273.20000000000005,3.079,105,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:31Z,45.013480531051755,-93.15173699520528,81.35,273,3.079,105,90,0.5,2020-10-20 20:16:04
2020-10-20T20:16:32Z,45.01348312944174,-93.15170229412615,84.1,273,3.079,105,89,0.5,2020-10-20 20:16:04
2020-10-20T20:16:33Z,45.01348614692688,-93.15166583284736,86.99,272.79999999999995,3.07,105,89,0.5,2020-10-20 20:16:04
