timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2020-08-15T23:21:06Z,38.90846855007112,-92.30395074002445,3968.13,239,4.768,58,0.5,NA,2020-08-15 23:00:22
2020-08-15T23:00:23Z,38.90821977518499,-92.30398125015199,0.74,242.20000000000005,0.896,0,0,81,2020-08-15 23:00:22
2020-08-15T23:00:24Z,38.90821491368115,-92.30401134118438,2.66,242.20000000000005,0,0,0,81,2020-08-15 23:00:22
2020-08-15T23:00:25Z,38.908211309462786,-92.30403740890324,4.95,242.20000000000005,0.065,0,0,81,2020-08-15 23:00:22
2020-08-15T23:00:26Z,38.908211309462786,-92.30403740890324,4.95,242.20000000000005,1.241,0,0,81,2020-08-15 23:00:22
2020-08-15T23:00:27Z,38.908209381625056,-92.3040962498635,10.05,241.79999999999995,1.773,0,0,81,2020-08-15 23:00:22
2020-08-15T23:00:28Z,38.908211225643754,-92.30412852019072,12.86,241.60000000000002,2.258,0,0,82,2020-08-15 23:00:22
2020-08-15T23:00:29Z,38.90822262503207,-92.3041535820812,15.37,241.20000000000005,2.697,87,0.5,82,2020-08-15 23:00:22
2020-08-15T23:00:30Z,38.90824274159968,-92.30416305363178,17.74,241,2.697,89,0,82,2020-08-15 23:00:22
2020-08-15T23:00:31Z,38.908272664994,-92.30416221544147,21.05,240.60000000000002,2.883,89,0,82,2020-08-15 23:00:22
2020-08-15T23:00:32Z,38.90829806216061,-92.30416154488921,23.88,240.60000000000002,2.995,90,0,82,2020-08-15 23:00:22
2020-08-15T23:00:33Z,38.90832404606044,-92.30416162870824,26.77,240.39999999999998,3.331,90,0,83,2020-08-15 23:00:22
2020-08-15T23:00:34Z,38.908348605036736,-92.3041617963463,29.49,240.20000000000005,3.331,90,0,84,2020-08-15 23:00:22
2020-08-15T23:00:35Z,38.90837517566979,-92.30416280217469,32.44,240,3.2,90,0,84,2020-08-15 23:00:22
2020-08-15T23:00:36Z,38.908403255045414,-92.3041622992605,35.56,239.79999999999995,3.163,89,0,85,2020-08-15 23:00:22
2020-08-15T23:00:37Z,38.90843426808715,-92.30416246689856,38.99,239.60000000000002,3.135,89,0,85,2020-08-15 23:00:22
2020-08-15T23:00:38Z,38.90846477821469,-92.30416296981275,42.39,239.39999999999998,3.135,89,0,84,2020-08-15 23:00:22
2020-08-15T23:00:39Z,38.90849352814257,-92.304163640365,45.58,239.20000000000005,3.172,89,0,86,2020-08-15 23:00:22
2020-08-15T23:00:40Z,38.90852085314691,-92.30416657403111,48.62,239.20000000000005,3.275,89,0,86,2020-08-15 23:00:22
2020-08-15T23:00:41Z,38.9085509441793,-92.3041726090014,52,239,3.396,89,0,90,2020-08-15 23:00:22
2020-08-15T23:00:42Z,38.90858178958297,-92.30417621321976,55.43,238.60000000000002,3.452,89,0,92,2020-08-15 23:00:22
2020-08-15T23:00:43Z,38.908610539510846,-92.30417772196233,58.63,238.60000000000002,3.518,88,0,95,2020-08-15 23:00:22
2020-08-15T23:00:44Z,38.90864046290517,-92.30417713522911,61.95,238.60000000000002,3.527,88,0,96,2020-08-15 23:00:22
2020-08-15T23:00:45Z,38.908666614443064,-92.30417311191559,64.87,238.79999999999995,3.527,87,0,98,2020-08-15 23:00:22
2020-08-15T23:00:46Z,38.90869469381869,-92.30416883714497,67.98,239.39999999999998,3.499,87,0,98,2020-08-15 23:00:22
2020-08-15T23:00:47Z,38.90872361138463,-92.30415986850858,71.22,240,3.434,86,0,98,2020-08-15 23:00:22
2020-08-15T23:00:48Z,38.90875210985541,-92.30415031313896,74.46,241,3.387,86,0,98,2020-08-15 23:00:22
2020-08-15T23:00:49Z,38.90877943485975,-92.30414561927319,77.5,241,3.368,86,0,101,2020-08-15 23:00:22
2020-08-15T23:00:50Z,38.908807430416346,-92.3041448649019,80.6,241.39999999999998,3.35,86,0,101,2020-08-15 23:00:22
2020-08-15T23:00:51Z,38.90883693471551,-92.30414587073028,83.88,241.60000000000002,3.322,86,0,103,2020-08-15 23:00:22
2020-08-15T23:00:52Z,38.90886476263404,-92.30414536781609,86.97,241.60000000000002,3.312,85,0.5,103,2020-08-15 23:00:22
2020-08-15T23:00:53Z,38.908892422914505,-92.30414587073028,90.04,242.20000000000005,3.303,85,0.5,103,2020-08-15 23:00:22
2020-08-15T23:00:54Z,38.90892100520432,-92.30414503253996,93.21,242.60000000000002,3.294,85,0.5,105,2020-08-15 23:00:22
2020-08-15T23:00:55Z,38.9089497551322,-92.30414285324514,96.41,243,3.284,85,0.5,105,2020-08-15 23:00:22
2020-08-15T23:00:56Z,38.9089497551322,-92.30414285324514,99.47,243,3.275,85,0.5,106,2020-08-15 23:00:22
2020-08-15T23:00:57Z,38.90900507569313,-92.30413665063679,102.57,243.39999999999998,3.266,85,0.5,106,2020-08-15 23:00:22
2020-08-15T23:00:58Z,38.90903449617326,-92.30413321405649,105.85,244,3.256,85,0.5,106,2020-08-15 23:00:22
2020-08-15T23:00:59Z,38.90905796550214,-92.30412860400975,108.48,243.79999999999995,3.256,85,0.5,106,2020-08-15 23:00:22
2020-08-15T23:01:00Z,38.90908470377326,-92.30412650853395,111.45,243.79999999999995,3.247,86,0,106,2020-08-15 23:00:22
2020-08-15T23:01:01Z,38.909112364053726,-92.30412483215332,114.53,243.79999999999995,3.228,86,0,107,2020-08-15 23:00:22
2020-08-15T23:01:02Z,38.909139186143875,-92.30412340722978,117.5,243.60000000000002,3.21,85,0.5,107,2020-08-15 23:00:22
2020-08-15T23:01:03Z,38.90916919335723,-92.30412223376334,120.84,243.60000000000002,3.21,84,0.5,107,2020-08-15 23:00:22
2020-08-15T23:01:04Z,38.90919744037092,-92.30412038974464,123.98,243.79999999999995,3.2,84,0.5,109,2020-08-15 23:00:22
2020-08-15T23:01:05Z,38.90922627411783,-92.30411829426885,127.19,244,3.2,85,0.5,109,2020-08-15 23:00:22
2020-08-15T23:01:06Z,38.909252593293786,-92.30411670170724,130.11,244.20000000000005,3.191,85,0.5,109,2020-08-15 23:00:22
2020-08-15T23:01:07Z,38.90927681699395,-92.30411519296467,132.79,244,3.191,85,0.5,110,2020-08-15 23:00:22
2020-08-15T23:01:08Z,38.909304812550545,-92.30411410331726,135.91,244,3.182,85,0.5,111,2020-08-15 23:00:22
2020-08-15T23:01:09Z,38.90933498740196,-92.30411251075566,139.25,243.60000000000002,3.172,85,0.5,112,2020-08-15 23:00:22
2020-08-15T23:01:10Z,38.90936532989144,-92.30410790070891,142.65,243.20000000000005,3.172,85,0.5,112,2020-08-15 23:00:22
2020-08-15T23:01:11Z,38.90939483419061,-92.30410471558571,145.93,243.39999999999998,3.182,85,0.5,112,2020-08-15 23:00:22
2020-08-15T23:01:12Z,38.90939483419061,-92.30410471558571,145.93,243.39999999999998,3.191,85,0.5,112,2020-08-15 23:00:22
2020-08-15T23:01:13Z,38.90942333266139,-92.30410262010992,149.1,243.20000000000005,3.191,84,0.5,112,2020-08-15 23:00:22
2020-08-15T23:01:14Z,38.90945359133184,-92.30410253629088,152.46,243.20000000000005,3.191,84,0.5,113,2020-08-15 23:00:22
2020-08-15T23:01:15Z,38.90947907231748,-92.30410211719573,155.26,242.60000000000002,3.182,84,0.5,114,2020-08-15 23:00:22
2020-08-15T23:01:16Z,38.909507654607296,-92.30410144664347,158.43,242.39999999999998,3.182,85,0.5,115,2020-08-15 23:00:22
2020-08-15T23:01:17Z,38.90953380614519,-92.30410211719573,161.34,242.20000000000005,3.182,85,0.5,116,2020-08-15 23:00:22
2020-08-15T23:01:18Z,38.909560795873404,-92.30410245247185,164.33,242.20000000000005,3.163,85,0.5,116,2020-08-15 23:00:22
2020-08-15T23:01:19Z,38.909587785601616,-92.30410262010992,167.33,242.20000000000005,3.163,84,0.5,118,2020-08-15 23:00:22
2020-08-15T23:01:20Z,38.90961502678692,-92.30410060845315,170.35,242.39999999999998,3.154,84,0.5,118,2020-08-15 23:00:22
2020-08-15T23:01:21Z,38.90964386053383,-92.30409901589155,173.55,242.20000000000005,3.144,85,0.5,118,2020-08-15 23:00:22
2020-08-15T23:01:22Z,38.909668084234,-92.30409750714898,176.23,241.39999999999998,3.135,85,0.5,118,2020-08-15 23:00:22
2020-08-15T23:01:23Z,38.909695660695434,-92.30409608222544,179.3,241.39999999999998,3.126,85,0.5,118,2020-08-15 23:00:22
2020-08-15T23:01:24Z,38.90972340479493,-92.30409524403512,182.37,241.39999999999998,3.126,86,0,119,2020-08-15 23:00:22
2020-08-15T23:01:25Z,38.909749053418636,-92.30409415438771,185.22,241.20000000000005,3.126,86,0,119,2020-08-15 23:00:22
2020-08-15T23:01:26Z,38.90977570787072,-92.30409574694932,188.18,241.39999999999998,3.116,85,0.5,119,2020-08-15 23:00:22
2020-08-15T23:01:27Z,38.909800769761205,-92.30409423820674,190.96,241.20000000000005,3.116,85,0.5,120,2020-08-15 23:00:22
2020-08-15T23:01:28Z,38.90985139645636,-92.3040914721787,196.56,240.39999999999998,3.088,85,0.5,120,2020-08-15 23:00:22
2020-08-15T23:01:29Z,38.90985139645636,-92.3040914721787,196.56,240.39999999999998,3.088,85,0.5,120,2020-08-15 23:00:22
2020-08-15T23:01:30Z,38.909878972917795,-92.30408971197903,199.62,240.39999999999998,3.07,85,0.5,120,2020-08-15 23:00:22
2020-08-15T23:01:31Z,38.909908728674054,-92.30408979579806,202.93,240.60000000000002,3.07,85,0.5,120,2020-08-15 23:00:22
2020-08-15T23:01:32Z,38.909938149154186,-92.30409172363579,206.19,240.60000000000002,3.07,85,0.5,120,2020-08-15 23:00:22
2020-08-15T23:01:33Z,38.909970335662365,-92.3040898796171,209.75,241,3.079,85,0.5,122,2020-08-15 23:00:22
2020-08-15T23:01:34Z,38.909996738657355,-92.30408912524581,212.66,240.39999999999998,3.079,85,0.5,122,2020-08-15 23:00:22
2020-08-15T23:01:35Z,38.9100288413465,-92.30408585630357,216.23,240.39999999999998,3.088,85,0.5,121,2020-08-15 23:00:22
2020-08-15T23:01:36Z,38.91005851328373,-92.30408493429422,219.52,240.60000000000002,3.079,85,0.5,121,2020-08-15 23:00:22
2020-08-15T23:01:37Z,38.91008818522096,-92.30408350937068,222.81,241,3.088,84,0.5,122,2020-08-15 23:00:22
2020-08-15T23:01:38Z,38.91011810861528,-92.30408174917102,226.13,241.20000000000005,3.088,84,0.5,122,2020-08-15 23:00:22
2020-08-15T23:01:39Z,38.91014518216252,-92.30408166535199,229.14,241.39999999999998,3.079,84,0.5,122,2020-08-15 23:00:22
2020-08-15T23:01:40Z,38.91017242334783,-92.30408082716167,232.16,241.79999999999995,3.07,85,0.5,122,2020-08-15 23:00:22
2020-08-15T23:01:41Z,38.9101963955909,-92.30408107861876,234.8,241,3.06,86,0,121,2020-08-15 23:00:22
2020-08-15T23:01:42Z,38.91022464260459,-92.30407780967653,237.94,241,3.06,86,0,121,2020-08-15 23:00:22
2020-08-15T23:01:43Z,38.91025196760893,-92.30407697148621,240.97,240.60000000000002,3.06,86,0,122,2020-08-15 23:00:22
2020-08-15T23:01:44Z,38.91027878969908,-92.30407646857202,243.95,240.39999999999998,3.06,86,0,122,2020-08-15 23:00:22
2020-08-15T23:01:45Z,38.91030737198889,-92.30407806113362,247.13,240.60000000000002,3.06,86,0,122,2020-08-15 23:00:22
2020-08-15T23:01:46Z,38.91033427789807,-92.30407822877169,250.1,240.39999999999998,3.07,85,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:47Z,38.910360513255,-92.30407873168588,253.02,240.39999999999998,3.079,86,0,123,2020-08-15 23:00:22
2020-08-15T23:01:48Z,38.9103848207742,-92.30408074334264,255.71,239.79999999999995,3.079,86,0,123,2020-08-15 23:00:22
2020-08-15T23:01:49Z,38.91041097231209,-92.30408124625683,258.62,239.60000000000002,3.079,86,0,124,2020-08-15 23:00:22
2020-08-15T23:01:50Z,38.910438967868686,-92.3040811624378,261.72,239.60000000000002,3.06,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:01:51Z,38.910463359206915,-92.30408057570457,264.43,239.60000000000002,3.051,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:52Z,38.91049236059189,-92.30408216826618,267.65,239.79999999999995,3.023,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:53Z,38.910518512129784,-92.30408350937068,270.53,239.79999999999995,3.004,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:54Z,38.910546004772186,-92.30408233590424,273.58,240,3.004,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:55Z,38.910575257614255,-92.30408049188554,276.83,240.39999999999998,2.986,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:56Z,38.91060291789472,-92.3040777258575,279.91,240.60000000000002,2.986,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:57Z,38.910633930936456,-92.30407621711493,283.35,241,2.986,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:58Z,38.91066142357886,-92.30407345108688,286.4,240.79999999999995,2.986,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:01:59Z,38.910691011697054,-92.30407018214464,289.68,241,2.995,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:00Z,38.91071900725365,-92.30406825430691,292.8,241,3.004,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:01Z,38.910748260095716,-92.30406565591693,296.06,241.60000000000002,3.014,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:02Z,38.91077893786132,-92.30406481772661,299.45,242,3.023,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:03Z,38.91080408357084,-92.30406448245049,302.24,241.79999999999995,3.042,85,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:04Z,38.910831324756145,-92.30406205169857,305.27,242.20000000000005,3.042,85,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:05Z,38.91085739247501,-92.30406247079372,308.14,242,3.023,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:06Z,38.9108856394887,-92.30406138114631,311.29,242,3.023,85,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:07Z,38.91091464087367,-92.30406129732728,314.49,242,3.032,85,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:08Z,38.91094297170639,-92.30406096205115,317.64,242,3.042,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:09Z,38.9109718054533,-92.3040618840605,320.84,242.39999999999998,3.06,86,0,124,2020-08-15 23:00:22
2020-08-15T23:02:10Z,38.91099778935313,-92.30406506918371,323.69,242,3.06,86,0,124,2020-08-15 23:00:22
2020-08-15T23:02:11Z,38.91102469526231,-92.30406481772661,326.68,242.20000000000005,3.051,86,0,124,2020-08-15 23:00:22
2020-08-15T23:02:12Z,38.91104958951473,-92.3040655720979,329.42,242,3.042,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:13Z,38.911076160147786,-92.30406431481242,332.36,242.20000000000005,3.042,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:14Z,38.91110407188535,-92.30406540445983,335.47,242.60000000000002,3.023,85,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:15Z,38.91113005578518,-92.30406615883112,338.35,242.60000000000002,3.023,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:16Z,38.911159643903375,-92.30406817048788,341.63,242.79999999999995,3.023,85,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:17Z,38.91118445433676,-92.30406842194498,344.36,242.20000000000005,3.014,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:18Z,38.91121169552207,-92.30406607501209,347.4,242.60000000000002,3.004,83,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:19Z,38.911241786554456,-92.30406456626952,350.74,242.79999999999995,3.004,83,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:20Z,38.91127271577716,-92.30406339280307,354.17,243,3.004,83,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:21Z,38.91130305826664,-92.30406263843179,357.54,243.60000000000002,3.014,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:22Z,38.91132853925228,-92.30406071059406,360.35,243.39999999999998,3.023,85,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:23Z,38.91135745681822,-92.30405911803246,363.56,243.79999999999995,3.032,86,0,123,2020-08-15 23:00:22
2020-08-15T23:02:24Z,38.911385871469975,-92.30405752547085,366.72,244.20000000000005,3.032,86,0,123,2020-08-15 23:00:22
2020-08-15T23:02:25Z,38.91141654923558,-92.30405350215733,370.14,244.79999999999995,3.032,86,0,123,2020-08-15 23:00:22
2020-08-15T23:02:26Z,38.91144865192473,-92.30405006557703,373.73,245.20000000000005,3.042,85,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:27Z,38.911477318033576,-92.30404805392027,376.91,244.79999999999995,3.051,84,0.5,123,2020-08-15 23:00:22
2020-08-15T23:02:28Z,38.91150824725628,-92.30404805392027,380.34,244.79999999999995,3.051,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:29Z,38.911537416279316,-92.30404763482511,383.57,244.39999999999998,3.06,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:30Z,38.911565663293004,-92.30404386296868,386.72,244.39999999999998,3.06,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:31Z,38.911593575030565,-92.30404076166451,392.83,243.79999999999995,3.07,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:32Z,38.911620397120714,-92.30403657071292,392.83,243.60000000000002,3.07,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:33Z,38.91165258362889,-92.30403497815132,396.41,243.79999999999995,3.07,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:34Z,38.91168317757547,-92.30403556488454,399.79,243.60000000000002,3.07,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:35Z,38.91171368770301,-92.30403489433229,403.17,243.39999999999998,3.079,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:36Z,38.911746460944414,-92.30403590016067,406.81,243.60000000000002,3.088,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:37Z,38.91177621670067,-92.30403522960842,410.11,243.20000000000005,3.098,84,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:38Z,38.91180722974241,-92.30403455905616,413.56,242.79999999999995,3.098,84,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:39Z,38.911834973841906,-92.30403472669423,416.63,242.39999999999998,3.107,83,0.5,127,2020-08-15 23:00:22
2020-08-15T23:02:40Z,38.91186305321753,-92.304034139961,419.75,242,3.107,83,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:41Z,38.911893563345075,-92.30403489433229,423.14,241.79999999999995,3.107,83,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:42Z,38.911918541416526,-92.30403766036034,425.91,241,3.116,83,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:43Z,38.91194796189666,-92.30403816327453,429.18,240.79999999999995,3.116,83,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:44Z,38.911977130919695,-92.30403875000775,432.41,240.39999999999998,3.116,83,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:45Z,38.912005545571446,-92.30404025875032,435.57,240,3.135,84,0,125,2020-08-15 23:00:22
2020-08-15T23:02:46Z,38.91203655861318,-92.3040444497019,439.02,240,3.135,83,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:47Z,38.91206547617912,-92.3040483891964,442.23,239.60000000000002,3.144,83,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:48Z,38.91209514811635,-92.30404864065349,445.53,239.20000000000005,3.144,83,0.5,126,2020-08-15 23:00:22
2020-08-15T23:02:49Z,38.912121215835214,-92.30404704809189,448.39,238.39999999999998,3.144,83,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:50Z,38.912148205563426,-92.30404403060675,451.4,237.79999999999995,3.154,84,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:51Z,38.9121756143868,-92.3040431085974,454.44,237.39999999999998,3.154,85,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:52Z,38.91220394521952,-92.30404159985483,457.59,237.39999999999998,3.154,85,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:53Z,38.91223780810833,-92.3040415160358,461.34,237.60000000000002,3.154,85,0.5,125,2020-08-15 23:00:22
2020-08-15T23:02:54Z,38.912265468388796,-92.30403983965516,464.41,237.20000000000005,3.163,84,0.5,124,2020-08-15 23:00:22
2020-08-15T23:02:55Z,38.91229555942118,-92.30403640307486,467.76,236.79999999999995,3.172,84,0.5,124,2020-08-15 23:00:22
