longitude,latitude,timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,elevation,key
NA,NA,2021-05-17T12:21:52Z,0,149,84,0,322,0,6794759057
NA,NA,2021-05-17T12:21:53Z,0,150,84,0,323,0,6794759057
NA,NA,2021-05-17T12:21:54Z,0,150,84,0,324,0,6794759057
NA,NA,2021-05-17T12:21:55Z,0,149,84,0,325,0,6794759057
NA,NA,2021-05-17T12:21:56Z,0,149,84,0,326,0,6794759057
NA,NA,2021-05-17T12:21:57Z,0,149,84,0,327,0,6794759057
NA,NA,2021-05-17T12:21:58Z,0,150,42,0,328,0,6794759057
NA,NA,2021-05-17T12:21:59Z,0,149,42,0,329,0,6794759057
NA,NA,2021-05-17T12:22:00Z,0,149,82,0,330,0,6794759057
NA,NA,2021-05-17T12:22:01Z,0,149,82,0,331,0,6794759057
NA,NA,2021-05-17T12:22:02Z,0,148,82,0,332,0,6794759057
NA,NA,2021-05-17T12:22:03Z,0,148,0,0,333,0,6794759057
NA,NA,2021-05-17T12:22:04Z,0,149,0,0,334,0,6794759057
NA,NA,2021-05-17T12:22:05Z,0,148,0,0,335,0,6794759057
NA,NA,2021-05-17T12:22:06Z,0,148,0,0,336,0,6794759057
NA,NA,2021-05-17T12:22:07Z,0,148,0,0,337,0,6794759057
NA,NA,2021-05-17T12:22:08Z,0,148,0,0,338,0,6794759057
NA,NA,2021-05-17T12:22:09Z,0,148,84,0,339,0,6794759057
NA,NA,2021-05-17T12:22:10Z,0,149,84,0,340,0,6794759057
NA,NA,2021-05-17T12:22:11Z,0,149,84,0,341,0,6794759057
NA,NA,2021-05-17T12:22:12Z,0,149,84,0,342,0,6794759057
NA,NA,2021-05-17T12:22:13Z,0,148,84,0,343,0,6794759057
NA,NA,2021-05-17T12:22:14Z,0,149,84,0,344,0,6794759057
NA,NA,2021-05-17T12:22:15Z,0,149,82,0,345,0,6794759057
NA,NA,2021-05-17T12:22:16Z,0,149,82,0,346,0,6794759057
NA,NA,2021-05-17T12:22:17Z,0,149,82,0,347,0,6794759057
