longitude,latitude,timestamp,distance,heart_rate,fractional_cadence,time_elapsed,elevation,key
NA,NA,2021-12-14T00:38:07Z,0,69,0,0,0,7958949092
NA,NA,2021-12-14T00:38:08Z,0,69,0,1,0,7958949092
NA,NA,2021-12-14T00:38:09Z,0,70,0,2,0,7958949092
NA,NA,2021-12-14T00:38:10Z,0,70,0,3,0,7958949092
NA,NA,2021-12-14T00:38:11Z,0,70,0,4,0,7958949092
NA,NA,2021-12-14T00:38:12Z,0,71,0,5,0,7958949092
NA,NA,2021-12-14T00:38:13Z,0,71,0,6,0,7958949092
NA,NA,2021-12-14T00:38:14Z,0,71,0,7,0,7958949092
NA,NA,2021-12-14T00:38:15Z,0,72,0,8,0,7958949092
NA,NA,2021-12-14T00:38:16Z,0,73,0,9,0,7958949092
NA,NA,2021-12-14T00:38:17Z,0,73,0,10,0,7958949092
NA,NA,2021-12-14T00:38:18Z,0,74,0,11,0,7958949092
NA,NA,2021-12-14T00:38:19Z,0,74,0,12,0,7958949092
NA,NA,2021-12-14T00:38:20Z,0,74,0,13,0,7958949092
NA,NA,2021-12-14T00:38:21Z,0,75,0,14,0,7958949092
NA,NA,2021-12-14T00:38:22Z,0,75,0,15,0,7958949092
NA,NA,2021-12-14T00:38:23Z,0,76,0,16,0,7958949092
NA,NA,2021-12-14T00:38:24Z,0,76,0,17,0,7958949092
NA,NA,2021-12-14T00:38:25Z,0,76,0,18,0,7958949092
NA,NA,2021-12-14T00:38:26Z,0,76,0,19,0,7958949092
NA,NA,2021-12-14T00:38:27Z,0,76,0,20,0,7958949092
NA,NA,2021-12-14T00:38:28Z,0,76,0,21,0,7958949092
NA,NA,2021-12-14T00:38:29Z,0,76,0,22,0,7958949092
NA,NA,2021-12-14T00:38:30Z,0,76,0,23,0,7958949092
NA,NA,2021-12-14T00:38:31Z,0,76,0,24,0,7958949092
NA,NA,2021-12-14T00:38:32Z,0,77,0,25,0,7958949092
NA,NA,2021-12-14T00:38:33Z,0,78,0,26,0,7958949092
NA,NA,2021-12-14T00:38:34Z,0,78,0,27,0,7958949092
NA,NA,2021-12-14T00:38:35Z,0,78,0,28,0,7958949092
NA,NA,2021-12-14T00:38:36Z,0,79,0,29,0,7958949092
NA,NA,2021-12-14T00:38:37Z,0,79,0,30,0,7958949092
NA,NA,2021-12-14T00:38:38Z,0,80,0,31,0,7958949092
NA,NA,2021-12-14T00:38:39Z,0,80,0,32,0,7958949092
NA,NA,2021-12-14T00:38:40Z,0,80,0,33,0,7958949092
NA,NA,2021-12-14T00:38:41Z,0,80,0,34,0,7958949092
NA,NA,2021-12-14T00:38:42Z,0,80,0,35,0,7958949092
NA,NA,2021-12-14T00:38:43Z,0,79,0,36,0,7958949092
NA,NA,2021-12-14T00:38:44Z,0,79,0,37,0,7958949092
NA,NA,2021-12-14T00:38:45Z,0,79,0,38,0,7958949092
NA,NA,2021-12-14T00:38:46Z,0,78,0,39,0,7958949092
NA,NA,2021-12-14T00:38:47Z,0,78,0,40,0,7958949092
NA,NA,2021-12-14T00:38:48Z,0,78,0,41,0,7958949092
NA,NA,2021-12-14T00:38:49Z,0,78,0,42,0,7958949092
NA,NA,2021-12-14T00:38:50Z,0,78,0,43,0,7958949092
NA,NA,2021-12-14T00:38:51Z,0,79,0,44,0,7958949092
NA,NA,2021-12-14T00:38:52Z,0,79,0,45,0,7958949092
NA,NA,2021-12-14T00:38:53Z,0,79,0,46,0,7958949092
NA,NA,2021-12-14T00:38:54Z,0,79,0,47,0,7958949092
NA,NA,2021-12-14T00:38:55Z,0,79,0,48,0,7958949092
NA,NA,2021-12-14T00:38:56Z,0,80,0,49,0,7958949092
NA,NA,2021-12-14T00:38:57Z,0,80,0,50,0,7958949092
NA,NA,2021-12-14T00:38:58Z,0,80,0,51,0,7958949092
NA,NA,2021-12-14T00:38:59Z,0,80,0,52,0,7958949092
NA,NA,2021-12-14T00:39:00Z,0,80,0,53,0,7958949092
NA,NA,2021-12-14T00:39:01Z,0,81,0,54,0,7958949092
NA,NA,2021-12-14T00:39:02Z,0,81,0,55,0,7958949092
NA,NA,2021-12-14T00:39:03Z,0,82,0,56,0,7958949092
NA,NA,2021-12-14T00:39:04Z,0,83,0,57,0,7958949092
NA,NA,2021-12-14T00:39:05Z,0,83,0,58,0,7958949092
NA,NA,2021-12-14T00:39:06Z,0,84,0,59,0,7958949092
NA,NA,2021-12-14T00:39:07Z,0,84,0,60,0,7958949092
NA,NA,2021-12-14T00:39:08Z,0,84,0,61,0,7958949092
NA,NA,2021-12-14T00:39:09Z,0,83,0,62,0,7958949092
NA,NA,2021-12-14T00:39:10Z,0,83,0,63,0,7958949092
NA,NA,2021-12-14T00:39:11Z,0,83,0,64,0,7958949092
NA,NA,2021-12-14T00:39:12Z,0,83,0,65,0,7958949092
NA,NA,2021-12-14T00:39:13Z,0,83,0,66,0,7958949092
NA,NA,2021-12-14T00:39:14Z,0,83,0,67,0,7958949092
NA,NA,2021-12-14T00:39:15Z,0,83,0,68,0,7958949092
NA,NA,2021-12-14T00:39:16Z,0,84,0,69,0,7958949092
NA,NA,2021-12-14T00:39:17Z,0,84,0,70,0,7958949092
NA,NA,2021-12-14T00:39:18Z,0,85,0,71,0,7958949092
NA,NA,2021-12-14T00:39:19Z,0,86,0,72,0,7958949092
NA,NA,2021-12-14T00:39:20Z,0,86,0,73,0,7958949092
NA,NA,2021-12-14T00:39:21Z,0,86,0,74,0,7958949092
NA,NA,2021-12-14T00:39:22Z,0,86,0,75,0,7958949092
NA,NA,2021-12-14T00:39:23Z,0,86,0,76,0,7958949092
NA,NA,2021-12-14T00:39:24Z,0,85,0,77,0,7958949092
NA,NA,2021-12-14T00:39:25Z,0,85,0,78,0,7958949092
NA,NA,2021-12-14T00:39:26Z,0,86,0,79,0,7958949092
NA,NA,2021-12-14T00:39:27Z,0,85,0,80,0,7958949092
NA,NA,2021-12-14T00:39:28Z,0,85,0,81,0,7958949092
NA,NA,2021-12-14T00:39:29Z,0,85,0,82,0,7958949092
NA,NA,2021-12-14T00:39:30Z,0,85,0,83,0,7958949092
NA,NA,2021-12-14T00:39:31Z,0,85,0,84,0,7958949092
NA,NA,2021-12-14T00:39:32Z,0,85,0,85,0,7958949092
NA,NA,2021-12-14T00:39:33Z,0,85,0,86,0,7958949092
NA,NA,2021-12-14T00:39:34Z,0,85,0,87,0,7958949092
NA,NA,2021-12-14T00:39:35Z,0,84,0,88,0,7958949092
NA,NA,2021-12-14T00:39:36Z,0,84,0,89,0,7958949092
NA,NA,2021-12-14T00:39:37Z,0,84,0,90,0,7958949092
NA,NA,2021-12-14T00:39:38Z,0,85,0,91,0,7958949092
NA,NA,2021-12-14T00:39:39Z,0,85,0,92,0,7958949092
NA,NA,2021-12-14T00:39:40Z,0,85,0,93,0,7958949092
NA,NA,2021-12-14T00:39:41Z,0,85,0,94,0,7958949092
NA,NA,2021-12-14T00:39:42Z,0,85,0,95,0,7958949092
NA,NA,2021-12-14T00:39:43Z,0,85,0,96,0,7958949092
NA,NA,2021-12-14T00:39:44Z,0,85,0,97,0,7958949092
NA,NA,2021-12-14T00:39:45Z,0,85,0,98,0,7958949092
NA,NA,2021-12-14T00:39:46Z,0,85,0,99,0,7958949092
NA,NA,2021-12-14T00:39:47Z,0,86,0,100,0,7958949092
NA,NA,2021-12-14T00:39:48Z,0,86,0,101,0,7958949092
NA,NA,2021-12-14T00:39:49Z,0,86,0,102,0,7958949092
NA,NA,2021-12-14T00:39:50Z,0,86,0,103,0,7958949092
NA,NA,2021-12-14T00:39:51Z,0,86,0,104,0,7958949092
NA,NA,2021-12-14T00:39:52Z,0,85,0,105,0,7958949092
NA,NA,2021-12-14T00:39:53Z,0,85,0,106,0,7958949092
NA,NA,2021-12-14T00:39:54Z,0,85,0,107,0,7958949092
NA,NA,2021-12-14T00:39:55Z,0,85,0,108,0,7958949092
NA,NA,2021-12-14T00:39:56Z,0,86,0,109,0,7958949092
NA,NA,2021-12-14T00:39:57Z,0,86,0,110,0,7958949092
NA,NA,2021-12-14T00:39:58Z,0,87,0,111,0,7958949092
NA,NA,2021-12-14T00:39:59Z,0,87,0,112,0,7958949092
NA,NA,2021-12-14T00:40:00Z,0,87,0,113,0,7958949092
NA,NA,2021-12-14T00:40:01Z,0,87,0,114,0,7958949092
NA,NA,2021-12-14T00:40:02Z,0,87,0,115,0,7958949092
NA,NA,2021-12-14T00:40:03Z,0,87,0,116,0,7958949092
NA,NA,2021-12-14T00:40:04Z,0,87,0,117,0,7958949092
NA,NA,2021-12-14T00:40:05Z,0,87,0,118,0,7958949092
NA,NA,2021-12-14T00:40:06Z,0,86,0,119,0,7958949092
NA,NA,2021-12-14T00:40:07Z,0,86,0,120,0,7958949092
NA,NA,2021-12-14T00:40:08Z,0,87,0,121,0,7958949092
NA,NA,2021-12-14T00:40:09Z,0,87,0,122,0,7958949092
NA,NA,2021-12-14T00:40:10Z,0,87,0,123,0,7958949092
NA,NA,2021-12-14T00:40:11Z,0,87,0,124,0,7958949092
NA,NA,2021-12-14T00:40:12Z,0,87,0,125,0,7958949092
NA,NA,2021-12-14T00:40:13Z,0,87,0,126,0,7958949092
NA,NA,2021-12-14T00:40:14Z,0,88,0,127,0,7958949092
NA,NA,2021-12-14T00:40:15Z,0,88,0,128,0,7958949092
NA,NA,2021-12-14T00:40:16Z,0,88,0,129,0,7958949092
NA,NA,2021-12-14T00:40:17Z,0,88,0,130,0,7958949092
NA,NA,2021-12-14T00:40:18Z,0,88,0,131,0,7958949092
NA,NA,2021-12-14T00:40:19Z,0,88,0,132,0,7958949092
NA,NA,2021-12-14T00:40:20Z,0,88,0,133,0,7958949092
NA,NA,2021-12-14T00:40:21Z,0,87,0,134,0,7958949092
