timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-09-25T19:04:44Z,45.76684079132974,-93.65466954186559,0,335.6,3.256,138,93,0.5,0,7553763950
2021-09-25T19:04:45Z,45.766869373619556,-93.65466577000916,3.18,336,3.34,138,92,0.5,1,7553763950
2021-09-25T19:04:46Z,45.76689854264259,-93.65466459654272,6.43,336.20000000000005,3.34,134,91,0,2,7553763950
2021-09-25T19:04:47Z,45.76692980714142,-93.65466593764722,9.9,336.6,3.359,134,91,0,3,7553763950
2021-09-25T19:04:48Z,45.76695889234543,-93.65466753020883,13.14,336.79999999999995,3.518,134,90,0,4,7553763950
2021-09-25T19:04:49Z,45.76698982156813,-93.65466870367527,16.57,337.20000000000005,3.592,134,90,0,5,7553763950
2021-09-25T19:04:50Z,45.76702016405761,-93.6546687874943,19.95,337.4,3.574,134,90,0,6,7553763950
2021-09-25T19:04:51Z,45.76705285347998,-93.6546722240746,23.58,337.6,3.592,133,90,0,7,7553763950
2021-09-25T19:04:52Z,45.767086716368794,-93.65467113442719,27.34,337.79999999999995,3.714,133,89,0.5,8,7553763950
2021-09-25T19:04:53Z,45.767122423276305,-93.65466677583754,31.33,337.79999999999995,3.76,134,89,0.5,9,7553763950
2021-09-25T19:04:54Z,45.76715695671737,-93.65465797483921,35.22,337.6,3.76,134,89,0.5,10,7553763950
2021-09-25T19:04:55Z,45.767188891768456,-93.65464598871768,38.89,337.6,3.742,134,89,0.5,11,7553763950
2021-09-25T19:04:56Z,45.7672178093344,-93.65463199093938,42.28,337.6,3.714,134,90,0,12,7553763950
2021-09-25T19:04:57Z,45.76724572107196,-93.65461153909564,45.77,337.6,3.667,134,90,0,13,7553763950
2021-09-25T19:04:58Z,45.767277823761106,-93.65459016524255,49.7,337.4,3.658,134,89,0.5,14,7553763950
2021-09-25T19:04:59Z,45.767312524840236,-93.65456786938012,53.94,337.4,3.658,134,89,0.5,15,7553763950
2021-09-25T19:05:00Z,45.76734747737646,-93.65454473532736,58.22,337.4,3.704,134,89,0.5,16,7553763950
2021-09-25T19:05:01Z,45.76738175936043,-93.65451933816075,62.5,337.4,3.732,134,89,0.5,17,7553763950
2021-09-25T19:05:02Z,45.7674144487828,-93.65449125878513,66.75,337.4,3.77,134,88,0,18,7553763950
2021-09-25T19:05:03Z,45.76744847930968,-93.65446284413338,71.13,337.4,3.779,134,88,0,19,7553763950
2021-09-25T19:05:04Z,45.76748292893171,-93.65443526767194,75.51,337.4,3.807,134,88,0,20,7553763950
2021-09-25T19:05:05Z,45.76751343905926,-93.65440685302019,79.56,337.20000000000005,3.835,135,88,0,21,7553763950
2021-09-25T19:05:06Z,45.767543110996485,-93.65438883192837,83.13,337.20000000000005,3.835,135,89,0.5,22,7553763950
2021-09-25T19:05:07Z,45.76757529750466,-93.65438170731068,86.74,337.20000000000005,3.826,135,90,0,23,7553763950
2021-09-25T19:05:08Z,45.767607651650906,-93.65437994711101,90.34,337.20000000000005,3.807,135,90,0,24,7553763950
