timestamp,distance,heart_rate,cadence,fractional_cadence,key
2018-12-17T21:49:43Z,0,112,58,0.5,2018-12-17 21:49:43
2018-12-17T21:49:44Z,0,111,58,0.5,2018-12-17 21:49:43
2018-12-17T21:49:45Z,0,111,58,0.5,2018-12-17 21:49:43
2018-12-17T21:49:46Z,0,111,0,0,2018-12-17 21:49:43
2018-12-17T21:49:47Z,0,115,0,0,2018-12-17 21:49:43
2018-12-17T21:49:48Z,0,115,0,0,2018-12-17 21:49:43
2018-12-17T21:49:49Z,0,115,0,0,2018-12-17 21:49:43
2018-12-17T21:49:50Z,0,124,0,0,2018-12-17 21:49:43
2018-12-17T21:49:51Z,0,124,0,0,2018-12-17 21:49:43
2018-12-17T21:49:52Z,0,124,0,0,2018-12-17 21:49:43
2018-12-17T21:49:53Z,0,124,0,0,2018-12-17 21:49:43
2018-12-17T21:49:54Z,0,124,0,0,2018-12-17 21:49:43
2018-12-17T21:49:55Z,0,124,0,0,2018-12-17 21:49:43
2018-12-17T21:49:56Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:49:57Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:49:59Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:50:00Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:50:01Z,0,131,59,0,2018-12-17 21:49:43
2018-12-17T21:50:02Z,0,137,59,0,2018-12-17 21:49:43
2018-12-17T21:50:03Z,0,137,59,0,2018-12-17 21:49:43
2018-12-17T21:50:04Z,0,137,0,0,2018-12-17 21:49:43
2018-12-17T21:50:05Z,0,137,0,0,2018-12-17 21:49:43
2018-12-17T21:50:06Z,0,139,0,0,2018-12-17 21:49:43
2018-12-17T21:50:07Z,0,139,0,0,2018-12-17 21:49:43
2018-12-17T21:50:08Z,0,138,0,0,2018-12-17 21:49:43
2018-12-17T21:50:09Z,0,138,0,0,2018-12-17 21:49:43
2018-12-17T21:50:10Z,0,138,0,0,2018-12-17 21:49:43
2018-12-17T21:50:11Z,0,151,0,0,2018-12-17 21:49:43
2018-12-17T21:50:12Z,0,151,0,0,2018-12-17 21:49:43
2018-12-17T21:50:13Z,0,151,0,0,2018-12-17 21:49:43
2018-12-17T21:50:14Z,0,151,0,0,2018-12-17 21:49:43
2018-12-17T21:50:15Z,0,152,56,0,2018-12-17 21:49:43
2018-12-17T21:50:16Z,0,154,56,0,2018-12-17 21:49:43
2018-12-17T21:50:17Z,0,154,56,0,2018-12-17 21:49:43
2018-12-17T21:50:18Z,0,158,0,0,2018-12-17 21:49:43
2018-12-17T21:50:19Z,0,158,0,0,2018-12-17 21:49:43
2018-12-17T21:50:20Z,0,158,0,0,2018-12-17 21:49:43
2018-12-17T21:50:21Z,0,158,0,0,2018-12-17 21:49:43
2018-12-17T21:50:22Z,0,158,0,0,2018-12-17 21:49:43
2018-12-17T21:50:23Z,0,158,0,0,2018-12-17 21:49:43
2018-12-17T21:50:24Z,0,158,63,0.5,2018-12-17 21:49:43
2018-12-17T21:50:25Z,0,158,63,0.5,2018-12-17 21:49:43
2018-12-17T21:50:26Z,0,158,0,0,2018-12-17 21:49:43
2018-12-17T21:50:27Z,0,169,0,0,2018-12-17 21:49:43
2018-12-17T21:50:28Z,0,177,0,0,2018-12-17 21:49:43
2018-12-17T21:50:29Z,0,175,0,0,2018-12-17 21:49:43
2018-12-17T21:50:30Z,0,175,0,0,2018-12-17 21:49:43
2018-12-17T21:50:31Z,0,178,0,0,2018-12-17 21:49:43
2018-12-17T21:50:32Z,0,178,56,0,2018-12-17 21:49:43
2018-12-17T21:50:33Z,0,182,56,0,2018-12-17 21:49:43
2018-12-17T21:50:34Z,0,181,56,0,2018-12-17 21:49:43
2018-12-17T21:50:35Z,0,181,56,0,2018-12-17 21:49:43
2018-12-17T21:50:36Z,0,181,0,0,2018-12-17 21:49:43
2018-12-17T21:50:37Z,0,176,0,0,2018-12-17 21:49:43
2018-12-17T21:50:38Z,0,176,60,0.5,2018-12-17 21:49:43
2018-12-17T21:50:39Z,0,176,60,0.5,2018-12-17 21:49:43
2018-12-17T21:50:40Z,0,181,60,0.5,2018-12-17 21:49:43
2018-12-17T21:50:41Z,0,181,60,0.5,2018-12-17 21:49:43
2018-12-17T21:50:42Z,0,181,0,0,2018-12-17 21:49:43
2018-12-17T21:50:43Z,0,167,0,0,2018-12-17 21:49:43
2018-12-17T21:50:44Z,0,156,0,0,2018-12-17 21:49:43
2018-12-17T21:50:45Z,0,152,0,0,2018-12-17 21:49:43
2018-12-17T21:50:46Z,0,142,0,0,2018-12-17 21:49:43
2018-12-17T21:50:47Z,0,140,0,0,2018-12-17 21:49:43
2018-12-17T21:50:48Z,0,140,0,0,2018-12-17 21:49:43
2018-12-17T21:50:49Z,0,140,0,0,2018-12-17 21:49:43
2018-12-17T21:50:50Z,0,140,0,0,2018-12-17 21:49:43
2018-12-17T21:50:51Z,0,140,0,0,2018-12-17 21:49:43
2018-12-17T21:50:52Z,0,138,0,0,2018-12-17 21:49:43
2018-12-17T21:50:53Z,0,136,0,0,2018-12-17 21:49:43
2018-12-17T21:50:54Z,0,132,0,0,2018-12-17 21:49:43
2018-12-17T21:50:55Z,0,132,0,0,2018-12-17 21:49:43
2018-12-17T21:50:56Z,0,132,0,0,2018-12-17 21:49:43
2018-12-17T21:50:57Z,0,132,0,0,2018-12-17 21:49:43
2018-12-17T21:50:58Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:50:59Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:51:00Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:51:01Z,0,131,0,0,2018-12-17 21:49:43
2018-12-17T21:51:02Z,0,133,0,0,2018-12-17 21:49:43
2018-12-17T21:51:03Z,0,133,0,0,2018-12-17 21:49:43
2018-12-17T21:51:04Z,0,133,0,0,2018-12-17 21:49:43
2018-12-17T21:51:05Z,0,133,0,0,2018-12-17 21:49:43
2018-12-17T21:51:06Z,0,133,0,0,2018-12-17 21:49:43
2018-12-17T21:51:07Z,0,133,0,0,2018-12-17 21:49:43
2018-12-17T21:51:08Z,0,143,0,0,2018-12-17 21:49:43
2018-12-17T21:51:09Z,0,143,0,0,2018-12-17 21:49:43
2018-12-17T21:51:10Z,0,143,0,0,2018-12-17 21:49:43
2018-12-17T21:51:11Z,0,141,58,0.5,2018-12-17 21:49:43
2018-12-17T21:51:12Z,0,141,58,0.5,2018-12-17 21:49:43
2018-12-17T21:51:13Z,0,141,58,0.5,2018-12-17 21:49:43
2018-12-17T21:51:14Z,0,141,58,0.5,2018-12-17 21:49:43
2018-12-17T21:51:15Z,0,140,58,0.5,2018-12-17 21:49:43
2018-12-17T21:51:16Z,0,136,0,0,2018-12-17 21:49:43
2018-12-17T21:51:17Z,0,134,0,0,2018-12-17 21:49:43
