timestamp,distance,cadence,fractional_cadence,heart_rate,key
2018-12-24T12:24:10Z,0,89,0,NA,2018-12-24 12:24:03
2018-12-24T12:24:02Z,0,0,0,77,2018-12-24 12:24:03
2018-12-24T12:24:03Z,0,0,0,77,2018-12-24 12:24:03
2018-12-24T12:24:04Z,0,58,0.5,77,2018-12-24 12:24:03
2018-12-24T12:24:05Z,0,89,0,77,2018-12-24 12:24:03
2018-12-24T12:24:06Z,0,89,0,77,2018-12-24 12:24:03
2018-12-24T12:24:07Z,0,89,0,78,2018-12-24 12:24:03
2018-12-24T12:24:08Z,0,89,0,78,2018-12-24 12:24:03
2018-12-24T12:24:09Z,0,89,0,78,2018-12-24 12:24:03
2018-12-24T12:24:12Z,0,89,0,114,2018-12-24 12:24:03
2018-12-24T12:24:13Z,0,89,0,114,2018-12-24 12:24:03
2018-12-24T12:24:14Z,0,89,0,129,2018-12-24 12:24:03
2018-12-24T12:24:15Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:16Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:17Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:18Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:19Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:20Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:21Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:22Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:23Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:24Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:25Z,0,0,0,129,2018-12-24 12:24:03
2018-12-24T12:24:26Z,0,0,0,140,2018-12-24 12:24:03
2018-12-24T12:24:27Z,0,0,0,140,2018-12-24 12:24:03
2018-12-24T12:24:28Z,0,0,0,140,2018-12-24 12:24:03
2018-12-24T12:24:29Z,0,0,0,140,2018-12-24 12:24:03
