timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-01-04T13:36:20Z,44.98526243492961,-93.2335792388767,0.45,252.60000000000002,0,91,0,0,0,6052732976
2021-01-04T13:36:21Z,44.98526352457702,-93.2335998583585,2.08,253,0.009,91,0,0,1,6052732976
2021-01-04T13:36:22Z,44.985260339453816,-93.2336310390383,4.56,253.79999999999995,0.028,90,0,0,2,6052732976
2021-01-04T13:36:23Z,44.985251957550645,-93.23365517891943,6.67,254.20000000000005,1.577,91,0,0,3,6052732976
2021-01-04T13:36:24Z,44.985236367210746,-93.2336791511625,9.21,254.39999999999998,1.922,90,0,0,4,6052732976
2021-01-04T13:36:25Z,44.985197223722935,-93.23372189886868,14.65,254.79999999999995,2.323,90,91,0,5,6052732976
2021-01-04T13:36:26Z,44.985197223722935,-93.23372189886868,14.65,254.79999999999995,2.594,91,91,0,6,6052732976
2021-01-04T13:36:27Z,44.98517601750791,-93.23374402709305,17.57,255,3.331,91,91,0,7,6052732976
2021-01-04T13:36:28Z,44.985152715817094,-93.23376732878387,20.74,255.20000000000005,3.368,91,91,0,8,6052732976
2021-01-04T13:36:29Z,44.985132180154324,-93.23379063047469,23.6,255.60000000000002,3.368,92,90,0,9,6052732976
2021-01-04T13:36:30Z,44.9851093813777,-93.23381284251809,26.65,255.60000000000002,3.294,94,89,0.5,10,6052732976
2021-01-04T13:36:31Z,44.98508641496301,-93.23383471928537,29.69,256,3.172,95,89,0,11,6052732976
2021-01-04T13:36:32Z,44.985064286738634,-93.23385391384363,32.47,256,3.051,96,88,0,12,6052732976
2021-01-04T13:36:33Z,44.9850417394191,-93.23386120609939,34.84,256,2.958,97,88,0,13,6052732976
2021-01-04T13:36:34Z,44.98502413742244,-93.23385131545365,36.88,256,2.846,99,87,0,14,6052732976
2021-01-04T13:36:35Z,44.985011061653495,-93.23382893577218,39.13,255.60000000000002,2.771,100,86,0,15,6052732976
2021-01-04T13:36:36Z,44.984997818246484,-93.23380144312978,41.74,255.60000000000002,2.762,101,86,0,16,6052732976
2021-01-04T13:36:37Z,44.984984239563346,-93.23377160355449,44.53,255.39999999999998,2.762,104,86,0,17,6052732976
2021-01-04T13:36:38Z,44.98497141525149,-93.23374193161726,47.26,255.39999999999998,2.809,104,86,0,18,6052732976
2021-01-04T13:36:39Z,44.98495666310191,-93.23371091857553,50.19,255.39999999999998,2.818,106,87,0,19,6052732976
2021-01-04T13:36:40Z,44.984943168237805,-93.23367764241993,53.21,255.20000000000005,2.865,107,87,0,20,6052732976
2021-01-04T13:36:41Z,44.98492883518338,-93.23364436626434,56.29,255,2.893,108,86,0,21,6052732976
2021-01-04T13:36:42Z,44.98491257429123,-93.23361243121326,59.38,254.79999999999995,2.902,110,86,0,22,6052732976
2021-01-04T13:36:43Z,44.98489547520876,-93.2335808314383,62.51,254.60000000000002,2.911,110,87,0,23,6052732976
2021-01-04T13:36:44Z,44.98488147743046,-93.23354705236852,65.59,254.20000000000005,2.921,111,87,0,24,6052732976
2021-01-04T13:36:45Z,44.98486923985183,-93.2335150334984,68.45,254,2.93,112,86,0,25,6052732976
2021-01-04T13:36:46Z,44.98485683463514,-93.23347941040993,71.58,253.60000000000002,2.93,113,86,0,26,6052732976
