timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2020-04-29T23:36:24Z,0,282.20000000000005,95,65,0,2020-04-29 23:36:23
2020-04-29T23:36:25Z,0,282.20000000000005,98,0,0,2020-04-29 23:36:23
2020-04-29T23:36:26Z,0,282.20000000000005,98,0,0,2020-04-29 23:36:23
2020-04-29T23:36:27Z,0,282.20000000000005,102,0,0,2020-04-29 23:36:23
2020-04-29T23:36:28Z,0,282.20000000000005,104,0,0,2020-04-29 23:36:23
2020-04-29T23:36:29Z,0,282.20000000000005,102,0,0,2020-04-29 23:36:23
2020-04-29T23:36:30Z,0,282.20000000000005,100,0,0,2020-04-29 23:36:23
2020-04-29T23:36:31Z,0,282.20000000000005,99,0,0,2020-04-29 23:36:23
2020-04-29T23:36:32Z,0,282.20000000000005,97,0,0,2020-04-29 23:36:23
2020-04-29T23:36:33Z,0,282.20000000000005,97,0,0,2020-04-29 23:36:23
2020-04-29T23:36:34Z,0,282.20000000000005,98,0,0,2020-04-29 23:36:23
2020-04-29T23:36:35Z,0,282.20000000000005,98,0,0,2020-04-29 23:36:23
2020-04-29T23:36:36Z,0,282.20000000000005,99,0,0,2020-04-29 23:36:23
2020-04-29T23:36:37Z,0,282.20000000000005,99,0,0,2020-04-29 23:36:23
2020-04-29T23:36:38Z,0,282.20000000000005,100,0,0,2020-04-29 23:36:23
2020-04-29T23:36:39Z,0,282.20000000000005,100,0,0,2020-04-29 23:36:23
2020-04-29T23:36:40Z,0,282.20000000000005,100,0,0,2020-04-29 23:36:23
2020-04-29T23:36:41Z,0,282.20000000000005,100,0,0,2020-04-29 23:36:23
2020-04-29T23:36:42Z,0,282.20000000000005,100,0,0,2020-04-29 23:36:23
2020-04-29T23:36:43Z,0,282.20000000000005,100,0,0,2020-04-29 23:36:23
2020-04-29T23:36:44Z,0,282.20000000000005,99,0,0,2020-04-29 23:36:23
2020-04-29T23:36:45Z,0,282.20000000000005,99,0,0,2020-04-29 23:36:23
2020-04-29T23:36:46Z,0,282.20000000000005,99,0,0,2020-04-29 23:36:23
2020-04-29T23:36:47Z,0,282.20000000000005,99,0,0,2020-04-29 23:36:23
2020-04-29T23:36:48Z,0,282.20000000000005,98,0,0,2020-04-29 23:36:23
2020-04-29T23:36:49Z,0,282.20000000000005,98,0,0,2020-04-29 23:36:23
2020-04-29T23:36:50Z,0,282.20000000000005,98,58,0.5,2020-04-29 23:36:23
2020-04-29T23:36:51Z,0,282.20000000000005,98,58,0.5,2020-04-29 23:36:23
2020-04-29T23:36:52Z,0,282.20000000000005,99,58,0.5,2020-04-29 23:36:23
2020-04-29T23:36:53Z,0,282.20000000000005,99,58,0.5,2020-04-29 23:36:23
2020-04-29T23:36:54Z,0,282.20000000000005,99,106,0.5,2020-04-29 23:36:23
2020-04-29T23:36:55Z,0,282.20000000000005,100,106,0.5,2020-04-29 23:36:23
2020-04-29T23:36:56Z,0,282.20000000000005,100,108,0,2020-04-29 23:36:23
2020-04-29T23:36:57Z,0,282.20000000000005,100,108,0,2020-04-29 23:36:23
2020-04-29T23:36:58Z,0,282.20000000000005,100,105,0.5,2020-04-29 23:36:23
2020-04-29T23:36:59Z,0,282.20000000000005,100,105,0.5,2020-04-29 23:36:23
2020-04-29T23:37:00Z,0,282.20000000000005,100,104,0,2020-04-29 23:36:23
