longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-03-02T00:33:37Z,1.88,1.875,80,54,0,0,8383266171
NA,NA,2022-03-02T00:33:39Z,3.97,2.099,80,91,2,0,8383266171
NA,NA,2022-03-02T00:33:40Z,7.64,3.658,80,91,3,0,8383266171
NA,NA,2022-03-02T00:33:41Z,12.13,4.497,81,91,4,0,8383266171
NA,NA,2022-03-02T00:33:42Z,16.93,4.796,83,91,5,0,8383266171
NA,NA,2022-03-02T00:33:43Z,21.69,4.768,84,91,6,0,8383266171
NA,NA,2022-03-02T00:33:44Z,26.57,4.88,86,91,7,0,8383266171
NA,NA,2022-03-02T00:33:45Z,31.37,4.796,87,91,8,0,8383266171
NA,NA,2022-03-02T00:33:46Z,35.98,4.609,89,91,9,0,8383266171
NA,NA,2022-03-02T00:33:47Z,40.51,4.535,91,90,10,0,8383266171
NA,NA,2022-03-02T00:33:48Z,45.04,4.525,92,90,11,0,8383266171
NA,NA,2022-03-02T00:33:49Z,49.35,4.311,93,90,12,0,8383266171
NA,NA,2022-03-02T00:33:50Z,53.61,4.264,93,90,13,0,8383266171
NA,NA,2022-03-02T00:33:51Z,57.77,4.152,94,90,14,0,8383266171
NA,NA,2022-03-02T00:33:52Z,61.94,4.171,94,90,15,0,8383266171
NA,NA,2022-03-02T00:33:53Z,66.01,4.068,94,89,16,0,8383266171
NA,NA,2022-03-02T00:33:54Z,70.07,4.068,94,89,17,0,8383266171
NA,NA,2022-03-02T00:33:55Z,74.07,3.994,96,89,18,0,8383266171
NA,NA,2022-03-02T00:33:56Z,77.92,3.854,100,89,19,0,8383266171
NA,NA,2022-03-02T00:33:57Z,81.66,3.742,102,88,20,0,8383266171
NA,NA,2022-03-02T00:33:58Z,85.36,3.695,103,88,21,0,8383266171
NA,NA,2022-03-02T00:33:59Z,89.03,3.676,105,88,22,0,8383266171
NA,NA,2022-03-02T00:34:00Z,92.77,3.742,107,88,23,0,8383266171
NA,NA,2022-03-02T00:34:01Z,96.62,3.844,107,88,24,0,8383266171
NA,NA,2022-03-02T00:34:02Z,100.53,3.91,107,88,25,0,8383266171
NA,NA,2022-03-02T00:34:03Z,104.47,3.938,110,88,26,0,8383266171
