timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,key
2020-10-14T16:33:15Z,44.90905626676977,-93.15860705450177,284.06,281.4,0,NA,2020-10-14 16:31:39
2020-10-14T16:31:38Z,44.909887835383415,-93.16094309091568,6.63,286,3.471,151,2020-10-14 16:31:39
2020-10-14T16:31:39Z,44.909837963059545,-93.1609434261918,12.02,286.79999999999995,3.219,151,2020-10-14 16:31:39
2020-10-14T16:31:40Z,44.909758334979415,-93.16097628325224,20.54,286.79999999999995,4.05,151,2020-10-14 16:31:39
2020-10-14T16:31:41Z,44.909758334979415,-93.16097628325224,20.54,286.79999999999995,4.05,152,2020-10-14 16:31:39
2020-10-14T16:31:42Z,44.909727070480585,-93.1610129121691,24.18,287.20000000000005,4.441,153,2020-10-14 16:31:39
2020-10-14T16:31:43Z,44.909686502069235,-93.1610298436135,28.59,285.6,3.872,153,2020-10-14 16:31:39
2020-10-14T16:31:44Z,44.90965691395104,-93.16104090772569,31.84,286,3.34,153,2020-10-14 16:31:39
2020-10-14T16:31:45Z,44.909607376903296,-93.16102774813771,37.31,283.79999999999995,3.499,153,2020-10-14 16:31:39
2020-10-14T16:31:46Z,44.90956613793969,-93.1610406562686,42,283.6,3.228,153,2020-10-14 16:31:39
2020-10-14T16:31:47Z,44.909540908411145,-93.16105079837143,44.91,283.6,2.799,153,2020-10-14 16:31:39
2020-10-14T16:31:48Z,44.909514002501965,-93.1610541511327,47.91,283.79999999999995,2.445,153,2020-10-14 16:31:39
2020-10-14T16:31:49Z,44.90949036553502,-93.16106035374105,50.56,283.79999999999995,2.286,153,2020-10-14 16:31:39
2020-10-14T16:31:50Z,44.90946723148227,-93.16106479614973,53.14,283.79999999999995,2.314,153,2020-10-14 16:31:39
2020-10-14T16:31:51Z,44.90944426506758,-93.16106890328228,55.72,284,2.193,153,2020-10-14 16:31:39
2020-10-14T16:31:52Z,44.90942272357643,-93.16107552498579,58.12,283.79999999999995,2.295,154,2020-10-14 16:31:39
2020-10-14T16:31:53Z,44.9093999247998,-93.16107694990933,60.65,283.79999999999995,2.398,154,2020-10-14 16:31:39
2020-10-14T16:31:54Z,44.90938022732735,-93.16107552498579,62.84,283.79999999999995,2.109,154,2020-10-14 16:31:39
