timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2020-08-10T01:49:38Z,45.18541951663792,-93.13752992078662,0.99,273.20000000000005,1.045,96,56,0.5,2020-08-10 01:49:38
2020-08-10T01:49:39Z,45.18541784025729,-93.1375549826771,2.94,273.20000000000005,1.278,96,56,0.5,2020-08-10 01:49:38
2020-08-10T01:49:40Z,45.18542094156146,-93.13758239150047,5.11,273.20000000000005,1.278,96,56,0.5,2020-08-10 01:49:38
2020-08-10T01:49:41Z,45.18542328849435,-93.13761851750314,7.96,272.79999999999995,1.521,97,56,0.5,2020-08-10 01:49:38
2020-08-10T01:49:42Z,45.18542479723692,-93.13766134902835,11.33,272.6,1.922,98,56,0.5,2020-08-10 01:49:38
2020-08-10T01:49:43Z,45.185424629598856,-93.13770619221032,14.85,272.4,2.361,99,56,0.5,2020-08-10 01:49:38
2020-08-10T01:49:44Z,45.18542328849435,-93.13775279559195,18.52,272,2.669,99,88,0.5,2020-08-10 01:49:38
2020-08-10T01:49:45Z,45.185424629598856,-93.13779805786908,22.08,271.79999999999995,2.706,99,88,0.5,2020-08-10 01:49:38
2020-08-10T01:49:46Z,45.18542253412306,-93.13784524798393,25.79,271.6,3.518,100,86,0.5,2020-08-10 01:49:38
2020-08-10T01:49:47Z,45.18542320467532,-93.13789051026106,29.35,271.6,3.807,101,86,0,2020-08-10 01:49:38
2020-08-10T01:49:48Z,45.18542001955211,-93.13793828710914,33.12,271.4,3.919,101,86,0,2020-08-10 01:49:38
2020-08-10T01:49:49Z,45.185406440868974,-93.13798044808209,36.74,271.20000000000005,4.05,102,86,0,2020-08-10 01:49:38
2020-08-10T01:49:50Z,45.185385486111045,-93.1380124669522,40.16,271.20000000000005,4.05,103,88,0,2020-08-10 01:49:38
2020-08-10T01:49:51Z,45.18535832874477,-93.13803467899561,43.65,270.79999999999995,3.91,104,89,0,2020-08-10 01:49:38
2020-08-10T01:49:52Z,45.185330333188176,-93.13804800622165,46.93,270.79999999999995,3.844,105,89,0,2020-08-10 01:49:38
2020-08-10T01:49:53Z,45.18530074506998,-93.13805731013417,50.29,270.79999999999995,3.732,106,88,0,2020-08-10 01:49:38
2020-08-10T01:49:54Z,45.18527174368501,-93.13806116580963,53.54,270.6,3.527,107,88,0,2020-08-10 01:49:38
2020-08-10T01:49:55Z,45.1852429099381,-93.1380661111325,56.76,270.6,3.424,108,88,0,2020-08-10 01:49:38
2020-08-10T01:49:56Z,45.18521633930504,-93.1380729842931,59.76,270.79999999999995,3.35,109,87,0,2020-08-10 01:49:38
2020-08-10T01:49:57Z,45.185190523043275,-93.1380803603679,62.69,270.79999999999995,3.34,110,87,0,2020-08-10 01:49:38
2020-08-10T01:49:58Z,45.185168059542775,-93.13809536397457,65.45,271,3.322,110,87,0,2020-08-10 01:49:38
2020-08-10T01:49:59Z,45.18514534458518,-93.13811388798058,68.35,270.79999999999995,3.303,111,86,0,2020-08-10 01:49:38
2020-08-10T01:50:00Z,45.185127491131425,-93.13813685439527,71.03,270.79999999999995,3.247,112,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:01Z,45.18511206842959,-93.13816141337156,73.6,271,3.21,113,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:02Z,45.18509890884161,-93.13818940892816,76.24,271,3.163,113,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:03Z,45.18508968874812,-93.1382201705128,78.87,271.20000000000005,3.107,114,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:04Z,45.185081139206886,-93.1382526922971,81.6,271.20000000000005,3.079,116,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:05Z,45.185074768960476,-93.13828504644334,84.23,271,3.051,116,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:06Z,45.1850666385144,-93.13832092098892,87.19,271.20000000000005,3.042,116,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:07Z,45.185061106458306,-93.13835637643933,90.05,271.6,3.023,117,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:08Z,45.18505733460188,-93.13839342445135,92.99,271.79999999999995,3.004,117,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:09Z,45.18505305983126,-93.13843172974885,96.04,272,2.986,118,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:10Z,45.18504702486098,-93.13846852630377,99,272,2.986,119,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:11Z,45.18504132516682,-93.13850389793515,101.85,272.20000000000005,2.986,120,86,0,2020-08-10 01:49:38
2020-08-10T01:50:12Z,45.185033613815904,-93.138537844643,104.65,272.4,2.986,120,86,0,2020-08-10 01:49:38
2020-08-10T01:50:13Z,45.185024812817574,-93.13857304863632,107.58,272.4,2.986,121,86,0,2020-08-10 01:49:38
2020-08-10T01:50:14Z,45.1850182749331,-93.13860934227705,110.5,272.6,2.976,121,86,0,2020-08-10 01:49:38
2020-08-10T01:50:15Z,45.18500913865864,-93.13864228315651,113.29,272.6,2.976,121,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:16Z,45.18499882891774,-93.13867430202663,116.05,272.6,2.976,122,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:17Z,45.18498307093978,-93.13870556652546,119.06,272.6,2.948,122,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:18Z,45.184965804219246,-93.13873490318656,122.06,272.79999999999995,2.93,122,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:19Z,45.18494945950806,-93.13876306638122,124.92,272.79999999999995,2.93,123,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:20Z,45.184934455901384,-93.13879391178489,127.87,272.79999999999995,2.921,124,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:21Z,45.18492121249437,-93.13882425427437,130.67,272.79999999999995,2.921,124,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:22Z,45.184909561648965,-93.13885401003063,133.34,272.79999999999995,2.911,124,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:23Z,45.18489958718419,-93.13888343051076,135.91,272.79999999999995,2.902,125,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:24Z,45.18489179201424,-93.13891167752445,138.29,272.79999999999995,2.893,125,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:25Z,45.184883242473006,-93.1389400921762,140.71,272.6,2.874,125,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:26Z,45.184875363484025,-93.13897026702762,143.23,272.6,2.846,125,85,0.5,2020-08-10 01:49:38
2020-08-10T01:50:27Z,45.18486731685698,-93.13899868167937,145.64,272.79999999999995,2.837,126,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:28Z,45.18485935404897,-93.13903070054948,148.3,272.6,2.818,126,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:29Z,45.184853319078684,-93.13906322233379,150.95,272.6,2.799,125,83,0.5,2020-08-10 01:49:38
2020-08-10T01:50:30Z,45.184846529737115,-93.13909725286067,153.72,272.6,2.79,126,83,0.5,2020-08-10 01:49:38
2020-08-10T01:50:31Z,45.18483781255782,-93.1391301099211,156.48,272.79999999999995,2.771,127,83,0.5,2020-08-10 01:49:38
2020-08-10T01:50:32Z,45.184827502816916,-93.1391644757241,159.4,272.79999999999995,2.762,127,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:33Z,45.18481593579054,-93.13919674605131,162.25,273,2.762,127,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:34Z,45.18480177037418,-93.13922750763595,165.13,273.20000000000005,2.762,127,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:35Z,45.184787353500724,-93.13925667665899,167.93,273.4,2.762,128,83,0.5,2020-08-10 01:49:38
2020-08-10T01:50:36Z,45.184773271903396,-93.13928450457752,170.62,273.4,2.762,128,83,0.5,2020-08-10 01:49:38
2020-08-10T01:50:37Z,45.18475935794413,-93.13930998556316,173.15,273.4,2.753,128,83,0.5,2020-08-10 01:49:38
2020-08-10T01:50:38Z,45.184745443984866,-93.13933437690139,175.6,273.4,2.753,128,83,0.5,2020-08-10 01:49:38
2020-08-10T01:50:39Z,45.184730188921094,-93.13935709185898,178.06,273.4,2.753,129,84,0.5,2020-08-10 01:49:38
2020-08-10T01:50:40Z,45.18471526913345,-93.13937360420823,180.17,273.20000000000005,2.743,129,84,0.5,2020-08-10 01:49:38
