timestamp,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2018-12-31T00:31:19Z,0,289.4,0,68,58,0.5,2018-12-31 00:31:19
2018-12-31T00:31:20Z,1.43,289.4,1.428,68,58,0.5,2018-12-31 00:31:19
2018-12-31T00:31:22Z,3.26,289.4,1.829,68,58,0.5,2018-12-31 00:31:19
2018-12-31T00:31:23Z,5.09,289.4,1.829,95,58,0.5,2018-12-31 00:31:19
2018-12-31T00:31:24Z,6.93,289.4,1.847,95,58,0.5,2018-12-31 00:31:19
2018-12-31T00:31:25Z,6.93,289.4,0,106,0,0,2018-12-31 00:31:19
2018-12-31T00:31:26Z,6.93,289.4,0,106,0,0,2018-12-31 00:31:19
2018-12-31T00:31:27Z,6.93,289.4,0,123,0,0,2018-12-31 00:31:19
2018-12-31T00:31:28Z,6.93,289.4,0,123,0,0,2018-12-31 00:31:19
2018-12-31T00:31:29Z,6.93,289.4,0,130,0,0,2018-12-31 00:31:19
2018-12-31T00:31:30Z,6.93,289.4,0,141,0,0,2018-12-31 00:31:19
2018-12-31T00:31:31Z,6.93,289.4,0,150,0,0,2018-12-31 00:31:19
2018-12-31T00:31:32Z,6.93,289.4,0,157,0,0,2018-12-31 00:31:19
2018-12-31T00:31:33Z,6.93,289.4,0,157,0,0,2018-12-31 00:31:19
2018-12-31T00:31:34Z,6.93,289.4,0,157,0,0,2018-12-31 00:31:19
2018-12-31T00:31:35Z,6.93,289.4,0,157,0,0,2018-12-31 00:31:19
2018-12-31T00:31:36Z,6.93,289.4,0,161,0,0,2018-12-31 00:31:19
2018-12-31T00:31:37Z,6.93,289.4,0,163,0,0,2018-12-31 00:31:19
2018-12-31T00:31:38Z,6.93,289.4,0,163,0,0,2018-12-31 00:31:19
2018-12-31T00:31:39Z,6.93,289.4,0,163,0,0,2018-12-31 00:31:19
2018-12-31T00:31:40Z,6.93,289.4,0,163,0,0,2018-12-31 00:31:19
2018-12-31T00:31:41Z,6.93,289.4,0,164,0,0,2018-12-31 00:31:19
2018-12-31T00:31:42Z,6.93,289.4,0,164,0,0,2018-12-31 00:31:19
2018-12-31T00:31:43Z,6.93,289.4,0,164,0,0,2018-12-31 00:31:19
2018-12-31T00:31:44Z,6.93,289.4,0,165,0,0,2018-12-31 00:31:19
2018-12-31T00:31:45Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:46Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:47Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:48Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:31:49Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:31:50Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:31:51Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:52Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:53Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:54Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:55Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:56Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:57Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:58Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:31:59Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:00Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:01Z,6.93,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:02Z,6.93,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:03Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:04Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:05Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:06Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:07Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:08Z,6.93,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:09Z,6.93,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:10Z,6.93,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:11Z,6.93,289.4,0,171,0,0,2018-12-31 00:31:19
2018-12-31T00:32:12Z,6.93,289.4,0,171,0,0,2018-12-31 00:31:19
2018-12-31T00:32:13Z,6.93,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:14Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:15Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:16Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:17Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:18Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:19Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:20Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:21Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:22Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:23Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:24Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:25Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:26Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:27Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:28Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:29Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:30Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:31Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:32Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:33Z,6.93,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:34Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:35Z,6.93,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:36Z,6.93,289.4,0,167,0,0,2018-12-31 00:31:19
2018-12-31T00:32:37Z,6.93,289.4,0,168,58,0.5,2018-12-31 00:31:19
2018-12-31T00:32:38Z,8.38,289.4,1.446,170,58,0.5,2018-12-31 00:31:19
2018-12-31T00:32:39Z,9.92,289.4,1.54,170,58,0.5,2018-12-31 00:31:19
2018-12-31T00:32:40Z,11.75,289.4,1.829,170,58,0.5,2018-12-31 00:31:19
2018-12-31T00:32:41Z,13.32,289.4,1.568,170,83,0.5,2018-12-31 00:31:19
2018-12-31T00:32:42Z,15.49,289.4,2.174,170,83,0.5,2018-12-31 00:31:19
2018-12-31T00:32:43Z,17.71,289.4,2.221,169,84,0,2018-12-31 00:31:19
2018-12-31T00:32:44Z,19.93,289.4,2.221,169,84,0,2018-12-31 00:31:19
2018-12-31T00:32:45Z,22.15,289.4,2.221,169,84,0,2018-12-31 00:31:19
2018-12-31T00:32:46Z,24.37,289.4,2.221,168,84,0,2018-12-31 00:31:19
2018-12-31T00:32:47Z,26.44,289.4,2.071,169,83,0,2018-12-31 00:31:19
2018-12-31T00:32:48Z,26.44,289.4,0,169,83,0,2018-12-31 00:31:19
2018-12-31T00:32:49Z,26.44,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:50Z,26.44,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:51Z,26.44,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:52Z,26.44,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:53Z,26.44,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:54Z,26.44,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:55Z,26.44,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:56Z,26.44,289.4,0,170,0,0,2018-12-31 00:31:19
2018-12-31T00:32:57Z,26.44,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:32:58Z,26.44,289.4,0,168,0,0,2018-12-31 00:31:19
2018-12-31T00:32:59Z,26.44,289.4,0,169,0,0,2018-12-31 00:31:19
2018-12-31T00:33:00Z,27.8,289.4,1.353,170,58,0.5,2018-12-31 00:31:19
2018-12-31T00:33:01Z,29.24,289.4,1.446,171,0,0,2018-12-31 00:31:19
2018-12-31T00:33:02Z,29.24,289.4,0,173,0,0,2018-12-31 00:31:19
2018-12-31T00:33:03Z,29.24,289.4,0,173,0,0,2018-12-31 00:31:19
