timestamp,distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key
2021-05-12T21:15:36Z,5.07,5.02,109,0,277.93,45.01319261267781,-93.15325889736414,6768865897
2021-05-12T21:15:37Z,10.15,4.917,109,1,277.86,45.013209879398346,-93.15331866033375,6768865897
2021-05-12T21:15:38Z,15.26,4.805,110,2,277.85,45.013234689831734,-93.15337339416146,6768865897
2021-05-12T21:15:39Z,19.91,4.572,110,3,277.74,45.01325690187514,-93.15342351794243,6768865897
2021-05-12T21:15:40Z,19.91,4.572,110,4,277.74,45.01325690187514,-93.15342351794243,6768865897
2021-05-12T21:15:41Z,29.33,4.74,110,5,277.64,45.013285065069795,-93.15353566780686,6768865897
2021-05-12T21:15:42Z,29.33,4.74,110,6,277.64,45.013285065069795,-93.15353566780686,6768865897
2021-05-12T21:15:43Z,39.61,5.123,111,7,277.56,45.01328422687948,-93.15366634167731,6768865897
2021-05-12T21:15:44Z,44.88,5.095,111,8,277.53,45.0132795330137,-93.15373297780752,6768865897
2021-05-12T21:15:45Z,44.88,5.095,112,9,277.53,45.0132795330137,-93.15373297780752,6768865897
2021-05-12T21:15:46Z,55.1,4.936,112,10,277.51,45.013265032321215,-93.15386113710701,6768865897
2021-05-12T21:15:47Z,55.1,4.936,112,11,277.51,45.013265032321215,-93.15386113710701,6768865897
2021-05-12T21:15:48Z,65.13,4.927,112,12,277.67,45.01324818469584,-93.15398619510233,6768865897
2021-05-12T21:15:49Z,70.14,4.815,113,13,277.79,45.013243071734905,-93.15404931083322,6768865897
2021-05-12T21:15:50Z,70.14,4.815,113,14,277.79,45.013243071734905,-93.15404931083322,6768865897
2021-05-12T21:15:51Z,74.8,4.497,113,15,277.87,45.01324567012489,-93.15410831943154,6768865897
2021-05-12T21:15:52Z,82.66,3.378,113,16,277.66,45.01327986828983,-93.15419373102486,6768865897
2021-05-12T21:15:53Z,86.3,3.527,112,17,277.49,45.01330736093223,-93.15421896055341,6768865897
2021-05-12T21:15:54Z,90.5,4.264,112,18,277.12,45.01334013417363,-93.1542456150055,6768865897
2021-05-12T21:15:55Z,94.81,4.721,112,19,276.76,45.01336511224508,-93.15428752452135,6768865897
2021-05-12T21:15:56Z,99.25,4.637,112,20,276.52,45.013377936556935,-93.15434125252068,6768865897
2021-05-12T21:15:57Z,103.98,4.665,112,21,276.38,45.0133815407753,-93.15440143458545,6768865897
2021-05-12T21:15:58Z,108.92,4.833,112,22,276.56,45.01338195987046,-93.1544642150402,6768865897
2021-05-12T21:15:59Z,113.94,4.936,111,23,276.77,45.013382295146585,-93.15452808514237,6768865897
2021-05-12T21:16:00Z,119.16,5.132,111,24,277.36,45.01338263042271,-93.15459430217743,6768865897
2021-05-12T21:16:01Z,124.44,5.188,111,25,277.79,45.01338405534625,-93.15466127358377,6768865897
2021-05-12T21:16:02Z,129.56,5.02,112,26,278,45.01338548026979,-93.15472623333335,6768865897
2021-05-12T21:16:03Z,134.57,4.927,114,27,278.08,45.01338296569884,-93.15478993579745,6768865897
2021-05-12T21:16:04Z,139.54,4.964,115,28,278.33,45.01338640227914,-93.15485280007124,6768865897
2021-05-12T21:16:05Z,144.53,4.917,116,29,278.32,45.013387659564614,-93.15491616725922,6768865897
2021-05-12T21:16:06Z,149.5,4.936,117,30,278.71,45.01338933594525,-93.1549792829901,6768865897
2021-05-12T21:16:07Z,154.42,4.964,117,31,278.82,45.01339285634458,-93.15504147671163,6768865897
2021-05-12T21:16:08Z,159.26,4.805,118,32,278.92,45.01339620910585,-93.15510274842381,6768865897
2021-05-12T21:16:09Z,164.11,4.712,118,33,279.1,45.01339579001069,-93.15516452305019,6768865897
2021-05-12T21:16:10Z,168.86,4.684,119,34,279.21,45.01338807865977,-93.15522487275302,6768865897
2021-05-12T21:16:11Z,173.38,4.553,119,35,279.86,45.01338489353657,-93.15528245642781,6768865897
2021-05-12T21:16:12Z,177.92,4.563,119,36,279.94,45.0133815407753,-93.15534054301679,6768865897
2021-05-12T21:16:13Z,177.92,4.563,120,37,279.94,45.0133815407753,-93.15534054301679,6768865897
2021-05-12T21:16:14Z,186.28,4.329,121,38,279.83,45.01338648609817,-93.15544623881578,6768865897
2021-05-12T21:16:15Z,190.18,4.087,121,39,279.94,45.0133868213743,-93.15549577586353,6768865897
2021-05-12T21:16:16Z,194.15,4.05,122,40,280.18,45.0133900064975,-93.1555458996445,6768865897
2021-05-12T21:16:17Z,198.25,4.04,123,41,280.3,45.01338950358331,-93.15559803508222,6768865897
2021-05-12T21:16:18Z,202.38,4.059,124,42,280.59,45.01338833011687,-93.15565042197704,6768865897
2021-05-12T21:16:19Z,206.12,3.76,125,43,280.73,45.013387240469456,-93.155697863549,6768865897
2021-05-12T21:16:20Z,209.95,3.919,125,44,281.22,45.013385731726885,-93.15574647858739,6768865897
2021-05-12T21:16:21Z,214.1,4.124,126,45,281.43,45.01338539645076,-93.15579903312027,6768865897
2021-05-12T21:16:22Z,218.42,4.171,126,46,281.49,45.01338304951787,-93.15585376694798,6768865897
2021-05-12T21:16:23Z,222.83,4.339,126,47,281.49,45.01338304951787,-93.15585376694798,6768865897
2021-05-12T21:16:24Z,222.83,4.339,127,48,281.74,45.013380870223045,-93.15590992569923,6768865897
2021-05-12T21:16:25Z,231.56,4.199,127,49,282.2,45.01337584108114,-93.1560208182782,6768865897
2021-05-12T21:16:26Z,231.56,4.199,128,50,282.2,45.01337584108114,-93.1560208182782,6768865897
2021-05-12T21:16:27Z,239.2,3.602,129,51,282.56,45.01336561515927,-93.15611762925982,6768865897
2021-05-12T21:16:28Z,243,3.639,130,52,282.72,45.013364693149924,-93.15616599284112,6768865897
2021-05-12T21:16:29Z,247.03,3.938,131,53,283.02,45.013368129730225,-93.15621687099338,6768865897
2021-05-12T21:16:30Z,247.03,3.938,131,54,283.02,45.013368129730225,-93.15621687099338,6768865897
2021-05-12T21:16:31Z,254.94,3.956,132,55,283.18,45.01336787827313,-93.15626909025013,6768865897
2021-05-12T21:16:32Z,257.9,3.471,133,56,283.53,45.013376427814364,-93.15635609440506,6768865897
2021-05-12T21:16:33Z,257.9,3.471,134,57,283.53,45.013376427814364,-93.15635609440506,6768865897
2021-05-12T21:16:34Z,261.2,3.583,135,58,283.53,45.01337860710919,-93.15639867447317,6768865897
2021-05-12T21:16:35Z,264.69,3.602,135,59,283.43,45.01337760128081,-93.15644301474094,6768865897
2021-05-12T21:16:36Z,268.17,3.574,136,60,283.31,45.013379864394665,-93.15648760646582,6768865897
2021-05-12T21:16:38Z,275.42,3.331,137,62,282.92,45.013362765312195,-93.15657611936331,6768865897
2021-05-12T21:16:39Z,278.25,2.734,136,63,283.08,45.013346169143915,-93.15660344436765,6768865897
2021-05-12T21:16:40Z,281.66,2.771,137,64,282.99,45.01331716775894,-93.15661777742207,6768865897
2021-05-12T21:16:41Z,285.46,3.378,137,65,283.11,45.013282969594,-93.15661836415529,6768865897
2021-05-12T21:16:42Z,290.23,3.966,137,66,283.25,45.013240138068795,-93.15661492757499,6768865897
2021-05-12T21:16:43Z,294.62,3.77,137,67,283.51,45.01320074312389,-93.15661048516631,6768865897
2021-05-12T21:16:44Z,298.84,3.76,138,68,283.82,45.013162856921554,-93.15660646185279,6768865897
2021-05-12T21:16:45Z,303.22,4.106,138,69,283.99,45.01312346197665,-93.15660545602441,6768865897
2021-05-12T21:16:46Z,307.79,4.124,138,70,284.14,45.01308239065111,-93.15660302527249,6768865897
