timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-05-18T20:21:43Z,0,106,83,0.5,32,6803162177
2021-05-18T20:21:44Z,0,106,83,0.5,33,6803162177
2021-05-18T20:21:45Z,0,105,83,0.5,34,6803162177
2021-05-18T20:21:46Z,0,105,83,0.5,35,6803162177
2021-05-18T20:21:47Z,0,105,83,0.5,36,6803162177
2021-05-18T20:21:48Z,0,104,83,0.5,37,6803162177
2021-05-18T20:21:49Z,0,104,83,0.5,38,6803162177
2021-05-18T20:21:50Z,0,105,83,0.5,39,6803162177
2021-05-18T20:21:51Z,0,106,83,0.5,40,6803162177
2021-05-18T20:21:52Z,0,107,83,0.5,41,6803162177
2021-05-18T20:21:53Z,0,107,82,0,42,6803162177
2021-05-18T20:21:54Z,0,108,82,0,43,6803162177
2021-05-18T20:21:55Z,0,108,82,0,44,6803162177
2021-05-18T20:21:56Z,0,109,82,0,45,6803162177
2021-05-18T20:21:57Z,0,109,82,0.5,46,6803162177
2021-05-18T20:21:58Z,0,109,82,0.5,47,6803162177
2021-05-18T20:21:59Z,0,110,82,0.5,48,6803162177
2021-05-18T20:22:00Z,0,110,82,0.5,49,6803162177
2021-05-18T20:22:01Z,0,112,82,0,50,6803162177
2021-05-18T20:22:02Z,0,112,82,0,51,6803162177
2021-05-18T20:22:03Z,0,112,82,0,52,6803162177
2021-05-18T20:22:04Z,0,113,82,0,53,6803162177
2021-05-18T20:22:05Z,0,114,41,0,54,6803162177
2021-05-18T20:22:06Z,0,115,41,0,55,6803162177
2021-05-18T20:22:07Z,0,116,41,0,56,6803162177
2021-05-18T20:22:08Z,0,116,41,0,57,6803162177
2021-05-18T20:22:09Z,0,116,41,0,58,6803162177
2021-05-18T20:22:10Z,0,116,41,0,59,6803162177
2021-05-18T20:22:11Z,0,117,41,0,60,6803162177
2021-05-18T20:22:12Z,0,117,41,0,61,6803162177
2021-05-18T20:22:13Z,0,118,41,0,62,6803162177
2021-05-18T20:22:14Z,0,118,81,0,63,6803162177
2021-05-18T20:22:15Z,0,117,81,0,64,6803162177
2021-05-18T20:22:16Z,0,117,81,0,65,6803162177
2021-05-18T20:22:17Z,0,117,81,0,66,6803162177
2021-05-18T20:22:18Z,0,118,81,0,67,6803162177
2021-05-18T20:22:19Z,0,117,81,0,68,6803162177
2021-05-18T20:22:20Z,0,117,81,0,69,6803162177
2021-05-18T20:22:21Z,0,118,81,0,70,6803162177
2021-05-18T20:22:22Z,0,118,81,0,71,6803162177
2021-05-18T20:22:23Z,0,119,80,0,72,6803162177
2021-05-18T20:22:24Z,0,120,80,0,73,6803162177
2021-05-18T20:22:25Z,0,119,79,0.5,74,6803162177
2021-05-18T20:22:26Z,0,120,79,0.5,75,6803162177
2021-05-18T20:22:27Z,0,120,79,0.5,76,6803162177
2021-05-18T20:22:28Z,0,120,79,0.5,77,6803162177
2021-05-18T20:22:29Z,0,120,80,0,78,6803162177
2021-05-18T20:22:30Z,0,119,79,0.5,79,6803162177
2021-05-18T20:22:31Z,0,119,79,0.5,80,6803162177
2021-05-18T20:22:32Z,0,119,79,0.5,81,6803162177
2021-05-18T20:22:33Z,0,119,79,0.5,82,6803162177
2021-05-18T20:22:34Z,0,119,79,0.5,83,6803162177
2021-05-18T20:22:35Z,0,119,78,0.5,84,6803162177
2021-05-18T20:22:36Z,0,120,78,0.5,85,6803162177
2021-05-18T20:22:37Z,0,120,78,0.5,86,6803162177
2021-05-18T20:22:38Z,0,120,78,0.5,87,6803162177
2021-05-18T20:22:39Z,0,120,79,0.5,88,6803162177
2021-05-18T20:22:40Z,0,120,78,0.5,89,6803162177
2021-05-18T20:22:41Z,0,119,78,0.5,90,6803162177
2021-05-18T20:22:42Z,0,119,78,0.5,91,6803162177
2021-05-18T20:22:43Z,0,118,78,0.5,92,6803162177
2021-05-18T20:22:44Z,0,117,80,0,93,6803162177
2021-05-18T20:22:45Z,0,117,80,0,94,6803162177
2021-05-18T20:22:46Z,0,116,80,0,95,6803162177
2021-05-18T20:22:47Z,0,116,80,0,96,6803162177
2021-05-18T20:22:48Z,0,116,80,0,97,6803162177
2021-05-18T20:22:49Z,0,116,0,0,98,6803162177
2021-05-18T20:22:50Z,0,116,0,0,99,6803162177
2021-05-18T20:22:51Z,0,116,0,0,100,6803162177
2021-05-18T20:22:52Z,0,115,0,0,101,6803162177
2021-05-18T20:22:53Z,0,115,0,0,102,6803162177
2021-05-18T20:22:54Z,0,115,0,0,103,6803162177
2021-05-18T20:22:55Z,0,114,0,0,104,6803162177
2021-05-18T20:22:56Z,0,115,0,0,105,6803162177
2021-05-18T20:22:57Z,0,115,40,0.5,106,6803162177
2021-05-18T20:22:58Z,0,115,41,0,107,6803162177
2021-05-18T20:22:59Z,0,115,40,0.5,108,6803162177
2021-05-18T20:23:00Z,0,116,41,0,109,6803162177
2021-05-18T20:23:01Z,0,117,41,0,110,6803162177
2021-05-18T20:23:02Z,0,117,41,0,111,6803162177
2021-05-18T20:23:03Z,0,117,41,0.5,112,6803162177
2021-05-18T20:23:04Z,0,118,41,0.5,113,6803162177
2021-05-18T20:23:05Z,0,118,41,0.5,114,6803162177
2021-05-18T20:23:06Z,0,118,41,0,115,6803162177
2021-05-18T20:23:07Z,0,118,41,0,116,6803162177
2021-05-18T20:23:08Z,0,117,41,0,117,6803162177
2021-05-18T20:23:09Z,0,116,41,0.5,118,6803162177
2021-05-18T20:23:10Z,0,116,41,0.5,119,6803162177
2021-05-18T20:23:11Z,0,116,41,0,120,6803162177
2021-05-18T20:23:12Z,0,116,41,0,121,6803162177
2021-05-18T20:23:13Z,0,115,41,0,122,6803162177
2021-05-18T20:23:14Z,0,115,41,0,123,6803162177
2021-05-18T20:23:15Z,0,115,41,0,124,6803162177
2021-05-18T20:23:16Z,0,116,40,0.5,125,6803162177
2021-05-18T20:23:17Z,0,116,40,0.5,126,6803162177
2021-05-18T20:23:18Z,0,115,40,0.5,127,6803162177
2021-05-18T20:23:19Z,0,115,41,0.5,128,6803162177
2021-05-18T20:23:20Z,0,115,41,0.5,129,6803162177
2021-05-18T20:23:21Z,0,114,41,0.5,130,6803162177
2021-05-18T20:23:22Z,0,113,82,0,131,6803162177
2021-05-18T20:23:23Z,0,113,82,0,132,6803162177
2021-05-18T20:23:24Z,0,113,41,0.5,133,6803162177
2021-05-18T20:23:25Z,0,113,41,0.5,134,6803162177
2021-05-18T20:23:26Z,0,114,41,0.5,135,6803162177
2021-05-18T20:23:27Z,0,116,41,0.5,136,6803162177
2021-05-18T20:23:28Z,0,117,41,0.5,137,6803162177
2021-05-18T20:23:29Z,0,117,41,0.5,138,6803162177
2021-05-18T20:23:30Z,0,117,41,0.5,139,6803162177
2021-05-18T20:23:31Z,0,117,41,0.5,140,6803162177
2021-05-18T20:23:32Z,0,118,41,0.5,141,6803162177
2021-05-18T20:23:33Z,0,118,41,0.5,142,6803162177
2021-05-18T20:23:34Z,0,119,41,0.5,143,6803162177
2021-05-18T20:23:35Z,0,119,41,0.5,144,6803162177
2021-05-18T20:23:36Z,0,120,41,0.5,145,6803162177
2021-05-18T20:23:37Z,0,121,42,0,146,6803162177
2021-05-18T20:23:38Z,0,121,42,0,147,6803162177
2021-05-18T20:23:39Z,0,121,42,0,148,6803162177
2021-05-18T20:23:40Z,0,121,42,0.5,149,6803162177
2021-05-18T20:23:41Z,0,121,42,0.5,150,6803162177
2021-05-18T20:23:42Z,0,122,42,0.5,151,6803162177
2021-05-18T20:23:43Z,0,122,42,0.5,152,6803162177
2021-05-18T20:23:44Z,0,123,42,0.5,153,6803162177
2021-05-18T20:23:45Z,0,123,86,0.5,154,6803162177
2021-05-18T20:23:46Z,0,123,86,0.5,155,6803162177
2021-05-18T20:23:47Z,0,124,86,0.5,156,6803162177
2021-05-18T20:23:48Z,0,125,85,0.5,157,6803162177
2021-05-18T20:23:49Z,0,125,85,0.5,158,6803162177
2021-05-18T20:23:51Z,0,126,85,0.5,160,6803162177
2021-05-18T20:23:52Z,0,126,85,0.5,161,6803162177
2021-05-18T20:23:53Z,0,127,85,0.5,162,6803162177
2021-05-18T20:23:54Z,0,127,85,0.5,163,6803162177
2021-05-18T20:23:55Z,0,127,85,0.5,164,6803162177
2021-05-18T20:23:56Z,0,127,83,0,165,6803162177
2021-05-18T20:23:57Z,0,127,41,0.5,166,6803162177
2021-05-18T20:23:58Z,0,128,41,0.5,167,6803162177
2021-05-18T20:23:59Z,0,127,42,0,168,6803162177
2021-05-18T20:24:00Z,0,128,42,0,169,6803162177
2021-05-18T20:24:01Z,0,128,41,0.5,170,6803162177
2021-05-18T20:24:02Z,0,129,41,0.5,171,6803162177
2021-05-18T20:24:03Z,0,129,41,0.5,172,6803162177
2021-05-18T20:24:04Z,0,129,41,0.5,173,6803162177
2021-05-18T20:24:05Z,0,129,41,0.5,174,6803162177
2021-05-18T20:24:06Z,0,130,83,0,175,6803162177
2021-05-18T20:24:07Z,0,131,83,0,176,6803162177
2021-05-18T20:24:08Z,0,130,83,0,177,6803162177
2021-05-18T20:24:09Z,0,129,83,0,178,6803162177
2021-05-18T20:24:10Z,0,129,83,0,179,6803162177
2021-05-18T20:24:11Z,0,129,83,0,180,6803162177
2021-05-18T20:24:12Z,0,130,83,0,181,6803162177
2021-05-18T20:24:13Z,0,130,41,0.5,182,6803162177
2021-05-18T20:24:14Z,0,130,41,0.5,183,6803162177
2021-05-18T20:24:15Z,0,130,41,0.5,184,6803162177
2021-05-18T20:24:16Z,0,129,41,0.5,185,6803162177
2021-05-18T20:24:17Z,0,131,41,0.5,186,6803162177
2021-05-18T20:24:18Z,0,130,41,0.5,187,6803162177
2021-05-18T20:24:19Z,0,130,42,0,188,6803162177
2021-05-18T20:24:20Z,0,130,42,0,189,6803162177
2021-05-18T20:24:21Z,0,130,42,0,190,6803162177
2021-05-18T20:24:22Z,0,130,82,0,191,6803162177
2021-05-18T20:24:23Z,0,129,82,0,192,6803162177
2021-05-18T20:24:24Z,0,129,84,0,193,6803162177
2021-05-18T20:24:25Z,0,128,84,0,194,6803162177
2021-05-18T20:24:26Z,0,128,84,0,195,6803162177
2021-05-18T20:24:27Z,0,126,82,0,196,6803162177
2021-05-18T20:24:28Z,0,126,82,0,197,6803162177
2021-05-18T20:24:29Z,0,125,82,0,198,6803162177
2021-05-18T20:24:30Z,0,125,82,0,199,6803162177
2021-05-18T20:24:31Z,0,126,82,0,200,6803162177
2021-05-18T20:24:32Z,0,126,82,0,201,6803162177
2021-05-18T20:24:33Z,0,126,82,0,202,6803162177
2021-05-18T20:24:34Z,0,126,82,0,203,6803162177
2021-05-18T20:24:35Z,0,126,82,0,204,6803162177
2021-05-18T20:24:36Z,0,125,82,0,205,6803162177
2021-05-18T20:24:37Z,0,125,82,0,206,6803162177
2021-05-18T20:24:38Z,0,125,82,0,207,6803162177
2021-05-18T20:24:39Z,0,125,82,0,208,6803162177
2021-05-18T20:24:40Z,0,125,81,0,209,6803162177
2021-05-18T20:24:41Z,0,124,81,0,210,6803162177
2021-05-18T20:24:42Z,0,124,81,0,211,6803162177
2021-05-18T20:24:43Z,0,124,81,0,212,6803162177
2021-05-18T20:24:44Z,0,125,82,0,213,6803162177
2021-05-18T20:24:45Z,0,125,82,0,214,6803162177
2021-05-18T20:24:46Z,0,126,83,0,215,6803162177
2021-05-18T20:24:47Z,0,126,83,0,216,6803162177
2021-05-18T20:24:48Z,0,127,83,0,217,6803162177
2021-05-18T20:24:49Z,0,127,83,0,218,6803162177
2021-05-18T20:24:50Z,0,127,83,0,219,6803162177
2021-05-18T20:24:51Z,0,126,82,0,220,6803162177
2021-05-18T20:24:52Z,0,126,82,0,221,6803162177
2021-05-18T20:24:53Z,0,126,82,0,222,6803162177
2021-05-18T20:24:54Z,0,126,82,0,223,6803162177
2021-05-18T20:24:55Z,0,127,82,0,224,6803162177
2021-05-18T20:24:56Z,0,127,82,0,225,6803162177
2021-05-18T20:24:57Z,0,127,83,0,226,6803162177
2021-05-18T20:24:58Z,0,126,84,0,227,6803162177
2021-05-18T20:24:59Z,0,126,84,0,228,6803162177
2021-05-18T20:25:00Z,0,126,83,0,229,6803162177
2021-05-18T20:25:01Z,0,125,82,0,230,6803162177
2021-05-18T20:25:02Z,0,125,82,0,231,6803162177
2021-05-18T20:25:03Z,0,125,82,0,232,6803162177
2021-05-18T20:25:04Z,0,125,83,0,233,6803162177
2021-05-18T20:25:05Z,0,125,83,0,234,6803162177
2021-05-18T20:25:06Z,0,125,83,0,235,6803162177
2021-05-18T20:25:07Z,0,125,83,0,236,6803162177
2021-05-18T20:25:08Z,0,124,81,0,237,6803162177
2021-05-18T20:25:09Z,0,124,81,0,238,6803162177
2021-05-18T20:25:10Z,0,124,81,0,239,6803162177
2021-05-18T20:25:11Z,0,124,82,0,240,6803162177
2021-05-18T20:25:12Z,0,124,81,0,241,6803162177
2021-05-18T20:25:13Z,0,124,83,0.5,242,6803162177
2021-05-18T20:25:14Z,0,124,84,0.5,243,6803162177
2021-05-18T20:25:15Z,0,125,84,0.5,244,6803162177
2021-05-18T20:25:16Z,0,125,84,0,245,6803162177
2021-05-18T20:25:17Z,0,125,84,0,246,6803162177
2021-05-18T20:25:18Z,0,124,84,0,247,6803162177
2021-05-18T20:25:19Z,0,125,84,0,248,6803162177
2021-05-18T20:25:20Z,0,124,84,0,249,6803162177
2021-05-18T20:25:21Z,0,124,84,0,250,6803162177
2021-05-18T20:25:22Z,0,124,83,0.5,251,6803162177
2021-05-18T20:25:23Z,0,124,83,0.5,252,6803162177
2021-05-18T20:25:24Z,0,124,83,0.5,253,6803162177
2021-05-18T20:25:25Z,0,124,84,0.5,254,6803162177
2021-05-18T20:25:26Z,0,123,84,0.5,255,6803162177
2021-05-18T20:25:27Z,0,123,84,0.5,256,6803162177
2021-05-18T20:25:28Z,0,123,84,0.5,257,6803162177
2021-05-18T20:25:29Z,0,124,84,0.5,258,6803162177
2021-05-18T20:25:30Z,0,124,84,0.5,259,6803162177
2021-05-18T20:25:31Z,0,124,84,0.5,260,6803162177
2021-05-18T20:25:32Z,0,124,86,0.5,261,6803162177
2021-05-18T20:25:33Z,0,124,86,0.5,262,6803162177
2021-05-18T20:25:34Z,0,125,86,0.5,263,6803162177
2021-05-18T20:25:35Z,0,126,86,0,264,6803162177
2021-05-18T20:25:36Z,0,126,85,0.5,265,6803162177
2021-05-18T20:25:37Z,0,126,85,0,266,6803162177
2021-05-18T20:25:38Z,0,127,84,0.5,267,6803162177
2021-05-18T20:25:39Z,0,127,84,0.5,268,6803162177
2021-05-18T20:25:40Z,0,128,83,0.5,269,6803162177
2021-05-18T20:25:41Z,0,128,83,0.5,270,6803162177
2021-05-18T20:25:42Z,0,128,83,0.5,271,6803162177
2021-05-18T20:25:43Z,0,127,83,0.5,272,6803162177
2021-05-18T20:25:44Z,0,127,83,0,273,6803162177
2021-05-18T20:25:45Z,0,127,83,0,274,6803162177
2021-05-18T20:25:46Z,0,127,83,0,275,6803162177
2021-05-18T20:25:47Z,0,127,82,0,276,6803162177
2021-05-18T20:25:48Z,0,127,82,0,277,6803162177
2021-05-18T20:25:49Z,0,127,84,0,278,6803162177
2021-05-18T20:25:50Z,0,127,84,0,279,6803162177
2021-05-18T20:25:51Z,0,126,84,0,280,6803162177
2021-05-18T20:25:52Z,0,127,84,0,281,6803162177
2021-05-18T20:25:53Z,0,127,83,0,282,6803162177
2021-05-18T20:25:54Z,0,127,83,0,283,6803162177
2021-05-18T20:25:55Z,0,127,83,0,284,6803162177
2021-05-18T20:25:56Z,0,127,84,0,285,6803162177
2021-05-18T20:25:57Z,0,127,84,0,286,6803162177
2021-05-18T20:25:58Z,0,128,83,0,287,6803162177
2021-05-18T20:25:59Z,0,128,83,0,288,6803162177
2021-05-18T20:26:00Z,0,128,82,0,289,6803162177
2021-05-18T20:26:01Z,0,128,82,0,290,6803162177
2021-05-18T20:26:02Z,0,128,83,0.5,291,6803162177
2021-05-18T20:26:03Z,0,128,84,0,292,6803162177
2021-05-18T20:26:04Z,0,128,84,0,293,6803162177
2021-05-18T20:26:05Z,0,128,84,0,294,6803162177
2021-05-18T20:26:06Z,0,128,84,0,295,6803162177
2021-05-18T20:26:07Z,0,128,83,0,296,6803162177
2021-05-18T20:26:08Z,0,128,83,0,297,6803162177
2021-05-18T20:26:09Z,0,129,83,0,298,6803162177
2021-05-18T20:26:10Z,0,130,84,0,299,6803162177
2021-05-18T20:26:11Z,0,130,84,0,300,6803162177
2021-05-18T20:26:12Z,0,130,84,0,301,6803162177
2021-05-18T20:26:13Z,0,130,83,0,302,6803162177
2021-05-18T20:26:14Z,0,130,83,0,303,6803162177
2021-05-18T20:26:15Z,0,130,83,0,304,6803162177
2021-05-18T20:26:16Z,0,129,83,0.5,305,6803162177
2021-05-18T20:26:17Z,0,129,84,0.5,306,6803162177
2021-05-18T20:26:18Z,0,128,84,0.5,307,6803162177
2021-05-18T20:26:19Z,0,127,84,0,308,6803162177
2021-05-18T20:26:20Z,0,126,84,0,309,6803162177
2021-05-18T20:26:21Z,0,127,84,0,310,6803162177
2021-05-18T20:26:22Z,0,127,84,0,311,6803162177
2021-05-18T20:26:23Z,0,128,84,0,312,6803162177
2021-05-18T20:26:24Z,0,129,84,0.5,313,6803162177
2021-05-18T20:26:25Z,0,130,86,0.5,314,6803162177
2021-05-18T20:26:26Z,0,130,86,0.5,315,6803162177
2021-05-18T20:26:27Z,0,131,86,0.5,316,6803162177
2021-05-18T20:26:28Z,0,131,86,0.5,317,6803162177
2021-05-18T20:26:29Z,0,131,86,0.5,318,6803162177
2021-05-18T20:26:30Z,0,131,86,0.5,319,6803162177
2021-05-18T20:26:31Z,0,131,85,0.5,320,6803162177
2021-05-18T20:26:32Z,0,132,85,0.5,321,6803162177
2021-05-18T20:26:33Z,0,132,85,0.5,322,6803162177
2021-05-18T20:26:34Z,0,132,85,0.5,323,6803162177
2021-05-18T20:26:35Z,0,132,85,0.5,324,6803162177
2021-05-18T20:26:36Z,0,132,83,0.5,325,6803162177
2021-05-18T20:26:37Z,0,132,83,0.5,326,6803162177
2021-05-18T20:26:38Z,0,131,83,0.5,327,6803162177
2021-05-18T20:26:39Z,0,131,83,0.5,328,6803162177
2021-05-18T20:26:40Z,0,131,83,0.5,329,6803162177
2021-05-18T20:26:41Z,0,131,83,0.5,330,6803162177
2021-05-18T20:26:42Z,0,130,84,0,331,6803162177
2021-05-18T20:26:43Z,0,130,84,0,332,6803162177
2021-05-18T20:26:44Z,0,131,83,0,333,6803162177
2021-05-18T20:26:45Z,0,131,82,0,334,6803162177
2021-05-18T20:26:46Z,0,131,82,0,335,6803162177
2021-05-18T20:26:47Z,0,131,82,0,336,6803162177
2021-05-18T20:26:48Z,0,130,84,0,337,6803162177
2021-05-18T20:26:49Z,0,130,84,0,338,6803162177
2021-05-18T20:26:50Z,0,131,84,0,339,6803162177
2021-05-18T20:26:51Z,0,131,83,0,340,6803162177
2021-05-18T20:26:52Z,0,131,83,0,341,6803162177
2021-05-18T20:26:53Z,0,132,83,0,342,6803162177
2021-05-18T20:26:54Z,0,132,84,0,343,6803162177
2021-05-18T20:26:55Z,0,132,84,0,344,6803162177
2021-05-18T20:26:56Z,0,133,83,0,345,6803162177
2021-05-18T20:26:57Z,0,133,82,0,346,6803162177
2021-05-18T20:26:58Z,0,133,81,0,347,6803162177
2021-05-18T20:26:59Z,0,133,80,0,348,6803162177
2021-05-18T20:27:00Z,0,133,80,0,349,6803162177
2021-05-18T20:27:01Z,0,132,80,0,350,6803162177
2021-05-18T20:27:02Z,0,132,81,0,351,6803162177
2021-05-18T20:27:03Z,0,132,83,0.5,352,6803162177
2021-05-18T20:27:04Z,0,132,83,0.5,353,6803162177
2021-05-18T20:27:05Z,0,133,83,0,354,6803162177
2021-05-18T20:27:06Z,0,133,83,0,355,6803162177
2021-05-18T20:27:07Z,0,134,83,0,356,6803162177
2021-05-18T20:27:08Z,0,133,83,0,357,6803162177
2021-05-18T20:27:09Z,0,133,83,0,358,6803162177
2021-05-18T20:27:10Z,0,133,83,0.5,359,6803162177
2021-05-18T20:27:11Z,0,134,83,0.5,360,6803162177
2021-05-18T20:27:12Z,0,134,83,0.5,361,6803162177
2021-05-18T20:27:13Z,0,134,83,0.5,362,6803162177
2021-05-18T20:27:14Z,0,134,83,0.5,363,6803162177
2021-05-18T20:27:15Z,0,134,83,0.5,364,6803162177
2021-05-18T20:27:16Z,0,134,83,0.5,365,6803162177
2021-05-18T20:27:17Z,0,136,84,0.5,366,6803162177
2021-05-18T20:27:18Z,0,135,84,0.5,367,6803162177
2021-05-18T20:27:19Z,0,134,84,0.5,368,6803162177
2021-05-18T20:27:20Z,0,134,83,0.5,369,6803162177
2021-05-18T20:27:21Z,0,134,83,0.5,370,6803162177
2021-05-18T20:27:22Z,0,134,83,0.5,371,6803162177
2021-05-18T20:27:23Z,0,134,83,0.5,372,6803162177
2021-05-18T20:27:24Z,0,134,83,0.5,373,6803162177
2021-05-18T20:27:25Z,0,134,83,0.5,374,6803162177
2021-05-18T20:27:26Z,0,134,83,0.5,375,6803162177
2021-05-18T20:27:27Z,0,134,0,0,376,6803162177
2021-05-18T20:27:28Z,0,134,0,0,377,6803162177
2021-05-18T20:27:29Z,0,134,0,0,378,6803162177
2021-05-18T20:27:30Z,0,134,0,0,379,6803162177
2021-05-18T20:27:31Z,0,134,0,0,380,6803162177
2021-05-18T20:27:32Z,0,134,0,0,381,6803162177
2021-05-18T20:27:33Z,0,134,0,0,382,6803162177
2021-05-18T20:27:34Z,0,135,0,0,383,6803162177
2021-05-18T20:27:35Z,0,135,0,0,384,6803162177
2021-05-18T20:27:36Z,0,135,0,0,385,6803162177
2021-05-18T20:27:37Z,0,135,0,0,386,6803162177
2021-05-18T20:27:38Z,0,135,0,0,387,6803162177
2021-05-18T20:27:39Z,0,136,0,0,388,6803162177
2021-05-18T20:27:40Z,0,136,0,0,389,6803162177
2021-05-18T20:27:41Z,0,136,0,0,390,6803162177
2021-05-18T20:27:42Z,0,136,0,0,391,6803162177
2021-05-18T20:27:43Z,0,136,0,0,392,6803162177
2021-05-18T20:27:44Z,0,137,0,0,393,6803162177
2021-05-18T20:27:45Z,0,137,0,0,394,6803162177
2021-05-18T20:27:46Z,0,137,0,0,395,6803162177
2021-05-18T20:27:47Z,0,137,0,0,396,6803162177
2021-05-18T20:27:48Z,0,138,0,0,397,6803162177
2021-05-18T20:27:49Z,0,138,0,0,398,6803162177
2021-05-18T20:27:50Z,0,139,0,0,399,6803162177
2021-05-18T20:27:51Z,0,140,43,0,400,6803162177
2021-05-18T20:27:52Z,0,140,43,0,401,6803162177
2021-05-18T20:27:53Z,0,140,43,0,402,6803162177
2021-05-18T20:27:54Z,0,140,43,0,403,6803162177
2021-05-18T20:27:55Z,0,141,43,0,404,6803162177
2021-05-18T20:27:56Z,0,140,43,0,405,6803162177
2021-05-18T20:27:57Z,0,141,43,0,406,6803162177
2021-05-18T20:27:58Z,0,141,43,0,407,6803162177
2021-05-18T20:27:59Z,0,141,43,0,408,6803162177
2021-05-18T20:28:00Z,0,141,43,0,409,6803162177
2021-05-18T20:28:01Z,0,142,43,0,410,6803162177
2021-05-18T20:28:02Z,0,142,43,0,411,6803162177
2021-05-18T20:28:03Z,0,143,43,0,412,6803162177
2021-05-18T20:28:04Z,0,144,89,0,413,6803162177
2021-05-18T20:28:05Z,0,144,89,0,414,6803162177
2021-05-18T20:28:06Z,0,145,89,0,415,6803162177
2021-05-18T20:28:07Z,0,145,89,0,416,6803162177
2021-05-18T20:28:08Z,0,146,89,0,417,6803162177
2021-05-18T20:28:09Z,0,145,89,0,418,6803162177
2021-05-18T20:28:10Z,0,145,87,0.5,419,6803162177
2021-05-18T20:28:11Z,0,145,87,0.5,420,6803162177
2021-05-18T20:28:12Z,0,145,87,0.5,421,6803162177
2021-05-18T20:28:13Z,0,145,87,0.5,422,6803162177
2021-05-18T20:28:14Z,0,145,87,0.5,423,6803162177
2021-05-18T20:28:15Z,0,145,86,0.5,424,6803162177
2021-05-18T20:28:16Z,0,145,86,0.5,425,6803162177
2021-05-18T20:28:17Z,0,145,86,0.5,426,6803162177
2021-05-18T20:28:18Z,0,144,86,0.5,427,6803162177
2021-05-18T20:28:19Z,0,143,86,0.5,428,6803162177
2021-05-18T20:28:20Z,0,143,86,0.5,429,6803162177
2021-05-18T20:28:21Z,0,142,86,0.5,430,6803162177
2021-05-18T20:28:22Z,0,143,86,0.5,431,6803162177
2021-05-18T20:28:23Z,0,143,85,0.5,432,6803162177
2021-05-18T20:28:24Z,0,143,85,0.5,433,6803162177
2021-05-18T20:28:25Z,0,143,85,0.5,434,6803162177
2021-05-18T20:28:26Z,0,143,85,0.5,435,6803162177
2021-05-18T20:28:27Z,0,143,85,0.5,436,6803162177
2021-05-18T20:28:28Z,0,144,84,0.5,437,6803162177
2021-05-18T20:28:29Z,0,144,84,0.5,438,6803162177
2021-05-18T20:28:30Z,0,144,0,0,439,6803162177
2021-05-18T20:28:31Z,0,145,0,0,440,6803162177
2021-05-18T20:28:32Z,0,144,0,0,441,6803162177
2021-05-18T20:28:33Z,0,145,0,0,442,6803162177
2021-05-18T20:28:34Z,0,145,0,0,443,6803162177
2021-05-18T20:28:35Z,0,146,0,0,444,6803162177
2021-05-18T20:28:36Z,0,146,0,0,445,6803162177
2021-05-18T20:28:37Z,0,146,81,0,446,6803162177
2021-05-18T20:28:38Z,0,146,84,0.5,447,6803162177
2021-05-18T20:28:39Z,0,146,84,0.5,448,6803162177
2021-05-18T20:28:40Z,0,146,84,0.5,449,6803162177
2021-05-18T20:28:41Z,0,147,84,0.5,450,6803162177
