timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-10-07T20:29:57Z,45.01345111057162,-93.15440126694739,1.23,276,0.056,51,0,0,0,7620277151
2021-10-07T20:29:58Z,45.01345379278064,-93.15442590974271,3.19,275.79999999999995,1.064,54,62,0.5,1,7620277151
2021-10-07T20:29:59Z,45.01345521770418,-93.15445398911834,5.39,276.20000000000005,1.064,54,62,0.5,2,7620277151
2021-10-07T20:30:00Z,45.01345697790384,-93.1544866785407,7.98,276.6,1.614,56,62,0.5,3,7620277151
2021-10-07T20:30:01Z,45.01345789991319,-93.15453127026558,11.49,276.6,2.081,56,91,0,4,7620277151
2021-10-07T20:30:02Z,45.01345789991319,-93.15457829274237,15.2,276.6,4.068,60,91,0,5,7620277151
2021-10-07T20:30:03Z,45.01345932483673,-93.15462481230497,18.87,277,4.068,60,93,0,6,7620277151
2021-10-07T20:30:04Z,45.0134610850364,-93.15467024222016,22.45,277.4,4.068,63,93,0,7,7620277151
2021-10-07T20:30:05Z,45.01346318051219,-93.15471424721181,25.92,277.6,3.994,65,91,0,8,7620277151
2021-10-07T20:30:06Z,45.01346619799733,-93.15475598908961,29.22,278.20000000000005,3.686,66,90,0,9,7620277151
2021-10-07T20:30:07Z,45.01346888020635,-93.15479974262416,32.68,278,3.658,69,89,0.5,10,7620277151
2021-10-07T20:30:08Z,45.01346938312054,-93.15484307706356,36.09,278.6,3.658,70,88,0,11,7620277151
2021-10-07T20:30:09Z,45.01346904784441,-93.15488892607391,39.71,278.6,3.704,72,87,0,12,7620277151
2021-10-07T20:30:10Z,45.01346871256828,-93.15493385307491,43.24,278.6,3.788,74,87,0,13,7620277151
2021-10-07T20:30:11Z,45.01346577890217,-93.15498171374202,47.03,278.4,3.882,75,87,0,14,7620277151
2021-10-07T20:30:12Z,45.013462509959936,-93.1550289876759,50.78,278.20000000000005,3.9,77,87,0,15,7620277151
2021-10-07T20:30:13Z,45.01345966011286,-93.15507668070495,54.55,278.6,3.919,80,88,0,16,7620277151
2021-10-07T20:30:14Z,45.013455552980304,-93.15512294881046,58.22,278.6,3.919,81,88,0,17,7620277151
2021-10-07T20:30:15Z,45.01345194876194,-93.15516946837306,61.91,278.6,3.891,84,89,0,18,7620277151
2021-10-07T20:30:16Z,45.0134486798197,-93.15521523356438,65.54,278.6,3.891,86,89,0.5,19,7620277151
2021-10-07T20:30:17Z,45.01344691962004,-93.15525907091796,69,278.6,3.91,87,89,0.5,20,7620277151
2021-10-07T20:30:18Z,45.01344608142972,-93.1553022377193,72.4,278.79999999999995,3.91,90,89,0.5,21,7620277151
2021-10-07T20:30:19Z,45.01344641670585,-93.15534414723516,75.7,279,3.91,92,89,0.5,22,7620277151
2021-10-07T20:30:20Z,45.01344474032521,-93.15538614057004,79.01,279.4,3.882,94,89,0.5,23,7620277151
2021-10-07T20:30:21Z,45.013445829972625,-93.15542587079108,82.14,279.79999999999995,3.872,96,89,0.5,24,7620277151
2021-10-07T20:30:22Z,45.01344817690551,-93.15546811558306,85.48,280,3.835,98,88,0,25,7620277151
2021-10-07T20:30:23Z,45.01344918273389,-93.15551136620343,88.89,280.20000000000005,3.788,100,88,0,26,7620277151
2021-10-07T20:30:24Z,45.013451278209686,-93.15555713139474,92.5,280,3.779,101,88,0,27,7620277151
2021-10-07T20:30:25Z,45.013454211875796,-93.15560205839574,96.06,280,3.77,103,88,0,28,7620277151
2021-10-07T20:30:26Z,45.013455636799335,-93.15564639866352,99.56,279.79999999999995,3.76,105,88,0,29,7620277151
2021-10-07T20:30:27Z,45.01345572061837,-93.15569006837904,102.99,279.6,3.732,106,88,0,30,7620277151
2021-10-07T20:30:28Z,45.013457061722875,-93.15573373809457,106.44,279.6,3.723,108,88,0,31,7620277151
2021-10-07T20:30:29Z,45.013457564637065,-93.15577682107687,109.83,279.6,3.704,109,88,0,32,7620277151
2021-10-07T20:30:30Z,45.013456642627716,-93.15581931732595,113.19,279.79999999999995,3.695,109,89,0,33,7620277151
2021-10-07T20:30:31Z,45.013455552980304,-93.1558630708605,116.63,279.4,3.667,111,89,0,34,7620277151
2021-10-07T20:30:32Z,45.013456055894494,-93.15590565092862,119.99,279.20000000000005,3.658,112,89,0.5,35,7620277151
2021-10-07T20:30:33Z,45.013455552980304,-93.15594797953963,123.33,279,3.658,115,89,0.5,36,7620277151
2021-10-07T20:30:34Z,45.013454128056765,-93.15599106252193,126.73,279.20000000000005,3.648,117,89,0.5,37,7620277151
2021-10-07T20:30:35Z,45.013453122228384,-93.15603422932327,130.14,279.20000000000005,3.648,117,89,0.5,38,7620277151
2021-10-07T20:30:36Z,45.01345354132354,-93.1560742110014,133.28,279.4,3.648,119,89,0.5,39,7620277151
2021-10-07T20:30:37Z,45.01345337368548,-93.15611410886049,136.42,279.4,3.639,120,89,0.5,40,7620277151
2021-10-07T20:30:38Z,45.01345437951386,-93.15615316852927,139.5,279.6,3.63,120,89,0.5,41,7620277151
2021-10-07T20:30:39Z,45.01345915719867,-93.1561952456832,142.85,279.6,3.611,120,89,0.5,42,7620277151
2021-10-07T20:30:40Z,45.01346468925476,-93.156234389171,146,279.6,3.602,121,89,0.5,43,7620277151
2021-10-07T20:30:41Z,45.01346644945443,-93.15627336502075,149.07,280,3.592,122,88,0,44,7620277151
2021-10-07T20:30:42Z,45.01346644945443,-93.15631326287985,152.21,280.20000000000005,3.583,122,88,0,45,7620277151
2021-10-07T20:30:43Z,45.013465359807014,-93.156353160738945,155.36,280.20000000000005,3.574,122,88,0,46,7620277151
2021-10-07T20:30:44Z,45.01346016302705,-93.15639540553093,158.73,280,3.564,123,86,0.5,47,7620277151
2021-10-07T20:30:45Z,45.01345446333289,-93.1564368121326,162.06,279.6,3.546,124,86,0.5,48,7620277151
2021-10-07T20:30:46Z,45.01345152966678,-93.15647696144879,165.23,279.4,3.536,124,86,0.5,49,7620277151
2021-10-07T20:30:47Z,45.01345060765743,-93.15651442855597,168.19,279,3.518,124,86,0.5,50,7620277151
