timestamp,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2019-11-09T00:12:12Z,1.3,266.4,1.297,124,54,0,2019-11-09 00:12:13
2019-11-09T00:12:13Z,2.58,266.4,1.288,131,54,0,2019-11-09 00:12:13
2019-11-09T00:12:14Z,4.29,266.4,1.708,136,54,0,2019-11-09 00:12:13
2019-11-09T00:12:15Z,5.99,266.4,1.698,149,54,0,2019-11-09 00:12:13
2019-11-09T00:12:16Z,7.66,266.4,1.67,149,54,0,2019-11-09 00:12:13
2019-11-09T00:12:17Z,11.1,266.4,3.443,158,89,0,2019-11-09 00:12:13
2019-11-09T00:12:18Z,14.55,266.4,3.443,158,89,0,2019-11-09 00:12:13
2019-11-09T00:12:19Z,17.75,266.4,3.2,158,89,0,2019-11-09 00:12:13
2019-11-09T00:12:20Z,21.27,266.4,3.527,158,89,0,2019-11-09 00:12:13
2019-11-09T00:12:21Z,24.82,266.4,3.546,158,90,0,2019-11-09 00:12:13
2019-11-09T00:12:22Z,28.43,266.4,3.611,158,89,0,2019-11-09 00:12:13
2019-11-09T00:12:23Z,31.86,266.4,3.434,158,89,0.5,2019-11-09 00:12:13
2019-11-09T00:12:24Z,35.12,266.4,3.256,164,89,0.5,2019-11-09 00:12:13
2019-11-09T00:12:25Z,38.31,266.4,3.191,164,89,0.5,2019-11-09 00:12:13
2019-11-09T00:12:26Z,41.83,266.4,3.518,166,89,0.5,2019-11-09 00:12:13
2019-11-09T00:12:27Z,45.35,266.4,3.518,167,89,0.5,2019-11-09 00:12:13
2019-11-09T00:12:28Z,49.27,266.4,3.919,167,89,0.5,2019-11-09 00:12:13
2019-11-09T00:12:29Z,53.04,266.4,3.77,167,89,0.5,2019-11-09 00:12:13
2019-11-09T00:12:30Z,56.73,266.4,3.695,167,89,0,2019-11-09 00:12:13
2019-11-09T00:12:31Z,60.37,266.4,3.639,167,89,0,2019-11-09 00:12:13
2019-11-09T00:12:32Z,63.92,266.4,3.555,167,89,0,2019-11-09 00:12:13
2019-11-09T00:12:33Z,67.45,266.4,3.527,167,89,0,2019-11-09 00:12:13
