timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2020-05-10T17:06:40Z,0,285.6,126,53,0.5,2020-05-10 17:06:40
2020-05-10T17:06:41Z,0,285.6,126,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:43Z,0,285.6,125,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:44Z,0,285.6,125,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:45Z,0,285.6,125,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:46Z,0,285.6,125,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:47Z,0,285.6,125,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:48Z,0,285.6,124,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:49Z,0,285.6,124,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:50Z,0,285.6,124,58,0.5,2020-05-10 17:06:40
2020-05-10T17:06:51Z,0,285.6,123,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:52Z,0,285.6,122,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:53Z,0,285.6,121,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:54Z,0,285.6,121,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:55Z,0,285.6,120,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:56Z,0,285.6,119,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:57Z,0,285.6,119,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:58Z,0,285.6,118,87,0.5,2020-05-10 17:06:40
2020-05-10T17:06:59Z,0,285.6,118,87,0.5,2020-05-10 17:06:40
2020-05-10T17:07:00Z,0,285.6,118,87,0.5,2020-05-10 17:06:40
2020-05-10T17:07:01Z,0,285.6,117,87,0.5,2020-05-10 17:06:40
2020-05-10T17:07:02Z,0,285.6,118,87,0.5,2020-05-10 17:06:40
2020-05-10T17:07:03Z,0,285.6,120,50,0.5,2020-05-10 17:06:40
2020-05-10T17:07:04Z,0,285.6,123,50,0.5,2020-05-10 17:06:40
2020-05-10T17:07:05Z,0,285.6,122,50,0.5,2020-05-10 17:06:40
