timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2018-07-13T00:23:11Z,45.130073223263025,-93.13527326099575,0,280.4,0.299,70,0,0,2018-07-13 00:23:11
2018-07-13T00:23:12Z,45.130079593509436,-93.13525959849358,1.25,280.4,0,70,0,0,2018-07-13 00:23:11
2018-07-13T00:23:13Z,45.13008814305067,-93.13524065539241,3,280.4,0.065,70,0,0,2018-07-13 00:23:11
2018-07-13T00:23:14Z,45.13010339811444,-93.13522229902446,5.2,280.6,0.14,73,0,0,2018-07-13 00:23:11
2018-07-13T00:23:15Z,45.13012368232012,-93.13520293682814,7.9,280.6,1.101,74,0,0,2018-07-13 00:23:11
2018-07-13T00:23:16Z,45.1301434636116,-93.13517267815769,11.12,280.6,1.847,76,0,0,2018-07-13 00:23:11
2018-07-13T00:23:17Z,45.130166513845325,-93.13515189103782,14.16,280.4,2.314,78,84,0,2018-07-13 00:23:11
2018-07-13T00:23:18Z,45.130182607099414,-93.13512766733766,16.71,280.20000000000005,2.911,80,84,0,2018-07-13 00:23:11
2018-07-13T00:23:19Z,45.130201717838645,-93.13510444946587,19.49,280.20000000000005,3.238,81,85,0.5,2018-07-13 00:23:11
2018-07-13T00:23:20Z,45.130225606262684,-93.13508693128824,22.48,280,3.247,82,85,0.5,2018-07-13 00:23:11
2018-07-13T00:23:21Z,45.13025460764766,-93.13507695682347,25.78,279.79999999999995,3.247,84,85,0.5,2018-07-13 00:23:11
2018-07-13T00:23:22Z,45.13028210029006,-93.13506564125419,28.97,279.79999999999995,3.284,84,86,0.5,2018-07-13 00:23:11
2018-07-13T00:23:23Z,45.130309760570526,-93.13505373895168,32.17,279.6,3.378,86,87,0,2018-07-13 00:23:11
2018-07-13T00:23:24Z,45.130337504670024,-93.13504418358207,35.34,279.6,3.536,88,88,0,2018-07-13 00:23:11
2018-07-13T00:23:25Z,45.13036432676017,-93.13503705896437,38.37,279.4,3.536,89,89,0.5,2018-07-13 00:23:11
2018-07-13T00:23:26Z,45.13039165176451,-93.1350305210799,41.44,279.20000000000005,3.555,90,89,0.5,2018-07-13 00:23:11
