timestamp,distance,cadence,fractional_cadence,heart_rate,key
2019-05-20T15:35:46Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:35:47Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:35:48Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:35:49Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:35:56Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:36:58Z,0,58,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:36:59Z,0,58,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:37:00Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:38:16Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:38:17Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:38:18Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:38:19Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:39:26Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:39:27Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:39:28Z,0,57,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:39:29Z,0,57,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:39:30Z,0,57,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:39:42Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:40:41Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:40:42Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:40:43Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:40:44Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:40:45Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:48:53Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:48:54Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:48:55Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:48:56Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:51:17Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:51:18Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:51:19Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:51:20Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:51:21Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:51:24Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:54:37Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:54:38Z,0,58,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:54:39Z,0,58,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:54:40Z,0,58,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:55:02Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:55:03Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:59:56Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:59:57Z,0,0,0,NA,2019-05-20 15:31:18
2019-05-20T15:59:58Z,0,58,0.5,NA,2019-05-20 15:31:18
2019-05-20T15:31:18Z,0,58,0.5,72,2019-05-20 15:31:18
2019-05-20T15:31:20Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:21Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:22Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:23Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:24Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:25Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:26Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:27Z,0,0,0,72,2019-05-20 15:31:18
2019-05-20T15:31:28Z,0,0,0,83,2019-05-20 15:31:18
2019-05-20T15:31:29Z,0,0,0,83,2019-05-20 15:31:18
2019-05-20T15:31:30Z,0,0,0,83,2019-05-20 15:31:18
2019-05-20T15:31:31Z,0,0,0,83,2019-05-20 15:31:18
2019-05-20T15:31:32Z,0,0,0,83,2019-05-20 15:31:18
2019-05-20T15:31:33Z,0,0,0,83,2019-05-20 15:31:18
2019-05-20T15:31:34Z,0,0,0,83,2019-05-20 15:31:18
2019-05-20T15:31:35Z,0,0,0,87,2019-05-20 15:31:18
2019-05-20T15:31:36Z,0,0,0,87,2019-05-20 15:31:18
2019-05-20T15:31:37Z,0,0,0,90,2019-05-20 15:31:18
2019-05-20T15:31:38Z,0,0,0,91,2019-05-20 15:31:18
2019-05-20T15:31:39Z,0,0,0,93,2019-05-20 15:31:18
2019-05-20T15:31:40Z,0,0,0,95,2019-05-20 15:31:18
2019-05-20T15:31:41Z,0,0,0,96,2019-05-20 15:31:18
2019-05-20T15:31:42Z,0,0,0,97,2019-05-20 15:31:18
2019-05-20T15:31:43Z,0,0,0,97,2019-05-20 15:31:18
2019-05-20T15:31:44Z,0,0,0,97,2019-05-20 15:31:18
2019-05-20T15:31:45Z,0,0,0,97,2019-05-20 15:31:18
2019-05-20T15:31:46Z,0,0,0,98,2019-05-20 15:31:18
2019-05-20T15:31:47Z,0,0,0,98,2019-05-20 15:31:18
2019-05-20T15:31:48Z,0,0,0,102,2019-05-20 15:31:18
2019-05-20T15:31:49Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:31:50Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:31:51Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:31:52Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:31:53Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:31:54Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:31:55Z,0,0,0,104,2019-05-20 15:31:18
2019-05-20T15:31:56Z,0,0,0,104,2019-05-20 15:31:18
2019-05-20T15:31:57Z,0,0,0,104,2019-05-20 15:31:18
2019-05-20T15:31:58Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:31:59Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:00Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:01Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:02Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:03Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:04Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:05Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:06Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:07Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:08Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:09Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:32:10Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:32:11Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:32:12Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:32:13Z,0,0,0,106,2019-05-20 15:31:18
2019-05-20T15:32:14Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:15Z,0,40,0.5,107,2019-05-20 15:31:18
2019-05-20T15:32:16Z,0,40,0.5,107,2019-05-20 15:31:18
2019-05-20T15:32:17Z,0,40,0.5,107,2019-05-20 15:31:18
2019-05-20T15:32:18Z,0,45,0.5,107,2019-05-20 15:31:18
2019-05-20T15:32:19Z,0,45,0.5,107,2019-05-20 15:31:18
2019-05-20T15:32:20Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:21Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:22Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:23Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:24Z,0,0,0,117,2019-05-20 15:31:18
2019-05-20T15:32:25Z,0,0,0,117,2019-05-20 15:31:18
2019-05-20T15:32:26Z,0,0,0,117,2019-05-20 15:31:18
2019-05-20T15:32:27Z,0,0,0,117,2019-05-20 15:31:18
2019-05-20T15:32:28Z,0,0,0,115,2019-05-20 15:31:18
2019-05-20T15:32:29Z,0,0,0,114,2019-05-20 15:31:18
2019-05-20T15:32:30Z,0,0,0,113,2019-05-20 15:31:18
2019-05-20T15:32:31Z,0,0,0,111,2019-05-20 15:31:18
2019-05-20T15:32:32Z,0,0,0,110,2019-05-20 15:31:18
2019-05-20T15:32:33Z,0,0,0,109,2019-05-20 15:31:18
2019-05-20T15:32:34Z,0,0,0,108,2019-05-20 15:31:18
2019-05-20T15:32:35Z,0,0,0,108,2019-05-20 15:31:18
2019-05-20T15:32:36Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:37Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:38Z,0,0,0,107,2019-05-20 15:31:18
2019-05-20T15:32:39Z,0,0,0,104,2019-05-20 15:31:18
2019-05-20T15:32:40Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:41Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:42Z,0,0,0,104,2019-05-20 15:31:18
2019-05-20T15:32:43Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:44Z,0,0,0,103,2019-05-20 15:31:18
2019-05-20T15:32:45Z,0,0,0,102,2019-05-20 15:31:18
2019-05-20T15:32:46Z,0,0,0,102,2019-05-20 15:31:18
2019-05-20T15:32:47Z,0,0,0,102,2019-05-20 15:31:18
2019-05-20T15:32:48Z,0,0,0,102,2019-05-20 15:31:18
2019-05-20T15:32:49Z,0,0,0,101,2019-05-20 15:31:18
