distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
5.14,5.076,150,0,262.19,44.98888668604195,-93.21521298028529,7357968947,262.31450446428573,0.12450446428573514,2021-08-23T14:30:20Z
5.14,5.076,150,1,262.19,44.98888668604195,-93.21521298028529,7357968947,262.32575210084036,0.1357521008403637,2021-08-23T14:30:21Z
10.23,5.188,150,2,262.19,44.9888408370316,-93.21521356701852,7357968947,262.3368611111111,0.14686111111109312,2021-08-23T14:30:22Z
15.64,5.346,150,3,262.2,44.988792054355145,-93.21521490812302,7357968947,262.34785338345864,0.14785338345865284,2021-08-23T14:30:23Z
21.38,5.608,150,4,262.26,44.98874042183161,-93.2152180094272,7357968947,262.358675,0.09867500000001428,2021-08-23T14:30:24Z
26.99,5.524,149,5,262.26,44.98869004659355,-93.21522396057844,7357968947,262.36935034013607,0.10935034013607492,2021-08-23T14:30:25Z
32.69,5.412,149,6,262.25,44.9886389169842,-93.21522999554873,7357968947,262.3797694805195,0.12976948051948511,2021-08-23T14:30:26Z
37.93,5.235,148,7,262.29,44.988591726869345,-93.21523209102452,7357968947,262.39027639751555,0.10027639751552897,2021-08-23T14:30:27Z
42.85,4.815,145,8,262.3,44.9885474704206,-93.21523318067192,7357968947,262.4008005952381,0.10080059523806995,2021-08-23T14:30:28Z
47.59,4.712,145,9,262.31,44.98850489035249,-93.21523728780448,7357968947,262.4114542857143,0.10145428571428283,2021-08-23T14:30:29Z
51.7,4.189,144,10,262.34,44.98846784234047,-93.21523955091834,7357968947,262.4221675824176,0.08216758241763955,2021-08-23T14:30:30Z
55.96,4.245,142,11,262.38,44.988429537042975,-93.21524055674672,7357968947,262.432828042328,0.05282804232803073,2021-08-23T14:30:31Z
59.88,3.872,141,12,262.43,44.988394333049655,-93.21523871272802,7357968947,262.4433392857143,0.01333928571426668,2021-08-23T14:30:32Z
63.68,3.695,139,13,262.46,44.988360134884715,-93.21523510850966,7357968947,262.453618226601,-0.006381773398970836,2021-08-23T14:30:33Z
67.9,4.189,138,14,262.47,44.98832216486335,-93.2152323424816,7357968947,262.46302142857144,-0.00697857142858993,2021-08-23T14:30:34Z
72.4,4.441,137,15,262.48,44.98828168027103,-93.21523292921484,7357968947,262.4714493087558,-0.008550691244238351,2021-08-23T14:30:35Z
77.39,4.721,135,16,262.48,44.98823692090809,-93.21523955091834,7357968947,262.487866359447,0.007866359447007198,2021-08-23T14:30:36Z
82.57,4.908,134,17,262.5,44.98819048516452,-93.21524533443151,7357968947,262.50297235023044,0.0029723502304364047,2021-08-23T14:30:37Z
87.51,4.721,133,18,262.56,44.988146144896746,-93.21525145322084,7357968947,262.516866359447,-0.04313364055298052,2021-08-23T14:30:38Z
92.47,4.749,130,19,262.59,44.98810172080994,-93.21525799110532,7357968947,262.52963133640554,-0.06036866359443138,2021-08-23T14:30:39Z
97.27,4.619,129,20,262.6,44.98805872164667,-93.21526578627528,7357968947,262.5409677419355,-0.05903225806451928,2021-08-23T14:30:40Z
101.92,4.544,129,21,262.61,44.988017063587904,-93.21527182124557,7357968947,262.5508294930876,-0.059170506912437304,2021-08-23T14:30:41Z
106.5,4.488,127,22,262.61,44.98797775246203,-93.21528917178512,7357968947,262.55917050691244,-0.05082949308757634,2021-08-23T14:30:42Z
110.69,4.124,126,23,262.61,44.98794707469642,-93.21532043628396,7357968947,262.5661751152074,-0.04382488479262747,2021-08-23T14:30:43Z
114.85,3.947,125,24,262.61,44.98793098144233,-93.21536804549396,7357968947,262.5722580645161,-0.037741935483893485,2021-08-23T14:30:44Z
119.43,4.469,124,25,262.72,44.98792452737689,-93.21542537771164,7357968947,262.5773732718894,-0.1426267281105993,2021-08-23T14:30:45Z
124.34,4.703,123,26,262.74,44.98792301863432,-93.21548765525222,7357968947,262.58147465437787,-0.15852534562213805,2021-08-23T14:30:46Z
129.46,4.908,122,27,262.77,44.98792142607272,-93.2155526150018,7357968947,262.5847004608295,-0.1852995391705008,2021-08-23T14:30:47Z
134.71,4.936,122,28,262.77,44.98791974969208,-93.21561908349396,7357968947,262.58714285714285,-0.18285714285713084,2021-08-23T14:30:48Z
140.14,5.16,121,29,262.75,44.98791807331145,-93.21568798273802,7357968947,262.5889861751152,-0.1610138248847761,2021-08-23T14:30:49Z
145.79,5.272,120,30,262.73,44.98791757039726,-93.2157595641911,7357968947,262.5900921658986,-0.1399078341013933,2021-08-23T14:30:50Z
151.47,5.337,120,31,262.71,44.987917905673385,-93.21583156473936,7357968947,262.5900460829493,-0.11995391705067959,2021-08-23T14:30:51Z
157.03,5.356,119,32,262.68,44.9879187438637,-93.21590214036404,7357968947,262.588801843318,-0.09119815668202591,2021-08-23T14:30:52Z
162.69,5.486,118,33,262.66,44.98792016878724,-93.21597380563615,7357968947,262.5863133640553,-0.07368663594473901,2021-08-23T14:30:53Z
168.29,5.486,117,34,262.61,44.987922850996256,-93.21604480035604,7357968947,262.582534562212,-0.027465437788009694,2021-08-23T14:30:54Z
174.04,5.645,116,35,262.58,44.98792452737689,-93.21611772291362,7357968947,262.5774193548387,-0.0025806451612879755,2021-08-23T14:30:55Z
179.76,5.57,115,36,262.55,44.98792645521462,-93.21619031019507,7357968947,262.5708755760369,0.020875576036871735,2021-08-23T14:30:56Z
185.55,5.57,115,37,262.52,44.98792829923332,-93.21626373566689,7357968947,262.5630875576037,0.04308755760371241,2021-08-23T14:30:57Z
191.26,5.496,112,38,262.5,44.98792729340494,-93.21633607149124,7357968947,262.55387096774194,0.05387096774194333,2021-08-23T14:30:58Z
196.93,5.44,106,39,262.47,44.9879258684814,-93.2164078205824,7357968947,262.5431797235023,0.0731797235022782,2021-08-23T14:30:59Z
202.53,5.412,103,40,262.45,44.9879256170243,-93.21647898294032,7357968947,262.53087557603686,0.08087557603687401,2021-08-23T14:31:00Z
208.28,5.682,103,41,262.46,44.98792679049075,-93.21655190549792,7357968947,262.51709677419353,0.0570967741935533,2021-08-23T14:31:01Z
213.78,5.337,103,42,262.5,44.98792645521462,-93.2166216429323,7357968947,262.50202764976956,0.002027649769559048,2021-08-23T14:31:02Z
219.33,5.393,95,43,262.51,44.98792662285268,-93.2166919670999,7357968947,262.4856221198157,-0.024377880184317746,2021-08-23T14:31:03Z
225,5.542,95,44,262.51,44.98792603611946,-93.21676388382912,7357968947,262.46778801843317,-0.04221198156682249,2021-08-23T14:31:04Z
230.8,5.58,98,45,262.49,44.987924275919795,-93.21683739311992,7357968947,262.4489400921659,-0.04105990783409652,2021-08-23T14:31:05Z
236.4,5.477,102,46,262.48,44.98792318627238,-93.21690830402076,7357968947,262.4291244239631,-0.05087557603690129,2021-08-23T14:31:06Z
241.8,5.346,148,47,262.49,44.98792201280594,-93.2169768679887,7357968947,262.408202764977,-0.08179723502303204,2021-08-23T14:31:07Z
247.25,5.384,153,48,262.46,44.98792117461562,-93.21704593487084,7357968947,262.3863594470046,-0.07364055299535721,2021-08-23T14:31:08Z
252.87,5.384,153,49,262.43,44.987920336425304,-93.21711709722877,7357968947,262.36294930875573,-0.0670506912442761,2021-08-23T14:31:09Z
258.45,5.505,154,50,262.41,44.98792150989175,-93.217187924310565,7357968947,262.3375576036866,-0.07244239631341998,2021-08-23T14:31:10Z
264.16,5.57,155,51,262.38,44.987923270091414,-93.21726034395397,7357968947,262.31,-0.06999999999999318,2021-08-23T14:31:11Z
269.81,5.458,155,52,262.35,44.98792452737689,-93.21733200922608,7357968947,262.28032258064513,-0.06967741935488903,2021-08-23T14:31:12Z
275.29,5.346,155,53,262.32,44.98792494647205,-93.21740141138434,7357968947,262.2484331797235,-0.07156682027647321,2021-08-23T14:31:13Z
280.87,5.412,155,54,262.31,44.98792486265302,-93.21747223846614,7357968947,262.2141474654378,-0.09585253456219789,2021-08-23T14:31:14Z
286.88,5.72,154,55,262.3,44.987922850996256,-93.21754834614694,7357968947,262.17682027649766,-0.1231797235023464,2021-08-23T14:31:15Z
292.88,5.626,154,56,262.28,44.98792025260627,-93.2176243700087,7357968947,262.1368202764977,-0.14317972350227137,2021-08-23T14:31:16Z
