longitude,latitude,timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2022-12-23T15:08:01Z,3.31,3.312,89,76,0,0,10176028059
NA,NA,2022-12-23T15:08:02Z,6.45,3.135,90,76,1,0,10176028059
NA,NA,2022-12-23T15:08:03Z,9.53,3.079,91,76,2,0,10176028059
NA,NA,2022-12-23T15:08:04Z,12.87,3.34,92,76,3,0,10176028059
NA,NA,2022-12-23T15:08:05Z,16.44,3.574,92,77,4,0,10176028059
NA,NA,2022-12-23T15:08:06Z,19.92,3.471,92,77,5,0,10176028059
NA,NA,2022-12-23T15:08:07Z,23.1,3.191,92,79,6,0,10176028059
NA,NA,2022-12-23T15:08:08Z,26.28,3.182,92,84,7,0,10176028059
NA,NA,2022-12-23T15:08:09Z,29.48,3.191,92,86,8,0,10176028059
NA,NA,2022-12-23T15:08:10Z,32.66,3.182,92,88,9,0,10176028059
NA,NA,2022-12-23T15:08:11Z,35.82,3.163,91,88,10,0,10176028059
NA,NA,2022-12-23T15:08:12Z,39.36,3.536,91,89,11,0,10176028059
NA,NA,2022-12-23T15:08:13Z,43.01,3.648,94,89,12,0,10176028059
NA,NA,2022-12-23T15:08:14Z,46.62,3.611,94,89,13,0,10176028059
NA,NA,2022-12-23T15:08:15Z,46.62,0,0,89,14,0,10176028059
NA,NA,2022-12-23T15:08:16Z,46.62,0,0,89,15,0,10176028059
NA,NA,2022-12-23T15:08:17Z,46.62,0,0,89,16,0,10176028059
NA,NA,2022-12-23T15:08:18Z,46.62,0,0,89,17,0,10176028059
NA,NA,2022-12-23T15:08:19Z,46.62,0,0,89,18,0,10176028059
NA,NA,2022-12-23T15:08:20Z,46.62,0,0,89,19,0,10176028059
NA,NA,2022-12-23T15:08:21Z,46.62,0,86,90,20,0,10176028059
NA,NA,2022-12-23T15:08:22Z,50.71,4.087,86,90,21,0,10176028059
NA,NA,2022-12-23T15:08:23Z,54.23,3.527,86,90,22,0,10176028059
NA,NA,2022-12-23T15:08:24Z,57.74,3.508,89,90,23,0,10176028059
NA,NA,2022-12-23T15:08:25Z,61.37,3.63,90,89,24,0,10176028059
NA,NA,2022-12-23T15:08:26Z,65.66,4.292,90,89,25,0,10176028059
NA,NA,2022-12-23T15:08:27Z,69.35,3.686,90,89,26,0,10176028059
NA,NA,2022-12-23T15:08:28Z,73,3.658,89,89,27,0,10176028059
NA,NA,2022-12-23T15:08:29Z,76.49,3.49,88,92,28,0,10176028059
NA,NA,2022-12-23T15:08:30Z,79.94,3.443,88,111,29,0,10176028059
NA,NA,2022-12-23T15:08:31Z,83.5,3.564,88,152,30,0,10176028059
NA,NA,2022-12-23T15:08:32Z,87.08,3.574,88,164,31,0,10176028059
NA,NA,2022-12-23T15:08:33Z,90.58,3.499,88,168,32,0,10176028059
NA,NA,2022-12-23T15:08:34Z,93.99,3.415,88,172,33,0,10176028059
NA,NA,2022-12-23T15:08:35Z,97.34,3.35,88,173,34,0,10176028059
NA,NA,2022-12-23T15:08:36Z,100.71,3.368,88,173,35,0,10176028059
NA,NA,2022-12-23T15:08:37Z,103.95,3.247,89,175,36,0,10176028059
NA,NA,2022-12-23T15:08:38Z,107.18,3.228,89,177,37,0,10176028059
NA,NA,2022-12-23T15:08:39Z,110.45,3.266,89,179,38,0,10176028059
NA,NA,2022-12-23T15:08:40Z,113.83,3.378,89,179,39,0,10176028059
NA,NA,2022-12-23T15:08:41Z,117.27,3.443,89,180,40,0,10176028059
NA,NA,2022-12-23T15:08:42Z,120.75,3.48,89,180,41,0,10176028059
NA,NA,2022-12-23T15:08:43Z,124.28,3.518,89,181,42,0,10176028059
NA,NA,2022-12-23T15:08:44Z,127.82,3.546,89,181,43,0,10176028059
NA,NA,2022-12-23T15:08:45Z,131.39,3.574,88,178,44,0,10176028059
NA,NA,2022-12-23T15:08:46Z,134.96,3.574,88,175,45,0,10176028059
NA,NA,2022-12-23T15:08:47Z,138.82,3.863,88,156,46,0,10176028059
NA,NA,2022-12-23T15:08:48Z,142.84,4.012,88,149,47,0,10176028059
NA,NA,2022-12-23T15:08:49Z,146.99,4.152,88,149,48,0,10176028059
NA,NA,2022-12-23T15:08:50Z,151.18,4.189,88,149,49,0,10176028059
NA,NA,2022-12-23T15:08:51Z,155.34,4.161,88,149,50,0,10176028059
NA,NA,2022-12-23T15:08:52Z,159.5,4.161,87,149,51,0,10176028059
NA,NA,2022-12-23T15:08:53Z,163.54,4.04,87,150,52,0,10176028059
NA,NA,2022-12-23T15:08:54Z,167.5,3.956,88,151,53,0,10176028059
NA,NA,2022-12-23T15:08:55Z,171.4,3.9,88,151,54,0,10176028059
NA,NA,2022-12-23T15:08:56Z,175.37,3.966,88,152,55,0,10176028059
NA,NA,2022-12-23T15:08:57Z,179.35,3.984,87,153,56,0,10176028059
NA,NA,2022-12-23T15:08:58Z,183.36,4.012,87,154,57,0,10176028059
NA,NA,2022-12-23T15:08:59Z,187.39,4.031,87,154,58,0,10176028059
NA,NA,2022-12-23T15:09:00Z,191.46,4.068,87,154,59,0,10176028059
NA,NA,2022-12-23T15:09:01Z,195.47,4.012,86,154,60,0,10176028059
NA,NA,2022-12-23T15:09:02Z,199.39,3.919,86,154,61,0,10176028059
NA,NA,2022-12-23T15:09:03Z,203.36,3.975,86,154,62,0,10176028059
NA,NA,2022-12-23T15:09:04Z,207.37,4.003,86,151,63,0,10176028059
NA,NA,2022-12-23T15:09:05Z,211.59,4.227,86,151,64,0,10176028059
NA,NA,2022-12-23T15:09:06Z,215.74,4.143,85,152,65,0,10176028059
NA,NA,2022-12-23T15:09:07Z,219.87,4.133,85,152,66,0,10176028059
NA,NA,2022-12-23T15:09:08Z,223.87,4.003,86,158,67,0,10176028059
NA,NA,2022-12-23T15:09:09Z,227.91,4.04,86,158,68,0,10176028059
NA,NA,2022-12-23T15:09:10Z,231.96,4.05,86,162,69,0,10176028059
NA,NA,2022-12-23T15:09:11Z,236.04,4.078,85,164,70,0,10176028059
NA,NA,2022-12-23T15:09:12Z,240.06,4.012,86,165,71,0,10176028059
NA,NA,2022-12-23T15:09:13Z,244,3.947,86,168,72,0,10176028059
NA,NA,2022-12-23T15:09:14Z,247.88,3.882,86,169,73,0,10176028059
NA,NA,2022-12-23T15:09:15Z,251.85,3.966,86,173,74,0,10176028059
NA,NA,2022-12-23T15:09:16Z,255.7,3.854,86,175,75,0,10176028059
NA,NA,2022-12-23T15:09:17Z,259.48,3.779,86,176,76,0,10176028059
NA,NA,2022-12-23T15:09:18Z,263.21,3.732,86,175,77,0,10176028059
NA,NA,2022-12-23T15:09:19Z,266.9,3.686,86,175,78,0,10176028059
NA,NA,2022-12-23T15:09:20Z,270.51,3.611,86,174,79,0,10176028059
NA,NA,2022-12-23T15:09:21Z,274.1,3.592,86,173,80,0,10176028059
NA,NA,2022-12-23T15:09:22Z,277.68,3.574,86,173,81,0,10176028059
NA,NA,2022-12-23T15:09:23Z,281.35,3.676,86,172,82,0,10176028059
NA,NA,2022-12-23T15:09:24Z,285.12,3.77,86,170,83,0,10176028059
NA,NA,2022-12-23T15:09:25Z,288.95,3.835,86,168,84,0,10176028059
NA,NA,2022-12-23T15:09:26Z,292.71,3.76,86,166,85,0,10176028059
NA,NA,2022-12-23T15:09:27Z,296.4,3.686,87,166,86,0,10176028059
NA,NA,2022-12-23T15:09:28Z,299.82,3.424,87,164,87,0,10176028059
NA,NA,2022-12-23T15:09:29Z,303.1,3.275,87,163,88,0,10176028059
NA,NA,2022-12-23T15:09:30Z,306.28,3.182,87,163,89,0,10176028059
NA,NA,2022-12-23T15:09:31Z,309.57,3.284,87,162,90,0,10176028059
NA,NA,2022-12-23T15:09:32Z,312.91,3.34,87,162,91,0,10176028059
NA,NA,2022-12-23T15:09:33Z,316.3,3.387,86,162,92,0,10176028059
NA,NA,2022-12-23T15:09:34Z,319.71,3.415,86,162,93,0,10176028059
NA,NA,2022-12-23T15:09:35Z,323.14,3.434,87,162,94,0,10176028059
NA,NA,2022-12-23T15:09:36Z,326.6,3.452,87,162,95,0,10176028059
NA,NA,2022-12-23T15:09:37Z,330.06,3.462,87,162,96,0,10176028059
NA,NA,2022-12-23T15:09:38Z,333.57,3.508,87,162,97,0,10176028059
NA,NA,2022-12-23T15:09:39Z,337.31,3.751,86,162,98,0,10176028059
NA,NA,2022-12-23T15:09:40Z,341.26,3.947,86,162,99,0,10176028059
NA,NA,2022-12-23T15:09:41Z,345.31,4.05,86,162,100,0,10176028059
NA,NA,2022-12-23T15:09:42Z,349.2,3.891,85,162,101,0,10176028059
NA,NA,2022-12-23T15:09:43Z,353.01,3.807,85,165,102,0,10176028059
NA,NA,2022-12-23T15:09:44Z,356.68,3.676,86,165,103,0,10176028059
NA,NA,2022-12-23T15:09:45Z,360.27,3.583,86,167,104,0,10176028059
NA,NA,2022-12-23T15:09:46Z,363.76,3.49,86,167,105,0,10176028059
NA,NA,2022-12-23T15:09:47Z,367.2,3.443,85,168,106,0,10176028059
NA,NA,2022-12-23T15:09:48Z,370.62,3.415,85,168,107,0,10176028059
NA,NA,2022-12-23T15:09:49Z,374.05,3.434,85,168,108,0,10176028059
NA,NA,2022-12-23T15:09:50Z,377.47,3.424,86,166,109,0,10176028059
NA,NA,2022-12-23T15:09:51Z,380.81,3.34,86,164,110,0,10176028059
NA,NA,2022-12-23T15:09:52Z,384.01,3.191,86,163,111,0,10176028059
NA,NA,2022-12-23T15:09:53Z,387.12,3.107,86,163,112,0,10176028059
NA,NA,2022-12-23T15:09:54Z,390.16,3.051,86,122,113,0,10176028059
NA,NA,2022-12-23T15:09:55Z,393.2,3.032,86,122,114,0,10176028059
NA,NA,2022-12-23T15:09:56Z,396.21,3.014,86,122,115,0,10176028059
NA,NA,2022-12-23T15:09:57Z,399.29,3.079,86,118,116,0,10176028059
NA,NA,2022-12-23T15:09:58Z,402.29,3.004,86,118,117,0,10176028059
NA,NA,2022-12-23T15:09:59Z,405.24,2.939,86,118,118,0,10176028059
NA,NA,2022-12-23T15:10:00Z,408.18,2.939,86,118,119,0,10176028059
NA,NA,2022-12-23T15:10:01Z,411.17,2.995,87,118,120,0,10176028059
NA,NA,2022-12-23T15:10:02Z,414.18,3.014,87,119,121,0,10176028059
NA,NA,2022-12-23T15:10:03Z,417.2,3.023,86,119,122,0,10176028059
NA,NA,2022-12-23T15:10:04Z,420.26,3.051,86,119,123,0,10176028059
NA,NA,2022-12-23T15:10:05Z,423.29,3.032,86,119,124,0,10176028059
NA,NA,2022-12-23T15:10:06Z,426.31,3.023,86,119,125,0,10176028059
NA,NA,2022-12-23T15:10:07Z,429.32,3.014,86,119,126,0,10176028059
NA,NA,2022-12-23T15:10:08Z,432.32,2.995,86,119,127,0,10176028059
NA,NA,2022-12-23T15:10:09Z,435.34,3.023,86,119,128,0,10176028059
NA,NA,2022-12-23T15:10:10Z,438.37,3.023,87,119,129,0,10176028059
NA,NA,2022-12-23T15:10:11Z,441.42,3.051,87,119,130,0,10176028059
NA,NA,2022-12-23T15:10:12Z,444.44,3.023,87,119,131,0,10176028059
NA,NA,2022-12-23T15:10:13Z,447.51,3.07,87,119,132,0,10176028059
NA,NA,2022-12-23T15:10:14Z,450.79,3.275,87,119,133,0,10176028059
NA,NA,2022-12-23T15:10:15Z,454,3.219,87,119,134,0,10176028059
NA,NA,2022-12-23T15:10:16Z,457.2,3.2,86,119,135,0,10176028059
NA,NA,2022-12-23T15:10:17Z,460.39,3.182,86,119,136,0,10176028059
NA,NA,2022-12-23T15:10:18Z,463.58,3.191,86,119,137,0,10176028059
NA,NA,2022-12-23T15:10:19Z,466.78,3.2,86,119,138,0,10176028059
NA,NA,2022-12-23T15:10:20Z,470.03,3.247,86,119,139,0,10176028059
NA,NA,2022-12-23T15:10:21Z,473.34,3.312,86,119,140,0,10176028059
NA,NA,2022-12-23T15:10:22Z,476.54,3.2,86,119,141,0,10176028059
NA,NA,2022-12-23T15:10:23Z,479.73,3.191,86,119,142,0,10176028059
NA,NA,2022-12-23T15:10:24Z,482.81,3.079,85,118,143,0,10176028059
NA,NA,2022-12-23T15:10:25Z,485.92,3.107,85,118,144,0,10176028059
NA,NA,2022-12-23T15:10:26Z,489.1,3.182,85,118,145,0,10176028059
NA,NA,2022-12-23T15:10:27Z,492.28,3.182,86,117,146,0,10176028059
NA,NA,2022-12-23T15:10:28Z,495.38,3.098,86,116,147,0,10176028059
NA,NA,2022-12-23T15:10:29Z,498.42,3.042,86,116,148,0,10176028059
NA,NA,2022-12-23T15:10:30Z,501.43,3.014,86,116,149,0,10176028059
NA,NA,2022-12-23T15:10:31Z,504.39,2.958,85,116,150,0,10176028059
NA,NA,2022-12-23T15:10:32Z,507.38,2.986,85,116,151,0,10176028059
NA,NA,2022-12-23T15:10:33Z,510.47,3.088,86,116,152,0,10176028059
NA,NA,2022-12-23T15:10:34Z,513.68,3.219,87,116,153,0,10176028059
NA,NA,2022-12-23T15:10:35Z,517.05,3.368,87,116,154,0,10176028059
NA,NA,2022-12-23T15:10:36Z,520.48,3.424,87,116,155,0,10176028059
NA,NA,2022-12-23T15:10:37Z,523.87,3.396,86,116,156,0,10176028059
NA,NA,2022-12-23T15:10:38Z,527.17,3.294,86,116,157,0,10176028059
NA,NA,2022-12-23T15:10:39Z,530.39,3.219,85,116,158,0,10176028059
NA,NA,2022-12-23T15:10:40Z,533.56,3.172,85,116,159,0,10176028059
NA,NA,2022-12-23T15:10:41Z,536.73,3.172,86,115,160,0,10176028059
NA,NA,2022-12-23T15:10:42Z,539.94,3.21,86,115,161,0,10176028059
NA,NA,2022-12-23T15:10:43Z,543.2,3.256,86,115,162,0,10176028059
NA,NA,2022-12-23T15:10:44Z,546.48,3.284,86,115,163,0,10176028059
NA,NA,2022-12-23T15:10:45Z,549.79,3.303,87,115,164,0,10176028059
NA,NA,2022-12-23T15:10:46Z,553.11,3.322,87,115,165,0,10176028059
NA,NA,2022-12-23T15:10:47Z,556.47,3.359,85,115,166,0,10176028059
NA,NA,2022-12-23T15:10:48Z,559.83,3.368,85,115,167,0,10176028059
NA,NA,2022-12-23T15:10:49Z,563.26,3.424,85,115,168,0,10176028059
NA,NA,2022-12-23T15:10:50Z,566.71,3.452,85,115,169,0,10176028059
NA,NA,2022-12-23T15:10:51Z,570.55,3.844,85,115,170,0,10176028059
NA,NA,2022-12-23T15:10:52Z,574.4,3.844,85,115,171,0,10176028059
NA,NA,2022-12-23T15:10:53Z,578.33,3.928,85,115,172,0,10176028059
NA,NA,2022-12-23T15:10:54Z,582.04,3.714,85,115,173,0,10176028059
NA,NA,2022-12-23T15:10:55Z,585.45,3.415,85,114,174,0,10176028059
NA,NA,2022-12-23T15:10:56Z,588.72,3.266,84,113,175,0,10176028059
NA,NA,2022-12-23T15:10:57Z,591.94,3.219,84,113,176,0,10176028059
NA,NA,2022-12-23T15:10:58Z,595.17,3.228,84,113,177,0,10176028059
NA,NA,2022-12-23T15:10:59Z,598.37,3.2,85,113,178,0,10176028059
NA,NA,2022-12-23T15:11:00Z,601.56,3.191,85,113,179,0,10176028059
NA,NA,2022-12-23T15:11:01Z,604.74,3.172,85,113,180,0,10176028059
NA,NA,2022-12-23T15:11:02Z,607.9,3.172,84,113,181,0,10176028059
NA,NA,2022-12-23T15:11:03Z,611.06,3.154,84,113,182,0,10176028059
NA,NA,2022-12-23T15:11:04Z,614.23,3.172,85,113,183,0,10176028059
NA,NA,2022-12-23T15:11:05Z,617.54,3.312,85,113,184,0,10176028059
NA,NA,2022-12-23T15:11:06Z,620.99,3.443,85,109,185,0,10176028059
NA,NA,2022-12-23T15:11:07Z,624.43,3.443,85,107,186,0,10176028059
NA,NA,2022-12-23T15:11:08Z,628.4,3.975,85,105,187,0,10176028059
NA,NA,2022-12-23T15:11:09Z,632.49,4.087,85,105,188,0,10176028059
NA,NA,2022-12-23T15:11:10Z,636.39,3.891,85,105,189,0,10176028059
NA,NA,2022-12-23T15:11:11Z,640.11,3.732,84,105,190,0,10176028059
NA,NA,2022-12-23T15:11:12Z,643.7,3.583,84,105,191,0,10176028059
NA,NA,2022-12-23T15:11:13Z,647.03,3.331,84,104,192,0,10176028059
NA,NA,2022-12-23T15:11:14Z,650.16,3.135,85,104,193,0,10176028059
NA,NA,2022-12-23T15:11:15Z,653.25,3.088,85,104,194,0,10176028059
NA,NA,2022-12-23T15:11:16Z,656.36,3.107,85,104,195,0,10176028059
NA,NA,2022-12-23T15:11:17Z,659.52,3.163,85,104,196,0,10176028059
NA,NA,2022-12-23T15:11:18Z,662.67,3.144,86,104,197,0,10176028059
NA,NA,2022-12-23T15:11:19Z,665.78,3.116,86,104,198,0,10176028059
NA,NA,2022-12-23T15:11:20Z,668.92,3.135,86,104,199,0,10176028059
NA,NA,2022-12-23T15:11:21Z,672.04,3.126,85,103,200,0,10176028059
NA,NA,2022-12-23T15:11:22Z,675.13,3.088,85,100,201,0,10176028059
NA,NA,2022-12-23T15:11:23Z,678.18,3.042,85,100,202,0,10176028059
NA,NA,2022-12-23T15:11:24Z,681.2,3.023,86,100,203,0,10176028059
NA,NA,2022-12-23T15:11:25Z,684.22,3.023,86,100,204,0,10176028059
NA,NA,2022-12-23T15:11:26Z,687.06,2.837,86,99,205,0,10176028059
NA,NA,2022-12-23T15:11:27Z,690,2.939,86,99,206,0,10176028059
NA,NA,2022-12-23T15:11:28Z,693.04,3.042,86,98,207,0,10176028059
NA,NA,2022-12-23T15:11:29Z,696.16,3.126,86,98,208,0,10176028059
NA,NA,2022-12-23T15:11:30Z,699.24,3.079,86,98,209,0,10176028059
NA,NA,2022-12-23T15:11:31Z,702.46,3.219,86,98,210,0,10176028059
NA,NA,2022-12-23T15:11:32Z,705.72,3.256,86,98,211,0,10176028059
NA,NA,2022-12-23T15:11:33Z,709.04,3.322,86,96,212,0,10176028059
NA,NA,2022-12-23T15:11:34Z,712.35,3.303,86,96,213,0,10176028059
NA,NA,2022-12-23T15:11:35Z,715.81,3.462,85,95,214,0,10176028059
NA,NA,2022-12-23T15:11:36Z,719.86,4.059,85,94,215,0,10176028059
NA,NA,2022-12-23T15:11:37Z,723.88,4.012,85,93,216,0,10176028059
NA,NA,2022-12-23T15:11:38Z,728.08,4.199,86,93,217,0,10176028059
NA,NA,2022-12-23T15:11:39Z,731.84,3.76,86,93,218,0,10176028059
NA,NA,2022-12-23T15:11:40Z,735.46,3.62,86,92,219,0,10176028059
NA,NA,2022-12-23T15:11:41Z,739.04,3.583,85,92,220,0,10176028059
NA,NA,2022-12-23T15:11:42Z,742.82,3.779,85,92,221,0,10176028059
NA,NA,2022-12-23T15:11:43Z,746.69,3.872,85,92,222,0,10176028059
NA,NA,2022-12-23T15:11:44Z,750.63,3.938,85,92,223,0,10176028059
NA,NA,2022-12-23T15:11:45Z,754.84,4.217,85,92,224,0,10176028059
NA,NA,2022-12-23T15:11:46Z,759.42,4.572,86,92,225,0,10176028059
NA,NA,2022-12-23T15:11:47Z,763.83,4.413,86,92,226,0,10176028059
NA,NA,2022-12-23T15:11:48Z,767.74,3.91,86,92,227,0,10176028059
NA,NA,2022-12-23T15:11:49Z,771.15,3.406,86,92,228,0,10176028059
NA,NA,2022-12-23T15:11:50Z,774.38,3.238,86,92,229,0,10176028059
NA,NA,2022-12-23T15:11:51Z,777.67,3.284,86,92,230,0,10176028059
NA,NA,2022-12-23T15:11:52Z,781.02,3.35,86,92,231,0,10176028059
NA,NA,2022-12-23T15:11:53Z,784.36,3.34,85,92,232,0,10176028059
NA,NA,2022-12-23T15:11:54Z,787.66,3.303,85,91,233,0,10176028059
NA,NA,2022-12-23T15:11:55Z,790.97,3.303,84,90,234,0,10176028059
NA,NA,2022-12-23T15:11:56Z,794.33,3.368,84,89,235,0,10176028059
NA,NA,2022-12-23T15:11:57Z,797.73,3.396,84,88,236,0,10176028059
NA,NA,2022-12-23T15:11:58Z,801.46,3.732,85,87,237,0,10176028059
NA,NA,2022-12-23T15:11:59Z,805.05,3.592,85,87,238,0,10176028059
NA,NA,2022-12-23T15:12:00Z,808.92,3.872,85,87,239,0,10176028059
NA,NA,2022-12-23T15:12:01Z,812.66,3.732,85,87,240,0,10176028059
NA,NA,2022-12-23T15:12:02Z,816.27,3.611,85,87,241,0,10176028059
NA,NA,2022-12-23T15:12:03Z,819.79,3.518,85,87,242,0,10176028059
NA,NA,2022-12-23T15:12:04Z,823.27,3.48,85,86,243,0,10176028059
NA,NA,2022-12-23T15:12:05Z,826.75,3.48,85,86,244,0,10176028059
NA,NA,2022-12-23T15:12:06Z,830.21,3.462,85,86,245,0,10176028059
NA,NA,2022-12-23T15:12:07Z,833.58,3.368,84,86,246,0,10176028059
NA,NA,2022-12-23T15:12:08Z,836.83,3.247,84,85,247,0,10176028059
NA,NA,2022-12-23T15:12:09Z,839.86,3.032,85,85,248,0,10176028059
NA,NA,2022-12-23T15:12:10Z,842.84,2.986,85,85,249,0,10176028059
NA,NA,2022-12-23T15:12:11Z,845.79,2.948,85,84,250,0,10176028059
NA,NA,2022-12-23T15:12:12Z,848.77,2.976,85,84,251,0,10176028059
NA,NA,2022-12-23T15:12:13Z,851.82,3.051,85,84,252,0,10176028059
NA,NA,2022-12-23T15:12:14Z,854.97,3.154,86,84,253,0,10176028059
NA,NA,2022-12-23T15:12:15Z,858.06,3.088,86,84,254,0,10176028059
NA,NA,2022-12-23T15:12:16Z,861.17,3.107,86,84,255,0,10176028059
NA,NA,2022-12-23T15:12:17Z,864.3,3.135,86,84,256,0,10176028059
NA,NA,2022-12-23T15:12:18Z,867.45,3.144,88,84,257,0,10176028059
NA,NA,2022-12-23T15:12:19Z,870.58,3.135,88,84,258,0,10176028059
NA,NA,2022-12-23T15:12:20Z,873.75,3.163,86,84,259,0,10176028059
NA,NA,2022-12-23T15:12:21Z,876.82,3.079,86,84,260,0,10176028059
NA,NA,2022-12-23T15:12:22Z,879.87,3.042,86,84,261,0,10176028059
NA,NA,2022-12-23T15:12:23Z,882.94,3.079,86,84,262,0,10176028059
NA,NA,2022-12-23T15:12:24Z,886,3.051,86,84,263,0,10176028059
NA,NA,2022-12-23T15:12:25Z,889.08,3.088,87,84,264,0,10176028059
NA,NA,2022-12-23T15:12:26Z,892.16,3.079,87,84,265,0,10176028059
