longitude,latitude,timestamp,distance,heart_rate,time_elapsed,elevation,key
NA,NA,2022-02-05T00:42:37Z,0,77,0,0,8239166488
NA,NA,2022-02-05T00:42:38Z,0,79,1,0,8239166488
NA,NA,2022-02-05T00:42:39Z,0,79,2,0,8239166488
NA,NA,2022-02-05T00:42:40Z,0,79,3,0,8239166488
NA,NA,2022-02-05T00:42:41Z,0,79,4,0,8239166488
NA,NA,2022-02-05T00:42:42Z,0,80,5,0,8239166488
NA,NA,2022-02-05T00:42:43Z,0,80,6,0,8239166488
NA,NA,2022-02-05T00:42:44Z,0,80,7,0,8239166488
NA,NA,2022-02-05T00:42:45Z,0,80,8,0,8239166488
NA,NA,2022-02-05T00:42:46Z,0,80,9,0,8239166488
NA,NA,2022-02-05T00:42:47Z,0,80,10,0,8239166488
NA,NA,2022-02-05T00:42:48Z,0,81,11,0,8239166488
NA,NA,2022-02-05T00:42:49Z,0,81,12,0,8239166488
NA,NA,2022-02-05T00:42:50Z,0,81,13,0,8239166488
NA,NA,2022-02-05T00:42:51Z,0,81,14,0,8239166488
NA,NA,2022-02-05T00:42:52Z,0,81,15,0,8239166488
NA,NA,2022-02-05T00:42:53Z,0,81,16,0,8239166488
NA,NA,2022-02-05T00:42:54Z,0,81,17,0,8239166488
NA,NA,2022-02-05T00:42:55Z,0,81,18,0,8239166488
NA,NA,2022-02-05T00:42:56Z,0,82,19,0,8239166488
NA,NA,2022-02-05T00:42:57Z,0,83,20,0,8239166488
NA,NA,2022-02-05T00:42:58Z,0,83,21,0,8239166488
NA,NA,2022-02-05T00:42:59Z,0,84,22,0,8239166488
NA,NA,2022-02-05T00:43:00Z,0,85,23,0,8239166488
NA,NA,2022-02-05T00:43:01Z,0,85,24,0,8239166488
NA,NA,2022-02-05T00:43:02Z,0,85,25,0,8239166488
NA,NA,2022-02-05T00:43:03Z,0,87,26,0,8239166488
NA,NA,2022-02-05T00:43:04Z,0,87,27,0,8239166488
NA,NA,2022-02-05T00:43:05Z,0,88,28,0,8239166488
NA,NA,2022-02-05T00:43:06Z,0,89,29,0,8239166488
NA,NA,2022-02-05T00:43:07Z,0,89,30,0,8239166488
NA,NA,2022-02-05T00:43:08Z,0,89,31,0,8239166488
NA,NA,2022-02-05T00:43:09Z,0,89,32,0,8239166488
NA,NA,2022-02-05T00:43:10Z,0,88,33,0,8239166488
NA,NA,2022-02-05T00:43:11Z,0,88,34,0,8239166488
NA,NA,2022-02-05T00:43:12Z,0,89,35,0,8239166488
NA,NA,2022-02-05T00:43:13Z,0,89,36,0,8239166488
NA,NA,2022-02-05T00:43:14Z,0,89,37,0,8239166488
NA,NA,2022-02-05T00:43:15Z,0,90,38,0,8239166488
NA,NA,2022-02-05T00:43:16Z,0,91,39,0,8239166488
NA,NA,2022-02-05T00:43:17Z,0,91,40,0,8239166488
NA,NA,2022-02-05T00:43:18Z,0,91,41,0,8239166488
NA,NA,2022-02-05T00:43:19Z,0,91,42,0,8239166488
NA,NA,2022-02-05T00:43:20Z,0,91,43,0,8239166488
NA,NA,2022-02-05T00:43:21Z,0,90,44,0,8239166488
NA,NA,2022-02-05T00:43:22Z,0,90,45,0,8239166488
NA,NA,2022-02-05T00:43:23Z,0,91,46,0,8239166488
NA,NA,2022-02-05T00:43:24Z,0,91,47,0,8239166488
NA,NA,2022-02-05T00:43:25Z,0,90,48,0,8239166488
NA,NA,2022-02-05T00:43:26Z,0,90,49,0,8239166488
NA,NA,2022-02-05T00:43:27Z,0,90,50,0,8239166488
NA,NA,2022-02-05T00:43:28Z,0,89,51,0,8239166488
NA,NA,2022-02-05T00:43:29Z,0,89,52,0,8239166488
NA,NA,2022-02-05T00:43:30Z,0,89,53,0,8239166488
NA,NA,2022-02-05T00:43:31Z,0,89,54,0,8239166488
NA,NA,2022-02-05T00:43:32Z,0,90,55,0,8239166488
NA,NA,2022-02-05T00:43:33Z,0,90,56,0,8239166488
NA,NA,2022-02-05T00:43:34Z,0,90,57,0,8239166488
NA,NA,2022-02-05T00:43:35Z,0,91,58,0,8239166488
NA,NA,2022-02-05T00:43:36Z,0,91,59,0,8239166488
NA,NA,2022-02-05T00:43:37Z,0,91,60,0,8239166488
NA,NA,2022-02-05T00:43:38Z,0,91,61,0,8239166488
NA,NA,2022-02-05T00:43:39Z,0,91,62,0,8239166488
NA,NA,2022-02-05T00:43:40Z,0,91,63,0,8239166488
NA,NA,2022-02-05T00:43:41Z,0,92,64,0,8239166488
NA,NA,2022-02-05T00:43:43Z,0,92,66,0,8239166488
NA,NA,2022-02-05T00:43:44Z,0,92,67,0,8239166488
