timestamp,distance,heart_rate,cadence,fractional_cadence,key
2018-02-03T00:21:15Z,0,87,0,0,2018-02-03 00:21:16
2018-02-03T00:21:16Z,0,87,0,0,2018-02-03 00:21:16
2018-02-03T00:21:17Z,0,87,0,0,2018-02-03 00:21:16
2018-02-03T00:21:18Z,0,87,0,0,2018-02-03 00:21:16
2018-02-03T00:21:19Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:20Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:21Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:22Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:23Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:24Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:25Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:26Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:27Z,0,88,0,0,2018-02-03 00:21:16
2018-02-03T00:21:28Z,0,91,0,0,2018-02-03 00:21:16
2018-02-03T00:21:29Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:21:30Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:21:31Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:21:32Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:21:33Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:21:34Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:21:35Z,0,99,0,0,2018-02-03 00:21:16
2018-02-03T00:21:36Z,0,99,0,0,2018-02-03 00:21:16
2018-02-03T00:21:37Z,0,99,0,0,2018-02-03 00:21:16
2018-02-03T00:21:38Z,0,99,0,0,2018-02-03 00:21:16
2018-02-03T00:21:39Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:40Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:41Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:42Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:43Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:44Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:45Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:46Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:47Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:48Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:49Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:50Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:51Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:21:52Z,0,105,0,0,2018-02-03 00:21:16
2018-02-03T00:21:53Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:21:54Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:21:55Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:21:56Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:21:57Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:21:58Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:21:59Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:00Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:01Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:02Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:03Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:04Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:05Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:06Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:07Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:08Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:09Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:10Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:11Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:12Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:13Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:14Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:15Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:16Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:17Z,0,111,0,0,2018-02-03 00:21:16
2018-02-03T00:22:18Z,0,111,0,0,2018-02-03 00:21:16
2018-02-03T00:22:19Z,0,111,0,0,2018-02-03 00:21:16
2018-02-03T00:22:20Z,0,111,0,0,2018-02-03 00:21:16
2018-02-03T00:22:21Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:22Z,0,110,0,0,2018-02-03 00:21:16
2018-02-03T00:22:23Z,0,108,0,0,2018-02-03 00:21:16
2018-02-03T00:22:24Z,0,106,0,0,2018-02-03 00:21:16
2018-02-03T00:22:25Z,0,105,0,0,2018-02-03 00:21:16
2018-02-03T00:22:26Z,0,104,0,0,2018-02-03 00:21:16
2018-02-03T00:22:27Z,0,103,0,0,2018-02-03 00:21:16
2018-02-03T00:22:28Z,0,103,0,0,2018-02-03 00:21:16
2018-02-03T00:22:29Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:30Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:31Z,0,100,0,0,2018-02-03 00:21:16
2018-02-03T00:22:32Z,0,99,0,0,2018-02-03 00:21:16
2018-02-03T00:22:33Z,0,98,0,0,2018-02-03 00:21:16
2018-02-03T00:22:34Z,0,98,0,0,2018-02-03 00:21:16
2018-02-03T00:22:35Z,0,97,0,0,2018-02-03 00:21:16
2018-02-03T00:22:36Z,0,97,0,0,2018-02-03 00:21:16
2018-02-03T00:22:37Z,0,97,0,0,2018-02-03 00:21:16
2018-02-03T00:22:38Z,0,97,0,0,2018-02-03 00:21:16
2018-02-03T00:22:39Z,0,97,0,0,2018-02-03 00:21:16
2018-02-03T00:22:40Z,0,98,0,0,2018-02-03 00:21:16
2018-02-03T00:22:41Z,0,98,0,0,2018-02-03 00:21:16
2018-02-03T00:22:42Z,0,99,0,0,2018-02-03 00:21:16
2018-02-03T00:22:43Z,0,99,0,0,2018-02-03 00:21:16
2018-02-03T00:22:44Z,0,100,0,0,2018-02-03 00:21:16
2018-02-03T00:22:45Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:46Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:47Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:48Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:49Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:50Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:51Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:52Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:53Z,0,102,0,0,2018-02-03 00:21:16
2018-02-03T00:22:54Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:55Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:56Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:57Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:58Z,0,101,0,0,2018-02-03 00:21:16
2018-02-03T00:22:59Z,0,101,0,0,2018-02-03 00:21:16
