longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-12-07T14:21:08Z,0,0,79,0,0,0,10098949921
NA,NA,2022-12-07T14:21:09Z,0,0,79,0,1,0,10098949921
NA,NA,2022-12-07T14:21:10Z,0,0,80,0,2,0,10098949921
NA,NA,2022-12-07T14:21:11Z,0,0,78,0,3,0,10098949921
NA,NA,2022-12-07T14:21:12Z,0,0,79,0,4,0,10098949921
NA,NA,2022-12-07T14:21:13Z,0,0,77,0,5,0,10098949921
NA,NA,2022-12-07T14:21:14Z,0,0,77,0,6,0,10098949921
NA,NA,2022-12-07T14:21:15Z,0,0,78,99,7,0,10098949921
NA,NA,2022-12-07T14:21:16Z,6.17,6.168,82,104,8,0,10098949921
NA,NA,2022-12-07T14:21:17Z,12.25,6.084,84,104,9,0,10098949921
NA,NA,2022-12-07T14:21:18Z,16.48,4.199,85,104,10,0,10098949921
NA,NA,2022-12-07T14:21:19Z,20.35,3.9,86,104,11,0,10098949921
NA,NA,2022-12-07T14:21:20Z,24.27,3.919,87,104,12,0,10098949921
NA,NA,2022-12-07T14:21:21Z,28.65,4.376,87,104,13,0,10098949921
NA,NA,2022-12-07T14:21:22Z,34.37,5.72,94,104,14,0,10098949921
NA,NA,2022-12-07T14:21:23Z,40.87,6.494,94,104,15,0,10098949921
NA,NA,2022-12-07T14:21:24Z,47.68,6.811,94,104,16,0,10098949921
NA,NA,2022-12-07T14:21:25Z,54.24,6.569,101,104,17,0,10098949921
NA,NA,2022-12-07T14:21:26Z,60.73,6.485,105,104,18,0,10098949921
NA,NA,2022-12-07T14:21:27Z,67.11,6.373,110,104,19,0,10098949921
NA,NA,2022-12-07T14:21:28Z,73.35,6.252,115,104,20,0,10098949921
NA,NA,2022-12-07T14:21:29Z,79.89,6.531,120,104,21,0,10098949921
NA,NA,2022-12-07T14:21:30Z,86.01,6.13,122,104,22,0,10098949921
NA,NA,2022-12-07T14:21:31Z,91.25,5.235,124,104,23,0,10098949921
NA,NA,2022-12-07T14:21:32Z,95.88,4.628,126,104,24,0,10098949921
NA,NA,2022-12-07T14:21:33Z,101.28,5.402,127,102,25,0,10098949921
NA,NA,2022-12-07T14:21:34Z,107.22,5.944,127,102,26,0,10098949921
NA,NA,2022-12-07T14:21:35Z,113.48,6.261,127,102,27,0,10098949921
NA,NA,2022-12-07T14:21:36Z,119.74,6.261,127,100,28,0,10098949921
NA,NA,2022-12-07T14:21:37Z,126.06,6.317,126,100,29,0,10098949921
NA,NA,2022-12-07T14:21:38Z,132.48,6.42,128,100,30,0,10098949921
NA,NA,2022-12-07T14:21:39Z,138.92,6.438,124,100,31,0,10098949921
NA,NA,2022-12-07T14:21:40Z,145.31,6.392,124,98,32,0,10098949921
NA,NA,2022-12-07T14:21:41Z,151.53,6.224,124,98,33,0,10098949921
NA,NA,2022-12-07T14:21:42Z,157.57,6.028,123,100,34,0,10098949921
NA,NA,2022-12-07T14:21:43Z,163.77,6.205,122,100,35,0,10098949921
NA,NA,2022-12-07T14:21:44Z,169.91,6.14,122,100,36,0,10098949921
NA,NA,2022-12-07T14:21:45Z,176.01,6.102,124,100,37,0,10098949921
NA,NA,2022-12-07T14:21:46Z,182.1,6.084,125,98,38,0,10098949921
NA,NA,2022-12-07T14:21:47Z,188.09,5.99,125,98,39,0,10098949921
NA,NA,2022-12-07T14:21:48Z,194,5.916,128,92,40,0,10098949921
NA,NA,2022-12-07T14:21:49Z,198.88,4.88,128,92,41,0,10098949921
NA,NA,2022-12-07T14:21:50Z,202.5,3.62,129,92,42,0,10098949921
