timestamp,distance,heart_rate,key
2019-09-17T20:13:47Z,0,78,2019-09-17 20:13:47
2019-09-17T20:13:48Z,0,79,2019-09-17 20:13:47
2019-09-17T20:13:49Z,0,79,2019-09-17 20:13:47
2019-09-17T20:13:50Z,0,79,2019-09-17 20:13:47
2019-09-17T20:13:51Z,0,79,2019-09-17 20:13:47
2019-09-17T20:13:52Z,0,79,2019-09-17 20:13:47
2019-09-17T20:13:53Z,0,79,2019-09-17 20:13:47
2019-09-17T20:13:54Z,0,80,2019-09-17 20:13:47
2019-09-17T20:13:55Z,0,82,2019-09-17 20:13:47
2019-09-17T20:13:56Z,0,83,2019-09-17 20:13:47
2019-09-17T20:13:57Z,0,86,2019-09-17 20:13:47
2019-09-17T20:13:58Z,0,87,2019-09-17 20:13:47
2019-09-17T20:13:59Z,0,88,2019-09-17 20:13:47
2019-09-17T20:14:00Z,0,89,2019-09-17 20:13:47
2019-09-17T20:14:01Z,0,90,2019-09-17 20:13:47
2019-09-17T20:14:02Z,0,91,2019-09-17 20:13:47
2019-09-17T20:14:03Z,0,91,2019-09-17 20:13:47
2019-09-17T20:14:04Z,0,91,2019-09-17 20:13:47
2019-09-17T20:14:05Z,0,91,2019-09-17 20:13:47
2019-09-17T20:14:06Z,0,91,2019-09-17 20:13:47
2019-09-17T20:14:07Z,0,93,2019-09-17 20:13:47
2019-09-17T20:14:08Z,0,94,2019-09-17 20:13:47
2019-09-17T20:14:09Z,0,94,2019-09-17 20:13:47
2019-09-17T20:14:10Z,0,96,2019-09-17 20:13:47
2019-09-17T20:14:11Z,0,96,2019-09-17 20:13:47
2019-09-17T20:14:12Z,0,98,2019-09-17 20:13:47
2019-09-17T20:14:13Z,0,99,2019-09-17 20:13:47
2019-09-17T20:14:14Z,0,100,2019-09-17 20:13:47
2019-09-17T20:14:15Z,0,100,2019-09-17 20:13:47
2019-09-17T20:14:16Z,0,101,2019-09-17 20:13:47
2019-09-17T20:14:17Z,0,101,2019-09-17 20:13:47
2019-09-17T20:14:18Z,0,101,2019-09-17 20:13:47
2019-09-17T20:14:19Z,0,101,2019-09-17 20:13:47
2019-09-17T20:14:20Z,0,101,2019-09-17 20:13:47
2019-09-17T20:14:21Z,0,102,2019-09-17 20:13:47
2019-09-17T20:14:22Z,0,102,2019-09-17 20:13:47
2019-09-17T20:14:23Z,0,102,2019-09-17 20:13:47
2019-09-17T20:14:24Z,0,102,2019-09-17 20:13:47
2019-09-17T20:14:25Z,0,102,2019-09-17 20:13:47
2019-09-17T20:14:26Z,0,102,2019-09-17 20:13:47
2019-09-17T20:14:27Z,0,103,2019-09-17 20:13:47
2019-09-17T20:14:28Z,0,103,2019-09-17 20:13:47
2019-09-17T20:14:29Z,0,103,2019-09-17 20:13:47
2019-09-17T20:14:30Z,0,103,2019-09-17 20:13:47
2019-09-17T20:14:31Z,0,103,2019-09-17 20:13:47
2019-09-17T20:14:32Z,0,108,2019-09-17 20:13:47
2019-09-17T20:14:33Z,0,108,2019-09-17 20:13:47
2019-09-17T20:14:34Z,0,108,2019-09-17 20:13:47
2019-09-17T20:14:35Z,0,108,2019-09-17 20:13:47
2019-09-17T20:14:36Z,0,108,2019-09-17 20:13:47
2019-09-17T20:14:37Z,0,108,2019-09-17 20:13:47
2019-09-17T20:14:38Z,0,117,2019-09-17 20:13:47
2019-09-17T20:14:39Z,0,117,2019-09-17 20:13:47
