longitude,latitude,timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2021-06-11T19:04:42Z,1.4,1.4,0,100,0,0,6941118511
NA,NA,2021-06-11T19:04:43Z,2.8,1.4,0,100,1,0,6941118511
NA,NA,2021-06-11T19:04:44Z,4.2,1.4,0,100,2,0,6941118511
NA,NA,2021-06-11T19:04:45Z,5.6,1.4,0,NA,3,0,6941118511
NA,NA,2021-06-11T19:04:46Z,7,1.4,0,85,4,0,6941118511
NA,NA,2021-06-11T19:04:47Z,8.4,1.4,55,84,5,0,6941118511
NA,NA,2021-06-11T19:04:48Z,10.34,1.941,86,84,6,0,6941118511
NA,NA,2021-06-11T19:04:49Z,13.8,3.462,86,83,7,0,6941118511
NA,NA,2021-06-11T19:04:50Z,17.26,3.462,86,83,8,0,6941118511
NA,NA,2021-06-11T19:04:51Z,20.7,3.434,86,83,9,0,6941118511
NA,NA,2021-06-11T19:04:52Z,23.95,3.256,84,83,10,0,6941118511
NA,NA,2021-06-11T19:04:53Z,27.13,3.182,84,82,11,0,6941118511
NA,NA,2021-06-11T19:04:54Z,30.37,3.238,84,82,12,0,6941118511
NA,NA,2021-06-11T19:04:55Z,33.59,3.219,84,82,13,0,6941118511
NA,NA,2021-06-11T19:04:56Z,36.71,3.116,84,82,14,0,6941118511
NA,NA,2021-06-11T19:04:57Z,39.92,3.21,85,82,15,0,6941118511
NA,NA,2021-06-11T19:04:58Z,43.12,3.2,85,82,16,0,6941118511
NA,NA,2021-06-11T19:04:59Z,46.33,3.21,85,82,17,0,6941118511
NA,NA,2021-06-11T19:05:00Z,49.57,3.247,84,81,18,0,6941118511
NA,NA,2021-06-11T19:05:01Z,52.87,3.294,84,80,19,0,6941118511
NA,NA,2021-06-11T19:05:02Z,56.09,3.219,84,79,20,0,6941118511
NA,NA,2021-06-11T19:05:03Z,59.31,3.219,84,80,21,0,6941118511
NA,NA,2021-06-11T19:05:04Z,62.52,3.219,84,81,22,0,6941118511
NA,NA,2021-06-11T19:05:05Z,65.76,3.238,84,82,23,0,6941118511
NA,NA,2021-06-11T19:05:06Z,69,3.238,84,83,24,0,6941118511
NA,NA,2021-06-11T19:05:07Z,72.28,3.275,84,87,25,0,6941118511
NA,NA,2021-06-11T19:05:08Z,75.56,3.284,84,101,26,0,6941118511
NA,NA,2021-06-11T19:05:09Z,78.89,3.331,84,103,27,0,6941118511
NA,NA,2021-06-11T19:05:10Z,82.14,3.238,83,106,28,0,6941118511
NA,NA,2021-06-11T19:05:11Z,85.17,3.042,83,108,29,0,6941118511
NA,NA,2021-06-11T19:05:12Z,87.82,2.65,83,109,30,0,6941118511
NA,NA,2021-06-11T19:05:13Z,90.78,2.958,83,111,31,0,6941118511
NA,NA,2021-06-11T19:05:14Z,93.84,3.06,83,111,32,0,6941118511
NA,NA,2021-06-11T19:05:15Z,96.89,3.051,84,111,33,0,6941118511
NA,NA,2021-06-11T19:05:16Z,99.94,3.051,84,111,34,0,6941118511
NA,NA,2021-06-11T19:05:17Z,102.99,3.042,84,111,35,0,6941118511
NA,NA,2021-06-11T19:05:18Z,105.78,2.79,84,111,36,0,6941118511
NA,NA,2021-06-11T19:05:19Z,108.4,2.631,83,111,37,0,6941118511
NA,NA,2021-06-11T19:05:20Z,110.95,2.538,83,111,38,0,6941118511
NA,NA,2021-06-11T19:05:21Z,113.62,2.678,83,111,39,0,6941118511
NA,NA,2021-06-11T19:05:22Z,116.58,2.958,83,111,40,0,6941118511
NA,NA,2021-06-11T19:05:23Z,119.64,3.06,84,111,41,0,6941118511
NA,NA,2021-06-11T19:05:24Z,122.82,3.182,84,111,42,0,6941118511
NA,NA,2021-06-11T19:05:25Z,126.1,3.275,83,111,43,0,6941118511
NA,NA,2021-06-11T19:05:26Z,129.38,3.284,83,112,44,0,6941118511
NA,NA,2021-06-11T19:05:27Z,132.59,3.21,83,112,45,0,6941118511
NA,NA,2021-06-11T19:05:28Z,135.89,3.294,83,112,46,0,6941118511
NA,NA,2021-06-11T19:05:29Z,139.04,3.154,83,112,47,0,6941118511
NA,NA,2021-06-11T19:05:30Z,142.19,3.154,83,112,48,0,6941118511
NA,NA,2021-06-11T19:05:31Z,145.4,3.21,84,113,49,0,6941118511
NA,NA,2021-06-11T19:05:32Z,148.65,3.247,84,113,50,0,6941118511
NA,NA,2021-06-11T19:05:33Z,151.9,3.247,84,115,51,0,6941118511
NA,NA,2021-06-11T19:05:34Z,155.12,3.228,84,119,52,0,6941118511
NA,NA,2021-06-11T19:05:35Z,158.37,3.247,84,119,53,0,6941118511
NA,NA,2021-06-11T19:05:36Z,161.65,3.275,83,121,54,0,6941118511
NA,NA,2021-06-11T19:05:37Z,164.92,3.275,83,122,55,0,6941118511
NA,NA,2021-06-11T19:05:38Z,168.21,3.294,83,123,56,0,6941118511
NA,NA,2021-06-11T19:05:39Z,171.52,3.303,83,124,57,0,6941118511
NA,NA,2021-06-11T19:05:40Z,174.79,3.266,83,124,58,0,6941118511
NA,NA,2021-06-11T19:05:41Z,178.13,3.35,83,123,59,0,6941118511
NA,NA,2021-06-11T19:05:42Z,181.42,3.284,83,123,60,0,6941118511
NA,NA,2021-06-11T19:05:43Z,184.73,3.312,83,124,61,0,6941118511
NA,NA,2021-06-11T19:05:44Z,188.05,3.322,83,124,62,0,6941118511
NA,NA,2021-06-11T19:05:45Z,191.37,3.322,83,123,63,0,6941118511
NA,NA,2021-06-11T19:05:46Z,194.59,3.21,83,123,64,0,6941118511
NA,NA,2021-06-11T19:05:47Z,197.89,3.303,83,123,65,0,6941118511
NA,NA,2021-06-11T19:05:48Z,201.23,3.34,82,123,66,0,6941118511
NA,NA,2021-06-11T19:05:49Z,204.44,3.21,82,123,67,0,6941118511
NA,NA,2021-06-11T19:05:50Z,207.54,3.107,82,123,68,0,6941118511
NA,NA,2021-06-11T19:05:51Z,210.67,3.126,83,123,69,0,6941118511
NA,NA,2021-06-11T19:05:52Z,213.86,3.191,83,123,70,0,6941118511
NA,NA,2021-06-11T19:05:53Z,217.05,3.191,83,122,71,0,6941118511
NA,NA,2021-06-11T19:05:54Z,220.22,3.163,83,122,72,0,6941118511
NA,NA,2021-06-11T19:05:55Z,223.45,3.228,82,122,73,0,6941118511
NA,NA,2021-06-11T19:05:56Z,226.57,3.126,82,122,74,0,6941118511
NA,NA,2021-06-11T19:05:57Z,229.29,2.725,82,122,75,0,6941118511
NA,NA,2021-06-11T19:05:58Z,231.62,2.323,82,121,76,0,6941118511
NA,NA,2021-06-11T19:05:59Z,233.82,2.202,82,120,77,0,6941118511
NA,NA,2021-06-11T19:06:00Z,233.82,0,0,120,78,0,6941118511
NA,NA,2021-06-11T19:06:01Z,233.82,0,0,120,79,0,6941118511
NA,NA,2021-06-11T19:06:02Z,233.82,0,0,121,80,0,6941118511
NA,NA,2021-06-11T19:06:03Z,233.82,0,0,119,81,0,6941118511
NA,NA,2021-06-11T19:06:04Z,233.82,0,0,117,82,0,6941118511
NA,NA,2021-06-11T19:06:05Z,233.82,0,0,114,83,0,6941118511
NA,NA,2021-06-11T19:06:06Z,233.82,0,0,114,84,0,6941118511
NA,NA,2021-06-11T19:06:07Z,233.82,0,0,113,85,0,6941118511
NA,NA,2021-06-11T19:06:08Z,233.82,0,0,109,86,0,6941118511
NA,NA,2021-06-11T19:06:09Z,233.82,0,58,104,87,0,6941118511
NA,NA,2021-06-11T19:06:10Z,235.11,1.288,58,102,88,0,6941118511
NA,NA,2021-06-11T19:06:11Z,236.58,1.474,58,100,89,0,6941118511
NA,NA,2021-06-11T19:06:12Z,238.28,1.698,58,99,90,0,6941118511
NA,NA,2021-06-11T19:06:13Z,240,1.717,58,98,91,0,6941118511
NA,NA,2021-06-11T19:06:14Z,240,0,0,97,92,0,6941118511
NA,NA,2021-06-11T19:06:15Z,240,0,0,99,93,0,6941118511
NA,NA,2021-06-11T19:06:16Z,240,0,0,100,94,0,6941118511
NA,NA,2021-06-11T19:06:17Z,240,0,0,104,95,0,6941118511
NA,NA,2021-06-11T19:06:18Z,240,0,0,108,96,0,6941118511
NA,NA,2021-06-11T19:06:19Z,240,0,84,110,97,0,6941118511
NA,NA,2021-06-11T19:06:20Z,243.16,3.163,84,112,98,0,6941118511
NA,NA,2021-06-11T19:06:21Z,246.43,3.275,84,113,99,0,6941118511
NA,NA,2021-06-11T19:06:22Z,249.72,3.284,83,114,100,0,6941118511
NA,NA,2021-06-11T19:06:23Z,253.01,3.284,83,114,101,0,6941118511
NA,NA,2021-06-11T19:06:24Z,256.29,3.284,83,114,102,0,6941118511
NA,NA,2021-06-11T19:06:25Z,259.57,3.284,83,114,103,0,6941118511
NA,NA,2021-06-11T19:06:26Z,262.78,3.21,83,113,104,0,6941118511
