distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
5.75,5.58,91,0,294.61,44.98588856309652,-93.18899371661246,6768910156,293.99734523809525,-0.6126547619047642,2021-05-12T22:09:16Z
11.59,5.318,91,1,294.54,44.98588588088751,-93.1890678126365,6768910156,293.95884593837536,-0.5811540616246589,2021-05-12T22:09:17Z
23.72,5.617,89,2,294.52,44.985881857573986,-93.18922145292164,6768910156,293.9166084656085,-0.6033915343915055,2021-05-12T22:09:18Z
35.88,5.43,91,4,294.37,44.98588361777365,-93.18937567994,6768910156,293.86986967418545,-0.5001303258145526,2021-05-12T22:09:20Z
41.68,5.524,91,5,294.35,44.98588311485946,-93.18944927304985,6768910156,293.81873333333334,-0.5312666666666814,2021-05-12T22:09:21Z
47.42,5.496,93,6,294.11,44.98588554561138,-93.1895218603313,6768910156,293.7634195011338,-0.3465804988662171,2021-05-12T22:09:22Z
52.73,5.225,94,7,294.03,44.98588889837265,-93.18958908319472,6768910156,293.70436796536796,-0.32563203463200807,2021-05-12T22:09:23Z
58.14,5.235,94,8,293.99,44.985893592238426,-93.18965731188656,6768910156,293.64243892339545,-0.34756107660456337,2021-05-12T22:09:24Z
63.56,5.057,94,9,293.91,44.98590021394193,-93.18972554057837,6768910156,293.5773968253968,-0.3326031746032072,2021-05-12T22:09:25Z
68.64,4.712,94,10,293.83,44.98590800911188,-93.18978899158536,6768910156,293.5099580952381,-0.3200419047618652,2021-05-12T22:09:26Z
74.12,4.581,94,11,293.78,44.985911110416055,-93.1898583099246,6768910156,293.44023443223443,-0.33976556776553934,2021-05-12T22:09:27Z
79.05,4.684,92,12,293.72,44.985912535339594,-93.18992083892226,6768910156,293.36879717813054,-0.35120282186949225,2021-05-12T22:09:28Z
84.61,4.693,92,13,293.7,44.985910188406706,-93.18999141454697,6768910156,293.2964931972789,-0.40350680272109685,2021-05-12T22:09:29Z
90.2,5.235,91,14,293.67,44.98591002076864,-93.1900623254478,6768910156,293.2239540229885,-0.44604597701152215,2021-05-12T22:09:30Z
95.98,5.552,90,15,293.64,44.98591077513993,-93.19013558328152,6768910156,293.1520126984127,-0.48798730158728176,2021-05-12T22:09:31Z
102.31,6.093,90,16,293.53,44.98590993694961,-93.1902158819139,6768910156,293.08125652841784,-0.4487434715821337,2021-05-12T22:09:32Z
109.37,6.476,91,17,293.37,44.985908260568976,-93.19030531682074,6768910156,292.9638371735791,-0.4061628264208821,2021-05-12T22:09:33Z
116.2,6.317,93,18,293.26,44.98591077513993,-93.1903919018805,6768910156,292.8442242703533,-0.4157757296466684,2021-05-12T22:09:34Z
122.96,6.448,95,19,293.04,44.98591295443475,-93.19047764874996,6768910156,292.72322580645164,-0.3167741935483832,2021-05-12T22:09:35Z
130.16,6.783,95,20,292.89,44.98591781593859,-93.19056892767549,6768910156,292.60073732718894,-0.28926267281104856,2021-05-12T22:09:36Z
137.61,6.802,97,21,292.66,44.985919492319226,-93.19066347554326,6768910156,292.477465437788,-0.18253456221202669,2021-05-12T22:09:37Z
144.43,6.541,99,22,292.45,44.98592276126146,-93.19074980914591,6768910156,292.3520276497696,-0.09797235023040685,2021-05-12T22:09:38Z
151.35,6.625,101,23,292.26,44.98592829331755,-93.19083731621504,6768910156,292.22433179723504,-0.03566820276495264,2021-05-12T22:09:39Z
158.3,6.737,101,24,292.04,44.985932148993015,-93.19092532619834,6768910156,292.0936866359447,0.053686635944700356,2021-05-12T22:09:40Z
165.39,6.765,102,25,291.91,44.98593349009752,-93.1910153478384,6768910156,291.9612903225806,0.05129032258059851,2021-05-12T22:09:41Z
172.36,6.737,102,26,291.75,44.98593080788851,-93.19110369309784,6768910156,291.82654377880186,0.07654377880186303,2021-05-12T22:09:42Z
179.12,6.522,101,27,291.5,44.98592552728951,-93.19118902087212,6768910156,291.6893548387097,0.18935483870967573,2021-05-12T22:09:43Z
185.61,6.373,100,28,291.33,44.985921839252114,-93.1912711635232,6768910156,291.54990783410136,0.21990783410137738,2021-05-12T22:09:44Z
191.87,6.093,98,29,291.09,44.98591857030988,-93.19135054014625,6768910156,291.40940092165897,0.31940092165899614,2021-05-12T22:09:45Z
197.73,5.626,96,30,290.96,44.98591421172023,-93.19142463617028,6768910156,291.2688940092166,0.30889400921660126,2021-05-12T22:09:46Z
202.96,5.263,94,31,290.87,44.98590876348317,-93.19149043411016,6768910156,291.12870967741935,0.2587096774193469,2021-05-12T22:09:47Z
208.3,5.552,94,32,290.85,44.98589904047549,-93.19155681878328,6768910156,290.98981566820277,0.13981566820274338,2021-05-12T22:09:48Z
214.11,5.804,93,33,290.86,44.98588613234461,-93.19162814877927,6768910156,290.85294930875574,-0.007050691244273821,2021-05-12T22:09:49Z
220.26,6.028,94,34,290.75,44.985869033262134,-93.19170241244136,6768910156,290.7190322580645,-0.03096774193551255,2021-05-12T22:09:50Z
226.63,6.065,95,35,290.71,44.98585017398,-93.19177877157928,6768910156,290.5889861751152,-0.12101382488475565,2021-05-12T22:09:51Z
233.01,6.336,97,36,290.39,44.98583257198334,-93.19185563363136,6768910156,290.4636405529954,0.07364055299541405,2021-05-12T22:09:52Z
240.01,6.615,99,37,290.23,44.98581329360604,-93.19194020703436,6768910156,290.343133640553,0.1131336405529737,2021-05-12T22:09:53Z
246.61,6.541,102,38,290.16,44.985796278342605,-93.1920204218477,6768910156,290.2275115207373,0.06751152073729827,2021-05-12T22:09:54Z
253.28,6.531,105,39,290.06,44.98578001745045,-93.19210189394651,6768910156,290.1165437788018,0.056543778801824374,2021-05-12T22:09:55Z
260.27,6.783,107,40,289.76,44.98576685786247,-93.19218847900628,6768910156,290.0106451612903,0.250645161290322,2021-05-12T22:09:56Z
267.21,6.858,108,41,289.57,44.9857568833977,-93.1922754831612,6768910156,289.9094930875576,0.33949308755762786,2021-05-12T22:09:57Z
274.81,6.793,110,42,289.48,44.98574900440872,-93.19237120449544,6768910156,289.81327188940094,0.333271889400919,2021-05-12T22:09:58Z
282.13,6.83,110,43,289.38,44.98574531637132,-93.19246390834452,6768910156,289.721935483871,0.3419354838709978,2021-05-12T22:09:59Z
289.65,6.821,111,44,289.31,44.985743556171656,-93.19255921058355,6768910156,289.63511520737325,0.3251152073732442,2021-05-12T22:10:00Z
297.71,7.082,112,45,289.27,44.98575252480805,-93.19266063161194,6768910156,289.55350230414746,0.28350230414747557,2021-05-12T22:10:01Z
305.44,7.353,112,46,289.22,44.985769456252456,-93.19275576621294,6768910156,289.47769585253457,0.25769585253453897,2021-05-12T22:10:02Z
313.33,7.446,112,47,289.15,44.985787980258465,-93.19285232573748,6768910156,289.4095852534562,0.25958525345623684,2021-05-12T22:10:03Z
321.36,7.446,112,48,289.11,44.98580742627382,-93.19295031018557,6768910156,289.35082949308753,0.24082949308751722,2021-05-12T22:10:04Z
329.17,7.381,112,49,289.03,44.98582779429853,-93.19304519332944,6768910156,289.30387096774194,0.2738709677419706,2021-05-12T22:10:05Z
336.91,7.297,112,50,288.98,44.985849084332585,-93.19313873536883,6768910156,289.27023041474655,0.29023041474653155,2021-05-12T22:10:06Z
344.48,7.493,113,51,288.94,44.98587322421372,-93.19322858937085,6768910156,289.25202764976956,0.3120276497695613,2021-05-12T22:10:07Z
352.11,7.278,113,52,288.9,44.98589778319001,-93.19331903010608,6768910156,289.2499539170507,0.3499539170506978,2021-05-12T22:10:08Z
359.9,7.418,115,53,288.87,44.98592250980437,-93.19341156631708,6768910156,289.26658986175113,0.3965898617511243,2021-05-12T22:10:09Z
367.58,7.455,116,54,288.9,44.98594371601939,-93.19350418634713,6768910156,289.3013364055299,0.4013364055299462,2021-05-12T22:10:10Z
375.15,7.371,117,55,288.83,44.98596425168216,-93.19359571672976,6768910156,289.3547926267281,0.5247926267281287,2021-05-12T22:10:11Z
382.49,7.157,118,56,288.74,44.98598503880203,-93.1936840619892,6768910156,289.424930875576,0.6849308755760148,2021-05-12T22:10:12Z
389.46,6.709,118,57,288.7,44.986003478989005,-93.1937686353922,6768910156,289.5106451612903,0.8106451612903243,2021-05-12T22:10:13Z
395.87,6.27,119,58,288.65,44.98602284118533,-93.19384524598718,6768910156,289.61138248847925,0.9613824884792734,2021-05-12T22:10:14Z
401.79,5.589,119,59,288.6,44.98604773543775,-93.1939116306603,6768910156,289.72677419354835,1.1267741935483286,2021-05-12T22:10:15Z
407.34,5.207,118,60,288.58,44.98606751672923,-93.1939764227718,6768910156,289.8544239631336,1.2744239631336427,2021-05-12T22:10:16Z
412.86,5.374,118,61,288.66,44.98608570545912,-93.19404146634042,6768910156,289.99451612903226,1.334516129032238,2021-05-12T22:10:17Z
418.53,5.729,118,62,288.64,44.986103894189,-93.19410877302288,6768910156,290.1457142857143,1.5057142857143049,2021-05-12T22:10:18Z
424.5,5.86,119,63,288.81,44.98612065799534,-93.1941806897521,6768910156,290.3079262672811,1.497926267281116,2021-05-12T22:10:19Z
430.57,6.177,118,64,289.07,44.98613608069718,-93.1942544505,6768910156,290.4811059907834,1.411105990783426,2021-05-12T22:10:20Z
436.67,6.093,119,65,289.57,44.986149575561285,-93.194329384714365,6768910156,290.66470046082947,1.094700460829472,2021-05-12T22:10:21Z
442.61,5.953,119,66,290.01,44.98616298660636,-93.194402391091,6768910156,290.8588479262673,0.8488479262672968,2021-05-12T22:10:22Z
448.42,5.608,119,67,290.44,44.98617706820369,-93.19447330199182,6768910156,291.06327188940094,0.6232718894009395,2021-05-12T22:10:23Z
453.81,5.216,120,68,290.82,44.986188132315874,-93.194539854303,6768910156,291.27705069124426,0.45705069124426245,2021-05-12T22:10:24Z
458.87,5.057,121,69,291.28,44.98619852587581,-93.19460238330066,6768910156,291.50018433179724,0.22018433179727026,2021-05-12T22:10:25Z
463.67,4.871,121,70,291.52,44.98620958998799,-93.19466130807996,6768910156,291.7325806451613,0.21258064516132436,2021-05-12T22:10:26Z
468.34,4.684,122,71,292.03,44.98621855862439,-93.19471897557378,6768910156,291.97405529953915,-0.055944700460827335,2021-05-12T22:10:27Z
472.82,4.525,123,72,292.32,44.98622752726078,-93.19477446377276,6768910156,292.2242396313364,-0.09576036866360482,2021-05-12T22:10:28Z
477.13,4.348,124,73,292.84,44.98623582534492,-93.194827940315,6768910156,292.48244239631333,-0.3575576036866437,2021-05-12T22:10:29Z
