distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
5.07,5.02,109,0,277.93,45.01319261267781,-93.15325889736414,6768865897,277.6771101190476,-0.2528898809524094,2021-05-12T21:15:36Z
10.15,4.917,109,1,277.86,45.013209879398346,-93.15331866033377,6768865897,277.6665238095238,-0.1934761904761899,2021-05-12T21:15:37Z
15.26,4.805,110,2,277.85,45.013234689831734,-93.15337339416146,6768865897,277.6470343915344,-0.20296560846560396,2021-05-12T21:15:38Z
19.91,4.572,110,3,277.74,45.01325690187514,-93.15342351794244,6768865897,277.6189949874687,-0.12100501253132734,2021-05-12T21:15:39Z
19.91,4.572,110,4,277.74,45.01325690187514,-93.15342351794244,6768865897,277.5844023809524,-0.1555976190476258,2021-05-12T21:15:40Z
29.33,4.74,110,5,277.64,45.013285065069795,-93.15353566780686,6768865897,277.5470498866213,-0.09295011337866299,2021-05-12T21:15:41Z
29.33,4.74,110,6,277.64,45.013285065069795,-93.15353566780686,6768865897,277.51224891774893,-0.12775108225105214,2021-05-12T21:15:42Z
39.61,5.123,111,7,277.56,45.01328422687948,-93.15366634167732,6768865897,277.4846356107661,-0.07536438923392552,2021-05-12T21:15:43Z
44.88,5.095,111,8,277.53,45.0132795330137,-93.15373297780752,6768865897,277.46670436507935,-0.06329563492062107,2021-05-12T21:15:44Z
44.88,5.095,112,9,277.53,45.0132795330137,-93.15373297780752,6768865897,277.4591219047619,-0.07087809523807209,2021-05-12T21:15:45Z
55.1,4.936,112,10,277.51,45.013265032321215,-93.153861137107,6768865897,277.462836996337,-0.047163003663001746,2021-05-12T21:15:46Z
55.1,4.936,112,11,277.51,45.013265032321215,-93.153861137107,6768865897,277.47558906525575,-0.03441093474424406,2021-05-12T21:15:47Z
65.13,4.927,112,12,277.67,45.01324818469584,-93.15398619510232,6768865897,277.4973282312925,-0.17267176870751655,2021-05-12T21:15:48Z
70.14,4.815,113,13,277.79,45.013243071734905,-93.15404931083322,6768865897,277.5247602627258,-0.26523973727421435,2021-05-12T21:15:49Z
70.14,4.815,113,14,277.79,45.013243071734905,-93.15404931083322,6768865897,277.55574444444443,-0.23425555555559185,2021-05-12T21:15:50Z
74.8,4.497,113,15,277.87,45.01324567012489,-93.15410831943154,6768865897,277.58979877112137,-0.28020122887863863,2021-05-12T21:15:51Z
82.66,3.378,113,16,277.66,45.01327986828983,-93.15419373102486,6768865897,277.6197296466974,-0.04027035330261697,2021-05-12T21:15:52Z
86.3,3.527,112,17,277.49,45.01330736093223,-93.1542189605534,6768865897,277.6573886328725,0.1673886328724734,2021-05-12T21:15:53Z
90.5,4.264,112,18,277.12,45.01334013417363,-93.1542456150055,6768865897,277.7035023041475,0.5835023041474869,2021-05-12T21:15:54Z
94.81,4.721,112,19,276.76,45.01336511224508,-93.15428752452137,6768865897,277.75599078341014,0.99599078341015,2021-05-12T21:15:55Z
99.25,4.637,112,20,276.52,45.013377936556935,-93.15434125252068,6768865897,277.8148387096774,1.2948387096774354,2021-05-12T21:15:56Z
103.98,4.665,112,21,276.38,45.0133815407753,-93.15440143458544,6768865897,277.8799078341014,1.499907834101407,2021-05-12T21:15:57Z
108.92,4.833,112,22,276.56,45.01338195987046,-93.1544642150402,6768865897,277.95142857142855,1.3914285714285484,2021-05-12T21:15:58Z
113.94,4.936,111,23,276.77,45.013382295146585,-93.15452808514236,6768865897,278.02903225806455,1.2590322580645648,2021-05-12T21:15:59Z
119.16,5.132,111,24,277.36,45.01338263042271,-93.15459430217744,6768865897,278.1110599078341,0.7510599078340761,2021-05-12T21:16:00Z
124.44,5.188,111,25,277.79,45.01338405534625,-93.15466127358376,6768865897,278.19658986175114,0.4065898617511152,2021-05-12T21:16:01Z
129.56,5.02,112,26,278,45.01338548026979,-93.15472623333336,6768865897,278.2873271889401,0.2873271889400826,2021-05-12T21:16:02Z
134.57,4.927,114,27,278.08,45.01338296569884,-93.15478993579744,6768865897,278.38437788018433,0.3043778801843473,2021-05-12T21:16:03Z
139.54,4.964,115,28,278.33,45.01338640227914,-93.15485280007124,6768865897,278.4870046082949,0.15700460829492613,2021-05-12T21:16:04Z
144.53,4.917,116,29,278.32,45.013387659564614,-93.15491616725922,6768865897,278.59506912442396,0.2750691244239647,2021-05-12T21:16:05Z
149.5,4.936,117,30,278.71,45.01338933594525,-93.1549792829901,6768865897,278.70986175115206,-1.3824884791802106e-4,2021-05-12T21:16:06Z
154.42,4.964,117,31,278.82,45.01339285634458,-93.15504147671165,6768865897,278.8338709677419,0.013870967741922868,2021-05-12T21:16:07Z
159.26,4.805,118,32,278.92,45.01339620910585,-93.1551027484238,6768865897,278.9688479262673,0.0488479262672854,2021-05-12T21:16:08Z
164.11,4.712,118,33,279.1,45.01339579001069,-93.1551645230502,6768865897,279.11585253456224,0.015852534562213805,2021-05-12T21:16:09Z
168.86,4.684,119,34,279.21,45.01338807865977,-93.15522487275302,6768865897,279.27529953917053,0.06529953917055309,2021-05-12T21:16:10Z
173.38,4.553,119,35,279.86,45.01338489353657,-93.1552824564278,6768865897,279.4478341013825,-0.4121658986175021,2021-05-12T21:16:11Z
177.92,4.563,119,36,279.94,45.0133815407753,-93.1553405430168,6768865897,279.6315207373272,-0.30847926267279036,2021-05-12T21:16:12Z
177.92,4.563,120,37,279.94,45.0133815407753,-93.1553405430168,6768865897,279.82244239631336,-0.11755760368663459,2021-05-12T21:16:13Z
186.28,4.329,121,38,279.83,45.01338648609817,-93.15544623881578,6768865897,280.01640552995394,0.18640552995395865,2021-05-12T21:16:14Z
190.18,4.087,121,39,279.94,45.0133868213743,-93.15549577586351,6768865897,280.2107834101383,0.27078341013827867,2021-05-12T21:16:15Z
194.15,4.05,122,40,280.18,45.0133900064975,-93.1555458996445,6768865897,280.40244239631335,0.2224423963133404,2021-05-12T21:16:16Z
198.25,4.04,123,41,280.3,45.01338950358331,-93.15559803508222,6768865897,280.58838709677417,0.28838709677415864,2021-05-12T21:16:17Z
202.38,4.059,124,42,280.59,45.01338833011687,-93.15565042197704,6768865897,280.7675576036866,0.17755760368663687,2021-05-12T21:16:18Z
206.12,3.76,125,43,280.73,45.013387240469456,-93.155697863549,6768865897,280.9373271889401,0.2073271889400985,2021-05-12T21:16:19Z
209.95,3.919,125,44,281.22,45.013385731726885,-93.1557464785874,6768865897,281.0999078341014,-0.12009216589865446,2021-05-12T21:16:20Z
