timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-07-23T00:59:46Z,0,83,0,0,242,7173016662
2021-07-23T00:59:47Z,0,83,0,0,243,7173016662
2021-07-23T00:59:48Z,0,83,0,0,244,7173016662
2021-07-23T00:59:49Z,0,83,0,0,245,7173016662
2021-07-23T00:59:50Z,0,83,58,0.5,246,7173016662
2021-07-23T00:59:51Z,0,83,58,0.5,247,7173016662
2021-07-23T00:59:52Z,0,83,0,0,248,7173016662
2021-07-23T00:59:53Z,0,83,0,0,249,7173016662
2021-07-23T00:59:54Z,0,83,0,0,250,7173016662
2021-07-23T00:59:55Z,0,83,0,0,251,7173016662
2021-07-23T00:59:56Z,0,82,0,0,252,7173016662
2021-07-23T00:59:57Z,0,82,0,0,253,7173016662
2021-07-23T00:59:58Z,0,82,0,0,254,7173016662
2021-07-23T00:59:59Z,0,83,0,0,255,7173016662
2021-07-23T01:00:00Z,0,83,0,0,256,7173016662
2021-07-23T01:00:01Z,0,81,0,0,257,7173016662
2021-07-23T01:00:02Z,0,81,0,0,258,7173016662
2021-07-23T01:00:03Z,0,81,0,0,259,7173016662
2021-07-23T01:00:04Z,0,76,0,0,260,7173016662
2021-07-23T01:00:05Z,0,71,0,0,261,7173016662
2021-07-23T01:00:06Z,0,59,0,0,262,7173016662
2021-07-23T01:00:07Z,0,58,0,0,263,7173016662
2021-07-23T01:00:08Z,0,58,0,0,264,7173016662
2021-07-23T01:00:09Z,0,58,0,0,265,7173016662
2021-07-23T01:00:10Z,0,58,0,0,266,7173016662
2021-07-23T01:00:11Z,0,57,0,0,267,7173016662
2021-07-23T01:00:12Z,0,56,0,0,268,7173016662
2021-07-23T01:00:13Z,0,56,0,0,269,7173016662
2021-07-23T01:00:14Z,0,50,0,0,270,7173016662
2021-07-23T01:00:15Z,0,50,0,0,271,7173016662
2021-07-23T01:00:16Z,0,50,0,0,272,7173016662
2021-07-23T01:00:17Z,0,50,0,0,273,7173016662
2021-07-23T01:00:18Z,0,50,0,0,274,7173016662
2021-07-23T01:00:19Z,0,50,0,0,275,7173016662
2021-07-23T01:00:20Z,0,49,0,0,276,7173016662
2021-07-23T01:00:21Z,0,49,0,0,277,7173016662
2021-07-23T01:00:22Z,0,49,0,0,278,7173016662
2021-07-23T01:00:23Z,0,49,0,0,279,7173016662
2021-07-23T01:00:24Z,0,49,0,0,280,7173016662
2021-07-23T01:00:25Z,0,49,0,0,281,7173016662
2021-07-23T01:00:26Z,0,49,0,0,282,7173016662
2021-07-23T01:00:27Z,0,49,0,0,283,7173016662
2021-07-23T01:00:28Z,0,49,0,0,284,7173016662
2021-07-23T01:00:29Z,0,48,0,0,285,7173016662
2021-07-23T01:00:30Z,0,48,0,0,286,7173016662
2021-07-23T01:00:31Z,0,48,0,0,287,7173016662
2021-07-23T01:00:32Z,0,48,0,0,288,7173016662
2021-07-23T01:00:33Z,0,48,57,0.5,289,7173016662
2021-07-23T01:00:34Z,0,48,57,0.5,290,7173016662
2021-07-23T01:00:35Z,0,48,57,0.5,291,7173016662
2021-07-23T01:00:36Z,0,48,0,0,292,7173016662
2021-07-23T01:00:37Z,0,48,0,0,293,7173016662
2021-07-23T01:00:38Z,0,48,0,0,294,7173016662
2021-07-23T01:00:39Z,0,48,0,0,295,7173016662
2021-07-23T01:00:40Z,0,48,0,0,296,7173016662
2021-07-23T01:00:41Z,0,49,0,0,297,7173016662
2021-07-23T01:00:42Z,0,49,0,0,298,7173016662
2021-07-23T01:00:43Z,0,49,0,0,299,7173016662
2021-07-23T01:00:44Z,0,51,0,0,300,7173016662
2021-07-23T01:00:45Z,0,51,0,0,301,7173016662
2021-07-23T01:00:46Z,0,52,0,0,302,7173016662
2021-07-23T01:00:47Z,0,53,0,0,303,7173016662
2021-07-23T01:00:48Z,0,53,0,0,304,7173016662
2021-07-23T01:00:49Z,0,53,0,0,305,7173016662
2021-07-23T01:00:50Z,0,54,0,0,306,7173016662
2021-07-23T01:00:51Z,0,55,0,0,307,7173016662
2021-07-23T01:00:52Z,0,55,0,0,308,7173016662
2021-07-23T01:00:53Z,0,56,0,0,309,7173016662
2021-07-23T01:00:54Z,0,56,0,0,310,7173016662
2021-07-23T01:00:55Z,0,56,0,0,311,7173016662
2021-07-23T01:00:56Z,0,56,58,0.5,312,7173016662
2021-07-23T01:00:57Z,0,57,58,0.5,313,7173016662
2021-07-23T01:00:58Z,0,57,58,0.5,314,7173016662
2021-07-23T01:00:59Z,0,57,0,0,315,7173016662
2021-07-23T01:01:00Z,0,57,0,0,316,7173016662
2021-07-23T01:01:01Z,0,58,58,0.5,317,7173016662
2021-07-23T01:01:02Z,0,58,58,0.5,318,7173016662
2021-07-23T01:01:03Z,0,58,58,0.5,319,7173016662
2021-07-23T01:01:04Z,0,58,0,0,320,7173016662
2021-07-23T01:01:05Z,0,58,0,0,321,7173016662
2021-07-23T01:01:06Z,0,58,0,0,322,7173016662
2021-07-23T01:01:07Z,0,58,0,0,323,7173016662
2021-07-23T01:01:08Z,0,55,0,0,324,7173016662
2021-07-23T01:01:09Z,0,56,58,0.5,325,7173016662
2021-07-23T01:01:10Z,0,56,0,0,326,7173016662
2021-07-23T01:01:11Z,0,56,0,0,327,7173016662
2021-07-23T01:01:12Z,0,56,0,0,328,7173016662
2021-07-23T01:01:13Z,0,56,58,0.5,329,7173016662
2021-07-23T01:01:14Z,0,56,58,0.5,330,7173016662
