timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2019-10-25T20:16:05Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:06Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:07Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:08Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:09Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:10Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:11Z,0,287.20000000000005,86,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:12Z,0,287.20000000000005,86,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:13Z,0,287.20000000000005,86,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:14Z,0,287.20000000000005,86,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:15Z,0,287.20000000000005,86,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:16Z,0,287.20000000000005,86,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:17Z,0,287.20000000000005,85,0,0,2019-10-25 20:16:06
2019-10-25T20:16:18Z,0,287.20000000000005,85,0,0,2019-10-25 20:16:06
2019-10-25T20:16:19Z,0,287.20000000000005,85,0,0,2019-10-25 20:16:06
2019-10-25T20:16:20Z,0,287.20000000000005,85,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:21Z,0,287.20000000000005,85,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:22Z,0,287.20000000000005,85,0,0,2019-10-25 20:16:06
2019-10-25T20:16:23Z,0,287.20000000000005,85,0,0,2019-10-25 20:16:06
2019-10-25T20:16:24Z,0,287.20000000000005,85,0,0,2019-10-25 20:16:06
2019-10-25T20:16:25Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:26Z,0,287.20000000000005,86,0,0,2019-10-25 20:16:06
2019-10-25T20:16:27Z,0,287.20000000000005,88,0,0,2019-10-25 20:16:06
2019-10-25T20:16:28Z,0,287.20000000000005,88,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:29Z,0,287.20000000000005,89,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:30Z,0,287.20000000000005,89,58,0.5,2019-10-25 20:16:06
2019-10-25T20:16:31Z,0,287.20000000000005,88,58,0.5,2019-10-25 20:16:06
