longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-01-23T20:27:20Z,3.43,3.406,58,89,0,0,8170838327
NA,NA,2022-01-23T20:27:21Z,6.96,3.555,59,90,1,0,8170838327
NA,NA,2022-01-23T20:27:22Z,10.79,3.826,60,89,2,0,8170838327
NA,NA,2022-01-23T20:27:23Z,14.83,4.04,62,89,3,0,8170838327
NA,NA,2022-01-23T20:27:24Z,19.14,4.311,63,89,4,0,8170838327
NA,NA,2022-01-23T20:27:25Z,23.34,4.199,65,92,5,0,8170838327
NA,NA,2022-01-23T20:27:26Z,27.49,4.133,67,92,6,0,8170838327
NA,NA,2022-01-23T20:27:27Z,31.48,4.012,68,92,7,0,8170838327
NA,NA,2022-01-23T20:27:28Z,35.47,3.994,69,92,8,0,8170838327
NA,NA,2022-01-23T20:27:29Z,39.43,3.956,72,91,9,0,8170838327
NA,NA,2022-01-23T20:27:30Z,43.5,4.068,74,91,10,0,8170838327
NA,NA,2022-01-23T20:27:31Z,47.58,4.068,75,91,11,0,8170838327
NA,NA,2022-01-23T20:27:32Z,51.65,4.078,77,91,12,0,8170838327
NA,NA,2022-01-23T20:27:33Z,55.67,4.022,79,91,13,0,8170838327
NA,NA,2022-01-23T20:27:34Z,59.65,3.984,79,91,14,0,8170838327
NA,NA,2022-01-23T20:27:35Z,63.51,3.863,81,91,15,0,8170838327
NA,NA,2022-01-23T20:27:36Z,67.35,3.835,83,90,16,0,8170838327
NA,NA,2022-01-23T20:27:37Z,71.18,3.826,85,90,17,0,8170838327
NA,NA,2022-01-23T20:27:38Z,75.01,3.835,87,91,18,0,8170838327
NA,NA,2022-01-23T20:27:39Z,78.85,3.844,89,91,19,0,8170838327
NA,NA,2022-01-23T20:27:40Z,82.72,3.863,91,91,20,0,8170838327
NA,NA,2022-01-23T20:27:41Z,86.61,3.891,93,91,21,0,8170838327
NA,NA,2022-01-23T20:27:42Z,90.51,3.9,93,91,22,0,8170838327
NA,NA,2022-01-23T20:27:43Z,94.41,3.9,95,90,23,0,8170838327
NA,NA,2022-01-23T20:27:44Z,98.31,3.9,96,90,24,0,8170838327
NA,NA,2022-01-23T20:27:45Z,102.18,3.872,97,89,25,0,8170838327
NA,NA,2022-01-23T20:27:46Z,106,3.816,99,89,26,0,8170838327
NA,NA,2022-01-23T20:27:47Z,109.69,3.686,100,89,27,0,8170838327
NA,NA,2022-01-23T20:27:48Z,113.34,3.658,101,89,28,0,8170838327
NA,NA,2022-01-23T20:27:49Z,117.03,3.686,102,89,29,0,8170838327
NA,NA,2022-01-23T20:27:50Z,120.73,3.704,103,89,30,0,8170838327
NA,NA,2022-01-23T20:27:51Z,124.48,3.751,104,89,31,0,8170838327
NA,NA,2022-01-23T20:27:52Z,128.27,3.788,105,89,32,0,8170838327
NA,NA,2022-01-23T20:27:53Z,132.09,3.816,105,90,33,0,8170838327
NA,NA,2022-01-23T20:27:54Z,135.88,3.798,105,90,34,0,8170838327
NA,NA,2022-01-23T20:27:55Z,139.68,3.798,106,90,35,0,8170838327
NA,NA,2022-01-23T20:27:56Z,143.53,3.854,106,90,36,0,8170838327
NA,NA,2022-01-23T20:27:57Z,147.67,4.133,106,90,37,0,8170838327
NA,NA,2022-01-23T20:27:58Z,151.8,4.133,106,90,38,0,8170838327
NA,NA,2022-01-23T20:27:59Z,155.9,4.096,106,90,39,0,8170838327
NA,NA,2022-01-23T20:28:00Z,159.97,4.068,107,90,40,0,8170838327
NA,NA,2022-01-23T20:28:01Z,164.04,4.068,107,90,41,0,8170838327
NA,NA,2022-01-23T20:28:02Z,168.06,4.022,108,89,42,0,8170838327
NA,NA,2022-01-23T20:28:03Z,172.07,4.012,108,88,43,0,8170838327
NA,NA,2022-01-23T20:28:04Z,175.98,3.91,108,88,44,0,8170838327
NA,NA,2022-01-23T20:28:05Z,179.61,3.63,108,88,45,0,8170838327
NA,NA,2022-01-23T20:28:06Z,183.03,3.424,109,88,46,0,8170838327
NA,NA,2022-01-23T20:28:07Z,186.2,3.172,109,88,47,0,8170838327
NA,NA,2022-01-23T20:28:08Z,189.44,3.238,109,87,48,0,8170838327
NA,NA,2022-01-23T20:28:09Z,192.89,3.452,110,87,49,0,8170838327
NA,NA,2022-01-23T20:28:10Z,196.52,3.62,110,87,50,0,8170838327
NA,NA,2022-01-23T20:28:11Z,200.23,3.714,110,87,51,0,8170838327
NA,NA,2022-01-23T20:28:12Z,204.11,3.882,111,88,52,0,8170838327
NA,NA,2022-01-23T20:28:13Z,208.11,4.003,111,88,53,0,8170838327
NA,NA,2022-01-23T20:28:14Z,212.42,4.311,111,88,54,0,8170838327
NA,NA,2022-01-23T20:28:15Z,216.71,4.292,112,88,55,0,8170838327
NA,NA,2022-01-23T20:28:16Z,220.82,4.106,113,88,56,0,8170838327
NA,NA,2022-01-23T20:28:17Z,224.8,3.975,113,88,57,0,8170838327
NA,NA,2022-01-23T20:28:18Z,228.8,4.003,113,88,58,0,8170838327
NA,NA,2022-01-23T20:28:19Z,232.92,4.124,113,88,59,0,8170838327
NA,NA,2022-01-23T20:28:20Z,237.1,4.18,114,88,60,0,8170838327
NA,NA,2022-01-23T20:28:21Z,241.31,4.208,114,88,61,0,8170838327
NA,NA,2022-01-23T20:28:22Z,245.48,4.161,114,88,62,0,8170838327
NA,NA,2022-01-23T20:28:23Z,249.61,4.133,115,88,63,0,8170838327
NA,NA,2022-01-23T20:28:24Z,253.78,4.171,115,88,64,0,8170838327
NA,NA,2022-01-23T20:28:25Z,257.92,4.143,115,88,65,0,8170838327
NA,NA,2022-01-23T20:28:26Z,262.04,4.115,115,88,66,0,8170838327
NA,NA,2022-01-23T20:28:27Z,266.13,4.096,116,89,67,0,8170838327
NA,NA,2022-01-23T20:28:28Z,270.21,4.078,116,89,68,0,8170838327
NA,NA,2022-01-23T20:28:29Z,274.28,4.068,116,89,69,0,8170838327
NA,NA,2022-01-23T20:28:30Z,278.31,4.031,117,89,70,0,8170838327
NA,NA,2022-01-23T20:28:31Z,282.3,3.994,117,89,71,0,8170838327
NA,NA,2022-01-23T20:28:32Z,286.22,3.919,117,89,72,0,8170838327
NA,NA,2022-01-23T20:28:33Z,290.11,3.891,118,89,73,0,8170838327
NA,NA,2022-01-23T20:28:34Z,293.95,3.844,118,88,74,0,8170838327
NA,NA,2022-01-23T20:28:35Z,297.83,3.872,118,88,75,0,8170838327
NA,NA,2022-01-23T20:28:36Z,301.71,3.882,119,87,76,0,8170838327
NA,NA,2022-01-23T20:28:37Z,305.61,3.9,119,87,77,0,8170838327
NA,NA,2022-01-23T20:28:38Z,309.52,3.91,119,87,78,0,8170838327
NA,NA,2022-01-23T20:28:39Z,313.43,3.91,120,87,79,0,8170838327
NA,NA,2022-01-23T20:28:40Z,317.32,3.891,120,87,80,0,8170838327
NA,NA,2022-01-23T20:28:41Z,321.14,3.826,120,88,81,0,8170838327
NA,NA,2022-01-23T20:28:42Z,324.92,3.779,120,88,82,0,8170838327
NA,NA,2022-01-23T20:28:43Z,328.68,3.76,120,88,83,0,8170838327
NA,NA,2022-01-23T20:28:44Z,332.42,3.742,120,88,84,0,8170838327
NA,NA,2022-01-23T20:28:45Z,336.05,3.63,120,88,85,0,8170838327
NA,NA,2022-01-23T20:28:46Z,339.57,3.48,120,88,86,0,8170838327
NA,NA,2022-01-23T20:28:47Z,343.03,3.499,120,88,87,0,8170838327
NA,NA,2022-01-23T20:28:48Z,346.54,3.508,120,88,88,0,8170838327
NA,NA,2022-01-23T20:28:49Z,350.13,3.583,120,88,89,0,8170838327
NA,NA,2022-01-23T20:28:50Z,353.53,3.406,120,88,90,0,8170838327
NA,NA,2022-01-23T20:28:51Z,356.62,3.088,119,88,91,0,8170838327
