timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2020-05-01T01:37:17Z,44.98520040884614,-93.20216638036072,1228.6,272,1.922,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:18Z,44.98518875800073,-93.20216302759945,1229.91,271.6,1.838,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:19Z,44.98517735861242,-93.2021607644856,1231.19,271.4,1.922,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:20Z,44.985165959224105,-93.20215724408627,1232.45,271,1.922,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:21Z,44.985156152397394,-93.20215414278209,1233.54,270.4,1.922,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:22Z,44.98514676466584,-93.20215347222984,1234.58,269.4,1.838,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:23Z,44.98513679020107,-93.20215305313468,1235.68,268.79999999999995,1.81,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:24Z,44.98512824065983,-93.20215431042016,1236.64,268,1.568,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:25Z,44.98511876910925,-93.20215506479144,1237.69,267.20000000000005,1.54,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:26Z,44.985109213739634,-93.2021557353437,1238.75,266.6,1.39,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:27Z,44.98509923927486,-93.20215598680079,1239.85,265.79999999999995,1.39,84,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:28Z,44.98508884571493,-93.20215422660112,1241.01,265.20000000000005,1.381,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:29Z,44.98507627286017,-93.20215171203017,1242.41,264.79999999999995,1.381,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:30Z,44.98505582101643,-93.20215028710663,1244.68,263.6,1.428,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:31Z,44.98505582101643,-93.20215028710663,1244.68,263.6,1.428,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:32Z,44.98504844494164,-93.2021502032876,1245.49,262.79999999999995,1.418,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:33Z,44.98504249379039,-93.2021504547447,1246.15,262,1.4,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:34Z,44.9850383028388,-93.2021488621831,1246.61,260.79999999999995,1.297,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:35Z,44.98503243550658,-93.2021488621831,1247.28,260.20000000000005,1.204,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:36Z,44.98502262867987,-93.20214919745922,1248.36,259.6,1.101,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:37Z,44.985012570396066,-93.20214810781181,1249.47,259.20000000000005,1.026,0,0,NA,2020-05-01 01:33:14
2020-05-01T01:37:38Z,44.98500301502645,-93.20214777253568,1250.53,258.79999999999995,1.026,58,0.5,NA,2020-05-01 01:33:14
2020-05-01T01:37:39Z,44.98498926870525,-93.20214777253568,1252.05,258.79999999999995,1.036,58,0.5,NA,2020-05-01 01:33:14
2020-05-01T01:37:40Z,44.98497711494565,-93.2021470181644,1253.4,258.6,1.064,58,0.5,NA,2020-05-01 01:33:14
2020-05-01T01:37:41Z,44.98496621847153,-93.20214525796473,1254.61,258.4,1.101,58,0.5,NA,2020-05-01 01:33:14
2020-05-01T01:37:42Z,44.98495121486485,-93.20214819163084,1256.25,258.79999999999995,1.129,58,0.5,NA,2020-05-01 01:33:14
2020-05-01T01:37:43Z,44.98493378050625,-93.20214718580246,1258.18,259.20000000000005,1.148,58,0.5,NA,2020-05-01 01:33:14
2020-05-01T01:38:38Z,44.98494920320809,-93.20216478779912,1396.85,269.6,0.84,80,0,NA,2020-05-01 01:33:14
2020-05-01T01:38:39Z,44.984938725829124,-93.20216244086623,1398,269.6,0.84,80,0,NA,2020-05-01 01:33:14
2020-05-01T01:38:40Z,44.98492984101176,-93.20215925574303,1399.02,269,1.157,80,0,NA,2020-05-01 01:33:14
2020-05-01T01:38:41Z,44.98491978272796,-93.20215724408627,1400.15,268.79999999999995,1.157,80,0,NA,2020-05-01 01:33:14
2020-05-01T01:38:42Z,44.9849106464535,-93.20215766318142,1401.16,268.6,1.157,80,0,NA,2020-05-01 01:33:14
