timestamp,distance,heart_rate,key
2019-01-08T12:28:15Z,0,120,2019-01-08 12:28:22
2019-01-08T12:28:16Z,0,120,2019-01-08 12:28:22
2019-01-08T12:28:17Z,0,122,2019-01-08 12:28:22
2019-01-08T12:28:18Z,0,123,2019-01-08 12:28:22
2019-01-08T12:28:19Z,0,124,2019-01-08 12:28:22
2019-01-08T12:28:20Z,0,125,2019-01-08 12:28:22
2019-01-08T12:28:21Z,0,125,2019-01-08 12:28:22
2019-01-08T12:28:22Z,0,127,2019-01-08 12:28:22
2019-01-08T12:28:24Z,0,130,2019-01-08 12:28:22
2019-01-08T12:28:25Z,0,130,2019-01-08 12:28:22
2019-01-08T12:28:26Z,0,131,2019-01-08 12:28:22
2019-01-08T12:28:27Z,0,131,2019-01-08 12:28:22
2019-01-08T12:28:28Z,0,132,2019-01-08 12:28:22
2019-01-08T12:28:29Z,0,133,2019-01-08 12:28:22
2019-01-08T12:28:30Z,0,134,2019-01-08 12:28:22
2019-01-08T12:28:31Z,0,134,2019-01-08 12:28:22
2019-01-08T12:28:32Z,0,135,2019-01-08 12:28:22
2019-01-08T12:28:33Z,0,135,2019-01-08 12:28:22
2019-01-08T12:28:34Z,0,136,2019-01-08 12:28:22
2019-01-08T12:28:35Z,0,137,2019-01-08 12:28:22
2019-01-08T12:28:36Z,0,138,2019-01-08 12:28:22
2019-01-08T12:28:37Z,0,138,2019-01-08 12:28:22
2019-01-08T12:28:38Z,0,139,2019-01-08 12:28:22
2019-01-08T12:28:39Z,0,140,2019-01-08 12:28:22
2019-01-08T12:28:40Z,0,141,2019-01-08 12:28:22
2019-01-08T12:28:41Z,0,141,2019-01-08 12:28:22
2019-01-08T12:28:42Z,0,141,2019-01-08 12:28:22
2019-01-08T12:28:43Z,0,142,2019-01-08 12:28:22
2019-01-08T12:28:44Z,0,142,2019-01-08 12:28:22
2019-01-08T12:28:45Z,0,143,2019-01-08 12:28:22
2019-01-08T12:28:46Z,0,143,2019-01-08 12:28:22
2019-01-08T12:28:47Z,0,142,2019-01-08 12:28:22
2019-01-08T12:28:48Z,0,143,2019-01-08 12:28:22
2019-01-08T12:28:49Z,0,144,2019-01-08 12:28:22
2019-01-08T12:28:50Z,0,144,2019-01-08 12:28:22
2019-01-08T12:28:51Z,0,145,2019-01-08 12:28:22
2019-01-08T12:28:52Z,0,145,2019-01-08 12:28:22
2019-01-08T12:28:53Z,0,146,2019-01-08 12:28:22
2019-01-08T12:28:54Z,0,145,2019-01-08 12:28:22
2019-01-08T12:28:55Z,0,145,2019-01-08 12:28:22
2019-01-08T12:28:56Z,0,147,2019-01-08 12:28:22
2019-01-08T12:28:57Z,0,148,2019-01-08 12:28:22
2019-01-08T12:28:58Z,0,148,2019-01-08 12:28:22
2019-01-08T12:28:59Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:00Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:01Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:02Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:03Z,0,150,2019-01-08 12:28:22
2019-01-08T12:29:04Z,0,150,2019-01-08 12:28:22
2019-01-08T12:29:05Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:06Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:07Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:08Z,0,149,2019-01-08 12:28:22
2019-01-08T12:29:09Z,0,150,2019-01-08 12:28:22
2019-01-08T12:29:10Z,0,150,2019-01-08 12:28:22
2019-01-08T12:29:11Z,0,151,2019-01-08 12:28:22
2019-01-08T12:29:12Z,0,152,2019-01-08 12:28:22
2019-01-08T12:29:13Z,0,152,2019-01-08 12:28:22
2019-01-08T12:29:14Z,0,153,2019-01-08 12:28:22
2019-01-08T12:29:15Z,0,153,2019-01-08 12:28:22
2019-01-08T12:29:16Z,0,153,2019-01-08 12:28:22
2019-01-08T12:29:17Z,0,154,2019-01-08 12:28:22
2019-01-08T12:29:18Z,0,154,2019-01-08 12:28:22
2019-01-08T12:29:19Z,0,154,2019-01-08 12:28:22
2019-01-08T12:29:20Z,0,155,2019-01-08 12:28:22
2019-01-08T12:29:21Z,0,155,2019-01-08 12:28:22
2019-01-08T12:29:22Z,0,154,2019-01-08 12:28:22
2019-01-08T12:29:23Z,0,155,2019-01-08 12:28:22
2019-01-08T12:29:24Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:25Z,0,155,2019-01-08 12:28:22
2019-01-08T12:29:26Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:27Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:28Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:29Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:30Z,0,155,2019-01-08 12:28:22
2019-01-08T12:29:31Z,0,155,2019-01-08 12:28:22
2019-01-08T12:29:32Z,0,155,2019-01-08 12:28:22
2019-01-08T12:29:33Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:34Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:35Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:36Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:37Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:38Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:39Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:40Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:41Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:42Z,0,158,2019-01-08 12:28:22
2019-01-08T12:29:43Z,0,158,2019-01-08 12:28:22
2019-01-08T12:29:44Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:45Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:46Z,0,158,2019-01-08 12:28:22
2019-01-08T12:29:47Z,0,158,2019-01-08 12:28:22
2019-01-08T12:29:48Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:49Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:50Z,0,158,2019-01-08 12:28:22
2019-01-08T12:29:51Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:52Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:53Z,0,157,2019-01-08 12:28:22
2019-01-08T12:29:54Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:55Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:56Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:57Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:58Z,0,156,2019-01-08 12:28:22
2019-01-08T12:29:59Z,0,156,2019-01-08 12:28:22
2019-01-08T12:30:00Z,0,156,2019-01-08 12:28:22
2019-01-08T12:30:01Z,0,157,2019-01-08 12:28:22
2019-01-08T12:30:02Z,0,157,2019-01-08 12:28:22
2019-01-08T12:30:03Z,0,156,2019-01-08 12:28:22
2019-01-08T12:30:04Z,0,156,2019-01-08 12:28:22
2019-01-08T12:30:05Z,0,157,2019-01-08 12:28:22
2019-01-08T12:30:06Z,0,157,2019-01-08 12:28:22
2019-01-08T12:30:07Z,0,158,2019-01-08 12:28:22
2019-01-08T12:30:08Z,0,158,2019-01-08 12:28:22
2019-01-08T12:30:09Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:10Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:11Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:12Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:13Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:14Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:15Z,0,162,2019-01-08 12:28:22
2019-01-08T12:30:16Z,0,162,2019-01-08 12:28:22
2019-01-08T12:30:17Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:18Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:19Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:20Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:21Z,0,162,2019-01-08 12:28:22
2019-01-08T12:30:22Z,0,162,2019-01-08 12:28:22
2019-01-08T12:30:23Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:24Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:25Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:26Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:27Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:28Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:29Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:30Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:31Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:32Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:33Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:34Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:35Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:36Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:37Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:38Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:39Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:40Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:41Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:42Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:43Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:44Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:45Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:46Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:47Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:48Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:49Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:50Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:51Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:52Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:53Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:54Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:55Z,0,161,2019-01-08 12:28:22
2019-01-08T12:30:56Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:57Z,0,160,2019-01-08 12:28:22
2019-01-08T12:30:58Z,0,159,2019-01-08 12:28:22
2019-01-08T12:30:59Z,0,159,2019-01-08 12:28:22
2019-01-08T12:31:00Z,0,160,2019-01-08 12:28:22
2019-01-08T12:31:01Z,0,160,2019-01-08 12:28:22
2019-01-08T12:31:02Z,0,159,2019-01-08 12:28:22
2019-01-08T12:31:03Z,0,159,2019-01-08 12:28:22
2019-01-08T12:31:04Z,0,159,2019-01-08 12:28:22
2019-01-08T12:31:05Z,0,158,2019-01-08 12:28:22
2019-01-08T12:31:06Z,0,158,2019-01-08 12:28:22
2019-01-08T12:31:07Z,0,157,2019-01-08 12:28:22
2019-01-08T12:31:08Z,0,157,2019-01-08 12:28:22
2019-01-08T12:31:09Z,0,157,2019-01-08 12:28:22
2019-01-08T12:31:10Z,0,157,2019-01-08 12:28:22
2019-01-08T12:31:11Z,0,158,2019-01-08 12:28:22
2019-01-08T12:31:12Z,0,158,2019-01-08 12:28:22
2019-01-08T12:31:13Z,0,158,2019-01-08 12:28:22
2019-01-08T12:31:14Z,0,158,2019-01-08 12:28:22
2019-01-08T12:31:15Z,0,158,2019-01-08 12:28:22
