timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2020-05-04T00:36:51Z,45.16914387233555,-93.1294195074588,1023.76,287.6,5.291,88,0,NA,2020-05-04 00:33:37
2020-05-04T00:37:08Z,45.16890834085643,-93.1304089911282,1112.4,282.4,5.197,90,0,NA,2020-05-04 00:33:37
2020-05-04T00:38:42Z,45.16846996732056,-93.12987213023007,1620.9,284.6,5.384,90,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:20Z,45.16847021877766,-93.12866220250726,2144.7,284.20000000000005,5.384,88,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:26Z,45.16860382631421,-93.12831829302013,2176.19,285.20000000000005,4.656,88,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:27Z,45.168643137440085,-93.12827344983816,2181.81,285,4.656,88,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:28Z,45.16868538223207,-93.12823724001646,2187.29,284.6,5.477,88,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:29Z,45.16873131506145,-93.12821184284985,2192.78,284.20000000000005,5.477,88,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:30Z,45.168778421357274,-93.12819625250995,2198.14,284,5.486,88,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:31Z,45.16882695257664,-93.12819231301546,2203.54,283.79999999999995,5.486,87,0,NA,2020-05-04 00:33:37
2020-05-04T00:40:32Z,45.16887648962438,-93.12820186838508,2209.1,284.20000000000005,5.449,86,0.5,NA,2020-05-04 00:33:37
2020-05-04T00:40:33Z,45.16892242245376,-93.12822106294334,2214.42,284.4,5.449,86,0.5,NA,2020-05-04 00:33:37
2020-05-04T00:40:51Z,45.169133227318525,-93.12932588160038,2311.59,290.20000000000005,5.356,86,0.5,NA,2020-05-04 00:33:37
2020-05-04T00:41:20Z,45.168496957048774,-93.13009894452989,2464.96,282.79999999999995,5.412,87,0.5,NA,2020-05-04 00:33:37
2020-05-04T00:41:51Z,45.16877439804375,-93.12821745872498,2630.99,281.79999999999995,5.384,86,0.5,NA,2020-05-04 00:33:37
