timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2018-12-11T00:24:47Z,116.49,3.872,85,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:24:48Z,120.37,3.872,84,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:24:49Z,124.23,3.863,84,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:24:50Z,127.98,3.751,84,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:25:00Z,159.52,3.182,85,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:36:02Z,2285.66,3.126,79,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:36:03Z,2288.79,3.126,79,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:36:04Z,2291.92,3.126,79,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:53:22Z,5410.61,2.93,79,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:53:23Z,5413.53,2.921,79,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:53:24Z,5416.46,2.93,79,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:53:25Z,5419.43,2.976,78,0.5,NA,2018-12-11 00:24:09
2018-12-11T00:24:09Z,0,0,0,0,87,2018-12-11 00:24:09
2018-12-11T00:24:10Z,0,0,0,0,87,2018-12-11 00:24:09
2018-12-11T00:24:11Z,0,0,58,0.5,87,2018-12-11 00:24:09
2018-12-11T00:24:12Z,1.86,1.857,58,0.5,87,2018-12-11 00:24:09
2018-12-11T00:24:13Z,3.84,1.987,58,0.5,87,2018-12-11 00:24:09
2018-12-11T00:24:14Z,5.81,1.969,58,0.5,87,2018-12-11 00:24:09
2018-12-11T00:24:15Z,8,2.183,91,0,88,2018-12-11 00:24:09
2018-12-11T00:24:16Z,11.34,3.35,91,0,88,2018-12-11 00:24:09
2018-12-11T00:24:17Z,14.76,3.415,89,0.5,88,2018-12-11 00:24:09
2018-12-11T00:24:18Z,18.22,3.452,88,0.5,88,2018-12-11 00:24:09
2018-12-11T00:24:19Z,22.19,3.975,88,0,89,2018-12-11 00:24:09
2018-12-11T00:24:20Z,26.17,3.984,88,0,93,2018-12-11 00:24:09
2018-12-11T00:24:21Z,29.71,3.536,88,0,93,2018-12-11 00:24:09
2018-12-11T00:24:22Z,32.99,3.275,87,0,93,2018-12-11 00:24:09
2018-12-11T00:24:23Z,36.3,3.322,86,0,93,2018-12-11 00:24:09
2018-12-11T00:24:24Z,39.39,3.088,85,0.5,93,2018-12-11 00:24:09
2018-12-11T00:24:25Z,42.16,2.771,85,0.5,93,2018-12-11 00:24:09
2018-12-11T00:24:26Z,44.87,2.706,86,0,96,2018-12-11 00:24:09
2018-12-11T00:24:27Z,47.56,2.687,87,0,96,2018-12-11 00:24:09
2018-12-11T00:24:28Z,50.26,2.697,87,0,96,2018-12-11 00:24:09
2018-12-11T00:24:29Z,53.27,3.014,87,0,96,2018-12-11 00:24:09
2018-12-11T00:24:30Z,56.02,2.753,87,0,98,2018-12-11 00:24:09
2018-12-11T00:24:31Z,58.73,2.715,87,0,100,2018-12-11 00:24:09
