timestamp,distance,heart_rate,time_elapsed,key
2021-01-04T23:23:49Z,0,91,232,6055401975
2021-01-04T23:23:50Z,0,90,233,6055401975
2021-01-04T23:23:51Z,0,91,234,6055401975
2021-01-04T23:23:52Z,0,91,235,6055401975
2021-01-04T23:23:53Z,0,91,236,6055401975
2021-01-04T23:23:54Z,0,92,237,6055401975
2021-01-04T23:23:55Z,0,92,238,6055401975
2021-01-04T23:23:56Z,0,92,239,6055401975
2021-01-04T23:23:57Z,0,92,240,6055401975
2021-01-04T23:23:58Z,0,91,241,6055401975
2021-01-04T23:23:59Z,0,91,242,6055401975
2021-01-04T23:24:00Z,0,91,243,6055401975
2021-01-04T23:24:01Z,0,91,244,6055401975
2021-01-04T23:24:02Z,0,91,245,6055401975
2021-01-04T23:24:03Z,0,91,246,6055401975
2021-01-04T23:24:04Z,0,92,247,6055401975
2021-01-04T23:24:05Z,0,93,248,6055401975
2021-01-04T23:24:06Z,0,94,249,6055401975
2021-01-04T23:24:07Z,0,94,250,6055401975
2021-01-04T23:24:08Z,0,93,251,6055401975
2021-01-04T23:24:09Z,0,93,252,6055401975
2021-01-04T23:24:10Z,0,93,253,6055401975
2021-01-04T23:24:11Z,0,93,254,6055401975
2021-01-04T23:24:12Z,0,93,255,6055401975
2021-01-04T23:24:13Z,0,93,256,6055401975
2021-01-04T23:24:14Z,0,94,257,6055401975
2021-01-04T23:24:15Z,0,95,258,6055401975
2021-01-04T23:24:16Z,0,95,259,6055401975
2021-01-04T23:24:17Z,0,96,260,6055401975
2021-01-04T23:24:18Z,0,96,261,6055401975
2021-01-04T23:24:19Z,0,96,262,6055401975
2021-01-04T23:24:20Z,0,96,263,6055401975
2021-01-04T23:24:21Z,0,94,264,6055401975
2021-01-04T23:24:22Z,0,94,265,6055401975
2021-01-04T23:24:23Z,0,93,266,6055401975
2021-01-04T23:24:24Z,0,92,267,6055401975
2021-01-04T23:24:25Z,0,91,268,6055401975
2021-01-04T23:24:26Z,0,92,269,6055401975
2021-01-04T23:24:27Z,0,93,270,6055401975
2021-01-04T23:24:28Z,0,93,271,6055401975
2021-01-04T23:24:29Z,0,94,272,6055401975
2021-01-04T23:24:30Z,0,94,273,6055401975
2021-01-04T23:24:31Z,0,95,274,6055401975
2021-01-04T23:24:32Z,0,95,275,6055401975
2021-01-04T23:24:33Z,0,95,276,6055401975
2021-01-04T23:24:34Z,0,96,277,6055401975
2021-01-04T23:24:35Z,0,95,278,6055401975
2021-01-04T23:24:36Z,0,96,279,6055401975
2021-01-04T23:24:37Z,0,96,280,6055401975
2021-01-04T23:24:38Z,0,96,281,6055401975
2021-01-04T23:24:39Z,0,97,282,6055401975
2021-01-04T23:24:40Z,0,98,283,6055401975
2021-01-04T23:24:41Z,0,99,284,6055401975
2021-01-04T23:24:42Z,0,100,285,6055401975
2021-01-04T23:24:43Z,0,101,286,6055401975
2021-01-04T23:24:44Z,0,101,287,6055401975
2021-01-04T23:24:45Z,0,100,288,6055401975
2021-01-04T23:24:46Z,0,100,289,6055401975
2021-01-04T23:24:47Z,0,100,290,6055401975
2021-01-04T23:24:48Z,0,100,291,6055401975
2021-01-04T23:24:49Z,0,101,292,6055401975
2021-01-04T23:24:50Z,0,101,293,6055401975
2021-01-04T23:24:51Z,0,102,294,6055401975
2021-01-04T23:24:52Z,0,102,295,6055401975
2021-01-04T23:24:53Z,0,102,296,6055401975
2021-01-04T23:24:54Z,0,102,297,6055401975
2021-01-04T23:24:55Z,0,101,298,6055401975
2021-01-04T23:24:56Z,0,101,299,6055401975
2021-01-04T23:24:57Z,0,99,300,6055401975
2021-01-04T23:24:58Z,0,98,301,6055401975
2021-01-04T23:24:59Z,0,97,302,6055401975
2021-01-04T23:25:00Z,0,97,303,6055401975
2021-01-04T23:25:01Z,0,98,304,6055401975
2021-01-04T23:25:03Z,0,98,306,6055401975
2021-01-04T23:25:04Z,0,98,307,6055401975
2021-01-04T23:25:05Z,0,99,308,6055401975
2021-01-04T23:25:06Z,0,99,309,6055401975
2021-01-04T23:25:07Z,0,99,310,6055401975
2021-01-04T23:25:08Z,0,99,311,6055401975
2021-01-04T23:25:09Z,0,99,312,6055401975
2021-01-04T23:25:10Z,0,100,313,6055401975
2021-01-04T23:25:11Z,0,100,314,6055401975
2021-01-04T23:25:12Z,0,100,315,6055401975
2021-01-04T23:25:13Z,0,100,316,6055401975
2021-01-04T23:25:14Z,0,100,317,6055401975
2021-01-04T23:25:15Z,0,100,318,6055401975
2021-01-04T23:25:16Z,0,100,319,6055401975
2021-01-04T23:25:17Z,0,100,320,6055401975
2021-01-04T23:25:18Z,0,99,321,6055401975
2021-01-04T23:25:19Z,0,99,322,6055401975
2021-01-04T23:25:20Z,0,98,323,6055401975
2021-01-04T23:25:21Z,0,98,324,6055401975
2021-01-04T23:25:22Z,0,98,325,6055401975
2021-01-04T23:25:23Z,0,98,326,6055401975
2021-01-04T23:25:24Z,0,99,327,6055401975
2021-01-04T23:25:25Z,0,98,328,6055401975
2021-01-04T23:25:26Z,0,98,329,6055401975
2021-01-04T23:25:27Z,0,97,330,6055401975
2021-01-04T23:25:28Z,0,97,331,6055401975
2021-01-04T23:25:29Z,0,96,332,6055401975
2021-01-04T23:25:30Z,0,96,333,6055401975
2021-01-04T23:25:31Z,0,95,334,6055401975
2021-01-04T23:25:32Z,0,95,335,6055401975
2021-01-04T23:25:33Z,0,95,336,6055401975
2021-01-04T23:25:34Z,0,95,337,6055401975
2021-01-04T23:25:35Z,0,96,338,6055401975
2021-01-04T23:25:36Z,0,96,339,6055401975
2021-01-04T23:25:37Z,0,96,340,6055401975
2021-01-04T23:25:38Z,0,96,341,6055401975
2021-01-04T23:25:39Z,0,97,342,6055401975
2021-01-04T23:25:40Z,0,98,343,6055401975
2021-01-04T23:25:41Z,0,99,344,6055401975
2021-01-04T23:25:42Z,0,100,345,6055401975
2021-01-04T23:25:43Z,0,100,346,6055401975
2021-01-04T23:25:44Z,0,100,347,6055401975
2021-01-04T23:25:45Z,0,100,348,6055401975
2021-01-04T23:25:46Z,0,99,349,6055401975
2021-01-04T23:25:47Z,0,99,350,6055401975
2021-01-04T23:25:48Z,0,99,351,6055401975
2021-01-04T23:25:49Z,0,98,352,6055401975
2021-01-04T23:25:50Z,0,98,353,6055401975
2021-01-04T23:25:51Z,0,99,354,6055401975
2021-01-04T23:25:52Z,0,99,355,6055401975
2021-01-04T23:25:53Z,0,99,356,6055401975
2021-01-04T23:25:54Z,0,99,357,6055401975
2021-01-04T23:25:55Z,0,99,358,6055401975
2021-01-04T23:25:56Z,0,99,359,6055401975
2021-01-04T23:25:57Z,0,99,360,6055401975
2021-01-04T23:25:58Z,0,99,361,6055401975
2021-01-04T23:25:59Z,0,99,362,6055401975
2021-01-04T23:26:00Z,0,99,363,6055401975
2021-01-04T23:26:01Z,0,99,364,6055401975
2021-01-04T23:26:02Z,0,99,365,6055401975
2021-01-04T23:26:03Z,0,99,366,6055401975
2021-01-04T23:26:04Z,0,100,367,6055401975
2021-01-04T23:26:05Z,0,100,368,6055401975
2021-01-04T23:26:06Z,0,100,369,6055401975
2021-01-04T23:26:07Z,0,100,370,6055401975
2021-01-04T23:26:08Z,0,101,371,6055401975
2021-01-04T23:26:09Z,0,100,372,6055401975
2021-01-04T23:26:10Z,0,101,373,6055401975
2021-01-04T23:26:11Z,0,100,374,6055401975
2021-01-04T23:26:12Z,0,101,375,6055401975
2021-01-04T23:26:13Z,0,101,376,6055401975
2021-01-04T23:26:14Z,0,102,377,6055401975
2021-01-04T23:26:15Z,0,102,378,6055401975
2021-01-04T23:26:16Z,0,103,379,6055401975
2021-01-04T23:26:17Z,0,103,380,6055401975
2021-01-04T23:26:18Z,0,103,381,6055401975
2021-01-04T23:26:19Z,0,104,382,6055401975
2021-01-04T23:26:20Z,0,104,383,6055401975
2021-01-04T23:26:21Z,0,104,384,6055401975
2021-01-04T23:26:22Z,0,105,385,6055401975
2021-01-04T23:26:23Z,0,105,386,6055401975
2021-01-04T23:26:24Z,0,106,387,6055401975
2021-01-04T23:26:25Z,0,107,388,6055401975
2021-01-04T23:26:26Z,0,107,389,6055401975
2021-01-04T23:26:27Z,0,107,390,6055401975
2021-01-04T23:26:28Z,0,108,391,6055401975
2021-01-04T23:26:29Z,0,108,392,6055401975
2021-01-04T23:26:30Z,0,108,393,6055401975
2021-01-04T23:26:31Z,0,108,394,6055401975
2021-01-04T23:26:32Z,0,108,395,6055401975
2021-01-04T23:26:33Z,0,108,396,6055401975
2021-01-04T23:26:34Z,0,108,397,6055401975
2021-01-04T23:26:35Z,0,107,398,6055401975
2021-01-04T23:26:36Z,0,107,399,6055401975
2021-01-04T23:26:37Z,0,106,400,6055401975
2021-01-04T23:26:38Z,0,106,401,6055401975
2021-01-04T23:26:39Z,0,106,402,6055401975
2021-01-04T23:26:40Z,0,106,403,6055401975
2021-01-04T23:26:41Z,0,106,404,6055401975
2021-01-04T23:26:42Z,0,106,405,6055401975
2021-01-04T23:26:43Z,0,106,406,6055401975
2021-01-04T23:26:44Z,0,106,407,6055401975
2021-01-04T23:26:45Z,0,106,408,6055401975
2021-01-04T23:26:46Z,0,106,409,6055401975
2021-01-04T23:26:47Z,0,106,410,6055401975
2021-01-04T23:26:48Z,0,106,411,6055401975
2021-01-04T23:26:49Z,0,105,412,6055401975
2021-01-04T23:26:50Z,0,106,413,6055401975
2021-01-04T23:26:51Z,0,106,414,6055401975
2021-01-04T23:26:52Z,0,106,415,6055401975
2021-01-04T23:26:53Z,0,107,416,6055401975
2021-01-04T23:26:54Z,0,108,417,6055401975
2021-01-04T23:26:55Z,0,109,418,6055401975
2021-01-04T23:26:56Z,0,108,419,6055401975
2021-01-04T23:26:57Z,0,108,420,6055401975
2021-01-04T23:26:58Z,0,108,421,6055401975
2021-01-04T23:26:59Z,0,107,422,6055401975
2021-01-04T23:27:00Z,0,107,423,6055401975
2021-01-04T23:27:01Z,0,107,424,6055401975
2021-01-04T23:27:02Z,0,108,425,6055401975
2021-01-04T23:27:03Z,0,107,426,6055401975
2021-01-04T23:27:04Z,0,107,427,6055401975
2021-01-04T23:27:05Z,0,107,428,6055401975
2021-01-04T23:27:06Z,0,107,429,6055401975
2021-01-04T23:27:07Z,0,106,430,6055401975
2021-01-04T23:27:08Z,0,106,431,6055401975
2021-01-04T23:27:09Z,0,105,432,6055401975
2021-01-04T23:27:10Z,0,105,433,6055401975
2021-01-04T23:27:11Z,0,105,434,6055401975
2021-01-04T23:27:12Z,0,104,435,6055401975
2021-01-04T23:27:13Z,0,104,436,6055401975
2021-01-04T23:27:14Z,0,104,437,6055401975
2021-01-04T23:27:15Z,0,104,438,6055401975
2021-01-04T23:27:16Z,0,104,439,6055401975
2021-01-04T23:27:17Z,0,105,440,6055401975
2021-01-04T23:27:18Z,0,105,441,6055401975
2021-01-04T23:27:19Z,0,104,442,6055401975
2021-01-04T23:27:20Z,0,104,443,6055401975
2021-01-04T23:27:21Z,0,104,444,6055401975
2021-01-04T23:27:22Z,0,104,445,6055401975
2021-01-04T23:27:23Z,0,104,446,6055401975
2021-01-04T23:27:24Z,0,104,447,6055401975
2021-01-04T23:27:25Z,0,104,448,6055401975
2021-01-04T23:27:26Z,0,104,449,6055401975
2021-01-04T23:27:27Z,0,104,450,6055401975
2021-01-04T23:27:28Z,0,105,451,6055401975
2021-01-04T23:27:29Z,0,105,452,6055401975
2021-01-04T23:27:30Z,0,105,453,6055401975
2021-01-04T23:27:31Z,0,105,454,6055401975
2021-01-04T23:27:32Z,0,105,455,6055401975
2021-01-04T23:27:33Z,0,106,456,6055401975
2021-01-04T23:27:34Z,0,106,457,6055401975
2021-01-04T23:27:35Z,0,107,458,6055401975
2021-01-04T23:27:36Z,0,107,459,6055401975
2021-01-04T23:27:37Z,0,106,460,6055401975
2021-01-04T23:27:38Z,0,107,461,6055401975
2021-01-04T23:27:39Z,0,106,462,6055401975
2021-01-04T23:27:40Z,0,106,463,6055401975
2021-01-04T23:27:41Z,0,107,464,6055401975
2021-01-04T23:27:42Z,0,108,465,6055401975
2021-01-04T23:27:43Z,0,108,466,6055401975
2021-01-04T23:27:44Z,0,108,467,6055401975
2021-01-04T23:27:45Z,0,108,468,6055401975
2021-01-04T23:27:46Z,0,109,469,6055401975
2021-01-04T23:27:47Z,0,110,470,6055401975
2021-01-04T23:27:48Z,0,111,471,6055401975
2021-01-04T23:27:49Z,0,112,472,6055401975
2021-01-04T23:27:50Z,0,112,473,6055401975
2021-01-04T23:27:51Z,0,112,474,6055401975
2021-01-04T23:27:52Z,0,112,475,6055401975
2021-01-04T23:27:53Z,0,111,476,6055401975
2021-01-04T23:27:54Z,0,111,477,6055401975
2021-01-04T23:27:55Z,0,111,478,6055401975
2021-01-04T23:27:56Z,0,110,479,6055401975
2021-01-04T23:27:57Z,0,111,480,6055401975
2021-01-04T23:27:58Z,0,111,481,6055401975
2021-01-04T23:27:59Z,0,111,482,6055401975
2021-01-04T23:28:00Z,0,111,483,6055401975
2021-01-04T23:28:01Z,0,111,484,6055401975
2021-01-04T23:28:02Z,0,111,485,6055401975
2021-01-04T23:28:03Z,0,111,486,6055401975
2021-01-04T23:28:04Z,0,111,487,6055401975
2021-01-04T23:28:05Z,0,111,488,6055401975
2021-01-04T23:28:06Z,0,111,489,6055401975
2021-01-04T23:28:07Z,0,112,490,6055401975
2021-01-04T23:28:08Z,0,112,491,6055401975
2021-01-04T23:28:09Z,0,112,492,6055401975
2021-01-04T23:28:10Z,0,112,493,6055401975
2021-01-04T23:28:11Z,0,112,494,6055401975
2021-01-04T23:28:12Z,0,112,495,6055401975
2021-01-04T23:28:13Z,0,112,496,6055401975
2021-01-04T23:28:14Z,0,113,497,6055401975
2021-01-04T23:28:15Z,0,113,498,6055401975
2021-01-04T23:28:16Z,0,112,499,6055401975
2021-01-04T23:28:17Z,0,112,500,6055401975
2021-01-04T23:28:18Z,0,112,501,6055401975
2021-01-04T23:28:19Z,0,111,502,6055401975
2021-01-04T23:28:20Z,0,111,503,6055401975
2021-01-04T23:28:21Z,0,111,504,6055401975
2021-01-04T23:28:22Z,0,112,505,6055401975
2021-01-04T23:28:23Z,0,112,506,6055401975
2021-01-04T23:28:24Z,0,113,507,6055401975
2021-01-04T23:28:25Z,0,113,508,6055401975
2021-01-04T23:28:26Z,0,113,509,6055401975
2021-01-04T23:28:27Z,0,113,510,6055401975
2021-01-04T23:28:28Z,0,113,511,6055401975
2021-01-04T23:28:29Z,0,113,512,6055401975
2021-01-04T23:28:30Z,0,113,513,6055401975
2021-01-04T23:28:31Z,0,112,514,6055401975
2021-01-04T23:28:32Z,0,112,515,6055401975
2021-01-04T23:28:33Z,0,112,516,6055401975
2021-01-04T23:28:34Z,0,112,517,6055401975
2021-01-04T23:28:35Z,0,112,518,6055401975
2021-01-04T23:28:36Z,0,111,519,6055401975
2021-01-04T23:28:37Z,0,111,520,6055401975
2021-01-04T23:28:38Z,0,111,521,6055401975
2021-01-04T23:28:39Z,0,111,522,6055401975
2021-01-04T23:28:40Z,0,111,523,6055401975
2021-01-04T23:28:41Z,0,110,524,6055401975
2021-01-04T23:28:42Z,0,110,525,6055401975
2021-01-04T23:28:43Z,0,108,526,6055401975
2021-01-04T23:28:44Z,0,108,527,6055401975
2021-01-04T23:28:45Z,0,107,528,6055401975
2021-01-04T23:28:46Z,0,107,529,6055401975
2021-01-04T23:28:47Z,0,107,530,6055401975
2021-01-04T23:28:48Z,0,107,531,6055401975
2021-01-04T23:28:49Z,0,107,532,6055401975
2021-01-04T23:28:50Z,0,107,533,6055401975
2021-01-04T23:28:51Z,0,107,534,6055401975
2021-01-04T23:28:52Z,0,107,535,6055401975
2021-01-04T23:28:53Z,0,106,536,6055401975
