timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,latitude,longitude,key
2021-07-13T14:24:38Z,0,1.726,58,76,0,255.22,44.97648046351969,-93.22964661754668,7118897988
2021-07-13T14:24:39Z,2,1.764,58,76,1,255.07,44.97649907134473,-93.22964276187122,7118897988
2021-07-13T14:24:40Z,7.4,2.006,118,76,2,254.96,44.97654668055475,-93.2296244893223,7118897988
2021-07-13T14:24:41Z,7.4,3.658,118,76,3,254.96,44.97654668055475,-93.2296244893223,7118897988
2021-07-13T14:24:42Z,10.62,4.078,118,77,4,254.8,44.97657367028296,-93.22960847988725,7118897988
2021-07-13T14:24:43Z,16.95,4.637,91,79,5,254.7,44.97662832029164,-93.22958425618708,7118897988
2021-07-13T14:24:44Z,16.95,4.637,91,79,6,254.7,44.97662832029164,-93.22958425618708,7118897988
2021-07-13T14:24:45Z,19.92,3.807,89,81,7,254.57,44.9766543880105,-93.22957361117005,7118897988
2021-07-13T14:24:46Z,22.45,3.639,88,82,8,254.56,44.976676600053906,-93.22956514544785,7118897988
2021-07-13T14:24:47Z,24.82,3.611,88,85,9,254.56,44.976697973906994,-93.2295594457537,7118897988
2021-07-13T14:24:48Z,26.69,3.611,88,88,10,254.59,44.97671448625624,-93.22955357842147,7118897988
2021-07-13T14:24:49Z,28.08,3.592,87,89,11,254.59,44.97672613710165,-93.22954662144184,7118897988
2021-07-13T14:24:50Z,31.82,3.322,87,92,12,254.66,44.97676025144756,-93.22953161783516,7118897988
2021-07-13T14:24:51Z,36.67,3.322,86,94,13,254.74,44.97680333442986,-93.22951317764819,7118897988
2021-07-13T14:24:52Z,40.78,3.387,86,96,14,254.89,44.97683895751834,-93.22949633002281,7118897988
2021-07-13T14:24:53Z,45.01,3.387,86,98,15,254.89,44.97687449678779,-93.22947604581714,7118897988
2021-07-13T14:24:54Z,52.65,3.359,86,101,16,254.8,44.976937444880605,-93.2294368185103,7118897988
2021-07-13T14:24:55Z,52.65,3.34,86,102,17,254.8,44.976937444880605,-93.2294368185103,7118897988
2021-07-13T14:24:56Z,56.23,3.322,86,103,18,254.79,44.97696636244655,-93.22941670194268,7118897988
2021-07-13T14:24:57Z,59.91,3.312,86,104,19,254.79,44.976996621116996,-93.22939750738442,7118897988
2021-07-13T14:24:58Z,63.35,3.275,86,104,20,254.77,44.97702453285456,-93.22937873192132,7118897988
2021-07-13T14:24:59Z,67.07,3.219,86,104,21,254.73,44.97705353423953,-93.22935484349728,7118897988
2021-07-13T14:25:00Z,70.46,3.21,86,105,22,254.72,44.97707926668227,-93.22933179326355,7118897988
2021-07-13T14:25:01Z,73.71,3.21,86,106,23,254.74,44.97710231691599,-93.22930647991598,7118897988
2021-07-13T14:25:02Z,77.21,3.238,86,106,24,254.76,44.97712989337742,-93.2292846031487,7118897988
2021-07-13T14:25:03Z,80.45,3.275,86,107,25,254.74,44.97715696692467,-93.22926909662783,7118897988
2021-07-13T14:25:04Z,84.53,3.284,85,107,26,254.73,44.97719225473702,-93.22925467975438,7118897988
2021-07-13T14:25:05Z,88.21,3.275,85,108,27,254.76,44.97722402215004,-93.22924168780446,7118897988
2021-07-13T14:25:06Z,92.33,3.275,86,108,28,254.76,44.97725972905755,-93.22922609746456,7118897988
2021-07-13T14:25:07Z,96.07,3.275,86,108,29,254.79,44.97729107737541,-93.22920790873468,7118897988
2021-07-13T14:25:08Z,100.1,3.275,86,107,30,254.77,44.97732326388359,-93.22918435558677,7118897988
2021-07-13T14:25:09Z,104.44,3.303,86,107,31,254.79,44.9773589707911,-93.2291617244482,7118897988
2021-07-13T14:25:10Z,108.54,3.322,86,107,32,254.79,44.977391324937344,-93.22913683019578,7118897988
2021-07-13T14:25:11Z,112.45,3.34,86,108,33,254.75,44.977423176169395,-93.22911579161882,7118897988
2021-07-13T14:25:12Z,116.22,3.34,87,109,34,254.74,44.97745268046856,-93.22909198701382,7118897988
2021-07-13T14:25:13Z,120.03,3.34,87,109,35,254.74,44.97748235240579,-93.22906776331365,7118897988
2021-07-13T14:25:14Z,123.91,3.359,87,109,36,254.73,44.97751244343817,-93.22904286906123,7118897988
2021-07-13T14:25:15Z,127.66,3.387,87,109,37,254.7,44.97754270210862,-93.22902141138911,7118897988
2021-07-13T14:25:16Z,131.4,3.406,86,110,38,254.71,44.97757472097874,-93.22900716215372,7118897988
2021-07-13T14:25:17Z,134.75,3.406,86,111,39,254.71,44.97760464437306,-93.22900012135506,7118897988
2021-07-13T14:25:18Z,138.21,3.415,86,111,40,254.64,44.9776354059577,-93.2290065754205,7118897988
2021-07-13T14:25:19Z,141.61,3.406,86,112,41,254.64,44.97766365297139,-93.22902325540781,7118897988
2021-07-13T14:25:20Z,144.91,3.406,85,113,42,254.5,44.97768930159509,-93.2290443778038,7118897988
2021-07-13T14:25:21Z,148.01,3.396,85,113,43,254.39,44.977711932733655,-93.22906751185656,7118897988
2021-07-13T14:25:22Z,154.66,3.387,85,115,44,254.4,44.97775719501078,-93.22912266477942,7118897988
2021-07-13T14:25:23Z,154.66,3.368,85,115,45,254.4,44.97775719501078,-93.22912266477942,7118897988
2021-07-13T14:25:24Z,158.33,3.359,85,116,46,254.38,44.977782843634486,-93.22915208525956,7118897988
2021-07-13T14:25:25Z,162.55,3.359,85,117,47,254.4,44.977813018485904,-93.22918477468193,7118897988
