longitude,latitude,timestamp,distance,heart_rate,fractional_cadence,time_elapsed,elevation,key
NA,NA,2021-04-21T14:17:12Z,0,92,0,0,0,6646411533
NA,NA,2021-04-21T14:17:13Z,0,93,0,1,0,6646411533
NA,NA,2021-04-21T14:17:14Z,0,98,0,2,0,6646411533
NA,NA,2021-04-21T14:17:15Z,0,99,0,3,0,6646411533
NA,NA,2021-04-21T14:17:16Z,0,100,0,4,0,6646411533
NA,NA,2021-04-21T14:17:17Z,0,101,0,5,0,6646411533
NA,NA,2021-04-21T14:17:18Z,0,102,0,6,0,6646411533
NA,NA,2021-04-21T14:17:19Z,0,102,0,7,0,6646411533
NA,NA,2021-04-21T14:17:20Z,0,101,0,8,0,6646411533
NA,NA,2021-04-21T14:17:21Z,0,101,0,9,0,6646411533
NA,NA,2021-04-21T14:17:22Z,0,102,0,10,0,6646411533
NA,NA,2021-04-21T14:17:23Z,0,101,0,11,0,6646411533
NA,NA,2021-04-21T14:17:24Z,0,101,0,12,0,6646411533
NA,NA,2021-04-21T14:17:25Z,0,101,0,13,0,6646411533
NA,NA,2021-04-21T14:17:26Z,0,100,0,14,0,6646411533
NA,NA,2021-04-21T14:17:27Z,0,100,0,15,0,6646411533
NA,NA,2021-04-21T14:17:28Z,0,100,0,16,0,6646411533
NA,NA,2021-04-21T14:17:29Z,0,101,0,17,0,6646411533
NA,NA,2021-04-21T14:17:30Z,0,101,0,18,0,6646411533
NA,NA,2021-04-21T14:17:31Z,0,102,0,19,0,6646411533
NA,NA,2021-04-21T14:17:32Z,0,102,0,20,0,6646411533
NA,NA,2021-04-21T14:17:33Z,0,103,0,21,0,6646411533
NA,NA,2021-04-21T14:17:34Z,0,102,0,22,0,6646411533
NA,NA,2021-04-21T14:17:35Z,0,102,0,23,0,6646411533
NA,NA,2021-04-21T14:17:36Z,0,103,0,24,0,6646411533
NA,NA,2021-04-21T14:17:37Z,0,103,0,25,0,6646411533
NA,NA,2021-04-21T14:17:38Z,0,103,0,26,0,6646411533
NA,NA,2021-04-21T14:18:14Z,0,100,0,62,0,6646411533
NA,NA,2021-04-21T14:18:15Z,0,98,0,63,0,6646411533
NA,NA,2021-04-21T14:18:16Z,0,97,0,64,0,6646411533
NA,NA,2021-04-21T14:18:17Z,0,97,0,65,0,6646411533
NA,NA,2021-04-21T14:18:18Z,0,97,0,66,0,6646411533
NA,NA,2021-04-21T14:18:19Z,0,96,0,67,0,6646411533
NA,NA,2021-04-21T14:18:20Z,0,97,0,68,0,6646411533
NA,NA,2021-04-21T14:18:21Z,0,99,0,69,0,6646411533
NA,NA,2021-04-21T14:18:22Z,0,100,0,70,0,6646411533
NA,NA,2021-04-21T14:18:23Z,0,101,0,71,0,6646411533
NA,NA,2021-04-21T14:18:24Z,0,100,0,72,0,6646411533
NA,NA,2021-04-21T14:18:25Z,0,99,0,73,0,6646411533
NA,NA,2021-04-21T14:18:26Z,0,98,0,74,0,6646411533
NA,NA,2021-04-21T14:18:27Z,0,97,0,75,0,6646411533
NA,NA,2021-04-21T14:18:28Z,0,96,0,76,0,6646411533
NA,NA,2021-04-21T14:18:29Z,0,96,0,77,0,6646411533
NA,NA,2021-04-21T14:18:30Z,0,96,0,78,0,6646411533
NA,NA,2021-04-21T14:18:31Z,0,97,0,79,0,6646411533
NA,NA,2021-04-21T14:18:32Z,0,98,0,80,0,6646411533
NA,NA,2021-04-21T14:18:33Z,0,98,0,81,0,6646411533
NA,NA,2021-04-21T14:18:34Z,0,98,0,82,0,6646411533
NA,NA,2021-04-21T14:18:35Z,0,98,0,83,0,6646411533
NA,NA,2021-04-21T14:18:36Z,0,97,0,84,0,6646411533
NA,NA,2021-04-21T14:18:37Z,0,96,0,85,0,6646411533
NA,NA,2021-04-21T14:18:38Z,0,96,0,86,0,6646411533
NA,NA,2021-04-21T14:18:39Z,0,96,0,87,0,6646411533
NA,NA,2021-04-21T14:18:40Z,0,97,0,88,0,6646411533
NA,NA,2021-04-21T14:18:41Z,0,98,0,89,0,6646411533
NA,NA,2021-04-21T14:18:42Z,0,98,0,90,0,6646411533
NA,NA,2021-04-21T14:18:43Z,0,99,0,91,0,6646411533
NA,NA,2021-04-21T14:18:44Z,0,99,0,92,0,6646411533
NA,NA,2021-04-21T14:18:45Z,0,100,0,93,0,6646411533
NA,NA,2021-04-21T14:18:46Z,0,101,0,94,0,6646411533
NA,NA,2021-04-21T14:18:47Z,0,101,0,95,0,6646411533
NA,NA,2021-04-21T14:18:48Z,0,101,0,96,0,6646411533
NA,NA,2021-04-21T14:18:49Z,0,100,0,97,0,6646411533
NA,NA,2021-04-21T14:18:50Z,0,100,0,98,0,6646411533
NA,NA,2021-04-21T14:18:51Z,0,100,0,99,0,6646411533
NA,NA,2021-04-21T14:18:52Z,0,101,0,100,0,6646411533
NA,NA,2021-04-21T14:18:53Z,0,103,0,101,0,6646411533
NA,NA,2021-04-21T14:18:54Z,0,104,0,102,0,6646411533
NA,NA,2021-04-21T14:18:55Z,0,105,0,103,0,6646411533
NA,NA,2021-04-21T14:18:56Z,0,105,0,104,0,6646411533
NA,NA,2021-04-21T14:18:57Z,0,105,0,105,0,6646411533
NA,NA,2021-04-21T14:18:58Z,0,105,0,106,0,6646411533
NA,NA,2021-04-21T14:18:59Z,0,105,0,107,0,6646411533
NA,NA,2021-04-21T14:19:00Z,0,105,0,108,0,6646411533
NA,NA,2021-04-21T14:19:01Z,0,104,0,109,0,6646411533
NA,NA,2021-04-21T14:19:02Z,0,104,0,110,0,6646411533
NA,NA,2021-04-21T14:19:03Z,0,105,0,111,0,6646411533
NA,NA,2021-04-21T14:19:04Z,0,105,0,112,0,6646411533
NA,NA,2021-04-21T14:19:05Z,0,105,0,113,0,6646411533
NA,NA,2021-04-21T14:19:06Z,0,106,0,114,0,6646411533
NA,NA,2021-04-21T14:19:07Z,0,105,0,115,0,6646411533
NA,NA,2021-04-21T14:19:08Z,0,106,0,116,0,6646411533
NA,NA,2021-04-21T14:19:09Z,0,107,0,117,0,6646411533
NA,NA,2021-04-21T14:19:10Z,0,107,0,118,0,6646411533
NA,NA,2021-04-21T14:20:09Z,0,98,0,177,0,6646411533
NA,NA,2021-04-21T14:20:10Z,0,98,0,178,0,6646411533
NA,NA,2021-04-21T14:20:11Z,0,97,0,179,0,6646411533
NA,NA,2021-04-21T14:20:12Z,0,96,0,180,0,6646411533
NA,NA,2021-04-21T14:20:13Z,0,96,0,181,0,6646411533
NA,NA,2021-04-21T14:20:14Z,0,96,0,182,0,6646411533
NA,NA,2021-04-21T14:20:15Z,0,96,0,183,0,6646411533
NA,NA,2021-04-21T14:20:16Z,0,96,0,184,0,6646411533
NA,NA,2021-04-21T14:20:17Z,0,97,0,185,0,6646411533
NA,NA,2021-04-21T14:20:18Z,0,98,0,186,0,6646411533
NA,NA,2021-04-21T14:20:19Z,0,99,0,187,0,6646411533
NA,NA,2021-04-21T14:20:20Z,0,99,0,188,0,6646411533
NA,NA,2021-04-21T14:20:21Z,0,98,0,189,0,6646411533
NA,NA,2021-04-21T14:20:22Z,0,98,0,190,0,6646411533
NA,NA,2021-04-21T14:20:23Z,0,97,0,191,0,6646411533
NA,NA,2021-04-21T14:20:24Z,0,98,0,192,0,6646411533
NA,NA,2021-04-21T14:20:25Z,0,99,0,193,0,6646411533
NA,NA,2021-04-21T14:20:26Z,0,100,0,194,0,6646411533
NA,NA,2021-04-21T14:20:27Z,0,101,0,195,0,6646411533
NA,NA,2021-04-21T14:20:28Z,0,101,0,196,0,6646411533
NA,NA,2021-04-21T14:20:29Z,0,101,0,197,0,6646411533
NA,NA,2021-04-21T14:20:30Z,0,101,0,198,0,6646411533
NA,NA,2021-04-21T14:20:31Z,0,102,0,199,0,6646411533
NA,NA,2021-04-21T14:20:32Z,0,104,0,200,0,6646411533
NA,NA,2021-04-21T14:20:33Z,0,104,0,201,0,6646411533
NA,NA,2021-04-21T14:20:34Z,0,105,0,202,0,6646411533
NA,NA,2021-04-21T14:20:35Z,0,105,0,203,0,6646411533
NA,NA,2021-04-21T14:20:36Z,0,106,0,204,0,6646411533
NA,NA,2021-04-21T14:20:37Z,0,106,0,205,0,6646411533
NA,NA,2021-04-21T14:20:38Z,0,107,0,206,0,6646411533
NA,NA,2021-04-21T14:20:39Z,0,108,0,207,0,6646411533
NA,NA,2021-04-21T14:20:40Z,0,108,0,208,0,6646411533
NA,NA,2021-04-21T14:20:41Z,0,108,0,209,0,6646411533
NA,NA,2021-04-21T14:20:42Z,0,108,0,210,0,6646411533
NA,NA,2021-04-21T14:20:43Z,0,109,0,211,0,6646411533
NA,NA,2021-04-21T14:20:44Z,0,109,0,212,0,6646411533
NA,NA,2021-04-21T14:20:45Z,0,110,0,213,0,6646411533
NA,NA,2021-04-21T14:20:46Z,0,111,0,214,0,6646411533
NA,NA,2021-04-21T14:20:47Z,0,111,0,215,0,6646411533
NA,NA,2021-04-21T14:20:48Z,0,112,0,216,0,6646411533
NA,NA,2021-04-21T14:20:49Z,0,113,0,217,0,6646411533
NA,NA,2021-04-21T14:20:50Z,0,114,0,218,0,6646411533
NA,NA,2021-04-21T14:20:51Z,0,114,0,219,0,6646411533
NA,NA,2021-04-21T14:20:52Z,0,114,0,220,0,6646411533
NA,NA,2021-04-21T14:20:53Z,0,115,0,221,0,6646411533
NA,NA,2021-04-21T14:20:54Z,0,115,0,222,0,6646411533
NA,NA,2021-04-21T14:20:55Z,0,116,0,223,0,6646411533
NA,NA,2021-04-21T14:20:56Z,0,116,0,224,0,6646411533
NA,NA,2021-04-21T14:20:57Z,0,117,0,225,0,6646411533
NA,NA,2021-04-21T14:20:58Z,0,117,0,226,0,6646411533
