timestamp,distance,altitude,speed,cadence,fractional_cadence,heart_rate,time_elapsed,key
2020-12-25T20:38:26Z,532.57,271.20000000000005,4.096,88,0,136,28,6002508483
2020-12-25T20:38:27Z,536.7,271.20000000000005,4.133,88,0,136,29,6002508483
2020-12-25T20:38:28Z,540.79,271.20000000000005,4.087,88,0,137,30,6002508483
2020-12-25T20:38:29Z,544.85,271.20000000000005,4.059,88,0,137,31,6002508483
2020-12-25T20:38:30Z,548.78,271.20000000000005,3.928,88,0,137,32,6002508483
2020-12-25T20:38:31Z,552.63,271.20000000000005,3.854,88,0,137,33,6002508483
2020-12-25T20:38:32Z,556.42,271.20000000000005,3.788,88,0,137,34,6002508483
2020-12-25T20:38:33Z,560.23,271.20000000000005,3.816,88,0,137,35,6002508483
2020-12-25T20:38:34Z,564.07,271.20000000000005,3.835,88,0,137,36,6002508483
2020-12-25T20:38:35Z,567.93,271.20000000000005,3.863,88,0,137,37,6002508483
2020-12-25T20:38:36Z,571.81,271.20000000000005,3.872,88,0,137,38,6002508483
2020-12-25T20:38:37Z,575.69,271.20000000000005,3.882,88,0,137,39,6002508483
2020-12-25T20:38:38Z,579.63,271.20000000000005,3.947,88,0,137,40,6002508483
2020-12-25T20:38:39Z,583.64,271.20000000000005,4.012,88,0,138,41,6002508483
2020-12-25T20:38:40Z,587.79,271.20000000000005,4.143,88,0,138,42,6002508483
2020-12-25T20:38:41Z,591.98,271.20000000000005,4.189,87,0,138,43,6002508483
2020-12-25T20:38:42Z,596.08,271.20000000000005,4.106,87,0,137,44,6002508483
2020-12-25T20:38:43Z,600.09,271.20000000000005,4.012,87,0,138,45,6002508483
2020-12-25T20:38:44Z,604.07,271.20000000000005,3.975,87,0,138,46,6002508483
2020-12-25T20:38:45Z,608.09,271.20000000000005,4.022,87,0,137,47,6002508483
2020-12-25T20:38:46Z,612.16,271.20000000000005,4.059,86,0.5,137,48,6002508483
2020-12-25T20:38:47Z,616.18,271.20000000000005,4.031,86,0.5,137,49,6002508483
2020-12-25T20:38:48Z,620.18,271.20000000000005,4.003,86,0.5,137,50,6002508483
2020-12-25T20:38:49Z,624.16,271.20000000000005,3.975,87,0,137,51,6002508483
2020-12-25T20:38:50Z,628.17,271.20000000000005,4.012,87,0,137,52,6002508483
2020-12-25T20:38:51Z,632.2,271.20000000000005,4.031,87,0,137,53,6002508483
2020-12-25T20:38:52Z,636.22,271.20000000000005,4.022,87,0,137,54,6002508483
2020-12-25T20:38:53Z,640.19,271.20000000000005,3.966,87,0,137,55,6002508483
2020-12-25T20:38:54Z,644.08,271.20000000000005,3.891,87,0,137,56,6002508483
2020-12-25T20:38:55Z,647.97,271.20000000000005,3.891,87,0,137,57,6002508483
2020-12-25T20:38:56Z,651.85,271.20000000000005,3.882,87,0,137,58,6002508483
2020-12-25T20:38:57Z,655.8,271.20000000000005,3.947,86,0.5,137,59,6002508483
2020-12-25T20:38:58Z,659.79,271.20000000000005,3.994,86,0.5,137,60,6002508483
2020-12-25T20:38:59Z,663.86,271.20000000000005,4.068,86,0.5,136,61,6002508483
2020-12-25T20:39:00Z,667.98,271.20000000000005,4.124,86,0.5,136,62,6002508483
2020-12-25T20:39:01Z,672.14,271.20000000000005,4.152,86,0.5,136,63,6002508483
2020-12-25T20:39:02Z,676.3,271.20000000000005,4.161,86,0.5,136,64,6002508483
2020-12-25T20:39:03Z,680.4,271.20000000000005,4.106,86,0.5,136,65,6002508483
2020-12-25T20:39:04Z,684.45,271.20000000000005,4.05,85,0.5,135,66,6002508483
2020-12-25T20:39:05Z,688.47,271.20000000000005,4.022,85,0.5,135,67,6002508483
2020-12-25T20:39:06Z,692.4,271.20000000000005,3.928,85,0.5,136,68,6002508483
2020-12-25T20:39:07Z,696.14,271.20000000000005,3.732,85,0.5,137,69,6002508483
2020-12-25T20:39:08Z,699.65,271.20000000000005,3.518,85,0.5,137,70,6002508483
2020-12-25T20:39:09Z,703.07,271.20000000000005,3.415,85,0.5,136,71,6002508483
2020-12-25T20:39:10Z,706.36,271.20000000000005,3.294,85,0.5,137,72,6002508483
2020-12-25T20:39:11Z,709.64,271.20000000000005,3.275,86,0.5,136,73,6002508483
2020-12-25T20:39:12Z,713.01,271.20000000000005,3.368,87,0,137,74,6002508483
2020-12-25T20:39:13Z,716.54,271.20000000000005,3.536,87,0,137,75,6002508483
2020-12-25T20:39:14Z,720.26,271.20000000000005,3.723,87,0,138,76,6002508483
2020-12-25T20:39:15Z,724.01,271.20000000000005,3.742,87,0,138,77,6002508483
2020-12-25T20:39:16Z,727.78,271.20000000000005,3.77,87,0,138,78,6002508483
2020-12-25T20:39:17Z,731.51,271.20000000000005,3.732,87,0,137,79,6002508483
2020-12-25T20:39:18Z,735.2,271.20000000000005,3.695,86,0.5,137,80,6002508483
2020-12-25T20:39:19Z,738.83,271.20000000000005,3.63,86,0.5,138,81,6002508483
2020-12-25T20:39:20Z,742.41,271.20000000000005,3.574,86,0.5,138,82,6002508483
2020-12-25T20:39:21Z,745.94,271.20000000000005,3.536,86,0.5,138,83,6002508483
2020-12-25T20:39:22Z,749.39,271.20000000000005,3.452,86,0.5,137,84,6002508483
2020-12-25T20:39:23Z,752.63,271.20000000000005,3.238,87,0,137,85,6002508483
2020-12-25T20:39:24Z,755.97,271.20000000000005,3.34,87,0,137,86,6002508483
2020-12-25T20:39:25Z,759.26,271.20000000000005,3.284,88,0,138,87,6002508483
