timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2018-11-29T22:19:38Z,44.9857724737376,-93.22548625990748,0,266.79999999999995,1.278,81,58,0.5,2018-11-29 22:19:37
2018-11-29T22:19:39Z,44.985779263079166,-93.22550193406641,1.29,266.79999999999995,1.829,81,58,0.5,2018-11-29 22:19:37
2018-11-29T22:19:40Z,44.98581983149052,-93.22550704702735,4.91,266.79999999999995,1.409,83,58,0.5,2018-11-29 22:19:37
2018-11-29T22:19:41Z,44.98581983149052,-93.22550704702735,4.91,266.79999999999995,1.409,85,58,0.5,2018-11-29 22:19:37
2018-11-29T22:19:42Z,44.98584346845746,-93.2255079690367,7.4,266.79999999999995,1.624,86,58,0.5,2018-11-29 22:19:37
2018-11-29T22:19:43Z,44.98586677014828,-93.2255079690367,9.93,266.79999999999995,1.903,89,94,0,2018-11-29 22:19:37
2018-11-29T22:19:44Z,44.985895939171314,-93.22550553828478,13.16,266.79999999999995,2.221,89,94,0,2018-11-29 22:19:37
2018-11-29T22:19:45Z,44.98592812567949,-93.22550361044705,16.75,266.79999999999995,2.995,89,94,0,2018-11-29 22:19:37
2018-11-29T22:19:47Z,44.98597648926079,-93.22551065124571,20.61,266.79999999999995,3.863,101,92,0,2018-11-29 22:19:37
2018-11-29T22:19:48Z,44.986001048237085,-93.22553537786007,24.59,266.79999999999995,3.975,101,90,0,2018-11-29 22:19:37
2018-11-29T22:19:49Z,44.986018566414714,-93.22557175531983,28.57,266.79999999999995,3.984,101,90,0,2018-11-29 22:19:37
2018-11-29T22:19:50Z,44.98603063635528,-93.22561274282634,32.07,266.79999999999995,3.994,101,90,0,2018-11-29 22:19:37
2018-11-29T22:19:51Z,44.98604044318199,-93.22565775364637,35.78,266.79999999999995,3.994,101,90,0,2018-11-29 22:19:37
2018-11-29T22:19:52Z,44.986047903075814,-93.22574492543936,42.7,266.79999999999995,3.891,112,92,0,2018-11-29 22:19:37
