timestamp,distance,cadence,fractional_cadence,heart_rate,key
2018-02-01T15:17:00Z,0,0,0,NA,2018-02-01 15:16:56
2018-02-01T15:17:01Z,0,0,0,NA,2018-02-01 15:16:56
2018-02-01T15:17:02Z,0,0,0,NA,2018-02-01 15:16:56
2018-02-01T15:17:03Z,0,0,0,NA,2018-02-01 15:16:56
2018-02-01T15:17:22Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:17:23Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:17:24Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:17:25Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:17:40Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:17:41Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:17:42Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:18:24Z,0,0,0,NA,2018-02-01 15:16:56
2018-02-01T15:18:36Z,0,0,0,NA,2018-02-01 15:16:56
2018-02-01T15:18:37Z,0,0,0,NA,2018-02-01 15:16:56
2018-02-01T15:18:44Z,0,60,0,NA,2018-02-01 15:16:56
2018-02-01T15:18:45Z,0,58,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:18:46Z,0,54,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:18:47Z,0,54,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:18:55Z,0,54,0.5,NA,2018-02-01 15:16:56
2018-02-01T15:18:56Z,0,55,0,NA,2018-02-01 15:16:56
2018-02-01T15:18:57Z,0,55,0,NA,2018-02-01 15:16:56
2018-02-01T15:18:58Z,0,55,0,NA,2018-02-01 15:16:56
2018-02-01T15:16:55Z,0,0,0,134,2018-02-01 15:16:56
2018-02-01T15:16:56Z,0,0,0,134,2018-02-01 15:16:56
2018-02-01T15:16:57Z,0,0,0,134,2018-02-01 15:16:56
2018-02-01T15:16:58Z,0,0,0,134,2018-02-01 15:16:56
2018-02-01T15:16:59Z,0,0,0,134,2018-02-01 15:16:56
2018-02-01T15:17:04Z,0,0,0,72,2018-02-01 15:16:56
2018-02-01T15:17:05Z,0,0,0,71,2018-02-01 15:16:56
2018-02-01T15:17:06Z,0,0,0,71,2018-02-01 15:16:56
2018-02-01T15:17:07Z,0,0,0,71,2018-02-01 15:16:56
2018-02-01T15:17:08Z,0,0,0,71,2018-02-01 15:16:56
2018-02-01T15:17:09Z,0,0,0,71,2018-02-01 15:16:56
2018-02-01T15:17:10Z,0,0,0,71,2018-02-01 15:16:56
2018-02-01T15:17:11Z,0,0,0,71,2018-02-01 15:16:56
2018-02-01T15:17:12Z,0,0,0,137,2018-02-01 15:16:56
2018-02-01T15:17:13Z,0,0,0,137,2018-02-01 15:16:56
2018-02-01T15:17:14Z,0,0,0,137,2018-02-01 15:16:56
2018-02-01T15:17:15Z,0,0,0,137,2018-02-01 15:16:56
2018-02-01T15:17:16Z,0,58,0.5,137,2018-02-01 15:16:56
2018-02-01T15:17:17Z,0,58,0.5,137,2018-02-01 15:16:56
2018-02-01T15:17:18Z,0,58,0.5,137,2018-02-01 15:16:56
2018-02-01T15:17:19Z,0,58,0.5,137,2018-02-01 15:16:56
2018-02-01T15:17:20Z,0,58,0.5,137,2018-02-01 15:16:56
2018-02-01T15:17:21Z,0,58,0.5,137,2018-02-01 15:16:56
2018-02-01T15:17:26Z,0,58,0.5,72,2018-02-01 15:16:56
2018-02-01T15:17:27Z,0,58,0.5,71,2018-02-01 15:16:56
2018-02-01T15:17:28Z,0,58,0.5,71,2018-02-01 15:16:56
2018-02-01T15:17:29Z,0,58,0.5,141,2018-02-01 15:16:56
2018-02-01T15:17:30Z,0,58,0.5,141,2018-02-01 15:16:56
2018-02-01T15:17:31Z,0,58,0.5,141,2018-02-01 15:16:56
2018-02-01T15:17:32Z,0,58,0.5,141,2018-02-01 15:16:56
2018-02-01T15:17:33Z,0,58,0.5,144,2018-02-01 15:16:56
2018-02-01T15:17:34Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:17:35Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:17:36Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:17:37Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:17:38Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:17:39Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:17:43Z,0,58,0.5,72,2018-02-01 15:16:56
2018-02-01T15:17:44Z,0,58,0.5,72,2018-02-01 15:16:56
2018-02-01T15:17:45Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:46Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:47Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:48Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:49Z,0,0,0,145,2018-02-01 15:16:56
2018-02-01T15:17:50Z,0,0,0,145,2018-02-01 15:16:56
2018-02-01T15:17:51Z,0,0,0,145,2018-02-01 15:16:56
2018-02-01T15:17:52Z,0,0,0,145,2018-02-01 15:16:56
2018-02-01T15:17:53Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:54Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:55Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:56Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:57Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:17:58Z,0,0,0,146,2018-02-01 15:16:56
2018-02-01T15:17:59Z,0,0,0,146,2018-02-01 15:16:56
2018-02-01T15:18:00Z,0,0,0,146,2018-02-01 15:16:56
2018-02-01T15:18:01Z,0,0,0,146,2018-02-01 15:16:56
2018-02-01T15:18:02Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:03Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:04Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:05Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:06Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:07Z,0,0,0,153,2018-02-01 15:16:56
2018-02-01T15:18:08Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:09Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:10Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:11Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:12Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:13Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:14Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:15Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:16Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:17Z,0,0,0,152,2018-02-01 15:16:56
2018-02-01T15:18:18Z,0,0,0,157,2018-02-01 15:16:56
2018-02-01T15:18:19Z,0,0,0,158,2018-02-01 15:16:56
2018-02-01T15:18:20Z,0,0,0,158,2018-02-01 15:16:56
2018-02-01T15:18:21Z,0,0,0,158,2018-02-01 15:16:56
2018-02-01T15:18:22Z,0,0,0,158,2018-02-01 15:16:56
2018-02-01T15:18:23Z,0,0,0,158,2018-02-01 15:16:56
2018-02-01T15:18:25Z,0,61,0,156,2018-02-01 15:16:56
2018-02-01T15:18:26Z,0,61,0,156,2018-02-01 15:16:56
2018-02-01T15:18:27Z,0,61,0,156,2018-02-01 15:16:56
2018-02-01T15:18:28Z,0,61,0,156,2018-02-01 15:16:56
2018-02-01T15:18:29Z,0,61,0,150,2018-02-01 15:16:56
2018-02-01T15:18:30Z,0,0,0,149,2018-02-01 15:16:56
2018-02-01T15:18:31Z,0,0,0,148,2018-02-01 15:16:56
2018-02-01T15:18:32Z,0,0,0,148,2018-02-01 15:16:56
2018-02-01T15:18:33Z,0,0,0,148,2018-02-01 15:16:56
2018-02-01T15:18:34Z,0,0,0,148,2018-02-01 15:16:56
2018-02-01T15:18:35Z,0,0,0,148,2018-02-01 15:16:56
2018-02-01T15:18:38Z,0,60,0,145,2018-02-01 15:16:56
2018-02-01T15:18:39Z,0,60,0,145,2018-02-01 15:16:56
2018-02-01T15:18:40Z,0,60,0,145,2018-02-01 15:16:56
2018-02-01T15:18:41Z,0,60,0,145,2018-02-01 15:16:56
2018-02-01T15:18:42Z,0,60,0,145,2018-02-01 15:16:56
2018-02-01T15:18:43Z,0,60,0,145,2018-02-01 15:16:56
2018-02-01T15:18:48Z,0,54,0.5,71,2018-02-01 15:16:56
2018-02-01T15:18:49Z,0,54,0.5,71,2018-02-01 15:16:56
2018-02-01T15:18:50Z,0,54,0.5,71,2018-02-01 15:16:56
2018-02-01T15:18:51Z,0,54,0.5,144,2018-02-01 15:16:56
2018-02-01T15:18:52Z,0,54,0.5,144,2018-02-01 15:16:56
2018-02-01T15:18:53Z,0,54,0.5,144,2018-02-01 15:16:56
2018-02-01T15:18:54Z,0,54,0.5,144,2018-02-01 15:16:56
2018-02-01T15:18:59Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:19:00Z,0,58,0.5,146,2018-02-01 15:16:56
2018-02-01T15:19:01Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:19:02Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:19:03Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:19:04Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:19:05Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:19:06Z,0,58,0.5,147,2018-02-01 15:16:56
2018-02-01T15:19:07Z,0,58,0.5,148,2018-02-01 15:16:56
2018-02-01T15:19:08Z,0,58,0.5,149,2018-02-01 15:16:56
2018-02-01T15:19:09Z,0,58,0.5,149,2018-02-01 15:16:56
2018-02-01T15:19:10Z,0,58,0.5,149,2018-02-01 15:16:56
2018-02-01T15:19:11Z,0,58,0.5,149,2018-02-01 15:16:56
2018-02-01T15:19:12Z,0,58,0.5,149,2018-02-01 15:16:56
2018-02-01T15:19:13Z,0,58,0.5,150,2018-02-01 15:16:56
2018-02-01T15:19:14Z,0,58,0.5,150,2018-02-01 15:16:56
2018-02-01T15:19:15Z,0,58,0.5,150,2018-02-01 15:16:56
2018-02-01T15:19:16Z,0,58,0.5,150,2018-02-01 15:16:56
2018-02-01T15:19:17Z,0,58,0.5,150,2018-02-01 15:16:56
2018-02-01T15:19:18Z,0,58,0.5,150,2018-02-01 15:16:56
2018-02-01T15:19:19Z,0,58,0.5,148,2018-02-01 15:16:56
2018-02-01T15:19:20Z,0,58,0.5,148,2018-02-01 15:16:56
2018-02-01T15:19:21Z,0,0,0,148,2018-02-01 15:16:56
2018-02-01T15:19:22Z,0,0,0,147,2018-02-01 15:16:56
2018-02-01T15:19:23Z,0,0,0,146,2018-02-01 15:16:56
2018-02-01T15:19:24Z,0,0,0,146,2018-02-01 15:16:56
2018-02-01T15:19:25Z,0,58,0.5,146,2018-02-01 15:16:56
2018-02-01T15:19:26Z,0,58,0.5,145,2018-02-01 15:16:56
2018-02-01T15:19:27Z,0,0,0,145,2018-02-01 15:16:56
2018-02-01T15:19:28Z,0,0,0,145,2018-02-01 15:16:56
2018-02-01T15:19:29Z,0,0,0,145,2018-02-01 15:16:56
2018-02-01T15:19:30Z,0,0,0,144,2018-02-01 15:16:56
2018-02-01T15:19:31Z,0,0,0,142,2018-02-01 15:16:56
2018-02-01T15:19:32Z,0,0,0,141,2018-02-01 15:16:56
2018-02-01T15:19:33Z,0,0,0,141,2018-02-01 15:16:56
2018-02-01T15:19:34Z,0,0,0,140,2018-02-01 15:16:56
2018-02-01T15:19:35Z,0,0,0,138,2018-02-01 15:16:56
2018-02-01T15:19:36Z,0,0,0,137,2018-02-01 15:16:56
2018-02-01T15:19:37Z,0,0,0,137,2018-02-01 15:16:56
2018-02-01T15:19:38Z,0,0,0,136,2018-02-01 15:16:56
2018-02-01T15:19:39Z,0,0,0,134,2018-02-01 15:16:56
2018-02-01T15:19:40Z,0,0,0,132,2018-02-01 15:16:56
2018-02-01T15:19:41Z,0,0,0,131,2018-02-01 15:16:56
2018-02-01T15:19:42Z,0,0,0,129,2018-02-01 15:16:56
2018-02-01T15:19:43Z,0,0,0,128,2018-02-01 15:16:56
2018-02-01T15:19:44Z,0,0,0,128,2018-02-01 15:16:56
2018-02-01T15:19:45Z,0,0,0,127,2018-02-01 15:16:56
2018-02-01T15:19:46Z,0,0,0,127,2018-02-01 15:16:56
2018-02-01T15:19:47Z,0,0,0,126,2018-02-01 15:16:56
2018-02-01T15:19:48Z,0,0,0,126,2018-02-01 15:16:56
2018-02-01T15:19:49Z,0,0,0,124,2018-02-01 15:16:56
2018-02-01T15:19:50Z,0,0,0,123,2018-02-01 15:16:56
2018-02-01T15:19:51Z,0,0,0,123,2018-02-01 15:16:56
2018-02-01T15:19:52Z,0,0,0,123,2018-02-01 15:16:56
2018-02-01T15:19:53Z,0,0,0,122,2018-02-01 15:16:56
2018-02-01T15:19:54Z,0,0,0,122,2018-02-01 15:16:56
2018-02-01T15:19:55Z,0,0,0,122,2018-02-01 15:16:56
2018-02-01T15:19:56Z,0,0,0,121,2018-02-01 15:16:56
2018-02-01T15:19:57Z,0,0,0,120,2018-02-01 15:16:56
2018-02-01T15:19:58Z,0,0,0,119,2018-02-01 15:16:56
2018-02-01T15:19:59Z,0,0,0,119,2018-02-01 15:16:56
2018-02-01T15:20:00Z,0,0,0,120,2018-02-01 15:16:56
2018-02-01T15:20:01Z,0,0,0,121,2018-02-01 15:16:56
2018-02-01T15:20:02Z,0,0,0,121,2018-02-01 15:16:56
2018-02-01T15:20:03Z,0,0,0,120,2018-02-01 15:16:56
2018-02-01T15:20:04Z,0,0,0,120,2018-02-01 15:16:56
2018-02-01T15:20:05Z,0,0,0,119,2018-02-01 15:16:56
2018-02-01T15:20:06Z,0,0,0,118,2018-02-01 15:16:56
2018-02-01T15:20:07Z,0,0,0,118,2018-02-01 15:16:56
2018-02-01T15:20:08Z,0,0,0,117,2018-02-01 15:16:56
2018-02-01T15:20:09Z,0,0,0,117,2018-02-01 15:16:56
2018-02-01T15:20:10Z,0,0,0,117,2018-02-01 15:16:56
2018-02-01T15:20:11Z,0,0,0,117,2018-02-01 15:16:56
2018-02-01T15:20:12Z,0,0,0,117,2018-02-01 15:16:56
2018-02-01T15:20:13Z,0,0,0,117,2018-02-01 15:16:56
2018-02-01T15:20:14Z,0,0,0,116,2018-02-01 15:16:56
