distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
0,3.396,74,0,274.6,45.18559595569968,-93.13793401233852,6664158044,274.6768080357143,0.07680803571429351,2021-04-23T22:13:09Z
4.24,3.583,76,1,274.6,45.185559410601854,-93.1379495188594,6664158044,274.69086134453784,0.09086134453781369,2021-04-23T22:13:10Z
8.84,3.956,77,2,274.63,45.185518423095345,-93.1379579845816,6664158044,274.7031944444445,0.07319444444448209,2021-04-23T22:13:11Z
14.74,4.759,79,3,274.64,45.18546553328633,-93.13796427100895,6664158044,274.71287593984965,0.07287593984966634,2021-04-23T22:13:12Z
20.16,4.852,79,4,274.63,45.185416750609875,-93.1379632651806,6664158044,274.7194464285714,0.08944642857142071,2021-04-23T22:13:13Z
25.6,4.908,81,5,274.62,45.18536771647632,-93.13796418718994,6664158044,274.7232142857143,0.10321428571427305,2021-04-23T22:13:14Z
31.2,5.02,82,6,274.6,45.18531742505729,-93.13796720467508,6664158044,274.7243668831169,0.12436688311686339,2021-04-23T22:13:15Z
36.33,4.712,84,7,274.78,45.18527124077082,-93.13796946778892,6664158044,274.7232453416149,-0.056754658385045786,2021-04-23T22:13:16Z
41.06,4.488,85,8,274.68,45.185228660702705,-93.13797005452216,6664158044,274.72221726190475,0.042217261904738734,2021-04-23T22:13:17Z
45.6,4.329,86,9,274.62,45.1851876731962,-93.13797240145504,6664158044,274.7212714285714,0.10127142857140825,2021-04-23T22:13:18Z
50.44,4.544,86,10,274.57,45.185144171118736,-93.13797424547374,6664158044,274.7205631868132,0.15056318681320136,2021-04-23T22:13:19Z
55.48,4.656,85,11,274.53,45.18509899266064,-93.13797927461565,6664158044,274.72059523809526,0.190595238095284,2021-04-23T22:13:20Z
60.32,4.647,85,12,274.55,45.18505549058318,-93.13798321411014,6664158044,274.72184948979594,0.17184948979593173,2021-04-23T22:13:21Z
65.43,4.74,86,13,274.79,45.1850095577538,-93.13798514194788,6664158044,274.725381773399,-0.0646182266009987,2021-04-23T22:13:22Z
71.01,4.973,86,14,274.94,45.184959433972836,-93.1379875726998,6664158044,274.7309642857143,-0.20903571428567602,2021-04-23T22:13:23Z
76.56,5.123,86,15,275.02,45.1849093940109,-93.137985477224,6664158044,274.737569124424,-0.282430875575983,2021-04-23T22:13:24Z
81.76,5.132,88,16,275,45.1848626229912,-93.13798204064368,6664158044,274.74981566820276,-0.250184331797243,2021-04-23T22:13:25Z
87.02,5.272,89,17,274.96,45.18481534905732,-93.13797852024436,6664158044,274.7641013824885,-0.19589861751148874,2021-04-23T22:13:26Z
92.33,5.207,90,18,274.93,45.184767823666334,-93.13797290436924,6664158044,274.7804608294931,-0.14953917050689824,2021-04-23T22:13:27Z
97.84,5.067,92,19,274.77,45.18471837043762,-93.1379685457796,6664158044,274.79921658986177,0.029216589861789544,2021-04-23T22:13:28Z
103.63,5.225,92,20,274.77,45.184666234999895,-93.13796611502768,6664158044,274.81857142857143,0.04857142857144936,2021-04-23T22:13:29Z
109.61,5.328,94,21,274.76,45.184612423181534,-93.13796334899962,6664158044,274.838801843318,0.07880184331799,2021-04-23T22:13:30Z
115.53,5.402,95,22,274.72,45.184559198096395,-93.13796217553318,6664158044,274.85981566820277,0.13981566820274338,2021-04-23T22:13:31Z
121.92,5.636,95,23,274.68,45.18450169824064,-93.13796083442868,6664158044,274.8810138248848,0.20101382488479658,2021-04-23T22:13:32Z
128.22,5.86,95,24,274.61,45.18444495275617,-93.13796242699028,6664158044,274.90230414746543,0.29230414746541555,2021-04-23T22:13:33Z
134.46,5.85,95,25,274.58,45.18438904546201,-93.13796862959862,6664158044,274.92350230414746,0.34350230414747784,2021-04-23T22:13:34Z
140.9,6.009,95,26,274.77,45.18433162942529,-93.13797952607274,6664158044,274.943133640553,0.17313364055303282,2021-04-23T22:13:35Z
146.5,5.682,95,27,274.77,45.18428142182529,-93.13798748888075,6664158044,274.96170506912443,0.19170506912445262,2021-04-23T22:13:36Z
152.21,5.598,95,28,274.79,45.18423029221594,-93.13799427822232,6664158044,274.9789861751152,0.18898617511518978,2021-04-23T22:13:37Z
157.88,5.486,95,29,274.85,45.18417941406369,-93.13799846917392,6664158044,274.9958064516129,0.1458064516128843,2021-04-23T22:13:38Z
163.54,5.356,95,30,274.92,45.18412853591144,-93.13800433650611,6664158044,275.0126267281106,0.09262672811058792,2021-04-23T22:13:39Z
169.28,5.179,95,31,275.09,45.18407707102597,-93.13801003620028,6664158044,275.0295852534562,-0.06041474654375634,2021-04-23T22:13:40Z
175.07,5.132,95,32,275.06,45.184025103226304,-93.13801447860897,6664158044,275.04755760368664,-0.01244239631336086,2021-04-23T22:13:41Z
180.71,5.188,95,33,275.07,45.18397439271211,-93.13801900483668,6664158044,275.0674193548387,-0.0025806451612879755,2021-04-23T22:13:42Z
186.35,5.076,95,34,275.2,45.18392376601696,-93.13802336342631,6664158044,275.0895391705069,-0.11046082949309266,2021-04-23T22:13:43Z
191.48,4.796,96,35,275.25,45.183877581730485,-93.13802470453084,6664158044,275.11387096774195,-0.1361290322580544,2021-04-23T22:13:44Z
196.49,4.525,97,36,275.3,45.183832570910454,-93.1380264647305,6664158044,275.13958525345623,-0.16041474654377907,2021-04-23T22:13:45Z
201.67,4.665,97,37,275.42,45.18378588370979,-93.13802906312048,6664158044,275.1662211981567,-0.2537788018433389,2021-04-23T22:13:46Z
206.74,4.833,98,38,275.4,45.18374036997557,-93.13803141005336,6664158044,275.19281105990785,-0.20718894009212363,2021-04-23T22:13:47Z
211.94,5.02,98,39,275.33,45.18369351513684,-93.1380319967866,6664158044,275.21714285714285,-0.11285714285713766,2021-04-23T22:13:48Z
217.11,5.048,99,40,275.23,45.1836469117552,-93.13803191296756,6664158044,275.2385253456221,0.008525345622103941,2021-04-23T22:13:49Z
221.97,5.029,100,41,275.17,45.18360315822065,-93.13803275115788,6664158044,275.2567741935484,0.08677419354836502,2021-04-23T22:13:50Z
