timestamp,distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key
2021-07-21T22:13:23Z,0,5.179,87,0,255.12,44.97703400440514,-93.22961795143783,7166712862
2021-07-21T22:13:24Z,4.06,4.749,86,1,255.06,44.97706292197108,-93.22958568111062,7166712862
2021-07-21T22:13:25Z,7.76,4.423,86,2,254.94,44.977088989689946,-93.2295557577163,7166712862
2021-07-21T22:13:26Z,11.96,4.693,85,3,254.77,44.977120170369744,-93.22952541522682,7166712862
2021-07-21T22:13:27Z,16.45,4.731,85,4,254.78,44.97715420089662,-93.22949456982315,7166712862
2021-07-21T22:13:28Z,20.99,4.74,85,5,254.93,44.97718890197575,-93.22946397587657,7166712862
2021-07-21T22:13:29Z,25.04,4.32,85,6,254.93,44.97721957974136,-93.22943614795804,7166712862
2021-07-21T22:13:30Z,29.15,4.199,85,7,254.96,44.97725101187825,-93.22940848767757,7166712862
2021-07-21T22:13:31Z,34.51,4.936,85,8,254.92,44.97729384340346,-93.22937730699778,7166712862
2021-07-21T22:13:32Z,40.03,5.16,86,9,254.92,44.977337680757046,-93.22934411466122,7166712862
2021-07-21T22:13:33Z,45.24,4.927,86,10,254.87,44.97738101519644,-93.22931913658977,7166712862
2021-07-21T22:13:34Z,49.91,4.619,86,11,254.74,44.97741982340813,-93.2292965054512,7166712862
2021-07-21T22:13:35Z,54.96,4.628,86,12,254.72,44.9774609785527,-93.22926909662783,7166712862
2021-07-21T22:13:36Z,61.06,4.479,86,13,254.7,44.97750800102949,-93.2292291149497,7166712862
2021-07-21T22:13:37Z,66.77,4.395,86,14,254.68,44.977548234164715,-93.2291841879487,7166712862
2021-07-21T22:13:38Z,72.23,4.273,85,15,254.68,44.977587377652526,-93.22914219461381,7166712862
2021-07-21T22:13:39Z,77.33,4.208,84,16,254.69,44.977622497826815,-93.22910070419312,7166712862
2021-07-21T22:13:40Z,82.47,4.087,83,17,254.66,44.977658623829484,-93.22905988432467,7166712862
2021-07-21T22:13:41Z,86.89,3.658,82,18,254.5,44.97768762521446,-93.22902157902718,7166712862
2021-07-21T22:13:42Z,90.87,3.312,80,19,254.31,44.977715788409114,-93.22899039834738,7166712862
2021-07-21T22:13:43Z,94.45,3.032,79,20,254.29,44.97774210758507,-93.22896407917142,7166712862
2021-07-21T22:13:44Z,97.57,2.613,78,21,254.24,44.97776582837105,-93.22894304059446,7166712862
2021-07-21T22:13:45Z,100.19,2.435,77,22,254.25,44.97778611257672,-93.22892585769296,7166712862
2021-07-21T22:13:46Z,102.25,2.202,76,23,254.25,44.97780245728791,-93.22891311720014,7166712862
2021-07-21T22:13:47Z,103.91,1.801,74,24,254.3,44.977816957980394,-93.22890783660114,7166712862
2021-07-21T22:13:48Z,104.92,1.073,74,25,254.5,44.97782609425485,-93.22890632785857,7166712862
2021-07-21T22:13:49Z,105.73,0.812,73,26,254.5,44.97783338651061,-93.22890557348728,7166712862
2021-07-21T22:13:50Z,106.25,0.551,72,27,254.5,44.97783774510026,-93.22890314273536,7166712862
2021-07-21T22:13:51Z,106.45,0,72,28,254.5,44.9778391700238,-93.22890155017376,7166712862
2021-07-21T22:13:52Z,106.89,0.476,73,29,254.5,44.977842941880226,-93.22889962233603,7166712862
2021-07-21T22:13:53Z,108.13,1.334,73,30,254.5,44.97785249724984,-93.22889140807092,7166712862
2021-07-21T22:13:54Z,110.32,2.23,74,31,254.87,44.97787043452263,-93.22887975722551,7166712862
2021-07-21T22:13:55Z,113.33,3.35,74,32,255.17,44.97789725661278,-93.22887280024588,7166712862
2021-07-21T22:13:56Z,116.56,3.695,75,33,255.17,44.97792575508356,-93.22888084687293,7166712862
2021-07-21T22:13:57Z,120.21,4.171,76,34,255.31,44.97795358300209,-93.22890557348728,7166712862
2021-07-21T22:13:58Z,124.58,4.563,76,35,255.16,44.97798199765384,-93.22894379496574,7166712862
2021-07-21T22:13:59Z,128.58,4.815,76,36,254.81,44.977997839450836,-93.2289907336235,7166712862
2021-07-21T22:14:00Z,132.86,4.899,77,37,254.69,44.97801066376269,-93.22904353961349,7166712862
2021-07-21T22:14:01Z,137.74,4.777,78,38,254.55,44.97803069651127,-93.22909860871732,7166712862
2021-07-21T22:14:02Z,142.27,4.899,79,39,254.63,44.978045197203755,-93.22915250435472,7166712862
2021-07-21T22:14:03Z,146.51,5.281,80,40,254.74,44.97805014252663,-93.22920933365822,7166712862
2021-07-21T22:14:04Z,151.96,5.477,80,41,254.78,44.97807436622679,-93.22926934808493,7166712862
2021-07-21T22:14:05Z,157.39,5.412,81,42,255.08,44.978098925203085,-93.22932885959744,7166712862
2021-07-21T22:14:06Z,162.91,5.589,82,43,255.33,44.978124406188726,-93.22938904166222,7166712862
2021-07-21T22:14:07Z,168.53,5.692,82,44,255.3,44.97815080918372,-93.22944964282215,7166712862
2021-07-21T22:14:08Z,173.49,5.71,82,45,255.31,44.97816765680909,-93.22950881905854,7166712862
2021-07-21T22:14:09Z,179.16,5.729,82,46,255.45,44.97819397598505,-93.22957042604685,7166712862
