timestamp,distance,cadence,fractional_cadence,heart_rate,key
2018-05-07T21:40:16Z,0,0,0,NA,2018-05-07 21:40:18
2018-05-07T21:40:17Z,0,0,0,65,2018-05-07 21:40:18
2018-05-07T21:40:18Z,0,0,0,65,2018-05-07 21:40:18
2018-05-07T21:40:20Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:40:21Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:40:22Z,0,0,0,62,2018-05-07 21:40:18
2018-05-07T21:40:23Z,0,0,0,65,2018-05-07 21:40:18
2018-05-07T21:40:24Z,0,58,0.5,64,2018-05-07 21:40:18
2018-05-07T21:40:25Z,0,0,0,64,2018-05-07 21:40:18
2018-05-07T21:40:26Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:40:27Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:40:28Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:40:29Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:40:30Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:40:31Z,0,0,0,62,2018-05-07 21:40:18
2018-05-07T21:40:32Z,0,0,0,62,2018-05-07 21:40:18
2018-05-07T21:40:33Z,0,0,0,61,2018-05-07 21:40:18
2018-05-07T21:40:34Z,0,0,0,61,2018-05-07 21:40:18
2018-05-07T21:40:35Z,0,0,0,61,2018-05-07 21:40:18
2018-05-07T21:40:36Z,0,0,0,61,2018-05-07 21:40:18
2018-05-07T21:40:37Z,0,0,0,55,2018-05-07 21:40:18
2018-05-07T21:40:38Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:39Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:40Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:41Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:42Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:43Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:44Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:45Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:46Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:47Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:48Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:49Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:50Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:51Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:52Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:53Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:54Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:40:55Z,0,0,0,52,2018-05-07 21:40:18
2018-05-07T21:40:56Z,0,0,0,52,2018-05-07 21:40:18
2018-05-07T21:40:57Z,0,0,0,52,2018-05-07 21:40:18
2018-05-07T21:40:58Z,0,0,0,53,2018-05-07 21:40:18
2018-05-07T21:40:59Z,0,0,0,53,2018-05-07 21:40:18
2018-05-07T21:41:00Z,0,0,0,53,2018-05-07 21:40:18
2018-05-07T21:41:01Z,0,0,0,54,2018-05-07 21:40:18
2018-05-07T21:41:02Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:03Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:04Z,0,0,0,58,2018-05-07 21:40:18
2018-05-07T21:41:05Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:06Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:07Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:08Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:09Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:10Z,0,0,0,61,2018-05-07 21:40:18
2018-05-07T21:41:11Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:41:12Z,0,0,0,63,2018-05-07 21:40:18
2018-05-07T21:41:13Z,0,0,0,64,2018-05-07 21:40:18
2018-05-07T21:41:14Z,0,0,0,65,2018-05-07 21:40:18
2018-05-07T21:41:15Z,0,0,0,65,2018-05-07 21:40:18
2018-05-07T21:41:16Z,0,0,0,65,2018-05-07 21:40:18
2018-05-07T21:41:17Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:18Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:19Z,0,0,0,67,2018-05-07 21:40:18
2018-05-07T21:41:20Z,0,58,0.5,67,2018-05-07 21:40:18
2018-05-07T21:41:21Z,0,58,0.5,67,2018-05-07 21:40:18
2018-05-07T21:41:22Z,0,0,0,68,2018-05-07 21:40:18
2018-05-07T21:41:23Z,0,0,0,67,2018-05-07 21:40:18
2018-05-07T21:41:24Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:25Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:26Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:27Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:28Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:29Z,0,0,0,66,2018-05-07 21:40:18
2018-05-07T21:41:30Z,0,0,0,61,2018-05-07 21:40:18
2018-05-07T21:41:31Z,0,0,0,59,2018-05-07 21:40:18
2018-05-07T21:41:32Z,0,0,0,55,2018-05-07 21:40:18
2018-05-07T21:41:33Z,0,0,0,54,2018-05-07 21:40:18
2018-05-07T21:41:34Z,0,0,0,54,2018-05-07 21:40:18
2018-05-07T21:41:35Z,0,0,0,53,2018-05-07 21:40:18
2018-05-07T21:41:36Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:41:37Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:41:38Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:39Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:40Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:41Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:42Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:43Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:44Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:45Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:46Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:47Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:48Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:41:49Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:41:50Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:41:51Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:41:52Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:41:53Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:41:54Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:55Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:56Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:41:57Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:41:58Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:41:59Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:00Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:01Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:02Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:03Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:04Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:05Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:06Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:07Z,0,0,0,47,2018-05-07 21:40:18
2018-05-07T21:42:08Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:09Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:10Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:11Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:12Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:13Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:14Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:15Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:16Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:17Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:18Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:19Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:20Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:21Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:22Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:23Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:24Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:25Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:26Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:27Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:28Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:29Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:30Z,0,0,0,51,2018-05-07 21:40:18
2018-05-07T21:42:31Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:32Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:33Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:34Z,0,0,0,50,2018-05-07 21:40:18
2018-05-07T21:42:35Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:36Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:37Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:38Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:39Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:40Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:41Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:42Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:43Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:44Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:45Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:46Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:47Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:48Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:49Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:50Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:51Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:52Z,0,0,0,48,2018-05-07 21:40:18
2018-05-07T21:42:53Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:54Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:55Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:56Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:57Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:58Z,0,0,0,49,2018-05-07 21:40:18
2018-05-07T21:42:59Z,0,58,0.5,49,2018-05-07 21:40:18
