timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,latitude,longitude,key
2022-10-06T12:08:19Z,3.35,3.695,102,95,0,20.36,38.90283607877791,-77.05131126567721,9739471637
2022-10-06T12:08:20Z,6.9,3.564,106,94,1,20.34,38.90284697525203,-77.05134990625083,9739471637
2022-10-06T12:08:21Z,10.3,3.518,109,94,2,20.31,38.90285334549844,-77.05138854682446,9739471637
2022-10-06T12:08:22Z,13.4,3.518,111,91,3,20.33,38.902862230315804,-77.0514227449894,9739471637
2022-10-06T12:08:23Z,16.46,3.62,112,90,4,20.27,38.90287170186639,-77.05145568586886,9739471637
2022-10-06T12:08:24Z,19.55,3.62,113,90,5,20.21,38.90287823975086,-77.05149047076702,9739471637
2022-10-06T12:08:25Z,22.66,3.471,114,90,6,20.17,38.902887124568224,-77.05152441747487,9739471637
2022-10-06T12:08:26Z,25.74,3.434,115,90,7,20.16,38.90289735049009,-77.05155735835433,9739471637
2022-10-06T12:08:27Z,28.69,3.415,116,90,8,20.12,38.90290732495487,-77.05158895812929,9739471637
2022-10-06T12:08:28Z,31.15,3.331,118,90,9,20.1,38.90291713178158,-77.05161452293396,9739471637
2022-10-06T12:08:29Z,33.47,3.21,118,90,10,20.1,38.90292844735086,-77.05163690261543,9739471637
2022-10-06T12:08:30Z,35.97,2.986,119,90,11,20.04,38.90293791890144,-77.05166330561042,9739471637
2022-10-06T12:08:31Z,38.93,2.827,119,90,12,20,38.90294898301363,-77.05169473774731,9739471637
2022-10-06T12:08:32Z,42,2.762,120,90,13,20,38.902960969135165,-77.05172684043646,9739471637
2022-10-06T12:08:33Z,44.86,2.753,120,89,14,19.98,38.902982007712126,-77.05175366252661,9739471637
2022-10-06T12:08:34Z,48.02,2.715,121,89,15,19.98,38.90300338156521,-77.05178157426417,9739471637
2022-10-06T12:08:35Z,50.9,2.715,121,89,16,19.96,38.903022073209286,-77.05181065946817,9739471637
2022-10-06T12:08:36Z,54.1,2.725,122,90,17,20.02,38.903042608872056,-77.05184276215732,9739471637
2022-10-06T12:08:37Z,57.59,2.79,122,90,18,19.96,38.90306490473449,-77.05187779851258,9739471637
2022-10-06T12:08:38Z,61.17,2.902,123,90,19,19.98,38.90308694913983,-77.05191308632493,9739471637
2022-10-06T12:08:39Z,64.48,3.004,124,92,20,19.99,38.90311125665903,-77.05194200389087,9739471637
2022-10-06T12:08:40Z,68.2,3.088,124,92,21,19.95,38.90314193442464,-77.05196882598102,9739471637
2022-10-06T12:08:41Z,71.97,3.154,125,91,22,19.95,38.90317185781896,-77.05199682153761,9739471637
2022-10-06T12:08:42Z,75.76,3.21,125,91,23,19.87,38.90320169739425,-77.05202314071357,9739471637
2022-10-06T12:08:43Z,79.32,3.238,126,91,24,19.77,38.9032338000834,-77.05205004662275,9739471637
2022-10-06T12:08:44Z,82.85,3.256,126,90,25,19.66,38.903259532526135,-77.05208105966449,9739471637
2022-10-06T12:08:45Z,86.17,3.284,126,90,26,19.67,38.903278056532145,-77.05211341381073,9739471637
2022-10-06T12:08:46Z,89.41,3.294,126,90,27,19.58,38.90329574234784,-77.05214736051857,9739471637
2022-10-06T12:08:47Z,92.57,3.294,126,90,28,19.59,38.90331510454416,-77.05217828974128,9739471637
2022-10-06T12:08:48Z,95.74,3.294,127,89,29,19.53,38.90333312563598,-77.05220938660204,9739471637
2022-10-06T12:08:49Z,98.67,3.275,127,89,30,19.51,38.90335491858423,-77.05223687924445,9739471637
2022-10-06T12:08:50Z,102.09,3.266,127,90,31,19.45,38.903373358771205,-77.05227174796164,9739471637
2022-10-06T12:08:51Z,105.76,3.266,127,91,32,19.47,38.90339892357588,-77.05230376683176,9739471637
2022-10-06T12:08:52Z,109.14,3.275,127,92,33,19.41,38.90341401100159,-77.05233779735863,9739471637
2022-10-06T12:08:53Z,112.68,3.294,127,92,34,19.47,38.903430104255676,-77.05237400718033,9739471637
2022-10-06T12:08:54Z,116.09,3.294,127,92,35,19.38,38.903448544442654,-77.05240745097399,9739471637
2022-10-06T12:08:55Z,119.44,3.303,127,91,36,19.43,38.90346740372479,-77.0524394698441,9739471637
2022-10-06T12:08:56Z,122.81,3.303,127,90,37,19.35,38.903486263006926,-77.05247115343809,9739471637
2022-10-06T12:08:57Z,126.23,3.303,127,90,38,19.4,38.903506295755506,-77.05250233411789,9739471637
2022-10-06T12:08:58Z,129.74,3.294,128,90,39,19.33,38.903525825589895,-77.05253586173058,9739471637
2022-10-06T12:08:59Z,133.83,3.284,128,90,40,19.36,38.90355683863163,-77.0525673776865,9739471637
2022-10-06T12:09:00Z,137.09,3.294,127,90,41,19.31,38.90357402153313,-77.05259797163308,9739471637
2022-10-06T12:09:01Z,140.21,3.294,128,90,42,19.23,38.90357670374215,-77.05263954587281,9739471637
2022-10-06T12:09:02Z,143.61,3.284,128,90,43,19.17,38.90358558855951,-77.05267751589417,9739471637
2022-10-06T12:09:03Z,146.99,3.275,128,89,44,19.1,38.90358617529273,-77.05271942541003,9739471637
2022-10-06T12:09:04Z,153.34,3.275,129,89,45,18.94,38.90359355136752,-77.05279410816729,9739471637
2022-10-06T12:09:05Z,153.34,3.275,128,89,46,18.94,38.90359355136752,-77.05279410816729,9739471637
2022-10-06T12:09:06Z,156.56,3.275,129,90,47,18.88,38.90359891578555,-77.0528314076364,9739471637
2022-10-06T12:09:07Z,159.71,3.275,129,90,48,18.85,38.90359874814749,-77.05287113785744,9739471637
2022-10-06T12:09:08Z,162.9,3.275,129,90,49,18.85,38.90360377728939,-77.05290810205042,9739471637
2022-10-06T12:09:09Z,165.86,3.275,130,92,50,18.8,38.90361073426902,-77.05294196493924,9739471637
2022-10-06T12:09:10Z,168.67,3.266,130,92,51,18.78,38.90361852943897,-77.05297281034291,9739471637
2022-10-06T12:09:11Z,171.49,3.256,129,91,52,18.8,38.903624564409256,-77.05300441011786,9739471637
2022-10-06T12:09:12Z,174.54,3.238,129,91,53,18.84,38.90363051556051,-77.05303894355893,9739471637
2022-10-06T12:09:13Z,177.66,3.219,129,89,54,18.88,38.90363797545433,-77.05307423137128,9739471637
2022-10-06T12:09:14Z,180.76,3.21,129,89,55,18.9,38.903642166405916,-77.05311044119298,9739471637
2022-10-06T12:09:15Z,183.63,3.2,129,89,56,18.83,38.903643591329455,-77.05314438790083,9739471637
2022-10-06T12:09:16Z,186.42,3.191,129,90,57,18.78,38.903646022081375,-77.05317674204707,9739471637
2022-10-06T12:09:17Z,189.24,3.154,129,90,58,18.75,38.90364677645266,-77.05321018584073,9739471637
2022-10-06T12:09:18Z,192.24,3.116,129,90,59,18.73,38.90365515835583,-77.05324321053922,9739471637
2022-10-06T12:09:19Z,195.39,3.088,129,90,60,18.7,38.90366488136351,-77.05327732488513,9739471637
2022-10-06T12:09:20Z,198.58,3.088,128,90,61,18.7,38.903673347085714,-77.05331244505942,9739471637
2022-10-06T12:09:21Z,201.75,3.107,128,90,62,18.57,38.90368030406535,-77.0533478166908,9739471637
2022-10-06T12:09:22Z,204.98,3.135,128,90,63,18.52,38.903689524158835,-77.05338327214122,9739471637
2022-10-06T12:09:23Z,208.07,3.154,128,90,64,18.48,38.903697822242975,-77.05341747030616,9739471637
2022-10-06T12:09:24Z,211.15,3.163,128,90,65,18.44,38.90371182002127,-77.05345015972853,9739471637
2022-10-06T12:09:25Z,214.24,3.163,128,90,66,18.27,38.90372388996184,-77.05348293296993,9739471637
2022-10-06T12:09:26Z,217.27,3.163,128,89,67,18.24,38.90372984111309,-77.05351713113487,9739471637
2022-10-06T12:09:27Z,220.47,3.163,128,89,68,18.21,38.90373679809272,-77.05355300568044,9739471637
2022-10-06T12:09:28Z,223.63,3.163,128,89,69,18.2,38.90374341979623,-77.05358871258795,9739471637
2022-10-06T12:09:29Z,226.81,3.163,128,90,70,18.06,38.903772085905075,-77.05361964181066,9739471637
2022-10-06T12:09:30Z,230.21,3.172,129,90,71,17.89,38.903813157230616,-77.05364478752017,9739471637
2022-10-06T12:09:31Z,233.62,3.182,129,90,72,17.69,38.903840985149145,-77.05367571674287,9739471637
2022-10-06T12:09:32Z,236.78,3.21,129,89,73,17.53,38.90385791659355,-77.05370740033686,9739471637
2022-10-06T12:09:33Z,239.82,3.219,130,89,74,17.48,38.9038709923625,-77.05373908393085,9739471637
2022-10-06T12:09:34Z,242.94,3.219,130,91,75,17.48,38.90387937426567,-77.05377353355289,9739471637
2022-10-06T12:09:35Z,246.11,3.219,130,91,76,17.43,38.90388431958854,-77.05380965955555,9739471637
2022-10-06T12:09:36Z,249.33,3.21,130,91,77,17.4,38.90388373285532,-77.0538472943008,9739471637
2022-10-06T12:09:37Z,252.69,3.2,130,90,78,17.36,38.903885995969176,-77.05388593487442,9739471637
2022-10-06T12:09:38Z,255.89,3.2,130,90,79,17.16,38.90389194712043,-77.05392239615321,9739471637
2022-10-06T12:09:39Z,259.07,3.2,130,89,80,17.14,38.90390317887068,-77.05395651049912,9739471637
2022-10-06T12:09:40Z,262.23,3.21,129,89,81,17.13,38.903915667906404,-77.05398978665471,9739471637
2022-10-06T12:09:41Z,265.42,3.21,129,89,82,16.93,38.90392715111375,-77.05402373336256,9739471637
2022-10-06T12:09:42Z,268.45,3.219,129,89,83,16.9,38.90393268316984,-77.0540597755462,9739471637
2022-10-06T12:09:43Z,271.65,3.219,129,89,84,16.88,38.90394332818687,-77.05409439280629,9739471637
2022-10-06T12:09:44Z,274.77,3.219,129,89,85,16.87,38.90394978225231,-77.05413110554218,9739471637
2022-10-06T12:09:45Z,277.76,3.219,129,89,86,16.85,38.90394274145365,-77.0541750267148,9739471637
2022-10-06T12:09:46Z,280.83,3.228,129,89,87,16.81,38.90395103953779,-77.05420922487974,9739471637
2022-10-06T12:09:47Z,284.27,3.228,129,89,88,16.75,38.903962103649974,-77.05424652434886,9739471637
2022-10-06T12:09:48Z,287.51,3.228,129,91,89,16.6,38.90396864153445,-77.05428340472281,9739471637
2022-10-06T12:09:49Z,290.31,3.238,129,91,90,16.55,38.903974927961826,-77.05431475304067,9739471637
2022-10-06T12:09:50Z,292.7,3.238,129,91,91,16.55,38.90398012474179,-77.05434182658792,9739471637
2022-10-06T12:09:51Z,295.74,3.219,128,90,92,16.39,38.90400116331875,-77.05436856485903,9739471637
2022-10-06T12:09:52Z,298.7,3.191,128,90,93,16.42,38.9039970561862,-77.05440921708941,9739471637
2022-10-06T12:09:53Z,301.76,3.182,128,89,94,16.31,38.904002755880356,-77.05444442108274,9739471637
2022-10-06T12:09:54Z,304.66,3.182,127,89,95,16.25,38.90400820411742,-77.05447769723833,9739471637
2022-10-06T12:09:55Z,307.73,3.182,127,89,96,16.16,38.90401717275381,-77.05451130867004,9739471637
2022-10-06T12:09:56Z,310.84,3.172,127,89,97,16.05,38.90402538701892,-77.05454567447305,9739471637
2022-10-06T12:09:57Z,314.18,3.163,127,89,98,15.96,38.90403603203595,-77.05458180047572,9739471637
2022-10-06T12:09:58Z,317.44,3.163,127,90,99,15.89,38.90404634177685,-77.05461692065,9739471637
2022-10-06T12:09:59Z,320.7,3.163,127,90,100,15.8,38.904056902974844,-77.05465220846236,9739471637
2022-10-06T12:10:00Z,323.8,3.163,127,90,101,15.7,38.904065787792206,-77.05468623898923,9739471637
2022-10-06T12:10:01Z,326.9,3.163,127,89,102,15.58,38.904073582962155,-77.0547207724303,9739471637
2022-10-06T12:10:02Z,330.21,3.163,127,89,103,15.48,38.904081378132105,-77.05475756898522,9739471637
2022-10-06T12:10:03Z,333.46,3.163,127,91,104,15.37,38.90409051440656,-77.0547931920737,9739471637
2022-10-06T12:10:04Z,339.54,3.163,126,91,105,15.18,38.9041093736887,-77.05485915765166,9739471637
2022-10-06T12:10:05Z,339.54,3.163,127,91,106,15.18,38.9041093736887,-77.05485915765166,9739471637
2022-10-06T12:10:06Z,342.74,3.163,127,90,107,15.05,38.904119515791535,-77.05489377491176,9739471637
2022-10-06T12:10:07Z,346.09,3.163,126,90,108,14.9,38.90413309447467,-77.05492830835283,9739471637
2022-10-06T12:10:08Z,349.33,3.163,126,89,109,14.82,38.904146337881684,-77.05496158450842,9739471637
2022-10-06T12:10:09Z,352.82,3.163,126,89,110,14.71,38.90416209585965,-77.05499670468271,9739471637
2022-10-06T12:10:10Z,356.47,3.163,126,89,111,14.64,38.904177686199546,-77.05503375269473,9739471637
2022-10-06T12:10:11Z,360.04,3.163,125,89,112,14.5,38.90418875031173,-77.05507239326835,9739471637
2022-10-06T12:10:12Z,363.48,3.172,125,89,113,14.37,38.9042024128139,-77.05510826781392,9739471637
2022-10-06T12:10:13Z,366.9,3.172,124,89,114,14.29,38.90421490184963,-77.05514430999756,9739471637
2022-10-06T12:10:14Z,370.34,3.182,124,89,115,14.18,38.90422420576215,-77.0551821961999,9739471637
2022-10-06T12:10:15Z,373.85,3.182,124,89,116,14.05,38.904237784445286,-77.05521865747869,9739471637
2022-10-06T12:10:16Z,377.29,3.182,125,88,117,13.98,38.90425513498485,-77.05525176599622,9739471637
2022-10-06T12:10:17Z,380.98,3.182,125,87,118,13.86,38.90427608974278,-77.05528537742794,9739471637
2022-10-06T12:10:18Z,384.5,3.191,124,86,119,13.78,38.90429184772074,-77.05532058142126,9739471637
2022-10-06T12:10:19Z,387.99,3.191,124,86,120,13.7,38.90430157072842,-77.05535930581391,9739471637
2022-10-06T12:10:20Z,391.31,3.2,125,86,121,13.61,38.904304755851626,-77.05539903603494,9739471637
2022-10-06T12:10:21Z,394.56,3.2,125,86,122,13.53,38.90431380830705,-77.05543499439955,9739471637
2022-10-06T12:10:22Z,397.8,3.2,126,86,123,13.51,38.90432017855346,-77.05547221004963,9739471637
2022-10-06T12:10:23Z,401.38,3.21,127,87,124,13.44,38.90433342196047,-77.05551001243293,9739471637
2022-10-06T12:10:24Z,405.14,3.21,127,87,125,13.32,38.9043475035578,-77.05554965883493,9739471637
2022-10-06T12:10:25Z,409.03,3.21,128,88,126,13.28,38.90436535701156,-77.05558846704662,9739471637
2022-10-06T12:10:26Z,412.74,3.219,128,88,127,13.23,38.90438547357917,-77.05562274903059,9739471637
2022-10-06T12:10:27Z,416.28,3.238,128,89,128,13.22,38.904408272355795,-77.0556513313204,9739471637
2022-10-06T12:10:28Z,419.38,3.238,128,90,129,13.63,38.90442562289536,-77.055679326877,9739471637
2022-10-06T12:10:29Z,422.38,3.247,128,91,130,13.11,38.904441045597196,-77.05570799298584,9739471637
2022-10-06T12:10:30Z,425.52,3.247,128,91,131,11.74,38.904454708099365,-77.05573976039886,9739471637
2022-10-06T12:10:31Z,428.58,3.247,128,91,132,8.21,38.90446526929736,-77.05577228218317,9739471637
2022-10-06T12:10:32Z,431.85,3.247,129,90,133,6.08,38.90447775833309,-77.05580648034811,9739471637
2022-10-06T12:10:33Z,435.15,3.247,129,90,134,4.04,38.90449049882591,-77.05584101378918,9739471637
2022-10-06T12:10:34Z,438.35,3.247,130,91,135,1.45,38.90450139530003,-77.05587521195412,9739471637
2022-10-06T12:10:35Z,441.56,3.247,130,91,136,1.23,38.904512375593185,-77.05590957775712,9739471637
2022-10-06T12:10:36Z,444.76,3.247,130,91,137,1.27,38.90452335588634,-77.055943608284,9739471637
2022-10-06T12:10:37Z,448,3.247,130,89,138,2,38.90453550964594,-77.05597755499184,9739471637
2022-10-06T12:10:38Z,451.22,3.247,130,89,139,2.27,38.904548082500696,-77.05601108260453,9739471637
2022-10-06T12:10:39Z,454.47,3.247,130,91,140,2.27,38.904561158269644,-77.05604461021721,9739471637
2022-10-06T12:10:40Z,457.66,3.247,131,91,141,4.18,38.9045737311244,-77.05607763491571,9739471637
2022-10-06T12:10:41Z,460.79,3.247,131,91,142,4.8,38.904585884884,-77.05611024051905,9739471637
2022-10-06T12:10:42Z,463.99,3.247,131,91,143,5,38.90459745191038,-77.05614410340786,9739471637
2022-10-06T12:10:43Z,467.02,3.238,131,90,144,4.97,38.90460742637515,-77.05617654137313,9739471637
2022-10-06T12:10:44Z,470.01,3.238,132,90,145,5.04,38.90461455099285,-77.05620998516679,9739471637
2022-10-06T12:10:45Z,473.05,3.228,132,90,146,5.1,38.90462410636246,-77.05624284222722,9739471637
2022-10-06T12:10:46Z,476.21,3.228,132,90,147,5.13,38.904633577913046,-77.05627729184926,9739471637
2022-10-06T12:10:47Z,479.4,3.219,132,90,148,5.61,38.904643300920725,-77.05631182529032,9739471637
2022-10-06T12:10:48Z,482.64,3.219,131,90,149,6.46,38.90465369448066,-77.05634677782655,9739471637
2022-10-06T12:10:49Z,485.93,3.21,132,89,150,7.63,38.904664339497685,-77.05638223327696,9739471637
2022-10-06T12:10:50Z,489.47,3.21,131,89,151,10,38.90467632561922,-77.05642003566027,9739471637
2022-10-06T12:10:51Z,492.86,3.21,132,89,152,11.42,38.904686802998185,-77.05645674839616,9739471637
2022-10-06T12:10:52Z,496.25,3.219,131,89,153,12.67,38.90469828620553,-77.05649295821786,9739471637
2022-10-06T12:10:53Z,499.47,3.219,131,89,154,13.37,38.904711278155446,-77.05652623437345,9739471637
2022-10-06T12:10:54Z,502.72,3.219,131,89,155,13.33,38.9047222584486,-77.05656085163355,9739471637
