timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2020-04-11T14:44:47Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:44:48Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:44:49Z,0,313.4,138,58,0,2020-04-11 14:44:47
2020-04-11T14:44:50Z,0,313.4,138,57,0,2020-04-11 14:44:47
2020-04-11T14:44:51Z,0,313.4,138,57,0,2020-04-11 14:44:47
2020-04-11T14:44:52Z,0,313.4,138,57,0,2020-04-11 14:44:47
2020-04-11T14:44:53Z,0,313.4,138,57,0,2020-04-11 14:44:47
2020-04-11T14:44:54Z,0,313.4,138,58,0,2020-04-11 14:44:47
2020-04-11T14:44:55Z,0,313.4,138,58,0,2020-04-11 14:44:47
2020-04-11T14:44:56Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:44:57Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:44:58Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:44:59Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:00Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:01Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:02Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:03Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:04Z,0,313.4,138,58,0,2020-04-11 14:44:47
2020-04-11T14:45:05Z,0,313.4,138,58,0,2020-04-11 14:44:47
2020-04-11T14:45:06Z,0,313.4,138,58,0,2020-04-11 14:44:47
2020-04-11T14:45:07Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:08Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:09Z,0,313.4,137,58,0,2020-04-11 14:44:47
2020-04-11T14:45:10Z,0,313.4,136,58,0,2020-04-11 14:44:47
2020-04-11T14:45:11Z,0,313.4,136,58,0,2020-04-11 14:44:47
