timestamp,distance,heart_rate,cadence,fractional_cadence,key
2018-07-04T02:08:01Z,0,80,0,0,2018-07-04 02:08:02
2018-07-04T02:08:02Z,0,80,0,0,2018-07-04 02:08:02
2018-07-04T02:08:03Z,0,80,0,0,2018-07-04 02:08:02
2018-07-04T02:08:04Z,0,80,0,0,2018-07-04 02:08:02
2018-07-04T02:08:05Z,0,83,0,0,2018-07-04 02:08:02
2018-07-04T02:08:06Z,0,84,0,0,2018-07-04 02:08:02
2018-07-04T02:08:07Z,0,89,0,0,2018-07-04 02:08:02
2018-07-04T02:08:08Z,0,89,0,0,2018-07-04 02:08:02
2018-07-04T02:08:09Z,0,91,0,0,2018-07-04 02:08:02
2018-07-04T02:08:10Z,0,91,0,0,2018-07-04 02:08:02
2018-07-04T02:08:11Z,0,91,0,0,2018-07-04 02:08:02
2018-07-04T02:08:12Z,0,91,0,0,2018-07-04 02:08:02
2018-07-04T02:08:13Z,0,93,0,0,2018-07-04 02:08:02
2018-07-04T02:08:14Z,0,93,0,0,2018-07-04 02:08:02
2018-07-04T02:08:15Z,0,93,0,0,2018-07-04 02:08:02
2018-07-04T02:08:16Z,0,94,0,0,2018-07-04 02:08:02
2018-07-04T02:08:17Z,0,96,0,0,2018-07-04 02:08:02
2018-07-04T02:08:18Z,0,96,0,0,2018-07-04 02:08:02
2018-07-04T02:08:19Z,0,96,0,0,2018-07-04 02:08:02
2018-07-04T02:08:20Z,0,96,0,0,2018-07-04 02:08:02
2018-07-04T02:08:21Z,0,99,0,0,2018-07-04 02:08:02
2018-07-04T02:08:22Z,0,99,0,0,2018-07-04 02:08:02
2018-07-04T02:08:23Z,0,101,0,0,2018-07-04 02:08:02
2018-07-04T02:08:24Z,0,103,0,0,2018-07-04 02:08:02
2018-07-04T02:08:25Z,0,104,0,0,2018-07-04 02:08:02
2018-07-04T02:08:26Z,0,105,0,0,2018-07-04 02:08:02
2018-07-04T02:08:27Z,0,106,0,0,2018-07-04 02:08:02
2018-07-04T02:08:28Z,0,106,0,0,2018-07-04 02:08:02
2018-07-04T02:08:29Z,0,107,0,0,2018-07-04 02:08:02
2018-07-04T02:08:30Z,0,107,0,0,2018-07-04 02:08:02
2018-07-04T02:08:31Z,0,107,0,0,2018-07-04 02:08:02
2018-07-04T02:08:32Z,0,107,0,0,2018-07-04 02:08:02
2018-07-04T02:08:33Z,0,108,0,0,2018-07-04 02:08:02
2018-07-04T02:08:34Z,0,108,0,0,2018-07-04 02:08:02
2018-07-04T02:08:35Z,0,117,0,0,2018-07-04 02:08:02
2018-07-04T02:08:36Z,0,117,0,0,2018-07-04 02:08:02
2018-07-04T02:08:37Z,0,117,0,0,2018-07-04 02:08:02
2018-07-04T02:08:38Z,0,117,0,0,2018-07-04 02:08:02
2018-07-04T02:08:39Z,0,117,0,0,2018-07-04 02:08:02
2018-07-04T02:08:40Z,0,117,0,0,2018-07-04 02:08:02
2018-07-04T02:08:41Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:42Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:43Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:44Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:45Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:46Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:47Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:48Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:49Z,0,116,0,0,2018-07-04 02:08:02
2018-07-04T02:08:50Z,0,116,0,0,2018-07-04 02:08:02
