timestamp,distance,speed,heart_rate,cadence,fractional_cadence,key
2019-10-25T14:46:27Z,1.28,1.278,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:28Z,2.67,1.39,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:29Z,4.37,1.708,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:30Z,6.53,2.155,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:31Z,8.64,2.109,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:33Z,10.01,1.372,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:34Z,11.38,1.372,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:35Z,13.38,1.997,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:36Z,15.5,2.118,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:37Z,17.78,2.286,76,58,0.5,2019-10-25 14:46:28
2019-10-25T14:46:38Z,20.03,2.249,76,85,0,2019-10-25 14:46:28
2019-10-25T14:46:39Z,23.24,3.21,75,85,0,2019-10-25 14:46:28
2019-10-25T14:46:40Z,26.51,3.266,75,85,0,2019-10-25 14:46:28
2019-10-25T14:46:41Z,30.03,3.527,75,85,0,2019-10-25 14:46:28
2019-10-25T14:46:42Z,33.85,3.816,88,85,0,2019-10-25 14:46:28
2019-10-25T14:46:43Z,37.72,3.863,87,85,0,2019-10-25 14:46:28
2019-10-25T14:46:44Z,41.59,3.872,87,85,0.5,2019-10-25 14:46:28
2019-10-25T14:46:45Z,45.38,3.798,89,85,0.5,2019-10-25 14:46:28
2019-10-25T14:46:46Z,49.21,3.826,92,87,0,2019-10-25 14:46:28
2019-10-25T14:46:47Z,53.06,3.854,101,87,0,2019-10-25 14:46:28
2019-10-25T14:46:48Z,57,3.938,100,87,0,2019-10-25 14:46:28
2019-10-25T14:46:49Z,60.88,3.882,105,86,0.5,2019-10-25 14:46:28
2019-10-25T14:46:50Z,64.77,3.891,109,86,0.5,2019-10-25 14:46:28
2019-10-25T14:46:51Z,68.67,3.9,109,85,0.5,2019-10-25 14:46:28
2019-10-25T14:46:52Z,72.54,3.872,111,85,0.5,2019-10-25 14:46:28
2019-10-25T14:46:53Z,76.41,3.863,113,85,0.5,2019-10-25 14:46:28
2019-10-25T14:46:54Z,80.26,3.854,116,85,0.5,2019-10-25 14:46:28
2019-10-25T14:46:55Z,84.11,3.844,117,85,0.5,2019-10-25 14:46:28
2019-10-25T14:46:56Z,87.9,3.798,120,86,0.5,2019-10-25 14:46:28
2019-10-25T14:46:57Z,91.7,3.798,123,86,0.5,2019-10-25 14:46:28
2019-10-25T14:46:58Z,95.5,3.798,128,86,0.5,2019-10-25 14:46:28
2019-10-25T14:46:59Z,99.31,3.807,128,86,0.5,2019-10-25 14:46:28
2019-10-25T14:47:00Z,103.12,3.816,128,85,0.5,2019-10-25 14:46:28
2019-10-25T14:47:01Z,106.95,3.826,128,85,0.5,2019-10-25 14:46:28
2019-10-25T14:47:02Z,110.78,3.835,126,85,0.5,2019-10-25 14:46:28
2019-10-25T14:47:03Z,114.63,3.844,127,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:04Z,118.48,3.854,132,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:05Z,122.33,3.854,137,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:06Z,126.18,3.844,141,85,0.5,2019-10-25 14:46:28
2019-10-25T14:47:07Z,130.01,3.835,147,85,0.5,2019-10-25 14:46:28
2019-10-25T14:47:08Z,133.66,3.648,156,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:09Z,136.9,3.238,153,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:10Z,139.37,2.473,152,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:11Z,142.34,2.967,150,85,0,2019-10-25 14:46:28
2019-10-25T14:47:12Z,145.45,3.107,149,85,0,2019-10-25 14:46:28
2019-10-25T14:47:13Z,148.41,2.967,149,85,0,2019-10-25 14:46:28
2019-10-25T14:47:14Z,151.59,3.172,147,85,0,2019-10-25 14:46:28
2019-10-25T14:47:15Z,154.69,3.107,145,85,0,2019-10-25 14:46:28
2019-10-25T14:47:16Z,158.06,3.368,142,85,0,2019-10-25 14:46:28
2019-10-25T14:47:17Z,161.53,3.471,142,85,0,2019-10-25 14:46:28
2019-10-25T14:47:18Z,165.17,3.639,142,84,0,2019-10-25 14:46:28
2019-10-25T14:47:19Z,168.85,3.676,143,84,0,2019-10-25 14:46:28
2019-10-25T14:47:20Z,172.53,3.686,142,84,0,2019-10-25 14:46:28
2019-10-25T14:47:21Z,176.22,3.686,141,85,0,2019-10-25 14:46:28
2019-10-25T14:47:22Z,180.17,3.956,141,85,0,2019-10-25 14:46:28
2019-10-25T14:47:23Z,184.07,3.9,141,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:24Z,187.86,3.788,145,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:25Z,191.69,3.826,147,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:26Z,195.57,3.882,148,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:27Z,199.4,3.835,145,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:28Z,203.23,3.826,139,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:29Z,207.06,3.826,137,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:30Z,210.87,3.816,137,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:31Z,214.69,3.816,139,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:32Z,218.51,3.826,139,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:33Z,222.31,3.798,139,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:34Z,226.16,3.844,137,84,0.5,2019-10-25 14:46:28
2019-10-25T14:47:35Z,230.02,3.863,134,83,0.5,2019-10-25 14:46:28
2019-10-25T14:47:36Z,233.85,3.835,130,83,0.5,2019-10-25 14:46:28
2019-10-25T14:47:37Z,237.61,3.76,126,83,0.5,2019-10-25 14:46:28
