timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,key
2019-01-17T20:34:52Z,44.98641762882471,-93.22561835870147,0,259.4,3.975,106,2019-01-17 20:34:53
2019-01-17T20:34:53Z,44.986454425379634,-93.2256221305579,4.1,259,3.872,106,2019-01-17 20:34:53
2019-01-17T20:34:54Z,44.986523324623704,-93.22562514804304,11.76,258.6,3.331,106,2019-01-17 20:34:53
2019-01-17T20:34:55Z,44.986523324623704,-93.22562514804304,11.76,258.6,3.331,106,2019-01-17 20:34:53
2019-01-17T20:34:56Z,44.98655894771218,-93.22562087327242,15.73,258.4,3.854,107,2019-01-17 20:34:53
2019-01-17T20:34:57Z,44.98660278506577,-93.22561793960631,20.61,258.6,4.563,107,2019-01-17 20:34:53
2019-01-17T20:34:58Z,44.98664905317128,-93.22561567649245,25.75,259.20000000000005,4.787,108,2019-01-17 20:34:53
2019-01-17T20:34:59Z,44.98669666238129,-93.2256186939776,31.05,258.79999999999995,5.029,109,2019-01-17 20:34:53
2019-01-17T20:35:00Z,44.986747624352574,-93.22562037035823,36.71,258.6,5.412,110,2019-01-17 20:34:53
2019-01-17T20:35:01Z,44.98680051416159,-93.22562045417726,42.59,258,5.692,112,2019-01-17 20:34:53
2019-01-17T20:35:02Z,44.98685591854155,-93.2256200350821,48.75,257.6,5.86,112,2019-01-17 20:34:53
2019-01-17T20:35:03Z,44.986909395083785,-93.22561701759696,54.69,257.4,5.692,114,2019-01-17 20:34:53
2019-01-17T20:35:04Z,44.98696345835924,-93.22561274282634,60.71,257,5.813,115,2019-01-17 20:34:53
2019-01-17T20:35:05Z,44.98701668344438,-93.22561106644571,66.62,256.4,5.766,116,2019-01-17 20:34:53
2019-01-17T20:35:06Z,44.987071584910154,-93.22561425156891,72.73,255.79999999999995,5.85,116,2019-01-17 20:34:53
2019-01-17T20:35:07Z,44.98712724074721,-93.2256200350821,78.93,255.20000000000005,5.878,117,2019-01-17 20:34:53
2019-01-17T20:35:08Z,44.98718465678394,-93.22562045417726,85.31,255.39999999999998,5.86,117,2019-01-17 20:34:53
2019-01-17T20:35:09Z,44.987240731716156,-93.22562238201499,91.54,255,5.953,117,2019-01-17 20:34:53
2019-01-17T20:35:10Z,44.98729462735355,-93.22562288492918,97.53,255,5.626,118,2019-01-17 20:34:53
2019-01-17T20:35:11Z,44.987347181886435,-93.22562430985272,103.37,254.39999999999998,5.58,118,2019-01-17 20:34:53
2019-01-17T20:35:12Z,44.98740032315254,-93.22562313638628,109.28,253.79999999999995,5.664,118,2019-01-17 20:34:53
2019-01-17T20:35:13Z,44.987453212961555,-93.22561416774988,115.18,254.20000000000005,5.421,119,2019-01-17 20:34:53
2019-01-17T20:35:14Z,44.98750266619027,-93.22561265900731,120.69,254,5.3,119,2019-01-17 20:34:53
2019-01-17T20:35:15Z,44.98755220323801,-93.22561400011182,126.19,254,5.253,119,2019-01-17 20:34:53
2019-01-17T20:35:16Z,44.98759821988642,-93.22561550885439,131.31,253.79999999999995,4.852,119,2019-01-17 20:34:53
2019-01-17T20:35:17Z,44.98763954266906,-93.22561408393085,135.9,253.60000000000002,4.311,119,2019-01-17 20:34:53
2019-01-17T20:35:18Z,44.98767524957657,-93.22561031207442,139.88,253.60000000000002,3.854,119,2019-01-17 20:34:53
2019-01-17T20:35:19Z,44.98770508915186,-93.22560746222734,143.2,253.79999999999995,3.2,119,2019-01-17 20:34:53
2019-01-17T20:35:20Z,44.98772956430912,-93.22560452856123,145.92,254.39999999999998,2.669,119,2019-01-17 20:34:53
