timestamp,distance,speed,heart_rate,cadence,fractional_cadence,key
2019-04-10T00:48:27Z,0,0,96,0,0,2019-04-10 00:48:28
2019-04-10T00:48:28Z,0,0,96,0,0,2019-04-10 00:48:28
2019-04-10T00:48:29Z,0,0,96,0,0,2019-04-10 00:48:28
2019-04-10T00:48:30Z,0,0,96,61,0,2019-04-10 00:48:28
2019-04-10T00:48:31Z,3.89,3.882,96,61,0,2019-04-10 00:48:28
2019-04-10T00:48:32Z,10.38,6.503,96,97,0.5,2019-04-10 00:48:28
2019-04-10T00:48:33Z,16.89,6.503,96,97,0.5,2019-04-10 00:48:28
2019-04-10T00:48:34Z,23.18,6.298,96,99,0,2019-04-10 00:48:28
2019-04-10T00:48:35Z,29.42,6.233,96,99,0,2019-04-10 00:48:28
2019-04-10T00:48:36Z,35.82,6.401,96,97,0.5,2019-04-10 00:48:28
2019-04-10T00:48:37Z,42.13,6.308,96,97,0.5,2019-04-10 00:48:28
2019-04-10T00:48:38Z,48.52,6.392,96,96,0,2019-04-10 00:48:28
2019-04-10T00:48:39Z,54.94,6.42,101,96,0,2019-04-10 00:48:28
2019-04-10T00:48:40Z,61.33,6.392,101,95,0,2019-04-10 00:48:28
2019-04-10T00:48:41Z,67.63,6.298,101,95,0,2019-04-10 00:48:28
2019-04-10T00:48:42Z,73.89,6.261,101,95,0,2019-04-10 00:48:28
2019-04-10T00:48:43Z,80.04,6.149,101,95,0,2019-04-10 00:48:28
2019-04-10T00:48:44Z,85.97,5.925,101,94,0,2019-04-10 00:48:28
2019-04-10T00:48:45Z,91.89,5.925,101,94,0,2019-04-10 00:48:28
2019-04-10T00:48:46Z,97.75,5.86,107,93,0.5,2019-04-10 00:48:28
2019-04-10T00:48:47Z,103.58,5.832,107,93,0.5,2019-04-10 00:48:28
2019-04-10T00:48:48Z,109.32,5.738,119,92,0.5,2019-04-10 00:48:28
2019-04-10T00:48:49Z,114.95,5.636,119,92,0.5,2019-04-10 00:48:28
2019-04-10T00:48:50Z,120.43,5.477,119,91,0,2019-04-10 00:48:28
2019-04-10T00:48:51Z,125.81,5.374,119,90,0,2019-04-10 00:48:28
2019-04-10T00:48:52Z,131.17,5.365,119,90,0,2019-04-10 00:48:28
2019-04-10T00:48:53Z,136.56,5.393,119,91,0,2019-04-10 00:48:28
2019-04-10T00:48:54Z,141.98,5.421,119,91,0,2019-04-10 00:48:28
2019-04-10T00:48:55Z,147.39,5.402,119,91,0,2019-04-10 00:48:28
2019-04-10T00:48:56Z,152.79,5.402,119,91,0,2019-04-10 00:48:28
2019-04-10T00:48:57Z,158.18,5.393,128,90,0.5,2019-04-10 00:48:28
2019-04-10T00:48:58Z,163.59,5.402,131,90,0.5,2019-04-10 00:48:28
2019-04-10T00:48:59Z,168.95,5.365,134,89,0.5,2019-04-10 00:48:28
2019-04-10T00:49:00Z,174.29,5.337,139,89,0.5,2019-04-10 00:48:28
2019-04-10T00:49:01Z,179.58,5.291,143,89,0,2019-04-10 00:48:28
2019-04-10T00:49:02Z,184.87,5.291,143,89,0,2019-04-10 00:48:28
2019-04-10T00:49:03Z,190.08,5.216,143,88,0,2019-04-10 00:48:28
2019-04-10T00:49:04Z,195.24,5.16,143,88,0,2019-04-10 00:48:28
2019-04-10T00:49:05Z,200.37,5.132,143,87,0,2019-04-10 00:48:28
2019-04-10T00:49:06Z,205.49,5.113,143,87,0,2019-04-10 00:48:28
2019-04-10T00:49:07Z,210.26,4.768,143,87,0,2019-04-10 00:48:28
2019-04-10T00:49:08Z,214.89,4.637,145,87,0,2019-04-10 00:48:28
2019-04-10T00:49:09Z,219.49,4.6,145,88,0,2019-04-10 00:48:28
2019-04-10T00:49:10Z,224.37,4.871,146,88,0,2019-04-10 00:48:28
2019-04-10T00:49:11Z,229.26,4.899,147,88,0,2019-04-10 00:48:28
2019-04-10T00:49:12Z,234.21,4.945,148,88,0,2019-04-10 00:48:28
2019-04-10T00:49:13Z,239.22,5.011,148,87,0,2019-04-10 00:48:28
2019-04-10T00:49:14Z,244.22,5.001,150,87,0,2019-04-10 00:48:28
2019-04-10T00:49:15Z,249.25,5.029,150,87,0,2019-04-10 00:48:28
2019-04-10T00:49:16Z,254.3,5.048,150,87,0,2019-04-10 00:48:28
2019-04-10T00:49:17Z,259.38,5.076,151,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:18Z,264.35,4.973,151,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:19Z,269.28,4.927,151,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:20Z,274.24,4.964,151,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:21Z,279.24,5.001,153,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:22Z,284.25,5.011,155,87,0,2019-04-10 00:48:28
2019-04-10T00:49:23Z,289.24,4.983,155,87,0,2019-04-10 00:48:28
2019-04-10T00:49:24Z,294.18,4.945,156,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:25Z,299.09,4.917,156,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:26Z,304.02,4.927,157,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:27Z,308.99,4.964,158,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:28Z,313.91,4.927,158,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:29Z,318.82,4.908,158,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:30Z,323.68,4.861,158,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:31Z,328.49,4.805,158,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:32Z,333.34,4.852,167,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:33Z,338.19,4.852,175,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:34Z,343.03,4.833,179,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:35Z,347.91,4.889,175,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:36Z,352.78,4.871,174,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:37Z,357.65,4.871,174,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:38Z,362.52,4.871,174,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:39Z,367.39,4.871,174,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:40Z,372.25,4.852,170,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:41Z,377.06,4.815,169,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:42Z,381.85,4.787,169,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:43Z,386.61,4.759,169,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:44Z,391.37,4.768,169,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:45Z,396.16,4.787,169,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:46Z,400.97,4.815,168,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:47Z,405.83,4.852,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:48Z,410.67,4.843,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:49Z,415.5,4.833,167,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:50Z,419.96,4.451,169,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:51Z,424.15,4.199,169,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:52Z,428.17,4.022,169,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:53Z,432.39,4.217,168,84,0.5,2019-04-10 00:48:28
2019-04-10T00:49:54Z,436.73,4.339,168,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:55Z,441.16,4.432,168,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:56Z,445.67,4.507,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:57Z,450.22,4.553,165,86,0.5,2019-04-10 00:48:28
2019-04-10T00:49:58Z,454.86,4.628,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:49:59Z,459.57,4.712,165,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:00Z,464.48,4.917,165,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:01Z,469.44,4.964,164,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:02Z,474.35,4.908,165,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:03Z,479.29,4.936,164,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:04Z,484.24,4.955,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:05Z,489.22,4.983,164,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:06Z,494.17,4.945,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:07Z,499.1,4.927,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:08Z,504,4.899,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:09Z,508.87,4.88,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:10Z,513.73,4.852,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:11Z,518.57,4.843,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:12Z,523.43,4.852,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:13Z,528.29,4.871,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:14Z,533.17,4.88,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:15Z,538.06,4.88,164,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:16Z,542.92,4.861,165,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:17Z,547.79,4.871,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:18Z,552.65,4.871,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:19Z,557.54,4.88,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:20Z,562.41,4.871,166,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:21Z,567.27,4.861,166,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:22Z,572.12,4.852,166,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:23Z,576.97,4.852,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:24Z,581.81,4.843,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:25Z,586.63,4.815,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:26Z,591.36,4.731,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:27Z,595.86,4.497,166,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:28Z,599.97,4.115,166,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:29Z,603.89,3.919,166,83,0.5,2019-04-10 00:48:28
2019-04-10T00:50:30Z,608.05,4.161,166,83,0.5,2019-04-10 00:48:28
2019-04-10T00:50:31Z,612.34,4.283,166,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:32Z,616.41,4.078,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:33Z,620.38,3.966,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:34Z,624.61,4.236,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:35Z,629.11,4.497,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:36Z,633.8,4.693,165,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:37Z,638.65,4.843,164,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:38Z,643.59,4.945,164,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:39Z,648.56,4.964,164,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:40Z,653.54,4.983,173,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:41Z,658.59,5.048,173,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:42Z,663.61,5.02,178,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:43Z,668.67,5.067,176,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:44Z,673.88,5.207,176,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:45Z,679.09,5.207,176,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:46Z,684.28,5.197,176,84,0.5,2019-04-10 00:48:28
2019-04-10T00:50:47Z,689.46,5.179,176,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:48Z,694.69,5.225,174,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:49Z,699.9,5.216,173,85,0.5,2019-04-10 00:48:28
2019-04-10T00:50:50Z,705.1,5.197,173,86,0.5,2019-04-10 00:48:28
2019-04-10T00:50:51Z,710.27,5.169,173,86,0.5,2019-04-10 00:48:28
