longitude,latitude,timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2022-03-28T11:32:53Z,3.08,3.079,88,114,0,0,8540005762
NA,NA,2022-03-28T11:32:54Z,6.1,3.023,88,115,1,0,8540005762
NA,NA,2022-03-28T11:32:55Z,9.12,3.023,88,115,2,0,8540005762
NA,NA,2022-03-28T11:32:56Z,12.26,3.135,88,115,3,0,8540005762
NA,NA,2022-03-28T11:32:57Z,15.42,3.163,88,115,4,0,8540005762
NA,NA,2022-03-28T11:32:58Z,18.7,3.275,88,115,5,0,8540005762
NA,NA,2022-03-28T11:32:59Z,22.05,3.35,88,116,6,0,8540005762
NA,NA,2022-03-28T11:33:00Z,25.5,3.452,88,117,7,0,8540005762
NA,NA,2022-03-28T11:33:01Z,28.66,3.163,88,117,8,0,8540005762
NA,NA,2022-03-28T11:33:02Z,31.91,3.247,88,117,9,0,8540005762
NA,NA,2022-03-28T11:33:03Z,34.96,3.051,88,117,10,0,8540005762
NA,NA,2022-03-28T11:33:04Z,38.34,3.378,88,118,11,0,8540005762
NA,NA,2022-03-28T11:33:05Z,41.72,3.387,88,118,12,0,8540005762
NA,NA,2022-03-28T11:33:06Z,45.11,3.368,88,118,13,0,8540005762
NA,NA,2022-03-28T11:33:07Z,48.35,3.256,88,119,14,0,8540005762
NA,NA,2022-03-28T11:33:08Z,51.56,3.21,88,119,15,0,8540005762
NA,NA,2022-03-28T11:33:09Z,54.71,3.144,88,120,16,0,8540005762
NA,NA,2022-03-28T11:33:10Z,57.6,2.893,87,120,17,0,8540005762
NA,NA,2022-03-28T11:33:11Z,60.48,2.883,87,120,18,0,8540005762
NA,NA,2022-03-28T11:33:12Z,63.64,3.163,88,120,19,0,8540005762
NA,NA,2022-03-28T11:33:13Z,67.25,3.611,88,120,20,0,8540005762
NA,NA,2022-03-28T11:33:14Z,70.99,3.732,87,120,21,0,8540005762
NA,NA,2022-03-28T11:33:15Z,74.75,3.76,87,120,22,0,8540005762
NA,NA,2022-03-28T11:33:16Z,78.42,3.676,87,121,23,0,8540005762
NA,NA,2022-03-28T11:33:17Z,81.92,3.499,88,122,24,0,8540005762
NA,NA,2022-03-28T11:33:18Z,85.52,3.592,88,122,25,0,8540005762
NA,NA,2022-03-28T11:33:19Z,89.66,4.143,88,122,26,0,8540005762
